Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,98.4,9:30 PM,MGM Grand Arena,32,Oregon,6,Alabama,Oregon,Oregon,Alabama,Alabama,+6,−110,True,-6,−110,False,Oregon,437-411-17,51.5%,5.1,0.5,148-149-5,49.8%,-2.6,-0.4,Alabama,398-403-18,49.7%,4.5,0.2,184-178-8,50.8%,11.3,1.2,Oregon,+6,−110,156-140-4,52.7%,-4.9,1.3,Alabama,-6,−110,238-243-9,49.5%,8.5,0.3
2,96.2,7:00 PM,MGM Grand Arena,59,San Diego St,4,Houston,San Diego State,San Diego St.,Houston,Houston,+12.5,−112,True,-12.5,−108,False,San Diego St,413-374-20,52.5%,5.4,0.6,152-144-9,51.4%,-1.4,0.2,Houston,402-361-15,52.7%,4.8,1.1,194-149-10,56.6%,11.0,2.1,San Diego St,+12.5,−112,131-131-8,50.0%,-6.6,0.2,Houston,-12.5,−108,237-190-11,55.5%,12.0,1.6
3,94.3,3:30 PM,MGM Grand Arena,31,Texas A&M,67,Rutgers,Texas A&M,Texas A&M-CC,Rutgers,Rutgers,-5,−108,False,+5,−112,True,Texas A&M,383-352-12,52.1%,2.8,-0.1,137-123-7,52.7%,-5.7,0.0,Rutgers,360-384-11,48.4%,-0.6,-0.6,187-191-6,49.5%,5.3,-0.1,Rutgers,+5,−112,230-237-4,49.3%,-8.5,-0.3,Texas A&M,-5,−108,194-171-7,53.2%,8.5,-0.2
4,93.3,1:00 PM,MGM Grand Arena,51,Creighton,69,Notre Dame,Creighton,Creighton,Notre Dame,Notre Dame,-7.5,−112,False,+7.5,−108,True,Creighton,442-391-16,53.1%,7.2,0.6,166-157-4,51.4%,0.2,0.1,Notre Dame,388-399-18,49.3%,5.1,0.1,176-199-11,46.9%,10.8,-0.7,Notre Dame,+7.5,−108,182-156-5,53.9%,-4.6,1.5,Creighton,-7.5,−112,313-285-12,52.3%,9.4,0.2
5,90.5,6:00 PM,Allen Fieldhouse,106,Furman,9,Kansas,Furman,Furman,Kansas,Kansas,+21.5,−112,True,-21.5,−108,False,Furman,320-300-8,51.6%,2.2,0.3,155-157-4,49.7%,-4.6,0.2,Kansas,469-440-14,51.6%,11.8,0.7,209-196-8,51.6%,18.0,1.2,Furman,+21.5,−112,145-168-3,46.3%,-8.9,-0.3,Kansas,-21.5,−108,415-388-12,51.7%,12.7,0.8
6,81.8,9:30 PM,ENMAX Centre,149,Towson,64,Uc Irvine,Towson,Towson,UC Irvine,UC Irvine,+9.5,−108,True,-9.5,−112,False,Towson,312-300-13,51.0%,-2.5,0.1,152-131-8,53.7%,-6.7,0.8,Uc Irvine,385-370-23,51.0%,3.0,0.4,150-150-8,50.0%,8.9,-0.2,Towson,+9.5,−108,201-189-10,51.5%,-8.8,0.3,Uc Irvine,-9.5,−112,218-214-13,50.5%,7.0,-0.2
7,80.7,4:00 PM,John Glaser Arena,112,Temple,133,La Salle,Temple,Temple,La Salle,La Salle,-1,−102,False,+1,−118,True,Temple,442-402-19,52.4%,3.1,0.3,187-153-8,55.0%,0.1,0.7,La Salle,343-380-20,47.4%,-1.6,-0.3,147-168-11,46.7%,2.4,-0.6,La Salle,+1,−118,208-235-11,47.0%,-7.7,0.1,Temple,-1,−102,270-255-11,51.4%,7.8,-0.2
8,76.0,7:00 PM,Stegeman Coliseum,199,Jacksonville,54,Georgia,Jacksonville,Jacksonville,Georgia,Georgia,+17,−112,True,-17,−108,False,Jacksonville,127-126-5,50.2%,-1.0,0.3,74-65-2,53.2%,-7.3,0.0,Georgia,394-390-11,50.3%,0.3,0.1,187-199-4,48.5%,5.7,0.0,Jacksonville,+17,−112,84-77-2,52.2%,-8.6,0.5,Georgia,-17,−108,164-165-6,49.9%,7.1,-0.4
9,75.2,7:00 PM,Baha Mar Convention Center,178,Rice,104,Arkansas St,Rice,Rice,Arkansas State,Arkansas St.,+8.5,−110,True,-8.5,−110,False,Rice,329-369-16,47.1%,-2.1,-0.3,147-172-3,46.1%,-8.8,-0.6,Arkansas St,349-342-16,50.5%,1.2,0.0,157-132-6,54.3%,8.7,0.5,Rice,+8.5,−110,222-254-11,46.6%,-9.3,-0.4,Arkansas St,-8.5,−110,147-157-7,48.4%,5.1,-0.6
9,75.2,6:00 PM,Eleanor R. Baldwin Arena,187,Fla Gulf Cst,84,Fla Atlantic,FGCU,Florida Gulf Coast,Florida Atlantic,Florida Atlantic,N/A,N/A,False,-13.5,−112,False,Fla Gulf Cst,124-127-2,49.4%,0.9,0.1,47-59-1,44.3%,-5.8,-0.6,Fla Atlantic,243-258-10,48.5%,-1.7,0.3,100-97-2,50.8%,4.6,1.2,Fla Atlantic,-13.5,−112,140-141-6,49.8%,-7.7,0.5,Fla Gulf Cst,N/A,N/A,61-64-1,48.8%,5.0,-1.2
