Team,ATS Record,Cover %,MOV,ATS +/-
Southern,42-20-0,67.7%,12.4,+3.8
Le Moyne,7-4-0,63.6%,15.5,+5.7
Queens,14-8-1,63.6%,11.4,+1.3
N Florida,55-32-1,63.2%,11.7,+3.6
Furman,72-44-2,62.1%,14.8,+1.9
Alab A&M,43-27-0,61.4%,1.4,+2.6
Longwood,46-29-2,61.3%,6.0,+2.2
Sam Hous St,41-26-1,61.2%,16.2,+2.3
Michigan St,96-61-1,61.2%,15.3,+1.4
Beth-Cook,34-22-1,60.7%,8.5,+1.6
Nevada,86-56-3,60.6%,10.9,+2.0
Norfolk St,35-23-1,60.3%,16.0,+4.4
S Dakota St,68-45-1,60.2%,16.2,+3.2
Utah St,81-54-2,60.0%,13.4,+2.6
Houston,88-59-6,59.9%,18.4,+3.7
UCSD,26-18-2,59.1%,7.4,+0.7
NC Central,36-25-1,59.0%,19.8,+1.8
VA Tech,89-62-0,58.9%,11.9,+1.9
Bradley,80-56-5,58.8%,8.2,+2.6
Middle Tenn,74-53-1,58.3%,8.9,+1.8
Colgate,54-39-1,58.1%,11.4,+2.3
Drake,76-55-1,58.0%,10.7,+2.1
Indiana St,73-53-5,57.9%,7.7,+1.6
Iowa,93-68-5,57.8%,13.2,+1.4
Utah,90-66-7,57.7%,13.9,+3.1
Belmont,72-53-3,57.6%,13.8,+1.3
Lamar,38-28-3,57.6%,10.2,+1.4
St. Thomas,19-14-0,57.6%,13.9,+2.9
Charlotte,77-57-3,57.5%,4.4,+1.4
Utah Tech,27-20-0,57.5%,4.5,+0.7
Tulsa,82-61-6,57.3%,6.7,+1.3
Indiana,100-75-0,57.1%,11.5,+0.8
Liberty,60-45-3,57.1%,15.4,+0.7
South Dakota,62-47-2,56.9%,10.2,+1.1
Gonzaga,83-63-4,56.9%,25.6,+1.9
TX-Arlington,67-51-3,56.8%,9.9,+0.4
Miss State,88-67-3,56.8%,9.5,+1.4
Auburn,84-64-4,56.8%,11.5,+2.2
Oregon,96-74-1,56.5%,13.4,+2.1
Colorado,88-68-6,56.4%,10.7,+1.6
UAB,80-62-5,56.3%,12.6,+0.7
LA Tech,72-56-1,56.3%,14.6,+0.9
Miss Val St,32-25-0,56.1%,-5.6,+1.0
