Team,Over Record,Over %,Under %,Total +/-
S Indiana,17-9-0,65.4%,34.6%,+4.1
Hsn Christian,42-24-2,63.6%,36.4%,+4.9
TX-Pan Am,49-31-2,61.3%,38.8%,+1.1
New Orleans,94-61-2,60.7%,39.4%,+3.2
Miss Val St,23-15-1,60.5%,39.5%,+1.5
Holy Cross,60-40-3,60.0%,40.0%,+0.6
McNeese St,60-43-1,58.3%,41.8%,+1.6
Howard,54-39-0,58.1%,41.9%,+3.0
Bucknell,81-59-3,57.9%,42.1%,+2.2
Wake Forest,217-161-4,57.4%,42.6%,+3.0
E Washingtn,175-130-2,57.4%,42.6%,+3.1
Oral Roberts,130-97-2,57.3%,42.7%,+3.6
Kennesaw St,48-36-2,57.1%,42.9%,+1.6
South Dakota,104-78-5,57.1%,42.9%,+4.0
Radford,81-61-1,57.0%,43.0%,+2.5
Idaho,123-93-0,56.9%,43.1%,+1.1
E Illinois,116-88-4,56.9%,43.1%,+2.7
Santa Clara,173-132-3,56.7%,43.3%,+2.7
Oakland,147-115-4,56.1%,43.9%,+2.3
UCSD,28-22-2,56.0%,44.0%,+1.6
Fla Atlantic,137-108-2,55.9%,44.1%,+2.2
Abl Christian,68-54-2,55.7%,44.3%,+1.6
Ball St,151-120-3,55.7%,44.3%,+2.2
San Jose St,94-75-2,55.6%,44.4%,+2.3
Montana St,156-125-0,55.5%,44.5%,+2.4
NW State,56-45-3,55.5%,44.6%,+3.5
Denver,140-113-2,55.3%,44.7%,+1.1
Gard-Webb,73-59-2,55.3%,44.7%,+1.3
North Dakota,90-73-2,55.2%,44.8%,+2.2
Weber St,197-161-3,55.0%,45.0%,+1.4
Campbell,68-56-1,54.8%,45.2%,+1.3
SE Missouri,116-96-2,54.7%,45.3%,+3.0
Chicago St,25-21-0,54.4%,45.7%,+3.6
VMI,57-48-1,54.3%,45.7%,+1.7
Prairie View,58-49-2,54.2%,45.8%,+0.3
SC Upstate,52-44-0,54.2%,45.8%,+1.0
Pepperdine,125-106-3,54.1%,45.9%,+1.8
High Point,67-57-3,54.0%,46.0%,+1.5
IU Indy,81-69-0,54.0%,46.0%,+3.3
Grd Canyon,88-75-2,54.0%,46.0%,-0.2
UTSA,76-65-1,53.9%,46.1%,+2.1
Boston Col,167-143-9,53.9%,46.1%,+0.8
Coastal Car,80-69-0,53.7%,46.3%,+2.4
Lafayette,53-46-4,53.5%,46.5%,+1.1
W Carolina,137-119-1,53.5%,46.5%,+2.0
IPFW,122-106-4,53.5%,46.5%,+0.7
TX Southern,84-73-0,53.5%,46.5%,+2.7
W Michigan,156-136-2,53.4%,46.6%,+2.1
N Dakota St,135-118-3,53.4%,46.6%,+1.2
Morgan St,56-49-5,53.3%,46.7%,+1.9
Dayton,233-204-4,53.3%,46.7%,+0.1
N Colorado,131-115-5,53.3%,46.8%,+1.6
Iowa St,194-171-5,53.2%,46.9%,+1.6
GA Southern,145-128-2,53.1%,46.9%,+0.7
Kansas City,70-62-2,53.0%,47.0%,+0.5
Longwood,62-55-4,53.0%,47.0%,+0.4
Delaware,140-125-2,52.8%,47.2%,+1.4
Bradley,168-150-3,52.8%,47.2%,-0.1
Toledo,178-159-1,52.8%,47.2%,+1.9
Auburn,182-163-1,52.8%,47.3%,+1.0
California,192-172-4,52.8%,47.3%,+1.4
Charlotte,164-147-8,52.7%,47.3%,+1.3
Iowa,217-195-5,52.7%,47.3%,+1.8
Providence,196-177-5,52.6%,47.5%,+0.9
Stetson,52-47-2,52.5%,47.5%,+2.1
WI-Grn Bay,158-143-4,52.5%,47.5%,+1.2
Liberty,95-86-3,52.5%,47.5%,+1.6
TX El Paso,184-167-3,52.4%,47.6%,+1.1
Jksnville St,121-110-3,52.4%,47.6%,+0.7
Florida St,210-191-13,52.4%,47.6%,+0.6
Marshall,155-141-5,52.4%,47.6%,+1.9
Niagara,145-132-7,52.4%,47.7%,+2.7
Ste F Austin,78-71-2,52.4%,47.7%,+0.7
Lg Beach St,168-153-1,52.3%,47.7%,+2.6
N Arizona,123-112-1,52.3%,47.7%,+2.2
Baylor,205-187-4,52.3%,47.7%,+1.3
Gonzaga,320-292-4,52.3%,47.7%,+0.8
New Mexico,208-190-5,52.3%,47.7%,+1.4
Beth-Cook,48-44-0,52.2%,47.8%,-0.4
Detroit,133-122-5,52.2%,47.8%,+1.7
Lipscomb,85-78-1,52.2%,47.9%,-0.1
Neb Omaha,73-67-3,52.1%,47.9%,+1.7
S Mississippi,147-135-5,52.1%,47.9%,+0.9
Purdue,258-237-5,52.1%,47.9%,+1.1
UNLV,221-203-6,52.1%,47.9%,+1.1
Hofstra,184-169-2,52.1%,47.9%,+1.7
NC State,217-200-7,52.0%,48.0%,+0.4
Montana,192-177-4,52.0%,48.0%,+0.8
Pittsburgh,219-202-8,52.0%,48.0%,+0.3
Fresno St,169-156-4,52.0%,48.0%,+0.8
Utah St,226-209-6,52.0%,48.1%,+1.2
Bowling Grn,147-136-2,51.9%,48.1%,+1.0
Vanderbilt,188-174-4,51.9%,48.1%,+0.6
N Alabama,41-38-0,51.9%,48.1%,+1.5
Boston U,83-77-3,51.9%,48.1%,-0.2
Geo Wshgtn,166-154-3,51.9%,48.1%,+1.1
Indiana St,160-149-5,51.8%,48.2%,+0.3
Nevada,220-205-3,51.8%,48.2%,+0.6
Army,59-55-0,51.8%,48.3%,+0.3
LSU,196-183-4,51.7%,48.3%,+1.1
Central Mich,125-117-4,51.7%,48.4%,+0.5
Missouri,193-181-3,51.6%,48.4%,+1.1
Tulsa,177-166-7,51.6%,48.4%,+0.2
Buffalo,182-171-5,51.6%,48.4%,+0.6
Brown,100-94-4,51.6%,48.5%,+0.1
Youngs St,118-111-2,51.5%,48.5%,+0.8
Oregon St,136-128-1,51.5%,48.5%,+0.1
Lehigh,68-64-0,51.5%,48.5%,+2.2
Wofford,169-159-3,51.5%,48.5%,-0.2
Colorado St,170-160-5,51.5%,48.5%,+0.7
Wright St,188-177-6,51.5%,48.5%,-0.2
NC-Wilmgton,155-146-2,51.5%,48.5%,+0.8
S Utah,88-83-3,51.5%,48.5%,+0.5
UL Monroe,94-89-3,51.4%,48.6%,+2.1
Austin Peay,151-143-5,51.4%,48.6%,+2.2
American,57-54-0,51.4%,48.7%,-0.5
Geo Mason,182-173-6,51.3%,48.7%,+0.4
Norfolk St,83-79-1,51.2%,48.8%,-1.5
Chattanooga,167-159-5,51.2%,48.8%,+0.2
DePaul,128-122-2,51.2%,48.8%,+0.6
Florida Intl,108-103-4,51.2%,48.8%,+0.5
Siena,154-147-8,51.2%,48.8%,+1.4
San Diego,134-128-3,51.2%,48.9%,-0.2
N Florida,67-64-0,51.2%,48.9%,+2.1
Marquette,224-214-4,51.1%,48.9%,+0.6
BYU,236-226-5,51.1%,48.9%,+1.6
Lamar,48-46-0,51.1%,48.9%,+0.3
Wm & Mary,121-116-3,51.1%,49.0%,+1.5
Wyoming,153-147-6,51.0%,49.0%,+1.7
St. Thomas,26-25-1,51.0%,49.0%,+0.8
Bellarmine,26-25-1,51.0%,49.0%,+1.6
Temple,215-207-9,51.0%,49.1%,+0.8
SE Louisiana,54-52-1,50.9%,49.1%,+0.5
Jacksonville,55-53-1,50.9%,49.1%,0.0
La Salle,138-133-2,50.9%,49.1%,+0.5
Colgate,83-80-1,50.9%,49.1%,-0.2
Cornell,111-107-3,50.9%,49.1%,+1.2
Yale,143-138-4,50.9%,49.1%,+1.0
Washington,205-198-1,50.9%,49.1%,+0.2
Cleveland St,150-145-6,50.9%,49.2%,0.0
Seton Hall,185-179-5,50.8%,49.2%,+0.5
Pacific,157-152-5,50.8%,49.2%,+0.8
Miss State,197-191-5,50.8%,49.2%,+0.5
Sac State,100-97-2,50.8%,49.2%,+1.6
Rhode Island,177-172-2,50.7%,49.3%,+0.1
Florida,257-250-7,50.7%,49.3%,0.0
Xavier,256-249-9,50.7%,49.3%,+1.1
S Dakota St,147-143-2,50.7%,49.3%,+1.4
TX Christian,153-149-3,50.7%,49.3%,+0.4
Sam Hous St,78-76-0,50.7%,49.4%,+0.6
Oregon,240-234-7,50.6%,49.4%,+1.2
WI-Milwkee,160-156-1,50.6%,49.4%,+1.1
N Carolina,319-312-6,50.6%,49.5%,+0.2
Mercer,96-94-2,50.5%,49.5%,-0.7
Colorado,189-185-3,50.5%,49.5%,+1.6
St Fran (PA),48-47-0,50.5%,49.5%,-0.5
Utah,203-199-5,50.5%,49.5%,+0.2
CS Bakersfld,57-56-0,50.4%,49.6%,-0.9
Manhattan,135-133-2,50.4%,49.6%,+1.3
Arizona,295-291-8,50.3%,49.7%,+1.1
Michigan,225-223-7,50.2%,49.8%,+0.2
TN State,122-121-1,50.2%,49.8%,+1.0
Villanova,262-260-11,50.2%,49.8%,+0.2
Col Charlestn,191-190-2,50.1%,49.9%,+0.2
Georgetown,193-192-3,50.1%,49.9%,+1.3
Indiana,215-214-8,50.1%,49.9%,+0.4
Kent St,204-203-9,50.1%,49.9%,+0.9
Arkansas,202-201-7,50.1%,49.9%,+0.5
Monmouth,89-89-2,50.0%,50.0%,+1.5
Evansville,123-123-2,50.0%,50.0%,-0.7
Ark Pine Bl,35-35-1,50.0%,50.0%,+0.7
U Penn,132-132-2,50.0%,50.0%,+0.9
NC-Asheville,67-67-1,50.0%,50.0%,+0.6
Queens,16-16-0,50.0%,50.0%,-0.9
F Dickinson,50-50-2,50.0%,50.0%,+0.5
TX A&M-CC,63-63-4,50.0%,50.0%,-0.1
Mercyhurst,2-2-0,50.0%,50.0%,-3.9
Towson,123-123-5,50.0%,50.0%,+0.6
Portland St,135-136-5,49.8%,50.2%,+1.3
