Team,Over Record,Over %,Under %,Total +/-
SC Upstate,35-15-0,70.0%,30.0%,+4.3
Central Ark,36-16-1,69.2%,30.8%,+8.6
Stonehill,11-5-0,68.8%,31.3%,+3.4
Holy Cross,33-16-1,67.4%,32.7%,+4.9
N Kentucky,35-17-1,67.3%,32.7%,+5.1
North Dakota,45-23-1,66.2%,33.8%,+4.8
New Orleans,48-25-3,65.8%,34.3%,+4.2
McNeese St,31-17-1,64.6%,35.4%,+3.8
Lamar,31-18-0,63.3%,36.7%,+0.2
WI-Milwkee,80-48-0,62.5%,37.5%,+3.5
Utah Tech,18-11-0,62.1%,37.9%,+3.6
Stetson,28-18-2,60.9%,39.1%,+3.4
Tulane,66-43-4,60.6%,39.5%,+3.3
NC A&T,33-22-0,60.0%,40.0%,+4.2
Oral Roberts,63-42-2,60.0%,40.0%,+2.3
South Dakota,52-35-1,59.8%,40.2%,+1.9
Portland St,62-42-3,59.6%,40.4%,+4.3
IPFW,56-38-0,59.6%,40.4%,+5.4
Evansville,76-53-0,58.9%,41.1%,+3.2
Marshall,68-48-2,58.6%,41.4%,+4.4
UTSA,28-20-0,58.3%,41.7%,+4.4
Idaho,57-41-3,58.2%,41.8%,+1.4
Abl Christian,25-18-0,58.1%,41.9%,+5.1
S Dakota St,51-37-1,58.0%,42.1%,+3.9
IU Indy,51-37-1,58.0%,42.1%,+3.5
Ball St,59-43-3,57.8%,42.2%,+3.4
Wake Forest,127-93-2,57.7%,42.3%,+2.3
Providence,120-88-5,57.7%,42.3%,+3.0
Weber St,46-34-1,57.5%,42.5%,-0.7
Rhode Island,85-64-2,57.1%,43.0%,+1.9
Iowa St,77-58-1,57.0%,43.0%,+1.9
Kansas City,41-31-1,56.9%,43.1%,+1.9
N Dakota St,43-33-0,56.6%,43.4%,+3.0
Buffalo,65-50-1,56.5%,43.5%,+3.5
Yale,35-27-0,56.5%,43.6%,+2.4
Tulsa,84-65-1,56.4%,43.6%,+2.5
NW State,27-21-3,56.3%,43.8%,+4.3
NJIT,32-25-0,56.1%,43.9%,+0.2
Sac State,60-47-1,56.1%,43.9%,+1.9
Winthrop,28-22-1,56.0%,44.0%,+1.6
Syracuse,109-86-1,55.9%,44.1%,+3.5
Presbyterian,24-19-1,55.8%,44.2%,+1.3
Delaware St,34-27-1,55.7%,44.3%,+4.8
S Alabama,59-47-1,55.7%,44.3%,+2.7
Hsn Christian,20-16-0,55.6%,44.4%,+9.0
Grd Canyon,25-20-1,55.6%,44.4%,-1.3
