Team,Over Record,Over %,Under %,Total +/-
Queens,40-28-2,58.8%,41.2%,+1.3
New Orleans,211-149-5,58.6%,41.4%,+2.7
North Dakota,203-153-3,57.0%,43.0%,+2.4
Grd Canyon,140-106-2,56.9%,43.1%,+1.1
UCSD,60-46-3,56.6%,43.4%,+3.3
Idaho St,290-225-6,56.3%,43.7%,+2.3
Oral Roberts,225-175-3,56.3%,43.8%,+2.4
NC-Asheville,134-107-5,55.6%,44.4%,+1.7
Oakland,251-202-6,55.4%,44.6%,+2.5
Buffalo,328-266-9,55.2%,44.8%,+2.3
S Indiana,37-30-0,55.2%,44.8%,+2.4
Neb Omaha,186-151-3,55.2%,44.8%,+2.2
South Dakota,197-160-5,55.2%,44.8%,+3.1
Hsn Christian,113-92-3,55.1%,44.9%,+4.2
SE Missouri,294-240-8,55.1%,44.9%,+3.0
Weber St,311-254-6,55.0%,45.0%,+1.4
Wake Forest,388-318-12,55.0%,45.0%,+1.5
Gard-Webb,139-114-3,54.9%,45.1%,+2.0
Youngs St,301-247-3,54.9%,45.1%,+2.5
UTSA,186-153-3,54.9%,45.1%,+2.1
Bellarmine,63-52-2,54.8%,45.2%,+1.6
E Washingtn,314-261-6,54.6%,45.4%,+2.2
W Georgia,6-5-0,54.6%,45.5%,-1.5
S Utah,220-186-6,54.2%,45.8%,+1.6
Lipscomb,149-126-3,54.2%,45.8%,+1.9
McNeese St,111-94-2,54.2%,45.9%,+2.0
N Colorado,255-216-7,54.1%,45.9%,+2.4
Abl Christian,106-91-2,53.8%,46.2%,+1.5
TX Southern,150-129-2,53.8%,46.2%,+2.7
Auburn,336-290-4,53.7%,46.3%,+1.6
SC Upstate,132-114-0,53.7%,46.3%,+0.6
Denver,300-261-7,53.5%,46.5%,+1.0
Boston Col,341-297-13,53.5%,46.6%,+1.1
NW State,117-102-6,53.4%,46.6%,+1.5
Stetson,126-110-3,53.4%,46.6%,+1.8
Baylor,325-284-7,53.4%,46.6%,+1.8
Portland St,283-248-8,53.3%,46.7%,+2.3
IPFW,213-187-9,53.3%,46.8%,+1.3
W Michigan,316-278-6,53.2%,46.8%,+1.1
Radford,134-118-1,53.2%,46.8%,+0.7
Florida Intl,280-247-6,53.1%,46.9%,+1.0
Nevada,342-302-6,53.1%,46.9%,+1.1
Iowa St,343-303-12,53.1%,46.9%,+1.5
Montana St,296-262-0,53.1%,47.0%,+1.2
N Florida,135-120-4,52.9%,47.1%,+1.8
Dayton,351-312-8,52.9%,47.1%,+0.7
Belmont,217-193-3,52.9%,47.1%,+1.6
SIU Edward,181-161-7,52.9%,47.1%,+0.2
Howard,118-105-3,52.9%,47.1%,+1.7
WI-Grn Bay,309-275-7,52.9%,47.1%,+1.4
Montana,301-268-7,52.9%,47.1%,+1.4
Hofstra,310-276-6,52.9%,47.1%,+1.9
Providence,350-312-9,52.9%,47.1%,+1.4
S Dakota St,224-200-3,52.8%,47.2%,+1.7
Delaware,299-267-4,52.8%,47.2%,+1.5
F Dickinson,124-111-4,52.8%,47.2%,+2.0
Iowa,371-332-11,52.8%,47.2%,+1.7
Indiana St,318-285-8,52.7%,47.3%,+1.1
Morgan St,127-114-5,52.7%,47.3%,+1.3
Wofford,295-265-6,52.7%,47.3%,+0.7
WI-Milwkee,316-284-3,52.7%,47.3%,+1.3
Lehigh,130-117-2,52.6%,47.4%,+2.0
Ball St,300-270-11,52.6%,47.4%,+1.2
Marquette,360-324-5,52.6%,47.4%,+1.3
U Mass,340-306-5,52.6%,47.4%,+1.3
Idaho,284-256-6,52.6%,47.4%,+0.9
Santa Clara,310-280-5,52.5%,47.5%,+0.9
CS Bakersfld,124-112-0,52.5%,47.5%,+0.8
Samford,281-255-4,52.4%,47.6%,+2.1
Lafayette,120-109-5,52.4%,47.6%,+0.4
Austin Peay,297-271-12,52.3%,47.7%,+2.7
Miss Val St,128-117-4,52.2%,47.8%,+1.2
Colorado St,316-289-9,52.2%,47.8%,+1.4
Northeastrn,286-262-9,52.2%,47.8%,+0.6
Campbell,119-109-3,52.2%,47.8%,+0.6
Central Ark,108-99-4,52.2%,47.8%,+2.0
TX-Pan Am,108-99-3,52.2%,47.8%,+0.5
UNLV,357-328-8,52.1%,47.9%,+1.0
Gonzaga,377-347-5,52.1%,47.9%,+0.8
Wyoming,317-292-11,52.1%,48.0%,+1.4
Incar Word,90-83-3,52.0%,48.0%,+1.3
VMI,157-145-1,52.0%,48.0%,+2.4
Toledo,314-290-5,52.0%,48.0%,+1.1
Rhode Island,327-302-4,52.0%,48.0%,+0.6
Prairie View,119-110-2,52.0%,48.0%,+0.7
NC State,377-349-10,51.9%,48.1%,+0.7
Brown,222-206-6,51.9%,48.1%,+0.9
