Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,1-0-0,100.0%,-3.0,+3.5
Le Moyne,4-1-0,80.0%,22.0,+9.1
Queens,6-2-2,75.0%,15.2,+1.5
SE Louisiana,33-16-0,67.4%,6.2,+1.9
Maryland ES,21-11-1,65.6%,-6.1,+0.3
Grd Canyon,35-20-0,63.6%,12.0,+2.5
NC Central,29-17-0,63.0%,11.4,+3.4
Norfolk St,37-22-0,62.7%,2.8,+1.3
Fla Gulf Cst,28-17-0,62.2%,6.1,+3.8
TX-Arlington,37-23-1,61.7%,6.9,+2.7
McNeese St,22-14-1,61.1%,6.5,+2.7
IU Indy,50-32-0,61.0%,3.8,+0.7
Mercer,37-24-3,60.7%,3.5,+2.4
Presbyterian,27-18-2,60.0%,5.0,+0.8
Vermont,30-20-0,60.0%,8.4,+1.6
N Alabama,18-12-1,60.0%,11.1,+0.4
Incar Word,17-12-0,58.6%,6.4,+0.9
Cornell,48-34-1,58.5%,3.8,+1.1
S Dakota St,51-37-2,58.0%,7.9,+1.5
Tarleton St,15-11-0,57.7%,18.7,+3.9
Wofford,75-56-3,57.3%,9.8,+0.8
Lehigh,25-19-0,56.8%,4.2,+0.3
Davidson,113-87-3,56.5%,9.6,+0.8
St Marys,96-74-6,56.5%,11.5,+0.8
UC Irvine,83-64-8,56.5%,8.0,+0.4
LSU,85-66-8,56.3%,7.3,+1.1
Monmouth,50-39-3,56.2%,-2.7,+0.3
Yale,50-39-5,56.2%,5.3,+1.1
N Florida,23-18-0,56.1%,1.3,+1.2
WI-Milwkee,94-75-4,55.6%,3.8,+1.0
Charl South,26-21-0,55.3%,6.1,+1.8
Siena,99-80-7,55.3%,2.1,+1.6
UCF,73-59-2,55.3%,2.8,-0.1
Utah St,94-76-5,55.3%,12.0,+1.8
LA Tech,70-57-5,55.1%,8.1,+0.8
Chattanooga,70-57-1,55.1%,12.0,+0.1
Oregon,92-75-5,55.1%,9.2,+1.2
Coastal Car,33-27-1,55.0%,8.4,-0.1
Alab A&M,22-18-0,55.0%,-5.4,+0.9
BYU,81-67-4,54.7%,11.6,+2.0
Liberty,42-35-0,54.6%,6.2,-0.3
Brown,42-35-3,54.6%,1.3,+0.5
Charlotte,85-71-4,54.5%,2.6,+0.7
Morehead St,67-57-3,54.0%,8.8,+0.1
Illinois,123-105-10,54.0%,8.1,+1.2
Hofstra,69-59-9,53.9%,4.8,+1.0
Marquette,131-112-3,53.9%,6.1,+0.2
Missouri St,91-78-2,53.9%,6.6,+1.1
San Francisco,78-67-2,53.8%,8.5,+1.6
James Mad,64-55-2,53.8%,4.4,-0.8
Mississippi,102-88-2,53.7%,3.8,+0.4
Bradley,96-83-5,53.6%,3.9,+0.7
Boston U,30-26-1,53.6%,2.1,+1.1
Abl Christian,23-20-0,53.5%,14.6,+1.1
Buffalo,93-81-4,53.5%,4.4,+1.0
Maryland,135-118-4,53.4%,8.3,+0.9
