Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+4.5
LSU,9-3-0,75.0%,25.0%,+15.0
Bowling Grn,6-2-0,75.0%,25.0%,+10.8
Iowa,13-5-1,72.2%,27.8%,+8.2
Ball St,5-2-0,71.4%,28.6%,+9.1
N Alabama,20-9-0,69.0%,31.0%,+9.6
UCSD,20-9-1,69.0%,31.0%,+10.1
VCU,6-3-0,66.7%,33.3%,+6.7
Cincinnati,14-7-0,66.7%,33.3%,+5.6
Howard,36-19-0,65.5%,34.6%,+4.0
Columbia,15-8-1,65.2%,34.8%,+6.0
Butler,15-8-0,65.2%,34.8%,+2.8
SE Louisiana,26-14-1,65.0%,35.0%,+5.8
Lehigh,11-6-1,64.7%,35.3%,+3.3
Vanderbilt,9-5-0,64.3%,35.7%,+5.0
Indiana St,9-5-0,64.3%,35.7%,+7.2
Cornell,9-5-0,64.3%,35.7%,+3.2
S Alabama,55-31-2,64.0%,36.1%,+5.0
La Salle,7-4-0,63.6%,36.4%,+0.3
Missouri St,7-4-0,63.6%,36.4%,-1.6
New Orleans,21-12-1,63.6%,36.4%,+2.0
Le Moyne,7-4-0,63.6%,36.4%,+3.4
Gard-Webb,19-11-1,63.3%,36.7%,+6.3
Maine,12-7-0,63.2%,36.8%,+0.8
Creighton,15-9-0,62.5%,37.5%,+5.5
Sac State,56-34-2,62.2%,37.8%,+4.4
North Dakota,46-28-1,62.2%,37.8%,+4.3
Charlotte,42-26-3,61.8%,38.2%,+4.0
E Kentucky,50-31-1,61.7%,38.3%,+4.7
CS Fullerton,37-23-0,61.7%,38.3%,+4.3
Presbyterian,16-10-0,61.5%,38.5%,+6.9
Richmond,8-5-0,61.5%,38.5%,+4.2
Georgia St,48-30-0,61.5%,38.5%,+5.1
Radford,19-12-0,61.3%,38.7%,+2.4
Norfolk St,36-23-1,61.0%,39.0%,+2.0
Bucknell,14-9-1,60.9%,39.1%,+2.7
Samford,34-22-1,60.7%,39.3%,+2.3
San Diego St,17-11-0,60.7%,39.3%,+2.3
Central Ark,23-15-1,60.5%,39.5%,+1.6
Utah St,12-8-1,60.0%,40.0%,+4.1
S Utah,54-36-1,60.0%,40.0%,+2.3
U Mass,9-6-0,60.0%,40.0%,+3.8
UTSA,42-28-1,60.0%,40.0%,+4.0
Furman,30-20-0,60.0%,40.0%,+2.8
Georgia,9-6-0,60.0%,40.0%,+2.9
Texas A&M,12-8-0,60.0%,40.0%,+7.5
Princeton,9-6-0,60.0%,40.0%,+3.0
Monmouth,46-31-1,59.7%,40.3%,+3.3
Alcorn St,43-29-1,59.7%,40.3%,+4.7
Baylor,28-19-0,59.6%,40.4%,+4.5
Hampton,32-22-0,59.3%,40.7%,+3.2
NC-Asheville,16-11-0,59.3%,40.7%,+1.1
Nevada,16-11-0,59.3%,40.7%,+4.2
Youngs St,42-29-0,59.2%,40.9%,+4.4
Fla Atlantic,43-30-3,58.9%,41.1%,+2.5
Florida Intl,43-30-1,58.9%,41.1%,+4.4
TX A&M-CC,27-19-1,58.7%,41.3%,+1.7
Montana,55-39-0,58.5%,41.5%,+2.8
E Washingtn,59-42-2,58.4%,41.6%,+4.3
Holy Cross,14-10-1,58.3%,41.7%,+0.3
E Carolina,7-5-0,58.3%,41.7%,+1.1
Col Charlestn,46-33-1,58.2%,41.8%,+3.7
Delaware St,29-21-0,58.0%,42.0%,+3.6
E Michigan,11-8-0,57.9%,42.1%,+1.4
Colorado St,11-8-1,57.9%,42.1%,+2.7
Memphis,11-8-0,57.9%,42.1%,+5.2
Minnesota,15-11-1,57.7%,42.3%,+1.9
SE Missouri,49-36-0,57.7%,42.4%,+3.1
WI-Grn Bay,46-34-2,57.5%,42.5%,+1.9
F Dickinson,35-26-1,57.4%,42.6%,+2.6
UC Irvine,36-27-3,57.1%,42.9%,+2.5
Portland St,53-40-2,57.0%,43.0%,+3.8
Rice,45-34-1,57.0%,43.0%,+0.5
Gonzaga,62-47-1,56.9%,43.1%,+1.9
Stetson,25-19-1,56.8%,43.2%,+3.1
Oklahoma St,21-16-0,56.8%,43.2%,+0.1
Loyola Mymt,51-39-0,56.7%,43.3%,+1.5
GA Southern,47-36-1,56.6%,43.4%,+1.5
W Virginia,26-20-0,56.5%,43.5%,+5.9
South Dakota,35-27-0,56.5%,43.6%,+3.8
Portland,57-44-1,56.4%,43.6%,+2.3
Idaho St,53-41-1,56.4%,43.6%,+2.8
Fresno St,9-7-1,56.3%,43.8%,-3.4
TX-Pan Am,27-21-0,56.3%,43.8%,+2.6
Queens,9-7-1,56.3%,43.8%,+2.1
Oregon,43-34-1,55.8%,44.2%,+2.2
Mercer,29-23-1,55.8%,44.2%,+1.5
NC Central,34-27-0,55.7%,44.3%,-0.1
Miss Val St,39-31-1,55.7%,44.3%,+2.4
S Mississippi,40-32-1,55.6%,44.4%,+2.2
Saint Louis,5-4-0,55.6%,44.4%,+1.6
SC Upstate,15-12-0,55.6%,44.4%,+2.3
Incar Word,16-13-0,55.2%,44.8%,+1.0
Lipscomb,32-26-1,55.2%,44.8%,+1.1
Detroit,43-35-1,55.1%,44.9%,+3.1
IU Indy,38-31-0,55.1%,44.9%,+2.9
Wake Forest,11-9-0,55.0%,45.0%,+1.7
Georgetown,11-9-0,55.0%,45.0%,+1.5
Coastal Car,39-32-2,54.9%,45.1%,+2.4
Wash State,34-28-0,54.8%,45.2%,+2.8
E Tenn St,29-24-1,54.7%,45.3%,+1.2
Old Dominion,41-34-3,54.7%,45.3%,+1.9
Texas Tech,18-15-0,54.6%,45.5%,+3.4
Cal Baptist,18-15-0,54.6%,45.5%,+0.7
Fordham,6-5-0,54.6%,45.5%,-1.7
Bryant,24-20-0,54.6%,45.5%,+3.3
WI-Milwkee,43-36-0,54.4%,45.6%,+2.2
Citadel,31-26-0,54.4%,45.6%,+2.5
California,31-26-1,54.4%,45.6%,+0.8
W Carolina,32-27-1,54.2%,45.8%,+0.2
Arizona,45-38-0,54.2%,45.8%,+1.9
Santa Clara,46-39-1,54.1%,45.9%,+1.1
UAB,33-28-2,54.1%,45.9%,+3.3
Washington,40-34-0,54.1%,46.0%,+2.0
Oregon St,41-35-0,54.0%,46.1%,+0.1
Austin Peay,48-41-1,53.9%,46.1%,+3.9
Manhattan,42-36-2,53.9%,46.2%,+3.2
Charl South,14-12-1,53.9%,46.2%,+3.5
Wofford,28-24-0,53.9%,46.2%,+1.2
