Team,ATS Record,Cover %,MOV,ATS +/-
Hofstra,1-0-0,100.0%,14.0,+9.5
Portland St,1-0-0,100.0%,9.0,+7.0
Beth-Cook,1-0-0,100.0%,13.0,+9.0
Kennesaw St,2-0-0,100.0%,12.0,+7.5
Troy,4-0-0,100.0%,15.0,+4.1
Sac State,1-0-0,100.0%,62.0,+40.5
SE Louisiana,1-0-0,100.0%,3.0,+1.0
AR Lit Rock,1-0-0,100.0%,19.0,+1.0
Binghamton,1-0-0,100.0%,19.0,+1.5
SIU Edward,1-0-0,100.0%,18.0,+12.5
Marshall,3-0-0,100.0%,21.3,+11.5
Maine,1-0-0,100.0%,25.0,+19.5
Mt St Marys,2-0-0,100.0%,9.0,+1.5
Radford,2-0-0,100.0%,13.5,+5.0
TX-Pan Am,3-0-0,100.0%,18.3,+10.0
S Mississippi,1-0-0,100.0%,9.0,+4.5
TN State,1-0-0,100.0%,10.0,+1.5
Denver,1-0-0,100.0%,17.0,+6.5
Missouri St,1-0-0,100.0%,10.0,+9.0
Neb Omaha,1-0-0,100.0%,6.0,+4.0
Texas St,1-0-0,100.0%,20.0,+11.5
UC Riverside,1-0-1,100.0%,22.5,+3.8
W Kentucky,1-0-1,100.0%,11.0,+1.3
Elon,1-0-0,100.0%,27.0,+25.5
Norfolk St,1-0-0,100.0%,9.0,+4.5
Alabama St,2-0-0,100.0%,10.0,+8.8
Queens,2-0-0,100.0%,18.5,+14.5
St Bonavent,5-0-0,100.0%,13.2,+4.5
Oregon St,3-0-0,100.0%,23.3,+14.2
CS Bakersfld,2-0-0,100.0%,11.5,+9.8
UL Monroe,1-0-0,100.0%,62.0,+44.5
Memphis,2-0-0,100.0%,16.0,+8.0
S Car State,4-0-0,100.0%,37.5,+29.4
Detroit,1-0-0,100.0%,6.0,+4.5
Florida A&M,1-0-0,100.0%,42.0,+3.5
Utah,5-0-0,100.0%,36.8,+8.1
Davidson,3-0-0,100.0%,13.0,+2.8
Furman,4-0-0,100.0%,10.8,+4.9
St. Thomas,2-0-0,100.0%,20.0,+17.0
Ohio St,4-0-0,100.0%,40.3,+16.8
Rider,1-0-0,100.0%,11.0,+2.0
Tarleton St,1-0-0,100.0%,31.0,+12.5
Utah Tech,1-0-0,100.0%,14.0,+11.5
Nevada,6-1-0,85.7%,13.6,+6.3
Florida St,6-1-0,85.7%,19.1,+8.6
Marquette,5-1-0,83.3%,21.8,+3.7
Tennessee,5-1-0,83.3%,27.7,+4.8
Illinois,5-1-0,83.3%,34.5,+11.3
Col Charlestn,5-1-0,83.3%,6.2,+0.3
Cal St Nrdge,4-1-0,80.0%,12.6,+7.8
Auburn,4-1-1,80.0%,22.7,+8.5
Colorado,3-1-0,75.0%,18.5,+3.6
UC Irvine,3-1-0,75.0%,14.0,+5.5
Kent St,3-1-0,75.0%,8.5,+3.5
IPFW,3-1-0,75.0%,8.5,-1.6
Dayton,3-1-0,75.0%,16.0,+1.4
Rob Morris,3-1-0,75.0%,11.3,+1.8
Pittsburgh,5-2-0,71.4%,21.1,+5.9
Michigan,5-2-0,71.4%,20.7,+7.0
Gonzaga,5-2-0,71.4%,24.1,+6.3
UCLA,5-2-0,71.4%,27.1,+5.6
North Texas,2-1-0,66.7%,13.3,+6.2
DePaul,4-2-0,66.7%,24.5,+10.8
LA Tech,2-1-1,66.7%,7.0,+1.3
Gard-Webb,2-1-0,66.7%,6.7,+3.3
Towson,2-1-0,66.7%,4.7,-0.2
Stanford,4-2-0,66.7%,15.0,+0.6
Cincinnati,4-2-0,66.7%,29.3,+5.8
Clemson,4-2-0,66.7%,19.5,+3.0
WI-Milwkee,2-1-0,66.7%,7.7,+3.8
N Iowa,2-1-0,66.7%,8.3,0.0
Penn St,4-2-0,66.7%,29.2,+10.1
Miss State,4-2-0,66.7%,20.5,+5.0
S Illinois,2-1-0,66.7%,15.7,+5.2
W Virginia,2-1-0,66.7%,25.7,+12.3
Arkansas St,2-1-0,66.7%,10.7,+0.7
Liberty,2-1-0,66.7%,12.3,+4.5
Florida Intl,2-1-0,66.7%,17.7,+11.2
Toledo,4-2-0,66.7%,4.3,-1.8
VCU,4-2-0,66.7%,15.8,+2.2
Geo Mason,4-2-0,66.7%,22.7,+6.6
Bradley,4-2-0,66.7%,14.2,+2.6
Jacksonville,2-1-0,66.7%,6.3,+0.8
Army,2-1-0,66.7%,7.0,+4.0
Montana St,2-1-0,66.7%,15.0,+9.0
Abl Christian,2-1-0,66.7%,-1.0,-4.0
Wyoming,2-1-0,66.7%,11.7,+0.8
Sam Hous St,2-1-0,66.7%,13.0,+6.7
Wash State,4-2-0,66.7%,14.7,+3.3
Lipscomb,2-1-0,66.7%,10.7,+1.3
Georgia St,2-1-0,66.7%,2.3,-0.3
St Johns,4-2-0,66.7%,18.7,+3.9
Incar Word,2-1-0,66.7%,14.0,+4.8
James Mad,3-2-0,60.0%,2.8,-0.4
S Dakota St,3-2-0,60.0%,9.6,+4.7
NC State,3-2-0,60.0%,19.6,+1.4
N Alabama,3-2-0,60.0%,16.8,+0.8
Kentucky,3-2-0,60.0%,33.2,+7.3
Wisconsin,3-2-0,60.0%,17.2,+0.8
Baylor,3-2-0,60.0%,27.4,+8.9
Yale,3-2-0,60.0%,11.0,+2.3
San Francisco,3-2-0,60.0%,20.0,+4.5
Louisville,3-2-0,60.0%,16.4,+0.6
S Carolina,3-2-0,60.0%,13.4,-0.5
Duke,3-2-0,60.0%,23.8,+3.4
Georgia,3-2-0,60.0%,20.4,+3.1
Purdue,3-2-0,60.0%,18.4,+1.2
Wichita St,3-2-1,60.0%,10.7,+3.9
La Salle,4-3-0,57.1%,7.1,+2.4
Florida,4-3-0,57.1%,19.9,+1.4
Columbia,3-3-1,50.0%,13.1,+1.9
N Florida,1-1-0,50.0%,5.0,-2.0
Mississippi,2-2-1,50.0%,17.8,-1.9
LSU,2-2-0,50.0%,16.0,-1.1
Drake,1-1-0,50.0%,8.5,+1.3
Oregon,3-3-0,50.0%,15.0,+0.9
Citadel,1-1-0,50.0%,6.5,+3.8
Presbyterian,1-1-0,50.0%,-2.5,-4.5
Hawaii,2-2-0,50.0%,7.5,-3.0
Albany,1-1-0,50.0%,3.0,+0.5
California,2-2-1,50.0%,14.4,-1.5
Rice,2-2-0,50.0%,7.0,-2.3
Longwood,2-2-0,50.0%,10.0,+1.8
San Diego,2-2-0,50.0%,2.0,-1.3
UTSA,1-1-0,50.0%,-7.5,-13.3
S Alabama,2-2-0,50.0%,6.3,-1.0
N Mex State,1-1-0,50.0%,6.5,+2.5
Jksnville St,1-1-0,50.0%,11.5,+7.8
Pepperdine,1-1-0,50.0%,2.0,-4.0
U Mass,2-2-0,50.0%,6.5,-0.4
Youngs St,2-2-0,50.0%,-1.5,-7.9
S Utah,2-2-0,50.0%,7.8,+2.9
Dartmouth,1-1-0,50.0%,-4.5,-7.8
NC-Grnsboro,2-2-0,50.0%,5.3,+0.6
Loyola-MD,1-1-0,50.0%,10.5,+7.3
TX A&M-CC,1-1-0,50.0%,12.5,+1.0
WI-Grn Bay,1-1-0,50.0%,4.0,+1.8
N Dakota St,1-1-0,50.0%,1.5,-4.5
Valparaiso,2-2-0,50.0%,9.5,+2.3
Coastal Car,1-1-1,50.0%,3.7,+0.5
GA Tech,2-2-0,50.0%,13.5,-4.9
Morgan St,1-1-0,50.0%,3.5,-3.5
St Peters,1-1-0,50.0%,5.0,+0.3
Texas,3-3-0,50.0%,21.5,+0.3
Ste F Austin,1-1-1,50.0%,3.0,-2.3
TX-Arlington,1-1-0,50.0%,-2.5,-5.8
Maryland BC,2-2-0,50.0%,8.5,+1.3
Quinnipiac,1-1-0,50.0%,7.0,+3.0
Belmont,2-2-0,50.0%,0.5,-3.9
TX El Paso,1-1-0,50.0%,10.0,+4.0
N Kentucky,1-1-0,50.0%,12.0,0.0
Vanderbilt,3-3-0,50.0%,13.7,-3.3
Texas A&M,3-3-1,50.0%,11.4,-3.1
Harvard,1-1-0,50.0%,0.5,-1.8
