Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Boston,483-471-10,50.6%,49.4%,0.6,273-272-3,50.1%,49.9%,0.2,22-15-1,59.5%,40.5%,3.6,181-172-3,51.3%,48.7%,0.0,295-295-7,50.0%,50.0%,0.8,217-242-4,47.3%,52.7%,-0.1,119-144-3,45.3%,54.8%,-0.8,361-324-7,52.7%,47.3%,1.1,253-216-5,53.9%,46.1%,1.2,81-67-4,54.7%,45.3%,2.9,291-299-4,49.3%,50.7%,0.1,92-93-2,49.7%,50.3%,0.7,118-106-5,52.7%,47.3%,1.7,89-90-1,49.7%,50.3%,-0.1
New Orleans,424-419-8,50.3%,49.7%,0.2,212-218-3,49.3%,50.7%,0.8,15-11-0,57.7%,42.3%,2.5,228-217-4,51.2%,48.8%,0.1,191-196-4,49.4%,50.7%,0.4,188-229-4,45.1%,54.9%,-1.2,224-243-6,48.0%,52.0%,-0.2,195-172-2,53.1%,46.9%,0.6,234-183-4,56.1%,43.9%,1.8,73-75-3,49.3%,50.7%,-0.3,263-248-4,51.5%,48.5%,1.0,104-102-1,50.5%,49.5%,-0.4,108-99-4,52.2%,47.8%,-0.3,73-85-1,46.2%,53.8%,-2.1
Philadelphia,442-438-9,50.2%,49.8%,0.1,223-243-4,47.9%,52.2%,-0.8,22-8-0,73.3%,26.7%,6.0,222-210-3,51.4%,48.6%,0.3,214-223-6,49.0%,51.0%,-0.1,213-219-7,49.3%,50.7%,-0.3,210-225-5,48.3%,51.7%,-1.0,230-208-4,52.5%,47.5%,1.3,222-213-2,51.0%,49.0%,0.3,79-69-2,53.4%,46.6%,1.1,250-280-6,47.2%,52.8%,-0.9,112-89-2,55.7%,44.3%,1.6,107-106-3,50.2%,49.8%,0.6,91-81-1,52.9%,47.1%,1.2
Sacramento,408-410-14,49.9%,50.1%,0.4,211-195-8,52.0%,48.0%,1.2,19-8-0,70.4%,29.6%,5.2,240-218-7,52.4%,47.6%,1.3,162-187-7,46.4%,53.6%,-0.9,191-212-9,47.4%,52.6%,-0.9,245-266-9,48.0%,52.1%,0.1,161-143-5,53.0%,47.0%,0.8,212-194-5,52.2%,47.8%,1.4,73-88-1,45.3%,54.7%,-1.6,245-235-12,51.0%,49.0%,0.8,105-105-4,50.0%,50.0%,0.4,92-110-2,45.5%,54.5%,-1.4,71-79-1,47.3%,52.7%,0.1
Cleveland,452-455-9,49.8%,50.2%,0.2,245-245-3,50.0%,50.0%,0.3,15-19-2,44.1%,55.9%,-0.9,207-202-3,50.6%,49.4%,-0.2,240-247-6,49.3%,50.7%,0.6,219-233-1,48.5%,51.6%,-0.5,179-204-2,46.7%,53.3%,-0.5,271-250-7,52.0%,48.0%,0.8,233-221-8,51.3%,48.7%,1.0,69-88-2,44.0%,56.1%,-1.1,281-255-4,52.4%,47.6%,0.8,108-104-3,50.9%,49.1%,0.5,99-106-3,48.3%,51.7%,-0.2,87-93-1,48.3%,51.7%,-0.1
Utah,425-435-12,49.4%,50.6%,0.7,232-221-9,51.2%,48.8%,0.6,10-18-0,35.7%,64.3%,-2.1,194-196-6,49.7%,50.3%,0.7,227-232-6,49.5%,50.5%,0.6,219-202-8,52.0%,48.0%,1.6,179-174-7,50.7%,49.3%,1.5,242-259-5,48.3%,51.7%,0.0,196-227-4,46.3%,53.7%,-0.5,75-76-1,49.7%,50.3%,1.3,263-258-10,50.5%,49.5%,0.3,100-104-0,49.0%,51.0%,1.6,93-110-3,45.8%,54.2%,-0.1,77-83-1,48.1%,51.9%,1.8
Houston,434-446-16,49.3%,50.7%,0.1,242-257-9,48.5%,51.5%,-0.6,12-19-0,38.7%,61.3%,0.1,220-192-8,53.4%,46.6%,1.7,210-247-8,46.0%,54.1%,-1.3,211-217-6,49.3%,50.7%,0.5,197-205-4,49.0%,51.0%,0.4,233-240-12,49.3%,50.7%,-0.3,216-215-10,50.1%,49.9%,0.0,81-69-1,54.0%,46.0%,1.7,270-281-9,49.0%,51.0%,-0.1,97-91-6,51.6%,48.4%,1.1,95-98-1,49.2%,50.8%,0.8,71-77-6,48.0%,52.0%,-0.8
LA Lakers,427-440-6,49.3%,50.8%,-0.3,225-225-2,50.0%,50.0%,0.3,16-16-0,50.0%,50.0%,1.9,235-232-3,50.3%,49.7%,-0.3,186-203-3,47.8%,52.2%,-0.4,223-195-4,53.4%,46.7%,1.5,250-242-3,50.8%,49.2%,0.0,172-196-3,46.7%,53.3%,-0.9,191-227-2,45.7%,54.3%,-2.0,72-66-3,52.2%,47.8%,1.4,271-281-1,49.1%,50.9%,-0.7,95-106-2,47.3%,52.7%,-1.7,107-109-2,49.5%,50.5%,-0.2,68-77-2,46.9%,53.1%,-1.0
Okla City,423-439-13,49.1%,50.9%,0.0,231-220-6,51.2%,48.8%,0.6,9-20-1,31.0%,69.0%,-6.1,199-188-7,51.4%,48.6%,0.9,222-242-6,47.8%,52.2%,-0.4,202-224-4,47.4%,52.6%,-0.7,181-213-3,45.9%,54.1%,-1.4,240-225-10,51.6%,48.4%,1.2,214-206-9,51.0%,49.1%,1.0,80-65-3,55.2%,44.8%,1.8,263-273-8,49.1%,50.9%,0.1,84-104-3,44.7%,55.3%,-1.1,108-115-4,48.4%,51.6%,-0.3,71-81-1,46.7%,53.3%,-0.8
Charlotte,399-416-9,49.0%,51.0%,0.2,222-239-7,48.2%,51.8%,0.6,14-14-0,50.0%,50.0%,-0.2,223-240-6,48.2%,51.8%,0.1,168-173-3,49.3%,50.7%,0.1,215-194-4,52.6%,47.4%,1.2,252-267-6,48.6%,51.5%,-0.7,146-149-2,49.5%,50.5%,1.7,184-221-5,45.4%,54.6%,-0.8,85-70-1,54.8%,45.2%,0.9,236-260-7,47.6%,52.4%,0.0,85-95-1,47.2%,52.8%,-1.2,92-82-1,52.9%,47.1%,0.7,64-72-1,47.1%,52.9%,0.1
Detroit,398-415-13,49.0%,51.1%,0.2,210-207-8,50.4%,49.6%,0.8,12-13-2,48.0%,52.0%,-3.0,250-266-5,48.5%,51.6%,0.3,144-142-8,50.4%,49.7%,0.5,191-220-4,46.5%,53.5%,0.0,278-294-9,48.6%,51.4%,0.3,119-117-4,50.4%,49.6%,0.4,206-194-9,51.5%,48.5%,0.5,67-91-3,42.4%,57.6%,-0.3,238-244-8,49.4%,50.6%,0.2,99-97-1,50.5%,49.5%,-0.7,89-111-4,44.5%,55.5%,0.0,81-67-0,54.7%,45.3%,1.6
LA Clippers,432-453-17,48.8%,51.2%,0.3,204-239-8,46.1%,54.0%,-1.3,14-16-2,46.7%,53.3%,1.1,173-182-5,48.7%,51.3%,1.0,254-265-12,48.9%,51.1%,-0.1,221-209-8,51.4%,48.6%,0.9,149-150-8,49.8%,50.2%,1.2,281-300-9,48.4%,51.6%,-0.1,202-233-8,46.4%,53.6%,-0.3,86-73-1,54.1%,45.9%,0.2,263-269-12,49.4%,50.6%,0.4,109-103-6,51.4%,48.6%,3.2,119-111-3,51.7%,48.3%,0.7,69-95-2,42.1%,57.9%,0.0
Chicago,406-427-10,48.7%,51.3%,0.7,216-230-4,48.4%,51.6%,0.4,14-14-1,50.0%,50.0%,-0.6,218-231-6,48.6%,51.5%,0.1,182-192-3,48.7%,51.3%,1.2,212-203-6,51.1%,48.9%,1.9,254-255-6,49.9%,50.1%,0.9,152-169-4,47.4%,52.7%,0.4,194-222-4,46.6%,53.4%,-0.5,77-81-1,48.7%,51.3%,-1.3,242-261-7,48.1%,51.9%,0.7,105-95-4,52.5%,47.5%,2.1,85-102-2,45.5%,54.6%,-0.4,73-71-1,50.7%,49.3%,3.0
Miami,444-467-4,48.7%,51.3%,-0.6,253-251-3,50.2%,49.8%,0.1,21-11-0,65.6%,34.4%,5.1,203-206-3,49.6%,50.4%,-0.9,232-259-1,47.3%,52.8%,-0.5,204-239-0,46.1%,54.0%,-2.2,188-215-1,46.7%,53.4%,-1.6,256-249-3,50.7%,49.3%,0.2,226-212-3,51.6%,48.4%,1.0,74-68-1,52.1%,47.9%,-0.4,273-302-3,47.5%,52.5%,-1.0,94-123-0,43.3%,56.7%,-2.0,97-93-1,51.1%,49.0%,-0.9,76-86-0,46.9%,53.1%,-0.4
Orlando,405-427-10,48.7%,51.3%,-0.5,223-247-6,47.5%,52.6%,-0.5,17-13-0,56.7%,43.3%,-0.2,228-267-6,46.1%,53.9%,-1.2,171-155-4,52.5%,47.6%,0.7,204-209-7,49.4%,50.6%,-0.9,297-304-8,49.4%,50.6%,-0.1,106-121-2,46.7%,53.3%,-1.8,191-211-3,47.5%,52.5%,-0.1,82-69-3,54.3%,45.7%,0.4,237-276-6,46.2%,53.8%,-0.8,87-90-1,49.2%,50.9%,-0.9,95-90-3,51.4%,48.7%,-0.1,69-69-1,50.0%,50.0%,-0.4
Brooklyn,410-437-12,48.4%,51.6%,0.4,215-240-9,47.3%,52.8%,0.3,17-10-0,63.0%,37.0%,5.2,222-245-8,47.5%,52.5%,-0.2,180-189-4,48.8%,51.2%,0.8,207-209-7,49.8%,50.2%,1.7,254-270-8,48.5%,51.5%,1.0,153-164-4,48.3%,51.7%,-0.6,196-220-5,47.1%,52.9%,-1.0,68-79-2,46.3%,53.7%,0.9,253-260-8,49.3%,50.7%,0.1,98-100-1,49.5%,50.5%,0.3,97-97-2,50.0%,50.0%,0.8,72-88-2,45.0%,55.0%,0.1
Memphis,413-442-16,48.3%,51.7%,0.2,227-241-5,48.5%,51.5%,0.7,14-11-1,56.0%,44.0%,3.9,191-231-5,45.3%,54.7%,-0.8,216-207-10,51.1%,48.9%,1.0,217-206-5,51.3%,48.7%,1.4,229-228-4,50.1%,49.9%,0.8,183-209-12,46.7%,53.3%,-0.4,193-230-11,45.6%,54.4%,-1.0,70-79-5,47.0%,53.0%,-0.4,247-276-6,47.2%,52.8%,-0.3,93-107-6,46.5%,53.5%,-0.8,93-94-5,49.7%,50.3%,-0.1,82-76-4,51.9%,48.1%,1.7
Golden State,450-494-13,47.7%,52.3%,-0.2,249-267-9,48.3%,51.7%,-0.8,20-16-0,55.6%,44.4%,1.3,145-173-2,45.6%,54.4%,-0.6,299-316-11,48.6%,51.4%,-0.1,224-246-4,47.7%,52.3%,0.3,107-121-3,46.9%,53.1%,-0.1,342-371-10,48.0%,52.0%,-0.2,225-248-9,47.6%,52.4%,-0.8,77-73-4,51.3%,48.7%,1.6,251-296-7,45.9%,54.1%,-1.1,100-129-1,43.7%,56.3%,0.0,101-98-3,50.8%,49.3%,1.2,102-109-2,48.3%,51.7%,0.6
New York,395-437-13,47.5%,52.5%,0.0,218-231-9,48.6%,51.5%,0.8,12-10-3,54.6%,45.5%,3.4,220-263-6,45.6%,54.5%,-0.8,169-171-5,49.7%,50.3%,0.8,206-207-8,49.9%,50.1%,0.3,262-283-9,48.1%,51.9%,0.1,130-151-3,46.3%,53.7%,-0.4,189-228-5,45.3%,54.7%,-0.2,72-72-1,50.0%,50.0%,-0.7,242-274-7,46.9%,53.1%,0.2,93-103-3,47.5%,52.6%,-0.3,84-103-1,44.9%,55.1%,-1.8,69-81-2,46.0%,54.0%,-0.9
Dallas,415-464-10,47.2%,52.8%,0.0,232-256-3,47.5%,52.5%,0.3,12-18-0,40.0%,60.0%,-2.7,207-216-6,48.9%,51.1%,0.6,202-243-4,45.4%,54.6%,-0.7,213-223-3,48.9%,51.2%,0.2,203-230-4,46.9%,53.1%,0.1,210-229-6,47.8%,52.2%,0.0,191-236-7,44.7%,55.3%,-0.8,75-73-3,50.7%,49.3%,0.3,256-289-5,47.0%,53.0%,-0.1,78-107-4,42.2%,57.8%,-1.1,105-101-3,51.0%,49.0%,0.0,72-84-2,46.2%,53.9%,0.4
