Team,Over Record,Over %,Under %,Total +/-
TX A&M-Com,9-4-0,69.2%,30.8%,+12.3
Oral Roberts,56-27-0,67.5%,32.5%,+3.9
Queens,14-7-0,66.7%,33.3%,+1.3
New Orleans,48-25-0,65.8%,34.3%,+5.1
Utah Tech,12-7-0,63.2%,36.8%,+5.0
Ark Pine Bl,25-15-1,62.5%,37.5%,+6.7
Prairie View,23-14-1,62.2%,37.8%,+3.0
Youngs St,59-36-0,62.1%,37.9%,+4.7
Pacific,35-22-1,61.4%,38.6%,+2.4
N Colorado,36-23-0,61.0%,39.0%,+4.4
Wake Forest,121-78-4,60.8%,39.2%,+3.0
Grd Canyon,35-23-1,60.3%,39.7%,+0.7
Northeastrn,39-26-0,60.0%,40.0%,+3.8
WI-Milwkee,48-33-0,59.3%,40.7%,+6.2
Florida St,103-71-5,59.2%,40.8%,+1.7
St Fran (PA),42-29-0,59.2%,40.9%,+3.4
Niagara,46-32-0,59.0%,41.0%,+4.6
Delaware,39-28-1,58.2%,41.8%,+2.0
Hsn Christian,50-36-1,58.1%,41.9%,+6.3
App State,36-26-0,58.1%,41.9%,+5.1
N Dakota St,40-29-0,58.0%,42.0%,+3.6
Wyoming,111-81-4,57.8%,42.2%,+2.9
AR Lit Rock,41-30-0,57.8%,42.3%,+3.6
Winthrop,58-43-2,57.4%,42.6%,+3.3
NJIT,58-43-1,57.4%,42.6%,+1.1
S Car State,31-23-0,57.4%,42.6%,+3.1
Abl Christian,47-35-1,57.3%,42.7%,+3.7
Bowling Grn,121-91-1,57.1%,42.9%,+2.1
NC-Asheville,53-40-1,57.0%,43.0%,+2.7
James Mad,49-37-1,57.0%,43.0%,+3.6
E Washingtn,29-22-0,56.9%,43.1%,+1.1
GA Southern,29-22-1,56.9%,43.1%,-0.5
Neb Omaha,54-41-1,56.8%,43.2%,+4.0
S Dakota St,54-41-2,56.8%,43.2%,+4.1
Kennesaw St,42-32-0,56.8%,43.2%,+2.5
UNLV,119-91-1,56.7%,43.3%,+2.9
Morgan St,26-20-0,56.5%,43.5%,+1.7
Norfolk St,26-20-0,56.5%,43.5%,+0.7
WI-Grn Bay,48-37-0,56.5%,43.5%,+2.2
S Utah,31-24-1,56.4%,43.6%,+1.5
Oregon St,62-48-0,56.4%,43.6%,+0.2
Weber St,27-21-1,56.3%,43.8%,+3.2
Air Force,104-81-2,56.2%,43.8%,+3.2
TX Southern,32-25-1,56.1%,43.9%,+4.3
South Dakota,55-43-2,56.1%,43.9%,+2.6
Cornell,28-22-0,56.0%,44.0%,+3.8
W Kentucky,43-34-6,55.8%,44.2%,+0.6
UL Monroe,34-27-0,55.7%,44.3%,+1.8
Oakland,44-35-1,55.7%,44.3%,+4.0
Hofstra,49-39-0,55.7%,44.3%,+2.9
TX-Pan Am,30-24-2,55.6%,44.4%,+3.1
North Texas,35-28-0,55.6%,44.4%,+1.0
Jacksonville,46-37-0,55.4%,44.6%,+2.5
Elon,41-33-1,55.4%,44.6%,+1.7
Utah Valley,36-29-0,55.4%,44.6%,+2.3
VA Tech,99-80-1,55.3%,44.7%,+2.1
N Carolina,90-73-0,55.2%,44.8%,+2.7
Denver,53-43-0,55.2%,44.8%,+2.8
Iowa,109-89-3,55.1%,45.0%,+3.6
Bellarmine,22-18-0,55.0%,45.0%,+0.2
North Dakota,39-32-1,54.9%,45.1%,+1.9
Princeton,34-28-1,54.8%,45.2%,+3.1
Yale,29-24-1,54.7%,45.3%,+3.5
Wofford,76-63-4,54.7%,45.3%,+1.8
Tulane,88-73-2,54.7%,45.3%,+1.5
Auburn,124-103-1,54.6%,45.4%,+1.9
Drake,101-84-1,54.6%,45.4%,+3.4
Providence,108-90-4,54.6%,45.5%,+1.7
Brown,24-20-0,54.6%,45.5%,-0.4
Michigan,109-91-0,54.5%,45.5%,+0.8
Nebraska,98-82-3,54.4%,45.6%,+1.7
Xavier,112-94-4,54.4%,45.6%,+1.9
Fresno St,106-89-1,54.4%,45.6%,+2.6
Lg Beach St,44-37-2,54.3%,45.7%,+2.8
Samford,70-59-1,54.3%,45.7%,+2.7
LA Tech,39-33-0,54.2%,45.8%,+1.8
Miss State,124-105-0,54.2%,45.9%,+1.1
SC Upstate,59-50-0,54.1%,45.9%,+0.8
Boston Col,102-87-4,54.0%,46.0%,+1.7
Arizona St,63-54-0,53.9%,46.2%,+1.1
Hawaii,21-18-0,53.9%,46.2%,-1.7
Geo Mason,106-91-0,53.8%,46.2%,+0.6
NC State,107-92-1,53.8%,46.2%,+1.5
W Virginia,86-74-2,53.8%,46.3%,+1.1
Nicholls,43-37-1,53.8%,46.3%,+2.8
S Methodist,95-82-1,53.7%,46.3%,+1.6
Connecticut,103-89-1,53.7%,46.4%,+2.6
Navy,74-64-2,53.6%,46.4%,+0.1
DePaul,104-90-1,53.6%,46.4%,+0.4
IPFW,60-52-0,53.6%,46.4%,-0.4
Santa Clara,38-33-0,53.5%,46.5%,+1.5
New Mexico,99-86-1,53.5%,46.5%,+2.2
Iowa St,92-80-3,53.5%,46.5%,+0.9
American,77-67-0,53.5%,46.5%,+1.4
Idaho,31-27-1,53.5%,46.6%,-0.1
Holy Cross,70-61-2,53.4%,46.6%,+0.1
Incar Word,39-34-1,53.4%,46.6%,+2.5
Kentucky,118-103-0,53.4%,46.6%,+2.3
St Peters,48-42-3,53.3%,46.7%,+0.1
McNeese St,40-35-0,53.3%,46.7%,+0.5
Indiana St,105-92-2,53.3%,46.7%,+1.4
Mississippi,123-108-4,53.3%,46.8%,+2.2
Arkansas,116-102-4,53.2%,46.8%,+0.9
Illinois,101-89-3,53.2%,46.8%,+1.7
Ste F Austin,51-45-1,53.1%,46.9%,+1.0
Loyola-MD,69-61-2,53.1%,46.9%,-0.8
Furman,78-69-4,53.1%,46.9%,+0.2
S Carolina,114-101-5,53.0%,47.0%,+0.9
N Florida,44-39-3,53.0%,47.0%,+1.0
Wm & Mary,44-39-1,53.0%,47.0%,+1.1
N Kentucky,44-39-1,53.0%,47.0%,+1.4
Gard-Webb,53-47-1,53.0%,47.0%,+1.5
Dayton,99-88-4,52.9%,47.1%,+0.7
Delaware St,27-24-1,52.9%,47.1%,+2.5
UCLA,63-56-2,52.9%,47.1%,+1.0
Georgia,118-105-1,52.9%,47.1%,+1.2
Coastal Car,28-25-0,52.8%,47.2%,+2.0
Lafayette,66-59-1,52.8%,47.2%,+0.2
IL-Chicago,67-60-0,52.8%,47.2%,+2.2
Murray St,48-43-1,52.8%,47.3%,+0.5
Boston U,77-69-2,52.7%,47.3%,-0.5
Buffalo,99-89-3,52.7%,47.3%,+1.3
Iona,40-36-1,52.6%,47.4%,-0.1
Stonehill,10-9-1,52.6%,47.4%,+5.0
Utah,61-55-2,52.6%,47.4%,+1.9
LSU,114-103-3,52.5%,47.5%,+1.6
Wichita St,98-89-1,52.4%,47.6%,+1.2
Ball St,111-101-3,52.4%,47.6%,+1.4
Ohio St,111-101-3,52.4%,47.6%,+0.8
F Dickinson,34-31-2,52.3%,47.7%,+3.6
N Illinois,103-94-4,52.3%,47.7%,+0.6
Portland St,23-21-1,52.3%,47.7%,+4.0
Toledo,117-107-1,52.2%,47.8%,+1.4
Lamar,47-43-1,52.2%,47.8%,+1.0
NC Central,24-22-0,52.2%,47.8%,0.0
Florida Intl,36-33-1,52.2%,47.8%,+0.5
Sam Hous St,48-44-0,52.2%,47.8%,+2.9
TX Christian,98-90-3,52.1%,47.9%,+1.7
Lipscomb,49-45-1,52.1%,47.9%,+0.7
NC A&T,37-34-0,52.1%,47.9%,+2.7
Colorado St,100-92-2,52.1%,47.9%,+1.7
Duquesne,101-93-3,52.1%,47.9%,+1.0
Missouri St,104-96-2,52.0%,48.0%,+0.8
Harvard,26-24-0,52.0%,48.0%,-0.2
Rider,52-48-0,52.0%,48.0%,+0.7
Radford,53-49-0,52.0%,48.0%,-0.3
U Penn,27-25-0,51.9%,48.1%,+1.6
Coppin St,27-25-0,51.9%,48.1%,+0.5
Syracuse,96-89-2,51.9%,48.1%,+1.1
Arizona,56-52-4,51.9%,48.2%,+0.5
Col Charlestn,42-39-0,51.9%,48.2%,-1.1
Stetson,43-40-1,51.8%,48.2%,+1.5
N Iowa,102-95-1,51.8%,48.2%,+1.2
Campbell,46-43-2,51.7%,48.3%,-0.2
Cal Poly,31-29-1,51.7%,48.3%,+1.3
Wright St,48-45-0,51.6%,48.4%,+1.2
UCSB,32-30-2,51.6%,48.4%,+1.3
VMI,64-60-0,51.6%,48.4%,+0.1
Siena,49-46-1,51.6%,48.4%,+1.7
Loyola-Chi,100-94-1,51.6%,48.5%,+0.3
Towson,34-32-1,51.5%,48.5%,-0.1
Indiana,102-96-2,51.5%,48.5%,+0.6
W Michigan,103-97-3,51.5%,48.5%,+1.2
Drexel,38-36-1,51.4%,48.7%,+2.5
Purdue,96-91-0,51.3%,48.7%,+0.7
Nevada,97-92-3,51.3%,48.7%,+0.8
S Illinois,104-99-2,51.2%,48.8%,+0.5
Richmond,105-100-3,51.2%,48.8%,+1.0
Colgate,65-62-0,51.2%,48.8%,+0.2
Marquette,109-104-2,51.2%,48.8%,+2.1
NC-Grnsboro,73-70-2,51.1%,49.0%,+0.7
Rhode Island,102-98-1,51.0%,49.0%,-0.6
IU Indy,51-49-2,51.0%,49.0%,+0.7
Howard,26-25-1,51.0%,49.0%,+1.1
Grambling St,27-26-0,50.9%,49.1%,+0.1
Kansas City,27-26-0,50.9%,49.1%,-1.4
Stony Brook,55-53-1,50.9%,49.1%,+1.6
Notre Dame,91-88-1,50.8%,49.2%,+1.2
Mt St Marys,31-30-4,50.8%,49.2%,-0.1
Utah St,93-90-2,50.8%,49.2%,+1.4
St Josephs,101-98-1,50.8%,49.3%,+0.5
Louisiana,38-37-1,50.7%,49.3%,+0.4
UTSA,38-37-0,50.7%,49.3%,+1.7
Marist,41-40-1,50.6%,49.4%,+2.2
Butler,95-93-7,50.5%,49.5%,+1.4
Illinois St,99-97-2,50.5%,49.5%,+0.2
Mass Lowell,51-50-2,50.5%,49.5%,+1.2
La Salle,103-101-1,50.5%,49.5%,+1.0
E Carolina,88-87-3,50.3%,49.7%,+0.3
BYU,45-45-1,50.0%,50.0%,+1.3
Washington,61-61-1,50.0%,50.0%,-0.4
Evansville,94-94-0,50.0%,50.0%,+1.3
U Mass,97-97-0,50.0%,50.0%,-0.1
Monmouth,52-52-0,50.0%,50.0%,+1.1
Pittsburgh,101-101-5,50.0%,50.0%,-0.1
Missouri,104-104-2,50.0%,50.0%,-0.1
