Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,4-1-0,80.0%,-4.4,+7.2
St. Thomas,39-20-2,66.1%,3.0,+4.2
Memphis,237-165-8,59.0%,8.3,+1.7
Neb Omaha,101-72-2,58.4%,-3.1,+0.8
Colgate,75-54-4,58.1%,0.0,+2.0
Nevada,229-174-9,56.8%,2.7,+0.7
NC Central,72-56-2,56.3%,0.1,+1.0
S Car State,71-56-4,55.9%,-2.5,+0.8
Jackson St,76-60-1,55.9%,-1.3,+0.4
Rob Morris,98-78-2,55.7%,0.7,+0.3
Oakland,153-122-5,55.6%,1.1,0.0
Yale,216-173-10,55.5%,1.7,+0.8
Queens,21-17-1,55.3%,-0.2,+0.5
Hampton,79-64-1,55.2%,0.2,+0.4
Butler,232-189-14,55.1%,6.9,+1.5
Sam Hous St,72-59-3,55.0%,2.5,+1.2
Stony Brook,84-69-4,54.9%,-0.6,+0.5
Presbyterian,74-61-4,54.8%,-7.8,-0.6
Gard-Webb,86-71-2,54.8%,-0.9,+1.0
Jksnville St,187-155-10,54.7%,-1.8,+0.5
Creighton,223-185-10,54.7%,6.6,+0.7
Texas A&M,225-188-7,54.5%,1.2,+0.1
Wisconsin,197-165-11,54.4%,6.8,+0.8
Utah,243-204-14,54.4%,3.4,+0.7
Furman,200-168-3,54.4%,0.2,+0.6
S Alabama,227-191-8,54.3%,-0.6,+0.2
Weber St,222-188-7,54.2%,2.5,+0.4
Grambling St,59-50-0,54.1%,-6.4,+2.0
Louisville,199-169-13,54.1%,6.4,+0.8
Akron,236-202-10,53.9%,3.8,+0.6
Stetson,77-66-5,53.9%,-4.5,+1.1
VCU,239-205-15,53.8%,5.6,+0.8
Florida St,164-141-13,53.8%,3.6,+0.7
Duke,231-199-10,53.7%,13.4,+1.0
Boston Col,161-139-13,53.7%,0.4,+0.8
Lindenwood,22-19-0,53.7%,-9.4,0.0
Villanova,206-178-10,53.7%,7.2,+1.1
S Dakota St,141-122-2,53.6%,3.5,+1.2
UCF,149-129-5,53.6%,2.9,+0.8
Lafayette,82-71-1,53.6%,-2.4,-0.1
Miami,179-155-10,53.6%,3.7,+1.0
Belmont,130-113-4,53.5%,7.0,+1.0
North Texas,232-202-13,53.5%,-1.6,+0.1
UCSD,31-27-0,53.5%,-0.8,+0.7
Utah Valley,86-75-2,53.4%,1.6,+1.6
Davidson,180-157-8,53.4%,5.3,+0.6
Stanford,278-243-13,53.4%,4.6,+0.5
Campbell,80-70-1,53.3%,-4.1,+0.3
St Bonavent,201-176-9,53.3%,1.0,+0.3
Central Ark,58-51-5,53.2%,-7.7,0.0
N Florida,83-73-2,53.2%,-3.7,+1.1
Wichita St,201-177-9,53.2%,5.0,+0.1
IL-Chicago,227-200-12,53.2%,-2.0,+0.1
Marquette,186-164-5,53.1%,5.7,+1.2
San Diego St,222-196-10,53.1%,4.6,+0.9
Lipscomb,86-76-2,53.1%,-0.3,-0.4
E Tenn St,146-129-4,53.1%,2.4,+0.3
IPFW,131-116-5,53.0%,-1.5,+0.4
Towson,216-192-9,52.9%,-2.9,+0.4
Houston,199-177-7,52.9%,3.6,+1.2
Air Force,191-170-7,52.9%,-3.3,+0.2
Prairie View,73-65-5,52.9%,-4.2,+0.9
Princeton,219-195-8,52.9%,4.1,+0.3
Albany,74-66-4,52.9%,-0.2,+1.2
Tennessee,223-199-5,52.8%,4.8,+0.6
Ohio,243-217-10,52.8%,2.0,+0.3
F Dickinson,75-67-1,52.8%,-3.1,+1.5
Connecticut,207-185-7,52.8%,7.9,+0.9
Seattle,85-76-1,52.8%,0.1,+1.1
Wofford,210-188-6,52.8%,0.4,+0.5
Michigan,191-171-2,52.8%,4.1,+1.2
Cornell,192-172-9,52.8%,-1.5,+0.6
LA Tech,240-216-4,52.6%,3.0,+0.4
Maryland BC,70-63-3,52.6%,-2.1,+1.1
Southern,70-63-2,52.6%,-0.4,+0.5
Navy,91-82-3,52.6%,-1.3,+0.6
Gonzaga,278-251-14,52.6%,13.5,+1.1
Canisius,178-161-14,52.5%,-1.5,-0.1
SE Louisiana,64-58-2,52.5%,-3.2,-0.2
Sac State,183-166-10,52.4%,-5.3,+0.1
Drake,217-197-11,52.4%,-0.6,+0.2
Temple,209-190-10,52.4%,3.0,+0.3
Kansas St,212-193-8,52.4%,2.4,+0.5
E Washingtn,213-194-10,52.3%,0.3,+0.4
N Carolina,213-194-11,52.3%,8.1,+0.4
N Hampshire,68-62-4,52.3%,-5.2,-0.7
Florida A&M,68-62-0,52.3%,-6.0,+0.1
NW State,68-62-3,52.3%,-2.3,+0.8
TN Tech,210-192-10,52.2%,-2.2,-0.3
Idaho,224-205-7,52.2%,-3.3,+0.5
WI-Grn Bay,224-205-15,52.2%,-0.7,+0.4
TX A&M-CC,71-65-3,52.2%,0.2,+1.1
Maine,60-55-2,52.2%,-4.9,+0.8
Iowa St,222-204-11,52.1%,2.1,+0.4
Radford,76-70-2,52.1%,-1.2,+0.2
UAB,242-223-10,52.0%,4.1,+0.6
Kent St,231-213-14,52.0%,3.8,+0.7
GA Southern,193-178-9,52.0%,-0.9,+0.5
Manhattan,148-137-9,51.9%,-1.3,-0.2
Xavier,205-190-11,51.9%,6.7,+0.5
New Mexico,207-192-8,51.9%,3.7,+0.1
Northwestern,158-147-5,51.8%,-1.1,-0.1
Iowa,177-165-7,51.8%,4.8,+0.9
Miss State,223-208-14,51.7%,2.1,+0.3
Syracuse,203-190-6,51.7%,5.7,+0.2
UCSB,242-227-9,51.6%,2.5,+0.1
TX El Paso,246-231-12,51.6%,1.4,0.0
Pacific,250-235-12,51.6%,0.4,+0.2
Toledo,238-224-5,51.5%,2.1,+0.4
Baylor,206-194-6,51.5%,2.7,+0.5
Dayton,206-194-8,51.5%,4.8,+0.7
Tarleton St,35-33-1,51.5%,-1.9,+0.9
Kentucky,234-221-7,51.4%,9.4,+0.5
N Illinois,223-211-11,51.4%,-4.1,-0.1
W Kentucky,244-231-7,51.4%,2.5,-0.2
W Virginia,206-195-7,51.4%,4.0,+0.5
NC-Asheville,76-72-2,51.4%,-1.1,-0.3
Geo Wshgtn,174-165-8,51.3%,0.7,+0.2
Vanderbilt,231-219-10,51.3%,1.7,+0.3
UTSA,119-113-4,51.3%,-2.0,+0.6
Penn St,160-152-12,51.3%,-1.2,+0.1
Utah St,223-212-6,51.3%,6.4,+0.9
St Peters,144-137-6,51.3%,-1.7,+1.0
Tulsa,205-195-12,51.3%,1.9,-0.3
Longwood,68-65-3,51.1%,-7.1,+1.1
Ohio St,183-175-6,51.1%,7.0,+0.5
UCLA,273-261-9,51.1%,4.2,+0.1
Santa Clara,230-220-11,51.1%,-1.3,-0.3
Texas St,117-112-7,51.1%,-0.8,+0.6
Niagara,189-181-4,51.1%,-0.9,-0.1
Monmouth,96-92-4,51.1%,-1.7,-0.1
