Team,Over Record,Over %,Under %,Total +/-
TX A&M-Com,9-4-0,69.2%,30.8%,+12.3
Oral Roberts,56-27-0,67.5%,32.5%,+3.9
New Orleans,48-25-0,65.8%,34.3%,+5.1
Queens,13-7-0,65.0%,35.0%,+1.3
Ark Pine Bl,25-14-1,64.1%,35.9%,+7.2
Utah Tech,12-7-0,63.2%,36.8%,+5.0
Pacific,35-21-1,62.5%,37.5%,+3.1
Prairie View,23-14-1,62.2%,37.8%,+3.0
Youngs St,59-36-0,62.1%,37.9%,+4.7
N Colorado,36-23-0,61.0%,39.0%,+4.4
Northeastrn,39-25-0,60.9%,39.1%,+4.0
Wake Forest,120-78-4,60.6%,39.4%,+2.9
Grd Canyon,35-23-1,60.3%,39.7%,+0.7
S Car State,31-21-0,59.6%,40.4%,+3.7
Florida St,102-70-5,59.3%,40.7%,+1.9
WI-Milwkee,48-33-0,59.3%,40.7%,+6.2
St Fran (PA),42-29-0,59.2%,40.9%,+3.4
Niagara,46-32-0,59.0%,41.0%,+4.6
AR Lit Rock,41-29-0,58.6%,41.4%,+3.9
Delaware,39-28-1,58.2%,41.8%,+2.0
Hsn Christian,50-36-1,58.1%,41.9%,+6.3
App State,36-26-0,58.1%,41.9%,+5.1
NJIT,58-42-1,58.0%,42.0%,+1.3
Wyoming,111-81-3,57.8%,42.2%,+2.9
Bowling Grn,121-90-1,57.4%,42.7%,+2.1
N Dakota St,39-29-0,57.4%,42.7%,+3.3
Abl Christian,47-35-1,57.3%,42.7%,+3.7
GA Southern,28-21-1,57.1%,42.9%,-0.6
Winthrop,57-43-2,57.0%,43.0%,+3.2
NC-Asheville,53-40-1,57.0%,43.0%,+2.7
James Mad,49-37-1,57.0%,43.0%,+3.6
Oregon St,62-47-0,56.9%,43.1%,+0.4
E Washingtn,29-22-0,56.9%,43.1%,+1.1
S Dakota St,54-41-2,56.8%,43.2%,+4.1
Neb Omaha,54-41-1,56.8%,43.2%,+4.0
Kennesaw St,42-32-0,56.8%,43.2%,+2.5
UL Monroe,34-26-0,56.7%,43.3%,+2.3
UNLV,119-91-1,56.7%,43.3%,+2.9
Morgan St,26-20-0,56.5%,43.5%,+1.7
WI-Grn Bay,48-37-0,56.5%,43.5%,+2.2
S Utah,31-24-1,56.4%,43.6%,+1.5
Air Force,103-80-2,56.3%,43.7%,+3.4
Weber St,27-21-1,56.3%,43.8%,+3.2
TX Southern,32-25-1,56.1%,43.9%,+4.3
South Dakota,55-43-2,56.1%,43.9%,+2.6
VA Tech,99-78-1,55.9%,44.1%,+2.4
W Kentucky,43-34-6,55.8%,44.2%,+0.6
Denver,53-42-0,55.8%,44.2%,+3.0
Oakland,44-35-1,55.7%,44.3%,+4.0
Hofstra,49-39-0,55.7%,44.3%,+2.9
TX-Pan Am,30-24-2,55.6%,44.4%,+3.1
Jacksonville,45-36-0,55.6%,44.4%,+2.7
North Texas,35-28-0,55.6%,44.4%,+1.0
Norfolk St,25-20-0,55.6%,44.4%,+0.7
Elon,41-33-1,55.4%,44.6%,+1.7
Utah Valley,36-29-0,55.4%,44.6%,+2.3
Tulane,88-71-2,55.4%,44.7%,+1.7
Iowa,109-88-3,55.3%,44.7%,+3.8
N Carolina,90-73-0,55.2%,44.8%,+2.7
Cornell,27-22-0,55.1%,44.9%,+3.6
Wofford,76-62-4,55.1%,44.9%,+1.8
North Dakota,39-32-1,54.9%,45.1%,+1.9
LA Tech,39-32-0,54.9%,45.1%,+1.8
Auburn,124-102-1,54.9%,45.1%,+1.9
Princeton,34-28-1,54.8%,45.2%,+3.1
Providence,108-89-4,54.8%,45.2%,+1.8
Nebraska,98-81-3,54.8%,45.3%,+1.7
Xavier,112-93-4,54.6%,45.4%,+1.9
Drake,101-84-1,54.6%,45.4%,+3.4
Brown,24-20-0,54.6%,45.5%,-0.4
Michigan,109-91-0,54.5%,45.5%,+0.8
Miss State,124-104-0,54.4%,45.6%,+1.1
Fresno St,106-89-1,54.4%,45.6%,+2.6
Lg Beach St,44-37-2,54.3%,45.7%,+2.8
SC Upstate,59-50-0,54.1%,45.9%,+0.8
Iona,40-34-1,54.1%,46.0%,+0.5
McNeese St,40-34-0,54.1%,46.0%,+1.0
Boston Col,102-87-4,54.0%,46.0%,+1.7
Connecticut,103-88-1,53.9%,46.1%,+2.7
Samford,69-59-1,53.9%,46.1%,+2.5
Yale,28-24-1,53.9%,46.2%,+3.0
Hawaii,21-18-0,53.9%,46.2%,-1.7
UCLA,63-54-2,53.9%,46.2%,+1.3
Bellarmine,21-18-0,53.9%,46.2%,+0.2
NC State,107-92-1,53.8%,46.2%,+1.5
Nicholls,43-37-1,53.8%,46.3%,+2.8
W Virginia,86-74-2,53.8%,46.3%,+1.1
S Methodist,94-81-1,53.7%,46.3%,+1.6
DePaul,103-89-1,53.7%,46.4%,+0.4
Kentucky,118-102-0,53.6%,46.4%,+2.3
Geo Mason,105-91-0,53.6%,46.4%,+0.5
Santa Clara,38-33-0,53.5%,46.5%,+1.5
Loyola-MD,69-60-2,53.5%,46.5%,-0.7
Iowa St,92-80-3,53.5%,46.5%,+0.9
Mississippi,123-107-4,53.5%,46.5%,+2.4
Arkansas,116-101-4,53.5%,46.5%,+1.1
Arizona St,62-54-0,53.5%,46.6%,+1.0
Holy Cross,70-61-2,53.4%,46.6%,+0.1
Indiana St,105-92-2,53.3%,46.7%,+1.4
Navy,73-64-2,53.3%,46.7%,-0.1
S Carolina,114-100-5,53.3%,46.7%,+0.9
New Mexico,98-86-1,53.3%,46.7%,+2.1
Lafayette,66-58-1,53.2%,46.8%,+0.3
Illinois,101-89-3,53.2%,46.8%,+1.7
Georgia,118-104-1,53.2%,46.9%,+1.3
IPFW,59-52-0,53.2%,46.9%,-0.5
American,76-67-0,53.2%,46.9%,+1.3
F Dickinson,34-30-2,53.1%,46.9%,+3.8
Ste F Austin,51-45-1,53.1%,46.9%,+1.0
Boston U,77-68-2,53.1%,46.9%,-0.3
Furman,77-68-4,53.1%,46.9%,+0.2
Harvard,26-23-0,53.1%,46.9%,0.0
Gard-Webb,52-46-1,53.1%,46.9%,+1.4
N Florida,44-39-3,53.0%,47.0%,+1.0
N Kentucky,44-39-1,53.0%,47.0%,+1.4
Delaware St,27-24-1,52.9%,47.1%,+2.5
St Peters,47-42-3,52.8%,47.2%,0.0
LSU,114-102-3,52.8%,47.2%,+1.6
Incar Word,38-34-1,52.8%,47.2%,+2.3
Murray St,48-43-1,52.8%,47.3%,+0.5
Dayton,98-88-4,52.7%,47.3%,+0.7
Buffalo,98-88-3,52.7%,47.3%,+1.3
Idaho,30-27-1,52.6%,47.4%,-0.1
Stonehill,10-9-1,52.6%,47.4%,+5.0
Ohio St,111-100-3,52.6%,47.4%,+0.8
Utah,61-55-2,52.6%,47.4%,+1.9
Cal Poly,31-28-1,52.5%,47.5%,+1.5
Stetson,43-39-1,52.4%,47.6%,+1.8
Wichita St,98-89-1,52.4%,47.6%,+1.2
IL-Chicago,66-60-0,52.4%,47.6%,+2.1
Ball St,111-101-3,52.4%,47.6%,+1.4
Colorado St,100-91-2,52.4%,47.6%,+1.8
Towson,34-31-1,52.3%,47.7%,-0.1
N Illinois,103-94-4,52.3%,47.7%,+0.6
Portland St,23-21-1,52.3%,47.7%,+4.0
NC Central,23-21-0,52.3%,47.7%,+0.4
Lamar,47-43-1,52.2%,47.8%,+1.0
Florida Intl,36-33-1,52.2%,47.8%,+0.5
TX Christian,97-89-3,52.2%,47.9%,+1.8
NC A&T,37-34-0,52.1%,47.9%,+2.7
Duquesne,101-93-3,52.1%,47.9%,+1.0
Drexel,38-35-1,52.1%,48.0%,+2.8
N Iowa,102-94-1,52.0%,48.0%,+1.2
VMI,64-59-0,52.0%,48.0%,+0.1
Toledo,116-107-1,52.0%,48.0%,+1.4
Missouri St,104-96-2,52.0%,48.0%,+0.8
Kansas City,27-25-0,51.9%,48.1%,-1.3
Grambling St,27-25-0,51.9%,48.1%,+0.1
Coastal Car,27-25-0,51.9%,48.1%,+1.8
Syracuse,96-89-2,51.9%,48.1%,+1.1
Col Charlestn,42-39-0,51.9%,48.2%,-1.1
Wm & Mary,42-39-1,51.9%,48.2%,+1.0
Arizona,56-52-4,51.9%,48.2%,+0.5
Campbell,46-43-2,51.7%,48.3%,-0.2
Sam Hous St,47-44-0,51.7%,48.4%,+2.7
Lipscomb,48-45-1,51.6%,48.4%,+0.6
Colgate,65-61-0,51.6%,48.4%,+0.2
Loyola-Chi,100-94-1,51.6%,48.5%,+0.3
Indiana,102-96-2,51.5%,48.5%,+0.6
W Michigan,102-96-3,51.5%,48.5%,+1.2
Rider,51-48-0,51.5%,48.5%,+0.4
Radford,52-49-0,51.5%,48.5%,-0.5
Richmond,105-99-3,51.5%,48.5%,+1.1
S Illinois,104-99-2,51.2%,48.8%,+0.5
Marquette,108-103-2,51.2%,48.8%,+2.2
Wright St,47-45-0,51.1%,48.9%,+1.2
Nevada,96-92-3,51.1%,48.9%,+0.7
Siena,48-46-1,51.1%,48.9%,+1.7
NC-Grnsboro,73-70-2,51.1%,49.0%,+0.7
IU Indy,51-49-2,51.0%,49.0%,+0.7
Rhode Island,102-98-1,51.0%,49.0%,-0.6
Howard,26-25-1,51.0%,49.0%,+1.1
Coppin St,26-25-0,51.0%,49.0%,+0.3
U Penn,26-25-0,51.0%,49.0%,+1.5
Notre Dame,91-88-1,50.8%,49.2%,+1.2
Troy,31-30-2,50.8%,49.2%,-0.2
Utah St,93-90-2,50.8%,49.2%,+1.4
UCSB,31-30-2,50.8%,49.2%,+0.9
Mt St Marys,31-30-4,50.8%,49.2%,-0.1
Purdue,94-91-0,50.8%,49.2%,+0.6
Louisiana,38-37-1,50.7%,49.3%,+0.4
UTSA,38-37-0,50.7%,49.3%,+1.7
Marist,41-40-1,50.6%,49.4%,+2.2
Butler,94-92-7,50.5%,49.5%,+1.4
Illinois St,99-97-2,50.5%,49.5%,+0.2
Mass Lowell,51-50-2,50.5%,49.5%,+1.2
Stony Brook,54-53-1,50.5%,49.5%,+1.5
E Carolina,88-87-3,50.3%,49.7%,+0.3
Evansville,94-93-0,50.3%,49.7%,+1.3
La Salle,102-101-1,50.3%,49.8%,+0.9
St Josephs,99-98-1,50.3%,49.8%,+0.3
Pittsburgh,101-100-4,50.3%,49.8%,-0.1
S Florida,94-94-1,50.0%,50.0%,+0.3
Canisius,41-41-2,50.0%,50.0%,+3.4
NW State,38-38-1,50.0%,50.0%,+0.2
BYU,45-45-1,50.0%,50.0%,+1.3
