Team,Over Record,Over %,Under %,Total +/-
W Georgia,1-0-0,100.0%,0.0%,+9.5
S Indiana,15-7-0,68.2%,31.8%,+6.0
Hsn Christian,38-21-0,64.4%,35.6%,+6.2
Central Mich,33-19-0,63.5%,36.5%,+2.8
Lipscomb,46-28-0,62.2%,37.8%,+5.6
San Jose St,41-25-1,62.1%,37.9%,+4.1
Queens,13-8-1,61.9%,38.1%,+3.5
Denver,63-39-1,61.8%,38.2%,+3.8
NW State,37-23-1,61.7%,38.3%,+4.7
Neb Omaha,63-40-0,61.2%,38.8%,+3.1
E Illinois,64-41-1,61.0%,39.1%,+2.2
Boston Col,39-25-2,60.9%,39.1%,+2.9
Samford,48-31-0,60.8%,39.2%,+7.6
New Orleans,37-24-2,60.7%,39.3%,+2.5
Wisconsin,57-37-1,60.6%,39.4%,+2.2
Montana St,77-50-0,60.6%,39.4%,+4.1
Miami (OH),29-19-0,60.4%,39.6%,+5.1
CS Bakersfld,57-38-0,60.0%,40.0%,+2.0
McNeese St,34-23-1,59.7%,40.4%,+5.4
South Dakota,57-39-2,59.4%,40.6%,+4.2
Toledo,35-24-2,59.3%,40.7%,+4.1
Boston U,32-22-0,59.3%,40.7%,+2.2
Binghamton,30-21-1,58.8%,41.2%,+1.1
Temple,47-33-0,58.8%,41.3%,+2.7
Oklahoma,48-34-2,58.5%,41.5%,+1.9
U Mass,42-30-0,58.3%,41.7%,+4.6
Stetson,35-25-1,58.3%,41.7%,+2.2
Lafayette,25-18-2,58.1%,41.9%,+2.2
NC-Wilmgton,61-44-0,58.1%,41.9%,+3.3
Rice,65-47-0,58.0%,42.0%,+4.4
Mercer,45-33-2,57.7%,42.3%,+3.0
Baylor,53-39-1,57.6%,42.4%,+2.9
Vanderbilt,38-28-1,57.6%,42.4%,+1.9
Georgetown,46-34-0,57.5%,42.5%,+4.9
Wofford,47-35-0,57.3%,42.7%,+3.1
Detroit,55-41-1,57.3%,42.7%,+4.6
Bucknell,28-21-0,57.1%,42.9%,+2.0
Loyola-MD,24-18-0,57.1%,42.9%,+6.0
Pepperdine,69-52-1,57.0%,43.0%,+3.6
Grd Canyon,57-43-0,57.0%,43.0%,+1.8
Villanova,54-41-2,56.8%,43.2%,+2.2
Tulane,47-36-0,56.6%,43.4%,+5.4
Lehigh,30-23-0,56.6%,43.4%,+0.5
Idaho St,66-51-1,56.4%,43.6%,+2.3
Ball St,31-24-1,56.4%,43.6%,+1.3
Loyola Mymt,68-53-2,56.2%,43.8%,+1.0
Wright St,60-47-1,56.1%,43.9%,+2.8
Saint Louis,37-29-0,56.1%,43.9%,+2.3
La Salle,37-29-0,56.1%,43.9%,+0.9
Charl South,28-22-1,56.0%,44.0%,+2.0
Indiana St,33-26-0,55.9%,44.1%,+0.9
Columbia,57-45-2,55.9%,44.1%,+0.9
S Dakota St,62-49-1,55.9%,44.1%,+1.1
Wyoming,34-27-1,55.7%,44.3%,+4.2
Longwood,34-27-1,55.7%,44.3%,+0.5
NC-Asheville,34-27-4,55.7%,44.3%,+1.5
N Florida,39-31-0,55.7%,44.3%,+3.9
Sam Hous St,39-31-0,55.7%,44.3%,-0.1
Prairie View,44-35-0,55.7%,44.3%,+2.0
Santa Clara,64-51-4,55.7%,44.4%,+1.5
Syracuse,45-36-1,55.6%,44.4%,+1.0
SIU Edward,50-40-1,55.6%,44.4%,+2.5
Lg Beach St,60-48-0,55.6%,44.4%,+2.9
Miss Val St,51-41-0,55.4%,44.6%,+2.7
Rhode Island,41-33-0,55.4%,44.6%,+2.4
Morgan St,41-33-2,55.4%,44.6%,+1.6
Geo Wshgtn,41-33-1,55.4%,44.6%,+2.1
Utah St,41-33-1,55.4%,44.6%,+1.4
North Dakota,62-50-1,55.4%,44.6%,+2.3
IPFW,52-42-4,55.3%,44.7%,+1.8
UCSD,26-21-2,55.3%,44.7%,+3.2
Montana,70-57-1,55.1%,44.9%,+2.5
Clemson,49-40-0,55.1%,44.9%,+1.2
Brown,60-49-0,55.1%,45.0%,+2.1
Texas St,60-49-3,55.1%,45.0%,+1.6
Michigan St,55-45-2,55.0%,45.0%,+2.4
High Point,33-27-1,55.0%,45.0%,+1.3
Michigan,50-41-1,55.0%,45.1%,+2.6
Sacred Hrt,39-32-0,54.9%,45.1%,+1.9
Belmont,56-46-2,54.9%,45.1%,+0.7
E Washingtn,73-60-0,54.9%,45.1%,+3.2
Boise St,45-37-0,54.9%,45.1%,+0.1
San Francisco,68-56-2,54.8%,45.2%,+1.9
Alabama,41-34-2,54.7%,45.3%,+1.1
Tulsa,54-45-1,54.6%,45.5%,+0.8
W Illinois,54-45-1,54.6%,45.5%,-0.2
NC State,48-40-0,54.6%,45.5%,+1.3
SE Missouri,55-46-3,54.5%,45.5%,+3.5
Duke,49-41-0,54.4%,45.6%,+1.1
S Methodist,43-36-2,54.4%,45.6%,+2.0
Nevada,43-36-1,54.4%,45.6%,+1.7
St Josephs,37-31-1,54.4%,45.6%,+3.2
Kent St,31-26-3,54.4%,45.6%,+3.0
Gonzaga,81-68-0,54.4%,45.6%,+1.0
WI-Milwkee,57-48-0,54.3%,45.7%,+1.4
Cleveland St,58-49-3,54.2%,45.8%,+0.9
Yale,59-50-0,54.1%,45.9%,+2.3
Delaware,59-50-1,54.1%,45.9%,+2.6
New Mexico,40-34-0,54.1%,46.0%,+3.3
Weber St,67-57-3,54.0%,46.0%,-0.1
W Virginia,54-46-0,54.0%,46.0%,+2.1
VMI,41-35-0,54.0%,46.1%,+5.0
Texas Tech,48-41-1,53.9%,46.1%,+1.4
California,55-47-2,53.9%,46.1%,+1.4
Oral Roberts,56-48-1,53.9%,46.2%,+2.7
Cincinnati,49-42-1,53.9%,46.2%,+1.6
Richmond,37-32-1,53.6%,46.4%,+0.7
SC Upstate,30-26-0,53.6%,46.4%,+0.1
Dartmouth,53-46-0,53.5%,46.5%,+2.7
Kansas,61-53-2,53.5%,46.5%,+2.2
Austin Peay,54-47-2,53.5%,46.5%,+2.2
Central Ark,31-27-0,53.5%,46.6%,+2.6
TX-Arlington,63-55-1,53.4%,46.6%,+1.8
Citadel,40-35-1,53.3%,46.7%,+1.3
Arkansas St,59-52-2,53.2%,46.9%,+2.2
Indiana,51-45-1,53.1%,46.9%,+2.4
Duquesne,34-30-0,53.1%,46.9%,+3.9
Tarleton St,26-23-1,53.1%,46.9%,+3.0
