Team,Over Record,Over %,Under %,Total +/-
N Arizona,1-0-0,100.0%,0.0%,+7.5
La Salle,2-0-0,100.0%,0.0%,+25.8
Colorado,2-0-0,100.0%,0.0%,+14.0
Geo Wshgtn,1-0-0,100.0%,0.0%,+5.0
Belmont,1-0-0,100.0%,0.0%,+1.0
S Florida,1-0-0,100.0%,0.0%,+38.0
Samford,1-0-0,100.0%,0.0%,+3.0
Alabama,1-0-0,100.0%,0.0%,+22.5
Fordham,1-0-0,100.0%,0.0%,+7.5
Sam Hous St,1-0-0,100.0%,0.0%,+23.0
Arizona,2-0-0,100.0%,0.0%,+6.0
Beth-Cook,1-0-0,100.0%,0.0%,+1.5
TX Christian,1-0-0,100.0%,0.0%,+8.0
Loyola Mymt,1-0-0,100.0%,0.0%,+2.5
NJIT,1-0-0,100.0%,0.0%,+16.5
Princeton,1-0-0,100.0%,0.0%,+24.0
Binghamton,2-0-0,100.0%,0.0%,+23.5
NC Central,2-0-0,100.0%,0.0%,+3.8
Chicago St,1-0-0,100.0%,0.0%,+18.5
Gard-Webb,1-0-0,100.0%,0.0%,+1.5
Portland St,2-0-0,100.0%,0.0%,+4.8
Middle Tenn,1-0-0,100.0%,0.0%,+38.0
Detroit,1-0-0,100.0%,0.0%,+9.5
Texas A&M,1-0-0,100.0%,0.0%,+4.5
S Mississippi,1-0-0,100.0%,0.0%,+7.0
Coastal Car,1-0-0,100.0%,0.0%,+13.0
Utah Valley,2-0-0,100.0%,0.0%,+3.8
Indiana,2-0-0,100.0%,0.0%,+14.8
Wm & Mary,2-0-0,100.0%,0.0%,+15.3
Fresno St,1-0-0,100.0%,0.0%,+15.0
Wofford,2-0-0,100.0%,0.0%,+3.0
Iowa St,2-0-0,100.0%,0.0%,+28.3
Creighton,1-0-0,100.0%,0.0%,+4.5
Texas Tech,1-0-0,100.0%,0.0%,+2.0
GA Southern,2-0-0,100.0%,0.0%,+26.5
W Illinois,1-0-0,100.0%,0.0%,+24.0
Wyoming,1-0-0,100.0%,0.0%,+2.5
TN State,1-0-0,100.0%,0.0%,+22.0
Alab A&M,1-0-0,100.0%,0.0%,+13.0
Indiana St,2-0-0,100.0%,0.0%,+15.0
UAB,1-0-0,100.0%,0.0%,+21.5
Seton Hall,1-0-0,100.0%,0.0%,+2.0
App State,1-0-0,100.0%,0.0%,+3.0
Miss State,1-0-0,100.0%,0.0%,+18.5
American,1-0-0,100.0%,0.0%,+23.0
Alabama St,2-0-0,100.0%,0.0%,+14.8
Oregon,1-0-0,100.0%,0.0%,+7.5
Canisius,1-0-0,100.0%,0.0%,+18.5
Louisiana,1-0-0,100.0%,0.0%,+5.0
Virginia,1-0-0,100.0%,0.0%,+7.5
Purdue,1-0-0,100.0%,0.0%,+13.0
San Diego St,1-0-0,100.0%,0.0%,+7.5
Abl Christian,1-0-0,100.0%,0.0%,+2.5
Siena,1-0-0,100.0%,0.0%,+9.5
NC-Wilmgton,1-0-0,100.0%,0.0%,+3.0
Kansas St,1-0-0,100.0%,0.0%,+1.5
Ohio,1-0-0,100.0%,0.0%,+9.0
Texas St,1-0-0,100.0%,0.0%,+24.0
Bradley,1-0-0,100.0%,0.0%,+4.5
Rice,2-0-0,100.0%,0.0%,+1.5
Mississippi,1-0-0,100.0%,0.0%,+13.0
Howard,1-0-0,100.0%,0.0%,+17.5
USC,1-0-0,100.0%,0.0%,+0.5
Winthrop,2-0-0,100.0%,0.0%,+15.0
SC Upstate,1-0-0,100.0%,0.0%,+15.5
Dayton,2-0-0,100.0%,0.0%,+17.8
Syracuse,1-0-0,100.0%,0.0%,+2.0
Tulane,1-0-0,100.0%,0.0%,+1.0
Drexel,1-0-0,100.0%,0.0%,+18.5
Illinois St,1-0-0,100.0%,0.0%,+21.5
