Team,Over Record,Over %,Under %,Total +/-
Utah Valley,1-0-0,100.0%,0.0%,+11.5
IL-Chicago,2-0-0,100.0%,0.0%,+23.3
Wm & Mary,3-0-0,100.0%,0.0%,+10.2
Fla Atlantic,2-0-0,100.0%,0.0%,+55.0
E Michigan,2-0-0,100.0%,0.0%,+34.3
St Peters,2-0-0,100.0%,0.0%,+13.0
Army,2-0-0,100.0%,0.0%,+31.0
Oklahoma St,1-0-0,100.0%,0.0%,+1.5
CS Bakersfld,1-0-0,100.0%,0.0%,+27.5
Syracuse,1-0-0,100.0%,0.0%,+47.5
Louisiana,1-0-0,100.0%,0.0%,+25.0
Samford,2-0-0,100.0%,0.0%,+18.8
Idaho,3-0-0,100.0%,0.0%,+5.0
San Diego,2-0-0,100.0%,0.0%,+5.0
BYU,2-0-0,100.0%,0.0%,+13.3
Neb Omaha,1-0-0,100.0%,0.0%,+5.5
Boise St,1-0-0,100.0%,0.0%,+12.0
U Penn,2-0-1,100.0%,0.0%,+12.3
TN State,3-0-0,100.0%,0.0%,+15.8
Colorado,2-0-0,100.0%,0.0%,+18.5
TX A&M-CC,2-0-0,100.0%,0.0%,+19.3
Hsn Christian,2-0-1,100.0%,0.0%,+5.8
Miami,1-0-0,100.0%,0.0%,+5.5
UAB,2-0-1,100.0%,0.0%,+17.0
Navy,3-0-0,100.0%,0.0%,+27.3
N Dakota St,2-0-0,100.0%,0.0%,+16.8
San Jose St,2-0-0,100.0%,0.0%,+6.5
San Diego St,1-0-0,100.0%,0.0%,+16.0
Niagara,2-0-0,100.0%,0.0%,+13.8
Delaware,1-0-0,100.0%,0.0%,+10.5
Liberty,1-0-0,100.0%,0.0%,+3.5
Arizona St,4-0-0,100.0%,0.0%,+12.1
Texas Tech,2-0-0,100.0%,0.0%,+4.0
Holy Cross,1-0-1,100.0%,0.0%,+8.8
Illinois St,1-0-0,100.0%,0.0%,+6.0
Indiana St,3-0-0,100.0%,0.0%,+16.7
N Florida,2-0-0,100.0%,0.0%,+25.5
La Salle,2-0-0,100.0%,0.0%,+6.8
Davidson,1-0-0,100.0%,0.0%,+29.5
Baylor,2-0-0,100.0%,0.0%,+33.8
Utah,3-0-0,100.0%,0.0%,+9.2
E Carolina,1-0-0,100.0%,0.0%,+18.5
Memphis,1-0-0,100.0%,0.0%,+47.5
Akron,1-0-0,100.0%,0.0%,+18.5
Oral Roberts,1-0-0,100.0%,0.0%,+16.0
N Carolina,2-0-0,100.0%,0.0%,+22.5
Wisconsin,4-0-0,100.0%,0.0%,+8.1
Manhattan,3-0-0,100.0%,0.0%,+11.8
Grd Canyon,1-0-0,100.0%,0.0%,+4.5
SE Missouri,2-0-0,100.0%,0.0%,+12.3
North Dakota,2-0-0,100.0%,0.0%,+2.0
