Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,3-0-0,100.0%,-0.7,+8.8
W Georgia,2-1-0,66.7%,-20.3,-1.7
Lipscomb,80-46-1,63.5%,-6.1,+2.8
Gard-Webb,79-50-0,61.2%,-7.0,+2.6
SE Louisiana,80-54-0,59.7%,-9.7,+0.4
TX-Arlington,102-70-4,59.3%,-6.1,+2.5
Arizona,90-64-1,58.4%,-3.1,+1.3
Florida A&M,103-74-0,58.2%,-10.8,+1.9
IPFW,121-87-3,58.2%,-6.1,+1.1
Miami,194-141-8,57.9%,-4.3,+1.8
Colgate,41-30-3,57.8%,-8.0,+2.0
N Florida,91-67-2,57.6%,-10.3,+1.6
NC Central,61-45-1,57.6%,-10.8,+0.7
Tennessee,149-110-3,57.5%,-3.6,+2.0
Oakland,114-87-3,56.7%,-8.1,+0.3
Jksnville St,174-133-10,56.7%,-7.1,+1.3
TX A&M-Com,26-20-2,56.5%,-9.9,+0.2
Col Charlestn,127-99-6,56.2%,-4.6,+1.9
Jackson St,78-61-3,56.1%,-11.7,+0.6
E Kentucky,176-138-7,56.1%,-7.9,+1.0
S Car State,99-78-5,55.9%,-12.6,+1.0
Gonzaga,62-49-0,55.9%,-2.7,+2.1
Marquette,171-136-5,55.7%,-4.9,+0.8
Coastal Car,89-71-5,55.6%,-5.4,+1.1
Princeton,120-96-5,55.6%,-6.0,+1.2
Yale,144-116-10,55.4%,-7.4,+1.5
E Tenn St,104-84-4,55.3%,-6.7,+1.0
Memphis,126-103-4,55.0%,-4.4,+1.2
TX A&M-CC,72-59-2,55.0%,-7.6,+1.6
Cornell,190-156-11,54.9%,-7.9,+1.2
Canisius,210-174-18,54.7%,-6.6,+0.8
Xavier,123-102-9,54.7%,-2.8,+1.7
Stetson,89-74-6,54.6%,-9.0,+0.7
SC Upstate,102-85-3,54.6%,-9.2,+0.9
Le Moyne,12-10-1,54.6%,-10.0,+1.8
Seton Hall,200-168-3,54.4%,-5.5,+0.9
Creighton,121-102-3,54.3%,-3.2,+1.8
Lehigh,71-60-0,54.2%,-7.7,+0.7
Presbyterian,93-79-3,54.1%,-10.0,-0.2
Kansas City,120-102-4,54.1%,-8.2,+1.1
Temple,166-142-8,53.9%,-5.3,+1.0
Kent St,145-124-7,53.9%,-4.3,+1.4
Wisconsin,132-113-12,53.9%,-3.2,+1.7
W Kentucky,154-132-3,53.9%,-5.5,+1.1
NW State,86-74-3,53.8%,-12.6,-0.1
Notre Dame,181-156-4,53.7%,-4.6,+1.5
Rob Morris,87-75-2,53.7%,-8.6,0.0
