Team,Over Record,Over %,Under %,Total +/-
Hsn Christian,48-23-1,67.6%,32.4%,+11.8
TX A&M-Com,14-7-0,66.7%,33.3%,+10.6
TX Southern,53-28-1,65.4%,34.6%,+6.7
Queens,15-8-0,65.2%,34.8%,+5.2
Lindenwood,13-7-1,65.0%,35.0%,+6.1
UCSD,29-16-0,64.4%,35.6%,+7.3
Neb Omaha,76-42-3,64.4%,35.6%,+6.0
Oakland,112-62-2,64.4%,35.6%,+5.8
Idaho St,128-71-1,64.3%,35.7%,+5.7
McNeese St,43-24-1,64.2%,35.8%,+3.8
F Dickinson,51-29-3,63.8%,36.3%,+6.3
CS Bakersfld,46-27-0,63.0%,37.0%,+4.6
Wofford,133-80-3,62.4%,37.6%,+4.7
SE Louisiana,40-25-0,61.5%,38.5%,+3.0
E Tenn St,89-60-1,59.7%,40.3%,+2.9
Lipscomb,69-47-2,59.5%,40.5%,+5.4
IPFW,95-67-5,58.6%,41.4%,+2.9
Lafayette,52-37-2,58.4%,41.6%,+2.2
S Car State,35-25-0,58.3%,41.7%,+4.8
South Dakota,81-58-1,58.3%,41.7%,+3.8
Boston U,64-46-3,58.2%,41.8%,+3.1
Colgate,57-41-1,58.2%,41.8%,+0.5
St Bonavent,147-106-2,58.1%,41.9%,+4.7
UL Monroe,113-82-7,58.0%,42.1%,+2.5
Gard-Webb,44-32-0,57.9%,42.1%,+3.6
SE Missouri,120-88-4,57.7%,42.3%,+3.9
Drake,146-108-6,57.5%,42.5%,+3.4
Colorado St,152-113-6,57.4%,42.6%,+3.8
North Dakota,74-55-2,57.4%,42.6%,+1.1
Oral Roberts,80-60-0,57.1%,42.9%,+2.5
Norfolk St,36-27-0,57.1%,42.9%,+2.9
Denver,137-103-3,57.1%,42.9%,+3.1
NC-Asheville,45-34-1,57.0%,43.0%,+0.6
Beth-Cook,33-25-0,56.9%,43.1%,+3.7
WI-Milwkee,145-111-2,56.6%,43.4%,+2.8
Howard,39-30-1,56.5%,43.5%,+3.9
Wake Forest,190-147-6,56.4%,43.6%,+2.1
Presbyterian,40-31-0,56.3%,43.7%,+4.4
N Florida,51-40-1,56.0%,44.0%,+2.4
Central Mich,133-105-3,55.9%,44.1%,+2.8
Montana St,125-99-0,55.8%,44.2%,+2.2
Brown,101-80-2,55.8%,44.2%,+2.9
N Carolina,198-157-5,55.8%,44.2%,+2.2
Air Force,136-108-3,55.7%,44.3%,+2.6
N Colorado,104-83-4,55.6%,44.4%,+2.7
Xavier,186-149-6,55.5%,44.5%,+1.3
W Michigan,136-109-4,55.5%,44.5%,+2.4
Towson,127-102-0,55.5%,44.5%,+3.3
Radford,46-37-1,55.4%,44.6%,+1.5
Detroit,140-113-4,55.3%,44.7%,+2.5
Niagara,130-105-5,55.3%,44.7%,+3.2
Ste F Austin,42-34-1,55.3%,44.7%,+2.8
E Illinois,121-98-4,55.3%,44.8%,+2.7
Yale,90-73-2,55.2%,44.8%,+1.1
Providence,178-145-2,55.1%,44.9%,+2.5
Coppin St,38-31-0,55.1%,44.9%,+1.1
Temple,169-138-3,55.1%,45.0%,+3.1
Wyoming,151-124-4,54.9%,45.1%,+2.3
Cal St Nrdge,126-104-1,54.8%,45.2%,+3.5
Montana,126-104-4,54.8%,45.2%,+1.6
Portland St,117-97-2,54.7%,45.3%,+2.7
IU Indy,82-68-1,54.7%,45.3%,+2.6
Samford,118-98-2,54.6%,45.4%,+3.5
Austin Peay,127-106-3,54.5%,45.5%,+4.1
Utah St,152-127-5,54.5%,45.5%,+2.3
La Salle,140-117-3,54.5%,45.5%,+2.0
S Utah,92-77-0,54.4%,45.6%,+1.5
Youngs St,129-108-2,54.4%,45.6%,+2.7
Rider,123-103-1,54.4%,45.6%,+0.8
Nevada,155-130-2,54.4%,45.6%,+0.6
Auburn,158-133-1,54.3%,45.7%,+2.2
North Texas,128-108-3,54.2%,45.8%,+1.6
Creighton,168-142-10,54.2%,45.8%,+2.4
Idaho,124-105-2,54.2%,45.9%,+1.1
Florida St,163-138-9,54.2%,45.9%,+1.2
Arkansas St,125-106-1,54.1%,45.9%,+2.4
Grd Canyon,60-51-1,54.1%,46.0%,+0.2
Bowling Grn,141-120-3,54.0%,46.0%,+0.9
Fla Atlantic,105-90-2,53.9%,46.2%,+2.4
Incar Word,36-31-0,53.7%,46.3%,+0.3
Arkansas,166-143-6,53.7%,46.3%,+1.4
Pittsburgh,168-145-6,53.7%,46.3%,+0.6
Utah,170-147-3,53.6%,46.4%,+1.9
Georgia St,120-104-1,53.6%,46.4%,+2.3
Northeastrn,113-98-1,53.6%,46.5%,+1.7
Cal Baptist,46-40-1,53.5%,46.5%,+1.5
Utah Valley,54-47-1,53.5%,46.5%,+1.8
AR Lit Rock,125-109-3,53.4%,46.6%,+2.0
California,191-167-6,53.4%,46.7%,+1.1
Miss Val St,32-28-0,53.3%,46.7%,+0.1
Bradley,153-134-1,53.3%,46.7%,+0.9
TN Martin,113-99-4,53.3%,46.7%,+3.3
S Mississippi,123-108-0,53.3%,46.8%,+2.0
Tulane,132-116-3,53.2%,46.8%,+2.0
Kansas,186-164-5,53.1%,46.9%,+2.6
San Francisco,144-127-5,53.1%,46.9%,+2.3
Weber St,119-105-5,53.1%,46.9%,+1.4
Kent St,139-123-6,53.1%,47.0%,+2.4
Richmond,148-131-3,53.1%,47.0%,+1.6
Boston Col,158-140-4,53.0%,47.0%,+1.3
New Orleans,71-63-1,53.0%,47.0%,+1.1
Stetson,45-40-0,52.9%,47.1%,+2.7
Harvard,99-88-1,52.9%,47.1%,+0.8
UNLV,194-173-3,52.9%,47.1%,+1.0
Abl Christian,37-33-1,52.9%,47.1%,+2.1
Mississippi,168-150-5,52.8%,47.2%,+1.9
Kennesaw St,47-42-2,52.8%,47.2%,+0.6
E Washingtn,113-101-2,52.8%,47.2%,+2.6
Campbell,48-43-1,52.8%,47.3%,+1.1
Florida Intl,119-107-4,52.7%,47.4%,+1.0
St Fran (PA),42-38-0,52.5%,47.5%,+1.5
Wm & Mary,116-105-6,52.5%,47.5%,+2.5
W Kentucky,137-124-7,52.5%,47.5%,+2.2
Iowa,173-157-6,52.4%,47.6%,+1.3
Pepperdine,131-119-5,52.4%,47.6%,+0.1
Furman,109-99-2,52.4%,47.6%,+0.5
N Dakota St,78-71-2,52.4%,47.7%,+1.7
Miss State,157-143-4,52.3%,47.7%,+1.1
Notre Dame,170-155-5,52.3%,47.7%,+1.7
Hofstra,122-112-2,52.1%,47.9%,+1.9
TX-Pan Am,37-34-1,52.1%,47.9%,-0.5
Wisconsin,174-160-5,52.1%,47.9%,+0.4
NC State,186-171-4,52.1%,47.9%,+1.3
Vanderbilt,175-161-5,52.1%,47.9%,+1.4
Buffalo,127-117-7,52.1%,48.0%,+1.3
WI-Grn Bay,129-119-4,52.0%,48.0%,+0.6
Princeton,103-95-1,52.0%,48.0%,+0.8
Portland,130-120-3,52.0%,48.0%,+0.8
W Virginia,157-145-3,52.0%,48.0%,+2.1
Lehigh,53-49-0,52.0%,48.0%,+2.3
Longwood,41-38-0,51.9%,48.1%,+3.1
Jacksonville,42-39-0,51.9%,48.2%,-0.7
Elon,112-104-0,51.9%,48.2%,+2.2
UTSA,72-67-1,51.8%,48.2%,-0.8
Loyola-MD,89-83-5,51.7%,48.3%,+0.8
Binghamton,45-42-1,51.7%,48.3%,+0.6
W Illinois,77-72-1,51.7%,48.3%,+0.5
Murray St,124-116-3,51.7%,48.3%,+0.9
Loyola-Chi,139-130-1,51.7%,48.3%,+0.9
N Arizona,109-102-5,51.7%,48.3%,+1.8
Geo Mason,141-132-4,51.7%,48.4%,+0.5
Rice,129-121-0,51.6%,48.4%,+2.4
CS Fullerton,114-107-3,51.6%,48.4%,+2.3
Loyola Mymt,132-124-4,51.6%,48.4%,+0.2
