Team,Over Record,Over %,Under %,Total +/-
W Georgia,2-1-0,66.7%,33.3%,+5.0
S Dakota St,81-43-1,65.3%,34.7%,+6.1
New Orleans,60-33-2,64.5%,35.5%,+3.6
Syracuse,66-37-0,64.1%,35.9%,+4.8
Delaware St,67-39-1,63.2%,36.8%,+5.2
Santa Clara,62-37-4,62.6%,37.4%,+2.4
NJIT,68-42-1,61.8%,38.2%,+3.3
S Indiana,21-13-0,61.8%,38.2%,+5.1
LSU,63-41-1,60.6%,39.4%,+4.0
Columbia,66-43-2,60.6%,39.5%,+3.2
Central Ark,69-45-2,60.5%,39.5%,+4.0
Sacred Hrt,73-48-0,60.3%,39.7%,+4.8
Northeastrn,80-54-1,59.7%,40.3%,+2.7
Weber St,75-52-1,59.1%,40.9%,+2.5
Iowa St,62-43-1,59.1%,41.0%,+4.3
Fresno St,72-50-1,59.0%,41.0%,+2.1
Wright St,79-55-0,59.0%,41.0%,+3.2
Queens,20-14-2,58.8%,41.2%,+0.9
UTSA,74-52-2,58.7%,41.3%,+5.4
Oral Roberts,85-60-2,58.6%,41.4%,+2.6
Michigan,62-44-0,58.5%,41.5%,+2.4
Georgetown,62-44-0,58.5%,41.5%,+3.4
Lg Beach St,85-61-0,58.2%,41.8%,+5.1
NC-Asheville,57-41-4,58.2%,41.8%,+3.2
Seattle,54-39-2,58.1%,41.9%,+2.4
Youngs St,83-60-0,58.0%,42.0%,+1.7
Toledo,80-58-1,58.0%,42.0%,+4.4
Holy Cross,62-45-2,57.9%,42.1%,+1.4
North Dakota,84-61-1,57.9%,42.1%,+4.2
Denver,77-56-1,57.9%,42.1%,+1.4
Nebraska,66-48-1,57.9%,42.1%,+2.6
UNLV,64-47-0,57.7%,42.3%,+4.0
Arizona,61-45-0,57.6%,42.5%,+4.2
Oregon St,62-46-0,57.4%,42.6%,0.0
Illinois St,70-52-1,57.4%,42.6%,+2.5
Providence,59-44-4,57.3%,42.7%,+0.3
South Dakota,71-53-3,57.3%,42.7%,+4.4
New Mexico,64-48-0,57.1%,42.9%,+4.0
St Josephs,70-53-0,56.9%,43.1%,+3.4
Georgia,63-48-0,56.8%,43.2%,+2.3
Louisiana,76-58-2,56.7%,43.3%,+1.6
Grd Canyon,43-33-0,56.6%,43.4%,+2.0
Alcorn St,69-53-0,56.6%,43.4%,+2.9
Stetson,61-47-3,56.5%,43.5%,+2.2
Old Dominion,70-54-1,56.5%,43.6%,+2.2
San Diego,66-51-1,56.4%,43.6%,+2.1
Detroit,88-68-3,56.4%,43.6%,+4.1
Norfolk St,58-45-0,56.3%,43.7%,0.0
Tulane,58-45-0,56.3%,43.7%,+2.8
Charlotte,67-52-5,56.3%,43.7%,+1.9
NC-Wilmgton,72-56-1,56.3%,43.8%,+3.0
Morgan St,55-43-1,56.1%,43.9%,+1.4
NW State,61-48-0,56.0%,44.0%,+2.7
Buffalo,71-56-1,55.9%,44.1%,+2.8
Boston Col,57-45-4,55.9%,44.1%,+0.7
Florida St,57-45-3,55.9%,44.1%,+0.7
Indiana St,67-53-2,55.8%,44.2%,+3.8
E Washingtn,91-72-2,55.8%,44.2%,+2.1
Cornell,68-54-1,55.7%,44.3%,+3.4
Marshall,73-58-2,55.7%,44.3%,+2.1
Sam Hous St,59-47-0,55.7%,44.3%,+0.8
Texas A&M,55-44-1,55.6%,44.4%,+1.3
Mercer,75-60-2,55.6%,44.4%,+2.9
NC-Grnsboro,71-57-3,55.5%,44.5%,+2.6
W Virginia,56-45-1,55.5%,44.6%,+2.4
U Mass,61-49-0,55.5%,44.6%,+1.6
Hampton,56-45-0,55.5%,44.6%,+2.5
NC A&T,57-46-0,55.3%,44.7%,+2.6
Prairie View,64-52-1,55.2%,44.8%,+1.8
Samford,75-61-1,55.2%,44.9%,+2.6
N Iowa,66-54-0,55.0%,45.0%,+2.4
E Carolina,55-45-3,55.0%,45.0%,+0.4
Baylor,56-46-2,54.9%,45.1%,+1.3
Bowling Grn,73-60-0,54.9%,45.1%,+2.4
