Team,Over Record,Over %,Under %,Total +/-
Hsn Christian,40-20-2,66.7%,33.3%,+5.7
S Indiana,15-8-0,65.2%,34.8%,+3.5
New Orleans,53-29-2,64.6%,35.4%,+4.0
TX-Pan Am,44-26-2,62.9%,37.1%,+2.2
Denver,67-41-0,62.0%,38.0%,+3.0
Holy Cross,44-28-1,61.1%,38.9%,+0.6
Bucknell,64-41-2,61.0%,39.1%,+2.5
Wake Forest,87-56-2,60.8%,39.2%,+4.0
E Illinois,69-45-2,60.5%,39.5%,+4.2
McNeese St,50-34-1,59.5%,40.5%,+1.5
Santa Clara,91-62-3,59.5%,40.5%,+3.1
Kennesaw St,44-30-2,59.5%,40.5%,+2.1
San Jose St,45-31-2,59.2%,40.8%,+2.6
Miss Val St,13-9-0,59.1%,40.9%,+2.0
E Washingtn,110-77-1,58.8%,41.2%,+4.2
Oral Roberts,85-60-1,58.6%,41.4%,+3.7
Bowling Grn,84-60-1,58.3%,41.7%,+2.4
Ball St,84-61-1,57.9%,42.1%,+2.3
Chicago St,22-16-0,57.9%,42.1%,+3.9
Morgan St,41-30-3,57.8%,42.3%,+3.0
NW State,45-33-2,57.7%,42.3%,+4.6
N Colorado,87-64-2,57.6%,42.4%,+3.6
N Dakota St,97-72-2,57.4%,42.6%,+2.6
Howard,48-36-0,57.1%,42.9%,+2.8
Montana St,89-67-0,57.1%,43.0%,+3.3
South Dakota,86-65-4,57.0%,43.1%,+3.9
Florida St,109-83-6,56.8%,43.2%,+1.0
Iowa,112-86-4,56.6%,43.4%,+2.9
Niagara,67-52-2,56.3%,43.7%,+4.0
Lafayette,46-36-2,56.1%,43.9%,+1.4
Boston Col,66-52-3,55.9%,44.1%,+1.8
Pepperdine,66-52-1,55.9%,44.1%,+2.4
Radford,67-53-1,55.8%,44.2%,+1.7
S Utah,72-57-2,55.8%,44.2%,+1.0
High Point,58-46-3,55.8%,44.2%,+2.5
North Dakota,69-55-2,55.7%,44.4%,+2.5
UCSD,25-20-2,55.6%,44.4%,+1.6
Lehigh,57-46-0,55.3%,44.7%,+2.7
UL Monroe,68-55-1,55.3%,44.7%,+3.5
Utah St,105-85-2,55.3%,44.7%,+2.1
Prairie View,53-43-1,55.2%,44.8%,+0.7
Georgetown,75-61-0,55.2%,44.9%,+2.7
