Team,Over Record,Over %,Under %,Total +/-
Queens,25-14-1,64.1%,35.9%,+1.3
Miss Val St,87-57-1,60.4%,39.6%,+4.2
New Orleans,130-87-2,59.9%,40.1%,+2.1
UCSD,34-23-2,59.7%,40.4%,+7.2
Idaho St,187-129-5,59.2%,40.8%,+4.5
S Indiana,26-19-0,57.8%,42.2%,+2.7
Grd Canyon,83-62-0,57.2%,42.8%,+1.1
SE Missouri,196-149-6,56.8%,43.2%,+3.6
TX A&M-Com,26-20-0,56.5%,43.5%,+4.8
Gard-Webb,87-67-2,56.5%,43.5%,+3.1
SIU Edward,125-97-4,56.3%,43.7%,+0.6
NC State,183-143-4,56.1%,43.9%,+1.7
North Dakota,124-97-1,56.1%,43.9%,+2.1
Oakland,148-118-4,55.6%,44.4%,+2.3
NC-Asheville,79-63-5,55.6%,44.4%,+1.9
Lehigh,89-71-1,55.6%,44.4%,+3.6
Weber St,200-160-3,55.6%,44.4%,+1.9
Neb Omaha,96-77-1,55.5%,44.5%,+1.9
Kennesaw St,81-65-2,55.5%,44.5%,+1.8
High Point,77-62-2,55.4%,44.6%,+3.0
Coppin St,77-62-1,55.4%,44.6%,+1.3
Iowa,165-133-1,55.4%,44.6%,+2.9
Wright St,191-154-2,55.4%,44.6%,+0.9
F Dickinson,78-63-2,55.3%,44.7%,+3.7
Nevada,193-157-3,55.1%,44.9%,+1.7
Florida Intl,172-140-2,55.1%,44.9%,+1.2
N Colorado,145-118-5,55.1%,44.9%,+2.7
TX-Pan Am,70-57-1,55.1%,44.9%,+1.2
Norfolk St,76-62-1,55.1%,44.9%,+0.5
U Mass,169-138-3,55.1%,45.0%,+1.8
Youngs St,176-144-1,55.0%,45.0%,+1.8
Le Moyne,11-9-0,55.0%,45.0%,-2.5
Lipscomb,89-73-1,54.9%,45.1%,+1.8
SE Louisiana,68-56-0,54.8%,45.2%,+3.1
CS Bakersfld,78-65-0,54.6%,45.5%,+1.2
Buffalo,184-154-5,54.4%,45.6%,+1.8
Hofstra,209-175-4,54.4%,45.6%,+2.8
Indiana St,187-157-5,54.4%,45.6%,+1.8
Alcorn St,69-58-2,54.3%,45.7%,+1.8
American,84-71-0,54.2%,45.8%,+0.7
Texas St,124-105-2,54.2%,45.9%,+1.0
Auburn,194-165-2,54.0%,46.0%,+2.0
TX A&M-CC,74-63-3,54.0%,46.0%,+0.2
UTSA,123-105-3,54.0%,46.1%,+1.3
Toledo,198-169-3,54.0%,46.1%,+1.1
Brown,159-136-4,53.9%,46.1%,+1.9
Samford,182-156-4,53.9%,46.2%,+2.2
NW State,70-60-3,53.9%,46.2%,+1.4
Fresno St,170-146-6,53.8%,46.2%,+1.6
