Team,Over Record,Over %,Under %,Total +/-
S Dakota St,80-49-1,62.0%,38.0%,+5.1
Bucknell,85-55-3,60.7%,39.3%,+3.6
Oral Roberts,118-77-2,60.5%,39.5%,+3.1
Iowa St,179-131-6,57.7%,42.3%,+3.3
NJIT,84-62-1,57.5%,42.5%,+1.2
Prairie View,74-55-1,57.4%,42.6%,+3.2
Baylor,131-99-5,57.0%,43.0%,+2.9
Illinois St,173-132-7,56.7%,43.3%,+2.3
WI-Grn Bay,185-142-2,56.6%,43.4%,+2.5
Marquette,147-113-4,56.5%,43.5%,+3.5
Ball St,179-138-7,56.5%,43.5%,+2.2
New Orleans,127-98-3,56.4%,43.6%,+1.6
UCSD,36-28-2,56.3%,43.8%,+3.2
SC Upstate,109-85-0,56.2%,43.8%,+1.7
Dayton,119-93-1,56.1%,43.9%,+1.9
Queens,23-18-1,56.1%,43.9%,+0.4
Hofstra,139-109-1,56.1%,44.0%,+2.6
Florida Intl,204-160-4,56.0%,44.0%,+1.8
North Dakota,135-107-1,55.8%,44.2%,+2.9
Lg Beach St,190-151-3,55.7%,44.3%,+2.5
Iona,108-86-4,55.7%,44.3%,+1.2
UTSA,133-106-3,55.7%,44.4%,+2.5
Idaho St,213-170-6,55.6%,44.4%,+1.9
Alcorn St,85-68-0,55.6%,44.4%,+3.0
NW State,88-71-4,55.4%,44.7%,+1.4
S Indiana,26-21-0,55.3%,44.7%,+2.3
Neb Omaha,125-101-2,55.3%,44.7%,+1.9
Delaware St,105-85-2,55.3%,44.7%,+2.0
Youngs St,198-161-1,55.2%,44.9%,+2.5
Denver,177-144-2,55.1%,44.9%,+1.1
Weber St,119-97-0,55.1%,44.9%,+0.7
Gonzaga,49-40-0,55.1%,44.9%,+3.5
Indiana St,183-150-7,55.0%,45.1%,+2.0
Texas,134-110-1,54.9%,45.1%,+2.7
Geo Mason,145-120-2,54.7%,45.3%,+1.8
Army,70-58-0,54.7%,45.3%,+2.5
Lamar,82-68-1,54.7%,45.3%,+0.7
SE Missouri,207-172-6,54.6%,45.4%,+2.5
N Colorado,119-99-2,54.6%,45.4%,+2.2
S Utah,143-119-5,54.6%,45.4%,+2.1
Duke,36-30-1,54.6%,45.5%,+0.6
W Georgia,6-5-0,54.6%,45.5%,-1.5
Seattle,76-64-3,54.3%,45.7%,+1.0
Grd Canyon,45-38-1,54.2%,45.8%,+1.3
Loyola-MD,148-125-2,54.2%,45.8%,+1.6
Bellarmine,39-33-0,54.2%,45.8%,+1.7
Central Ark,92-78-4,54.1%,45.9%,+2.6
Boise St,128-109-2,54.0%,46.0%,+1.3
Arizona,81-69-1,54.0%,46.0%,+2.7
Morgan St,81-69-1,54.0%,46.0%,+1.8
E Washingtn,162-138-4,54.0%,46.0%,+1.8
BYU,95-81-2,54.0%,46.0%,+2.2
Pacific,163-139-1,54.0%,46.0%,+1.9
Geo Wshgtn,170-145-5,54.0%,46.0%,+1.3
Hsn Christian,91-78-3,53.9%,46.2%,+2.6
Columbia,134-115-2,53.8%,46.2%,+1.8
Auburn,163-140-3,53.8%,46.2%,+1.7
Santa Clara,172-148-3,53.8%,46.3%,+1.1
Boston Col,209-180-9,53.7%,46.3%,+0.8
Montana St,170-147-0,53.6%,46.4%,+1.0
Bowling Grn,181-157-2,53.6%,46.5%,+1.9
High Point,69-60-2,53.5%,46.5%,+0.8
Seton Hall,170-148-5,53.5%,46.5%,+0.7
Georgetown,169-148-3,53.3%,46.7%,+1.5
Ohio,123-108-4,53.3%,46.8%,+1.6
Holy Cross,107-94-4,53.2%,46.8%,+0.1
Sacred Hrt,68-60-0,53.1%,46.9%,+3.8
W Michigan,175-155-1,53.0%,47.0%,+0.9
Rhode Island,149-132-2,53.0%,47.0%,+1.1
Wyoming,194-172-7,53.0%,47.0%,+1.4
Mercer,89-79-5,53.0%,47.0%,+2.5
Wake Forest,197-175-6,53.0%,47.0%,+1.0
Portland St,153-136-6,52.9%,47.1%,+2.7
Stetson,91-81-3,52.9%,47.1%,+1.0
NC State,182-162-6,52.9%,47.1%,0.0
Delaware,183-163-2,52.9%,47.1%,+1.7
Austin Peay,156-139-8,52.9%,47.1%,+2.6
Providence,170-152-6,52.8%,47.2%,+1.4
St Josephs,170-152-2,52.8%,47.2%,+2.4
Louisiana,133-119-1,52.8%,47.2%,+1.0
Nevada,114-102-3,52.8%,47.2%,+1.3
Buffalo,134-120-5,52.8%,47.2%,+2.7
Incar Word,80-72-1,52.6%,47.4%,+1.8
Sam Hous St,61-55-0,52.6%,47.4%,-0.2
Missouri St,142-128-1,52.6%,47.4%,+1.7
TX-Pan Am,82-74-3,52.6%,47.4%,+0.8
NC A&T,82-74-1,52.6%,47.4%,+1.4
Missouri,176-159-3,52.5%,47.5%,+1.4
TN State,166-150-3,52.5%,47.5%,+0.6
SIU Edward,135-123-7,52.3%,47.7%,+0.3
Utah St,94-86-1,52.2%,47.8%,+0.9
Clemson,130-119-4,52.2%,47.8%,+1.3
W Virginia,134-123-6,52.1%,47.9%,+1.3
Miss Val St,122-112-4,52.1%,47.9%,+1.4
Arizona St,171-157-3,52.1%,47.9%,+0.5
Memphis,102-94-1,52.0%,48.0%,+3.1
NC-Asheville,65-60-4,52.0%,48.0%,+0.7
UNLV,131-121-3,52.0%,48.0%,+0.1
Col Charlestn,107-99-1,51.9%,48.1%,+1.2
Liberty,41-38-1,51.9%,48.1%,+2.6
LSU,155-144-1,51.8%,48.2%,+1.0
Kansas City,113-105-3,51.8%,48.2%,-0.1
Radford,58-54-0,51.8%,48.2%,-0.1
Texas St,87-81-4,51.8%,48.2%,+0.4
Penn St,202-188-3,51.8%,48.2%,+1.2
F Dickinson,78-73-3,51.7%,48.3%,+1.0
Chattanooga,142-133-2,51.6%,48.4%,+0.9
Syracuse,127-119-1,51.6%,48.4%,+1.6
Lipscomb,65-61-2,51.6%,48.4%,-0.5
Campbell,65-61-2,51.6%,48.4%,+1.0
Old Dominion,114-107-2,51.6%,48.4%,+1.2
Belmont,49-46-0,51.6%,48.4%,-0.6
Wright St,114-107-5,51.6%,48.4%,-0.1
WI-Milwkee,164-154-2,51.6%,48.4%,+0.2
Wichita St,84-79-1,51.5%,48.5%,+0.8
Coastal Car,84-79-1,51.5%,48.5%,+2.2
IL-Chicago,203-191-2,51.5%,48.5%,+0.9
Ohio St,119-112-1,51.5%,48.5%,+1.5
Oregon St,204-192-0,51.5%,48.5%,+0.1
VMI,122-115-1,51.5%,48.5%,+2.2
Brown,142-134-5,51.5%,48.6%,+1.1
Howard,74-70-3,51.4%,48.6%,+1.0
Michigan,150-142-7,51.4%,48.6%,+0.1
Samford,153-145-2,51.3%,48.7%,+1.9
Jksnville St,154-146-2,51.3%,48.7%,+0.4
Evansville,195-185-3,51.3%,48.7%,+1.4
South Dakota,102-97-2,51.3%,48.7%,+2.5
California,184-175-5,51.3%,48.8%,+0.6
Houston,103-98-4,51.2%,48.8%,+1.3
Kansas St,145-138-5,51.2%,48.8%,+1.8
Miss State,147-140-5,51.2%,48.8%,+0.3
Sac State,192-183-5,51.2%,48.8%,+0.6
Northeastrn,129-123-7,51.2%,48.8%,+0.4
Coppin St,108-103-2,51.2%,48.8%,+0.3
Colorado St,157-150-1,51.1%,48.9%,+0.3
Mississippi,153-147-6,51.0%,49.0%,+1.7
Nebraska,186-179-4,51.0%,49.0%,+1.0
Pepperdine,195-188-5,50.9%,49.1%,+0.9
Charlotte,167-161-8,50.9%,49.1%,+0.5
U Mass,168-162-4,50.9%,49.1%,+0.8
NC-Wilmgton,171-165-2,50.9%,49.1%,+0.5
Tulsa,153-148-4,50.8%,49.2%,+0.3
Washington,153-148-1,50.8%,49.2%,+0.8
Cornell,136-132-4,50.8%,49.3%,+0.9
E Carolina,189-184-5,50.7%,49.3%,+0.8
Central Mich,190-185-3,50.7%,49.3%,+1.1
Albany,77-75-2,50.7%,49.3%,+1.2
Rob Morris,79-77-4,50.6%,49.4%,-0.3
USC,162-158-6,50.6%,49.4%,+0.3
Arkansas,129-126-2,50.6%,49.4%,+0.7
Alabama,136-133-6,50.6%,49.4%,+1.6
Rutgers,200-196-5,50.5%,49.5%,+0.8
NC-Grnsboro,151-148-5,50.5%,49.5%,+0.8
Miami,155-152-4,50.5%,49.5%,+0.6
NC Central,53-52-0,50.5%,49.5%,-1.1
Fresno St,160-157-3,50.5%,49.5%,+1.3
LA Tech,122-120-2,50.4%,49.6%,+0.1
Utah Valley,63-62-0,50.4%,49.6%,-0.6
TX A&M-CC,65-64-3,50.4%,49.6%,+0.1
Drake,159-157-3,50.3%,49.7%,+0.8
CS Fullerton,159-157-4,50.3%,49.7%,+2.2
N Florida,78-77-3,50.3%,49.7%,+0.6
James Mad,161-159-4,50.3%,49.7%,+0.8
Florida,83-82-1,50.3%,49.7%,+1.4
S Carolina,168-166-7,50.3%,49.7%,0.0
San Diego,176-174-4,50.3%,49.7%,-0.1
Detroit,189-187-5,50.3%,49.7%,+0.8
Idaho,191-189-4,50.3%,49.7%,+0.1
Montana,96-95-3,50.3%,49.7%,+0.3
Siena,155-154-2,50.2%,49.8%,+0.7
Tulane,181-180-4,50.1%,49.9%,+0.7
Grambling St,62-62-1,50.0%,50.0%,-0.1
Murray St,83-83-2,50.0%,50.0%,+0.8
Maryland,134-134-6,50.0%,50.0%,+0.7
San Francisco,136-136-3,50.0%,50.0%,+0.6
Duquesne,150-150-4,50.0%,50.0%,+1.4
Fordham,192-193-11,49.9%,50.1%,+0.1
Temple,143-144-5,49.8%,50.2%,+1.1
Stanford,144-145-1,49.8%,50.2%,+0.6
Marshall,139-140-5,49.8%,50.2%,+0.7
Ark Pine Bl,95-96-3,49.7%,50.3%,+0.2
Canisius,168-170-9,49.7%,50.3%,+1.0
Troy,161-163-6,49.7%,50.3%,+0.1
St Fran (PA),70-71-1,49.7%,50.4%,-0.3
Georgia,195-198-2,49.6%,50.4%,+0.1
North Texas,128-130-6,49.6%,50.4%,+1.7
UCF,126-128-5,49.6%,50.4%,+0.2
McNeese St,60-61-0,49.6%,50.4%,+1.3
TX Christian,178-181-7,49.6%,50.4%,+1.3
Towson,164-167-8,49.6%,50.5%,+0.9
Longwood,54-55-3,49.5%,50.5%,0.0
Iowa,157-160-4,49.5%,50.5%,+0.9
App State,148-151-6,49.5%,50.5%,-0.3
Mass Lowell,50-51-2,49.5%,50.5%,+2.1
Oklahoma St,146-149-3,49.5%,50.5%,-0.3
Marist,185-189-4,49.5%,50.5%,+0.6
Richmond,141-144-5,49.5%,50.5%,-0.2
TX El Paso,128-131-3,49.4%,50.6%,+0.6
Air Force,171-175-5,49.4%,50.6%,+0.1
Toledo,123-126-2,49.4%,50.6%,+0.7
Arkansas St,153-157-5,49.4%,50.7%,+1.1
Indiana,149-153-7,49.3%,50.7%,0.0
Lafayette,75-77-4,49.3%,50.7%,-0.7
Kentucky,73-75-1,49.3%,50.7%,-0.8
