Team,ATS Record,Cover %,MOV,ATS +/-
Miss Val St,1-0-0,100.0%,9.0,+7.5
Utah Tech,15-5-1,75.0%,8.0,+3.4
Le Moyne,6-3-0,66.7%,13.1,+8.4
Queens,15-8-2,65.2%,5.2,+1.2
Sam Hous St,67-40-3,62.6%,9.9,+2.7
St. Thomas,28-17-0,62.2%,7.0,+1.5
Maryland ES,16-10-1,61.5%,6.1,+1.1
Yale,97-61-5,61.4%,10.0,+2.3
NC Central,61-41-2,59.8%,8.8,+1.8
Hampton,28-19-1,59.6%,6.2,+1.7
New Orleans,43-30-1,58.9%,5.7,+1.5
Nevada,129-90-5,58.9%,9.9,+1.7
WI-Grn Bay,63-45-2,58.3%,7.3,+0.9
Utah St,117-84-3,58.2%,11.3,+2.0
Furman,114-83-3,57.9%,10.5,+1.6
S Mississippi,43-32-3,57.3%,5.2,-0.1
Connecticut,132-99-3,57.1%,13.0,+1.6
Utah Valley,65-49-1,57.0%,8.5,+1.6
Davidson,116-88-1,56.9%,9.1,+1.2
Utah,110-84-5,56.7%,13.0,+2.2
Auburn,120-92-7,56.6%,11.3,+1.6
Navy,61-47-2,56.5%,5.0,-0.3
Houston,149-115-7,56.4%,14.7,+2.3
Baylor,129-100-6,56.3%,12.4,+0.9
Michigan St,147-115-2,56.1%,11.9,+0.6
Villanova,170-133-3,56.1%,12.2,+0.7
UCSD,23-18-0,56.1%,4.9,-0.8
Middle Tenn,84-66-3,56.0%,7.9,+1.0
Longwood,56-44-1,56.0%,6.7,+0.2
UCF,86-68-3,55.8%,9.2,+1.3
St Marys,144-114-6,55.8%,12.9,+1.4
North Texas,88-70-3,55.7%,8.5,+0.7
Marshall,100-80-2,55.6%,7.7,+0.8
St Fran (PA),40-32-2,55.6%,4.6,-0.6
Seattle,79-64-1,55.2%,9.8,+1.8
South Dakota,74-60-2,55.2%,6.8,+0.5
U Penn,64-52-1,55.2%,6.3,-0.1
Abl Christian,59-48-2,55.1%,9.0,+1.1
E Washingtn,93-76-2,55.0%,8.2,+1.3
VCU,132-108-5,55.0%,10.2,+0.9
Vermont,96-79-5,54.9%,11.8,+0.9
Creighton,126-104-2,54.8%,11.7,+1.0
Bradley,82-68-7,54.7%,8.5,+1.5
Merrimack,42-35-0,54.6%,5.5,+0.1
Alab A&M,18-15-0,54.6%,6.4,-0.1
Indiana St,85-71-4,54.5%,7.7,+0.6
S Dakota St,117-98-2,54.4%,10.0,+1.2
UC Irvine,118-99-9,54.4%,8.7,+0.7
Colgate,87-73-1,54.4%,10.0,+1.0
BYU,131-110-5,54.4%,11.6,+1.0
NW State,25-21-3,54.4%,6.4,+1.5
USC,119-100-0,54.3%,9.9,+0.4
S Illinois,82-69-6,54.3%,7.0,+0.6
Louisiana,95-80-4,54.3%,7.1,+0.3
N Carolina,159-134-9,54.3%,11.5,+0.7
St Bonavent,102-86-6,54.3%,7.9,+0.7
Lamar,32-27-0,54.2%,6.7,+1.1
Iowa,110-93-5,54.2%,12.0,+0.8
Wm & Mary,65-55-3,54.2%,4.5,-0.6
Butler,99-84-3,54.1%,11.0,+1.2
Minnesota,74-63-3,54.0%,10.1,+0.4
Drake,88-75-3,54.0%,9.3,+1.2
Belmont,129-110-4,54.0%,10.6,+0.5
Iowa St,97-83-2,53.9%,11.9,+1.0
Virginia,147-126-6,53.9%,11.1,+0.1
Miss State,98-84-4,53.9%,10.1,+0.8
Stonehill,7-6-0,53.9%,2.5,-1.6
TX A&M-CC,49-42-1,53.9%,6.2,-0.1
TN Martin,50-43-1,53.8%,4.3,-0.5
Tarleton St,22-19-1,53.7%,6.8,+0.5
IL-Chicago,53-46-3,53.5%,5.8,+0.1
Norfolk St,61-53-4,53.5%,9.6,+2.0
LA Tech,107-93-1,53.5%,8.7,-0.3
Michigan,123-107-1,53.5%,10.3,+0.3
Stony Brook,54-47-6,53.5%,5.9,-0.8
Gonzaga,173-151-9,53.4%,18.9,+1.8
Maine,16-14-0,53.3%,2.0,-2.3
Nebraska,65-57-2,53.3%,10.2,+0.3
GA Tech,57-50-1,53.3%,8.6,-0.2
E Michigan,51-45-1,53.1%,5.9,+0.6
Morehead St,77-68-4,53.1%,6.8,+0.1
Valparaiso,77-68-2,53.1%,7.9,+0.2
Oregon,137-121-2,53.1%,10.2,+0.4
Stanford,88-78-3,53.0%,8.5,-0.1
Wofford,88-78-3,53.0%,8.7,+0.8
Ark Pine Bl,18-16-0,52.9%,7.8,+2.8
Grd Canyon,81-72-3,52.9%,11.3,+1.2
VA Tech,93-83-1,52.8%,11.2,+0.7
Wake Forest,70-63-5,52.6%,10.2,+1.0
San Diego St,134-121-9,52.6%,10.3,+0.7
Princeton,83-75-1,52.5%,8.3,+1.1
Rob Morris,42-38-0,52.5%,4.6,-0.8
Purdue,141-128-9,52.4%,12.3,+1.0
Samford,65-59-0,52.4%,8.3,+1.3
Kansas,156-142-4,52.4%,11.3,+0.5
W Virginia,113-103-1,52.3%,10.7,+0.5
Illinois,103-94-8,52.3%,10.8,+0.4
Duke,162-148-6,52.3%,13.5,0.0
S Carolina,81-74-2,52.3%,7.8,-0.5
VMI,24-22-0,52.2%,4.4,+0.2
New Mexico,86-79-2,52.1%,8.2,-0.3
N Mex State,75-69-4,52.1%,9.3,+0.3
Maryland BC,51-47-1,52.0%,6.3,+0.5
Arkansas,115-106-4,52.0%,10.5,+0.6
Indiana,104-96-3,52.0%,11.1,0.0
Boise St,106-98-4,52.0%,10.0,+1.2
Jacksonville,40-37-2,52.0%,7.4,+1.1
TX-Arlington,81-75-4,51.9%,5.7,-0.8
Bucknell,56-52-0,51.9%,5.8,0.0
Colorado,114-106-6,51.8%,9.4,+0.4
Central Mich,57-53-3,51.8%,4.9,-0.1
Kennesaw St,29-27-3,51.8%,7.0,+0.7
Georgia St,101-94-4,51.8%,6.0,-0.4
Marquette,104-97-1,51.7%,10.6,+0.4
Hsn Christian,15-14-0,51.7%,3.7,-0.3
Toledo,120-112-0,51.7%,8.2,+0.4
Liberty,92-86-3,51.7%,10.9,-0.2
Coppin St,16-15-1,51.6%,2.4,-2.8
Texas A&M,97-91-2,51.6%,8.7,-0.6
Alcorn St,33-31-2,51.6%,6.5,+0.5
Southern,51-48-0,51.5%,6.6,+0.6
SE Missouri,34-32-1,51.5%,4.6,+0.3
Tulsa,68-64-5,51.5%,8.1,-0.2
Hawaii,86-81-1,51.5%,7.1,-0.1
Cal St Nrdge,36-34-3,51.4%,3.4,-1.7
Buffalo,93-88-4,51.4%,8.4,+0.5
Northwestern,76-72-3,51.4%,10.9,+0.6
UCSB,96-91-6,51.3%,7.0,-0.5
Arizona,153-145-7,51.3%,13.3,+0.7
Clemson,97-92-2,51.3%,9.0,+0.6
Grambling St,40-38-1,51.3%,6.6,+0.1
Hofstra,108-103-2,51.2%,7.0,-0.1
Portland,44-42-2,51.2%,5.1,-1.0
N Florida,45-43-0,51.1%,7.1,-0.1
W Carolina,45-43-3,51.1%,6.6,+1.2
NC-Asheville,49-47-2,51.0%,5.1,-0.6
Texas St,76-73-5,51.0%,5.7,+0.2
Saint Louis,77-74-2,51.0%,6.9,-1.0
St Johns,80-77-5,51.0%,10.1,0.0
N Iowa,88-85-9,50.9%,6.2,-0.8
Ohio,88-85-2,50.9%,7.0,-0.2
Memphis,105-102-4,50.7%,9.9,+0.3
Wichita St,115-112-5,50.7%,11.2,+0.2
Kansas City,39-38-0,50.7%,4.1,-1.6
E Carolina,42-41-1,50.6%,5.9,-0.6
UL Monroe,44-43-1,50.6%,5.8,+0.6
Sacred Hrt,46-45-1,50.6%,4.6,-0.1
Montana,100-98-9,50.5%,7.5,+0.1
Bryant,53-52-1,50.5%,6.8,-0.1
UCLA,116-114-6,50.4%,11.4,+0.4
St Josephs,63-62-1,50.4%,6.0,-0.8
GA Southern,64-63-8,50.4%,5.3,0.0
Vanderbilt,68-67-2,50.4%,10.6,+0.5
James Mad,69-68-3,50.4%,6.8,-0.5
Fla Atlantic,70-69-2,50.4%,8.2,+1.0
Monmouth,80-79-4,50.3%,6.0,-0.4
Kent St,90-89-10,50.3%,5.9,-0.8
Akron,100-99-3,50.3%,8.2,+0.7
Murray St,105-104-2,50.2%,9.3,+0.3
Alabama,107-106-6,50.2%,9.4,+0.6
Loyola-Chi,108-107-3,50.2%,9.1,+0.2
UC Riverside,49-49-0,50.0%,4.9,-0.7
Rice,46-46-3,50.0%,6.5,-0.1
E Tenn St,89-89-4,50.0%,8.2,-0.2
Colorado St,85-85-3,50.0%,9.1,+0.4
Florida,118-118-4,50.0%,9.6,0.0
S Methodist,107-107-6,50.0%,10.7,+0.4
S Alabama,61-61-2,50.0%,4.0,-1.1
Ohio St,108-108-3,50.0%,11.5,+0.4
Drexel,49-49-4,50.0%,6.0,0.0
LIU,22-22-1,50.0%,5.3,-0.4
Arkansas St,51-51-2,50.0%,4.0,-1.4
Oral Roberts,63-63-2,50.0%,8.0,+0.7
Tennessee,118-119-3,49.8%,10.9,+0.1
Texas Tech,108-109-2,49.8%,12.8,+0.9
Rhode Island,95-96-1,49.7%,7.5,-0.3
Northeastrn,82-83-3,49.7%,6.5,+0.4
St Peters,75-76-1,49.7%,4.9,-0.2
Towson,72-73-3,49.7%,6.2,0.0
Penn St,74-75-5,49.7%,8.6,+0.1
Dayton,120-122-4,49.6%,10.1,+0.5
UAB,103-105-5,49.5%,7.9,-1.1
Mass Lowell,50-51-2,49.5%,6.4,-0.7
Kentucky,142-145-5,49.5%,12.9,+0.1
High Point,48-49-0,49.5%,5.9,-0.9
Oakland,87-89-2,49.4%,6.0,-0.9
N Dakota St,85-87-2,49.4%,6.4,+0.3
N Colorado,76-78-3,49.4%,5.7,-0.5
Pittsburgh,73-75-1,49.3%,10.2,0.0
UC Davis,66-68-6,49.3%,4.6,-0.8
Pepperdine,64-66-3,49.2%,5.4,-1.1
Louisville,89-92-6,49.2%,11.1,-0.1
Xavier,112-116-3,49.1%,9.5,-0.2
Stetson,26-27-1,49.1%,4.9,-0.3
Rider,73-76-2,49.0%,5.7,+0.1
Wagner,47-49-1,49.0%,5.2,-1.6
San Jose St,22-23-1,48.9%,4.7,-0.5
Richmond,87-91-5,48.9%,6.9,-0.4
Boston Col,42-44-0,48.8%,7.5,-1.4
Charlotte,62-65-2,48.8%,6.1,0.0
Detroit,41-43-1,48.8%,6.2,+0.5
N Kentucky,80-84-2,48.8%,7.4,-0.2
Rutgers,58-61-4,48.7%,9.3,-0.5
W Kentucky,95-100-2,48.7%,6.1,-1.1
Wisconsin,113-119-5,48.7%,9.4,-0.8
AR Lit Rock,56-59-3,48.7%,6.0,0.0
SE Louisiana,36-38-2,48.7%,4.3,-0.9
Seton Hall,90-95-5,48.7%,9.0,+0.1
TN Tech,36-38-2,48.7%,3.3,-1.6
Binghamton,18-19-0,48.7%,3.4,-1.2
LSU,88-93-4,48.6%,10.2,+0.2
Mercer,70-74-3,48.6%,5.7,-0.3
NC-Wilmgton,70-74-3,48.6%,6.5,0.0
TX Christian,86-91-3,48.6%,10.1,+0.2
Florida St,101-107-7,48.6%,8.6,-0.9
