Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,2-1-0,66.7%,9.5,+7.3
SE Louisiana,63-38-2,62.4%,-2.1,+0.7
NC Central,48-29-3,62.3%,6.9,+2.1
Miss State,81-50-3,61.8%,2.0,+1.8
Le Moyne,11-7-1,61.1%,4.3,+6.0
Kansas,39-25-2,60.9%,10.0,+1.9
Michigan St,60-39-1,60.6%,7.9,+1.5
Wofford,65-43-0,60.2%,5.7,+2.5
St Marys,42-29-1,59.2%,8.8,+1.2
BYU,56-39-3,59.0%,8.4,+2.3
Florida A&M,74-52-0,58.7%,-9.0,+1.7
W Kentucky,68-48-2,58.6%,4.0,+1.1
Syracuse,74-53-2,58.3%,4.0,+2.4
Dayton,50-36-4,58.1%,7.5,+1.9
Stony Brook,54-39-3,58.1%,2.3,+1.2
Cincinnati,54-39-1,58.1%,7.5,+1.3
Colgate,37-27-1,57.8%,3.0,+0.9
Sam Hous St,41-30-1,57.8%,5.9,+1.1
Valparaiso,79-58-2,57.7%,0.7,+0.6
S Alabama,79-58-2,57.7%,1.1,+1.6
Cornell,68-50-1,57.6%,-1.0,+1.6
UC Davis,66-49-2,57.4%,2.7,+1.2
Norfolk St,43-32-0,57.3%,3.4,+2.4
Baylor,47-35-3,57.3%,6.8,+1.1
Boise St,56-42-2,57.1%,7.8,+1.8
Utah Valley,52-39-1,57.1%,4.2,+2.4
NC-Asheville,52-39-1,57.1%,1.7,+0.9
Maine,70-53-2,56.9%,-6.4,+1.0
UAB,55-42-2,56.7%,6.7,+1.2
Creighton,64-49-1,56.6%,5.5,+1.6
S Dakota St,47-36-0,56.6%,6.8,+2.1
Presbyterian,65-50-4,56.5%,-3.0,+0.8
Buffalo,61-47-2,56.5%,1.5,+0.3
TX-Arlington,71-55-4,56.4%,1.5,+1.2
E Washingtn,63-49-1,56.3%,2.6,+3.2
GA Tech,87-68-0,56.1%,-0.9,+0.5
St. Thomas,23-18-2,56.1%,6.0,+2.6
Alabama,66-52-3,55.9%,5.4,+2.0
Campbell,52-41-1,55.9%,3.1,+1.5
Gonzaga,19-15-1,55.9%,20.0,+1.2
NW State,59-47-2,55.7%,-6.0,+0.7
San Diego St,40-32-5,55.6%,11.5,+2.6
Montana,57-46-3,55.3%,5.4,+2.1
N Carolina,52-42-5,55.3%,8.2,+1.2
Furman,52-42-2,55.3%,6.7,+1.1
Central Ark,69-56-3,55.2%,-6.2,-0.3
St Peters,75-61-2,55.2%,0.6,+1.0
Stetson,59-48-5,55.1%,-3.0,+0.9
St Bonavent,54-44-6,55.1%,3.8,+1.2
TX A&M-CC,49-40-0,55.1%,1.5,+1.1
Loyola Mymt,83-68-5,55.0%,-1.8,-0.1
Lehigh,50-41-1,55.0%,-0.5,-0.4
N Kentucky,56-46-0,54.9%,4.9,+1.7
Duke,40-33-2,54.8%,12.7,+1.7
S Car State,69-57-3,54.8%,-6.8,+0.8
Oregon,52-43-1,54.7%,6.6,+1.9
Hampton,64-53-2,54.7%,-2.7,+0.6
Arkansas St,77-64-4,54.6%,0.1,+0.1
Villanova,42-35-1,54.6%,8.1,-0.4
E Tenn St,54-45-3,54.6%,5.8,+0.4
Purdue,42-35-4,54.6%,9.0,+1.3
Hawaii,55-46-1,54.5%,5.0,+0.5
Mass Lowell,49-41-1,54.4%,1.8,+1.5
Morehead St,63-53-6,54.3%,2.7,+0.2
Akron,51-43-0,54.3%,6.1,+0.1
Penn St,77-65-1,54.2%,1.0,+1.4
Maryland BC,47-40-2,54.0%,-0.4,+1.7
Delaware,75-64-3,54.0%,-2.4,+0.4
Wichita St,48-41-4,53.9%,5.0,+0.2
Liberty,35-30-0,53.9%,4.1,+0.3
UCSD,28-24-1,53.9%,0.6,+0.7
Auburn,57-49-4,53.8%,2.3,+1.2
Tennessee,57-49-1,53.8%,5.3,+0.7
Virginia,36-31-3,53.7%,7.0,-1.4
Hsn Christian,65-56-3,53.7%,-3.4,-0.3
Ohio,66-57-4,53.7%,3.6,+0.7
N Florida,54-47-0,53.5%,0.6,+1.4
Nevada,55-48-1,53.4%,2.7,+0.4
USC,64-56-0,53.3%,2.6,+0.5
TX Christian,73-64-1,53.3%,0.1,+0.9
Siena,74-65-3,53.2%,-2.5,+0.4
Maryland ES,58-51-2,53.2%,-8.2,-0.5
Elon,83-73-3,53.2%,-2.0,+0.6
Austin Peay,75-66-3,53.2%,-0.9,-0.4
Temple,67-59-5,53.2%,0.8,+0.1
Queens,17-15-3,53.1%,-0.8,+0.3
Miss Val St,94-83-1,53.1%,-16.7,0.0
Rob Morris,63-56-2,52.9%,-1.6,-0.2
Houston,36-32-0,52.9%,10.2,+2.6
Maryland,56-50-2,52.8%,3.9,+0.8
Army,56-50-3,52.8%,1.0,-0.3
Indiana,67-60-1,52.8%,3.1,+0.3
Lipscomb,48-43-2,52.8%,2.3,-0.4
NC A&T,58-52-2,52.7%,-7.0,-0.2
U Penn,59-53-2,52.7%,0.1,+0.2
Hofstra,50-45-2,52.6%,5.1,+0.6
Wm & Mary,70-63-5,52.6%,0.6,0.0
S Utah,80-72-2,52.6%,-0.8,+0.5
Mississippi,74-67-2,52.5%,0.3,-0.3
Texas,64-58-2,52.5%,4.2,+0.4
TX Southern,54-49-4,52.4%,-2.8,+1.6
Niagara,88-80-1,52.4%,-3.1,+0.3
W Virginia,66-60-1,52.4%,2.6,+0.3
Memphis,55-50-0,52.4%,5.7,+0.5
Charlotte,79-72-5,52.3%,-1.9,+0.2
Yale,34-31-1,52.3%,8.4,+1.4
Notre Dame,68-62-3,52.3%,1.1,+0.2
WI-Grn Bay,81-74-5,52.3%,-2.0,+0.6
UNLV,70-64-3,52.2%,2.4,+0.5
Utah Tech,35-32-2,52.2%,-4.2,+0.6
UTSA,82-75-2,52.2%,-2.4,+1.0
UC Riverside,71-65-4,52.2%,0.9,+0.6
Fordham,83-76-5,52.2%,-3.1,+0.5
App State,73-67-4,52.1%,1.2,+1.0
North Texas,62-57-2,52.1%,0.1,-0.2
Cal Baptist,39-36-2,52.0%,3.5,+0.7
Tarleton St,26-24-0,52.0%,2.9,+0.6
Sac State,79-73-5,52.0%,-1.4,-0.5
Sacred Hrt,53-49-0,52.0%,0.0,+1.4
N Arizona,94-87-2,51.9%,-5.2,-0.6
Fla Atlantic,68-63-4,51.9%,-0.2,+0.2
Vanderbilt,85-79-5,51.8%,-1.4,+0.2
Brown,59-55-6,51.8%,-0.4,0.0
James Mad,65-61-3,51.6%,2.0,+0.2
TN Tech,82-77-5,51.6%,-2.5,-0.5
Montana St,66-62-3,51.6%,0.7,-0.1
S Carolina,66-62-0,51.6%,1.3,+1.1
Manhattan,84-79-5,51.5%,-2.8,-0.4
Boston U,52-49-0,51.5%,1.1,-0.3
High Point,52-49-1,51.5%,1.6,-0.5
Northwestern,71-67-7,51.5%,-0.3,+0.6
Albany,55-52-1,51.4%,1.2,+0.6
Davidson,56-53-2,51.4%,4.8,+1.0
Oklahoma St,75-71-3,51.4%,0.2,+1.0
Belmont,38-36-1,51.4%,6.9,+1.1
Cleveland St,78-74-3,51.3%,-1.3,+0.5
Kentucky,39-37-1,51.3%,9.1,+0.8
Michigan,60-57-0,51.3%,4.7,+0.5
Florida,63-60-2,51.2%,5.7,+0.2
Oregon St,85-81-3,51.2%,-4.3,-0.2
Richmond,65-62-3,51.2%,2.9,+1.1
S Illinois,65-62-6,51.2%,1.0,-0.2
TX A&M-Com,22-21-0,51.2%,-3.5,-0.2
Santa Clara,66-63-5,51.2%,-0.1,+0.5
