Team,Over Record,Over %,Under %,Total +/-
S Dakota St,81-43-1,65.3%,34.7%,+6.1
New Orleans,62-34-2,64.6%,35.4%,+3.7
Syracuse,66-37-0,64.1%,35.9%,+4.8
S Indiana,23-13-0,63.9%,36.1%,+5.3
Delaware St,69-40-1,63.3%,36.7%,+5.2
NJIT,71-43-1,62.3%,37.7%,+3.2
Santa Clara,62-38-4,62.0%,38.0%,+2.4
Sacred Hrt,74-48-0,60.7%,39.3%,+4.9
Central Ark,69-46-2,60.0%,40.0%,+3.9
Columbia,66-44-2,60.0%,40.0%,+3.1
LSU,63-42-1,60.0%,40.0%,+3.9
Weber St,77-52-1,59.7%,40.3%,+2.5
Oral Roberts,88-60-2,59.5%,40.5%,+2.8
Northeastrn,80-55-1,59.3%,40.7%,+2.5
Wright St,80-55-0,59.3%,40.7%,+3.2
Fresno St,74-51-1,59.2%,40.8%,+2.1
UTSA,75-52-2,59.1%,40.9%,+5.4
Iowa St,62-43-1,59.1%,41.0%,+4.3
NC-Asheville,59-41-4,59.0%,41.0%,+3.5
Georgetown,62-44-0,58.5%,41.5%,+3.4
Michigan,62-44-0,58.5%,41.5%,+2.4
South Dakota,74-53-3,58.3%,41.7%,+4.6
Denver,78-56-1,58.2%,41.8%,+1.4
Arizona,62-45-0,57.9%,42.1%,+4.5
Youngs St,84-61-0,57.9%,42.1%,+2.0
North Dakota,85-62-1,57.8%,42.2%,+4.1
UNLV,64-47-0,57.7%,42.3%,+4.0
Toledo,80-59-1,57.6%,42.5%,+4.4
Lg Beach St,85-63-0,57.4%,42.6%,+4.8
Nebraska,66-49-1,57.4%,42.6%,+2.4
Illinois St,70-52-1,57.4%,42.6%,+2.5
Seattle,55-41-2,57.3%,42.7%,+2.2
Providence,59-44-4,57.3%,42.7%,+0.3
St Josephs,71-53-0,57.3%,42.7%,+3.4
Stetson,62-47-3,56.9%,43.1%,+2.2
Holy Cross,62-47-3,56.9%,43.1%,+1.1
Oregon St,62-47-0,56.9%,43.1%,-0.1
New Mexico,64-49-0,56.6%,43.4%,+3.9
NC A&T,60-46-0,56.6%,43.4%,+2.7
Grd Canyon,43-33-0,56.6%,43.4%,+2.0
Indiana St,69-53-2,56.6%,43.4%,+4.1
Old Dominion,70-54-1,56.5%,43.6%,+2.2
Morgan St,57-44-1,56.4%,43.6%,+1.4
San Diego,66-51-1,56.4%,43.6%,+2.1
Louisiana,76-59-2,56.3%,43.7%,+1.6
Charlotte,67-52-5,56.3%,43.7%,+1.9
Prairie View,67-52-1,56.3%,43.7%,+2.5
Georgia,63-49-0,56.3%,43.8%,+2.2
Buffalo,72-56-1,56.3%,43.8%,+2.8
NC-Wilmgton,73-57-1,56.2%,43.9%,+3.0
Boston Col,57-45-4,55.9%,44.1%,+0.7
Florida St,57-45-3,55.9%,44.1%,+0.7
NW State,62-49-0,55.9%,44.1%,+2.6
SC Upstate,67-53-0,55.8%,44.2%,+1.1
Tulane,58-46-0,55.8%,44.2%,+2.6
Detroit,88-70-3,55.7%,44.3%,+3.8
WI-Grn Bay,88-70-2,55.7%,44.3%,+2.4
Alcorn St,70-56-0,55.6%,44.4%,+2.5
Texas A&M,55-44-1,55.6%,44.4%,+1.3
Bowling Grn,75-60-0,55.6%,44.4%,+2.4
Sam Hous St,60-48-0,55.6%,44.4%,+0.6
Mercer,76-61-2,55.5%,44.5%,+2.8
W Virginia,56-45-2,55.5%,44.6%,+2.3
Marshall,73-59-2,55.3%,44.7%,+1.9
E Washingtn,91-74-2,55.2%,44.9%,+1.8
Norfolk St,59-48-0,55.1%,44.9%,-0.2
Montana,81-66-0,55.1%,44.9%,+2.9
Samford,76-62-1,55.1%,44.9%,+2.8
NC-Grnsboro,71-58-3,55.0%,45.0%,+2.4
Idaho St,82-67-2,55.0%,45.0%,+1.3
E Carolina,55-45-3,55.0%,45.0%,+0.4
U Mass,61-50-0,55.0%,45.1%,+1.3
Baylor,56-46-2,54.9%,45.1%,+1.3
Hampton,56-46-0,54.9%,45.1%,+2.5
Cornell,68-56-1,54.8%,45.2%,+3.2
Michigan St,57-47-1,54.8%,45.2%,+1.0
Louisville,57-47-1,54.8%,45.2%,+2.3
Rhode Island,63-52-1,54.8%,45.2%,+0.5
San Jose St,69-57-1,54.8%,45.2%,+2.9
GA Tech,64-53-1,54.7%,45.3%,+2.0
Bucknell,65-54-2,54.6%,45.4%,+1.5
