Team,Over Record,Over %,Under %,Total +/-
Queens,15-7-0,68.2%,31.8%,+1.9
Oral Roberts,57-27-0,67.9%,32.1%,+4.1
New Orleans,48-25-0,65.8%,34.3%,+5.1
Utah Tech,13-7-0,65.0%,35.0%,+5.3
TX A&M-Com,9-5-0,64.3%,35.7%,+11.1
Prairie View,24-14-1,63.2%,36.8%,+4.2
Youngs St,59-37-0,61.5%,38.5%,+4.6
N Colorado,38-24-0,61.3%,38.7%,+4.9
Pacific,36-23-1,61.0%,39.0%,+2.5
Grd Canyon,36-23-1,61.0%,39.0%,+0.8
Northeastrn,40-26-0,60.6%,39.4%,+3.8
Wake Forest,122-80-4,60.4%,39.6%,+2.8
WI-Milwkee,50-33-0,60.2%,39.8%,+6.1
Ark Pine Bl,25-17-1,59.5%,40.5%,+6.2
St Fran (PA),44-30-0,59.5%,40.5%,+3.4
Morgan St,29-20-0,59.2%,40.8%,+2.0
Niagara,46-32-0,59.0%,41.0%,+4.6
Hsn Christian,51-36-1,58.6%,41.4%,+6.4
Florida St,103-73-5,58.5%,41.5%,+1.7
NJIT,60-43-1,58.3%,41.8%,+1.2
Delaware,39-28-1,58.2%,41.8%,+2.0
N Dakota St,40-29-0,58.0%,42.0%,+3.6
Wyoming,112-82-4,57.7%,42.3%,+2.8
App State,36-27-0,57.1%,42.9%,+4.8
Abl Christian,48-36-1,57.1%,42.9%,+3.6
Bowling Grn,122-92-1,57.0%,43.0%,+2.0
TX Southern,33-25-1,56.9%,43.1%,+4.4
Winthrop,58-44-2,56.9%,43.1%,+3.3
GA Southern,29-22-1,56.9%,43.1%,-0.5
Neb Omaha,54-41-1,56.8%,43.2%,+4.0
WI-Grn Bay,50-38-1,56.8%,43.2%,+2.4
E Washingtn,30-23-0,56.6%,43.4%,+0.8
UNLV,119-92-1,56.4%,43.6%,+2.8
NC-Asheville,53-41-1,56.4%,43.6%,+2.6
S Car State,31-24-0,56.4%,43.6%,+2.8
James Mad,49-38-1,56.3%,43.7%,+3.5
S Dakota St,54-42-2,56.3%,43.8%,+3.9
North Dakota,41-32-1,56.2%,43.8%,+1.9
Air Force,105-82-2,56.2%,43.9%,+3.2
South Dakota,55-43-2,56.1%,43.9%,+2.6
Utah Valley,37-29-0,56.1%,43.9%,+2.5
Weber St,28-22-1,56.0%,44.0%,+3.2
Oregon St,62-49-0,55.9%,44.1%,+0.1
Bellarmine,24-19-0,55.8%,44.2%,+0.7
Denver,54-43-0,55.7%,44.3%,+2.8
TX-Pan Am,30-24-2,55.6%,44.4%,+3.1
N Carolina,91-73-0,55.5%,44.5%,+2.8
Jacksonville,46-37-0,55.4%,44.6%,+2.5
AR Lit Rock,41-33-0,55.4%,44.6%,+2.7
Elon,41-33-1,55.4%,44.6%,+1.7
Yale,31-25-1,55.4%,44.6%,+3.4
VA Tech,99-80-1,55.3%,44.7%,+2.1
Kennesaw St,43-35-0,55.1%,44.9%,+2.1
W Kentucky,43-35-6,55.1%,44.9%,+0.5
