Team,Over Record,Over %,Under %,Total +/-
App State,2-0-0,100.0%,0.0%,+4.3
Portland St,4-0-0,100.0%,0.0%,+16.3
Akron,2-0-0,100.0%,0.0%,+12.5
Arizona St,1-0-0,100.0%,0.0%,+11.5
N Florida,6-0-0,100.0%,0.0%,+15.9
USC,1-0-0,100.0%,0.0%,+4.5
Florida St,2-0-0,100.0%,0.0%,+10.0
Missouri,1-0-0,100.0%,0.0%,+3.5
S Illinois,2-0-0,100.0%,0.0%,+1.8
Indiana St,3-0-0,100.0%,0.0%,+16.3
TX El Paso,2-0-0,100.0%,0.0%,+7.5
Kansas St,1-0-0,100.0%,0.0%,+10.0
Northwestern,2-0-0,100.0%,0.0%,+6.0
Wisconsin,2-0-0,100.0%,0.0%,+12.8
Arizona,1-0-0,100.0%,0.0%,+40.0
Miss State,1-0-0,100.0%,0.0%,+5.5
Boise St,1-0-0,100.0%,0.0%,+12.0
Illinois St,2-0-0,100.0%,0.0%,+25.3
Fla Atlantic,3-0-0,100.0%,0.0%,+39.0
Geo Wshgtn,1-0-1,100.0%,0.0%,+4.5
Hawaii,2-0-0,100.0%,0.0%,+10.0
San Jose St,3-0-0,100.0%,0.0%,+11.7
Villanova,1-0-0,100.0%,0.0%,+18.0
San Diego St,1-0-0,100.0%,0.0%,+3.5
Michigan St,1-0-0,100.0%,0.0%,+30.5
St Josephs,1-0-0,100.0%,0.0%,+6.5
Rob Morris,5-0-0,100.0%,0.0%,+8.1
Auburn,1-0-0,100.0%,0.0%,+15.5
Belmont,2-0-0,100.0%,0.0%,+6.8
UCLA,1-0-0,100.0%,0.0%,+6.5
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
Wichita St,1-0-0,100.0%,0.0%,+22.5
Davidson,1-0-0,100.0%,0.0%,+29.5
TX A&M-CC,2-0-0,100.0%,0.0%,+17.8
Ohio,3-0-0,100.0%,0.0%,+10.8
Marist,4-0-0,100.0%,0.0%,+11.3
BYU,1-0-0,100.0%,0.0%,+3.5
Maryland,1-0-0,100.0%,0.0%,+16.5
Baylor,2-0-0,100.0%,0.0%,+5.0
WI-Grn Bay,5-0-1,100.0%,0.0%,+12.5
Army,4-0-0,100.0%,0.0%,+35.6
Iowa,1-0-0,100.0%,0.0%,+9.0
Charlotte,2-0-0,100.0%,0.0%,+18.5
Murray St,1-0-1,100.0%,0.0%,+4.5
Rhode Island,1-0-0,100.0%,0.0%,+13.5
Florida,1-0-0,100.0%,0.0%,+3.0
N Carolina,2-0-0,100.0%,0.0%,+12.3
La Salle,2-0-0,100.0%,0.0%,+1.5
UNLV,1-0-0,100.0%,0.0%,+3.0
Lafayette,4-0-1,100.0%,0.0%,+10.0
Boston Col,1-0-0,100.0%,0.0%,+3.0
High Point,1-0-0,100.0%,0.0%,+1.5
Valparaiso,1-0-0,100.0%,0.0%,+8.5
Kennesaw St,2-0-0,100.0%,0.0%,+8.0
Minnesota,1-0-0,100.0%,0.0%,+8.0
IL-Chicago,1-0-0,100.0%,0.0%,+15.0
E Carolina,1-0-0,100.0%,0.0%,+8.5
NJIT,6-1-0,85.7%,14.3%,+2.1
Sam Hous St,5-1-0,83.3%,16.7%,+8.4
NC A&T,5-1-0,83.3%,16.7%,+4.1
Albany,4-1-0,80.0%,20.0%,+11.8
Yale,4-1-0,80.0%,20.0%,+10.9
Bellarmine,4-1-0,80.0%,20.0%,+12.1
Montana St,4-1-0,80.0%,20.0%,+4.1
Bucknell,4-1-0,80.0%,20.0%,+12.0
Idaho,4-1-0,80.0%,20.0%,+3.9
Abl Christian,4-1-0,80.0%,20.0%,+0.6
South Dakota,4-1-0,80.0%,20.0%,+11.4
Columbia,3-1-0,75.0%,25.0%,+10.5
Samford,3-1-0,75.0%,25.0%,+10.9
N Arizona,3-1-0,75.0%,25.0%,-1.3
NC-Asheville,3-1-2,75.0%,25.0%,+6.8
E Kentucky,3-1-0,75.0%,25.0%,+2.1
Manhattan,3-1-0,75.0%,25.0%,+5.9
TN State,3-1-0,75.0%,25.0%,+3.8
Incar Word,3-1-0,75.0%,25.0%,+1.0
Montana,3-1-0,75.0%,25.0%,+8.1
Weber St,3-1-0,75.0%,25.0%,+1.9
Prairie View,6-2-0,75.0%,25.0%,+14.6
W Carolina,3-1-0,75.0%,25.0%,-6.4
UTSA,3-1-0,75.0%,25.0%,+0.9
American,3-1-0,75.0%,25.0%,+3.9
Central Mich,3-1-0,75.0%,25.0%,-1.6
Mercer,3-1-0,75.0%,25.0%,+4.0
Wm & Mary,3-1-0,75.0%,25.0%,+4.0
Cal Poly,5-2-0,71.4%,28.6%,+8.2
SC Upstate,5-2-0,71.4%,28.6%,+4.1
Charl South,5-2-0,71.4%,28.6%,+4.4
Idaho St,4-2-0,66.7%,33.3%,+0.9
IU Indy,2-1-0,66.7%,33.3%,+12.5
Toledo,2-1-0,66.7%,33.3%,+3.0
St Fran (PA),4-2-0,66.7%,33.3%,-2.9
Maine,4-2-0,66.7%,33.3%,+2.3
Fordham,2-1-0,66.7%,33.3%,-1.5
Rice,2-1-0,66.7%,33.3%,-2.8
S Mississippi,2-1-1,66.7%,33.3%,+9.8
Richmond,2-1-0,66.7%,33.3%,-1.7
Georgia St,2-1-0,66.7%,33.3%,+11.7
LA Tech,2-1-0,66.7%,33.3%,+1.3
Jksnville St,2-1-0,66.7%,33.3%,+3.5
TX Southern,4-2-0,66.7%,33.3%,+5.2
Bowling Grn,2-1-0,66.7%,33.3%,+2.0
Miami (OH),2-1-0,66.7%,33.3%,-1.8
St Bonavent,2-1-0,66.7%,33.3%,+1.3
Cal St Nrdge,4-2-0,66.7%,33.3%,+5.3
Morgan St,4-2-0,66.7%,33.3%,+10.0
Air Force,2-1-0,66.7%,33.3%,+1.0
N Dakota St,4-2-0,66.7%,33.3%,+9.6
Sacred Hrt,4-2-0,66.7%,33.3%,+6.2
Delaware St,4-2-0,66.7%,33.3%,+4.1
Northeastrn,2-1-0,66.7%,33.3%,-1.3
TX-Arlington,2-1-0,66.7%,33.3%,+12.5
Ball St,2-1-0,66.7%,33.3%,+1.7
Gard-Webb,4-2-0,66.7%,33.3%,+2.6
Ark Pine Bl,5-3-0,62.5%,37.5%,+8.6
Mt St Marys,3-2-0,60.0%,40.0%,+1.3
Wright St,3-2-0,60.0%,40.0%,-0.5
Florida A&M,3-2-0,60.0%,40.0%,+5.9
Oral Roberts,3-2-0,60.0%,40.0%,+3.3
Niagara,3-2-0,60.0%,40.0%,+1.1
SE Missouri,3-2-0,60.0%,40.0%,-3.2
Beth-Cook,3-2-0,60.0%,40.0%,-5.2
Lg Beach St,3-2-0,60.0%,40.0%,-2.4
Jacksonville,3-2-0,60.0%,40.0%,+0.7
Buffalo,3-2-0,60.0%,40.0%,+1.6
TN Tech,3-2-0,60.0%,40.0%,+3.8
Elon,3-2-0,60.0%,40.0%,-0.1
Seattle,3-2-0,60.0%,40.0%,+8.9
New Orleans,3-2-0,60.0%,40.0%,+5.5
Radford,3-2-0,60.0%,40.0%,+7.2
Stony Brook,3-2-0,60.0%,40.0%,+2.3
Utah Valley,3-2-0,60.0%,40.0%,+2.4
N Colorado,3-2-0,60.0%,40.0%,+3.6
Fla Gulf Cst,3-2-0,60.0%,40.0%,-2.1
CS Bakersfld,3-2-0,60.0%,40.0%,+6.6
Coastal Car,3-2-0,60.0%,40.0%,+8.0
Mass Lowell,3-2-0,60.0%,40.0%,+5.9
Loyola-MD,3-2-0,60.0%,40.0%,-0.3
UC Davis,3-2-0,60.0%,40.0%,+1.7
St. Thomas,3-2-0,60.0%,40.0%,+0.9
Canisius,3-2-0,60.0%,40.0%,-1.4
S Indiana,3-2-0,60.0%,40.0%,+2.4
Chicago St,4-3-0,57.1%,42.9%,+0.9
