Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,10-4-0,71.4%,3.1,+4.8
Presbyterian,30-15-2,66.7%,-2.1,+1.5
Yale,66-40-4,62.3%,9.0,+2.7
St Fran (PA),48-30-1,61.5%,0.7,+2.3
Sam Hous St,43-27-2,61.4%,7.6,+2.4
S Methodist,48-31-2,60.8%,10.6,+1.9
NW State,36-24-2,60.0%,-1.6,+0.4
Chattanooga,48-32-0,60.0%,6.6,+2.5
St Peters,66-45-0,59.5%,-0.9,+0.7
Purdue,63-43-3,59.4%,12.5,+1.2
LA Tech,75-52-2,59.1%,8.2,+1.2
Alabama,46-32-2,59.0%,7.9,+2.3
Abl Christian,37-26-0,58.7%,4.4,+0.8
Connecticut,53-38-1,58.2%,10.1,+1.6
Hampton,36-26-1,58.1%,0.5,+1.0
UCF,51-37-2,58.0%,3.6,+0.5
Akron,33-24-1,57.9%,10.7,+3.3
S Alabama,66-48-3,57.9%,1.9,+1.5
Nevada,48-35-2,57.8%,6.7,+1.5
Wofford,48-35-1,57.8%,7.3,+1.8
Hofstra,63-46-1,57.8%,5.3,+1.0
Houston,53-39-3,57.6%,15.3,+2.4
North Texas,72-53-2,57.6%,5.2,+1.5
New Mexico,42-31-3,57.5%,8.0,+0.9
Buffalo,42-31-2,57.5%,5.2,+1.1
NC Central,43-32-0,57.3%,4.9,+2.3
Navy,28-21-0,57.1%,1.7,+1.2
Delaware,64-48-2,57.1%,-0.8,+1.1
Citadel,44-33-2,57.1%,-4.1,+0.2
Gard-Webb,36-27-1,57.1%,2.1,+1.6
Furman,40-30-0,57.1%,9.6,+0.5
Vermont,36-27-2,57.1%,7.4,+1.1
Grd Canyon,57-43-2,57.0%,6.2,+0.9
Alab A&M,49-37-0,57.0%,-7.0,+0.9
Iowa St,54-41-1,56.8%,11.4,+1.1
Villanova,55-42-1,56.7%,11.9,+0.4
Duke,51-39-1,56.7%,15.0,+2.1
Seton Hall,52-40-3,56.5%,5.3,+1.1
USC,66-51-0,56.4%,5.6,+0.8
S Car State,44-34-1,56.4%,-3.2,+0.9
N Alabama,31-24-1,56.4%,-0.7,+0.8
GA Tech,40-31-1,56.3%,4.3,+1.8
N Florida,40-31-0,56.3%,0.0,+1.1
Idaho St,67-52-2,56.3%,-1.3,+1.4
SE Louisiana,36-28-1,56.3%,-1.6,-1.2
BYU,68-53-6,56.2%,10.2,+1.6
St Marys,78-61-3,56.1%,11.7,+1.4
Clemson,51-40-0,56.0%,7.1,+0.9
Utah Valley,57-45-0,55.9%,2.3,+1.7
Canisius,53-42-5,55.8%,-0.8,+1.0
Northwestern,49-39-0,55.7%,7.3,+2.4
Oregon St,64-51-1,55.7%,-0.5,+0.6
Fla Gulf Cst,40-32-0,55.6%,3.1,+2.0
Morehead St,66-53-3,55.5%,2.5,+1.4
TX A&M-CC,37-30-0,55.2%,3.2,+0.1
Auburn,38-31-1,55.1%,11.3,+2.6
UAB,66-54-4,55.0%,6.0,+1.2
Minnesota,50-41-1,55.0%,2.9,+1.5
E Washingtn,74-61-1,54.8%,4.2,+1.4
Gonzaga,81-67-5,54.7%,19.8,+2.4
Xavier,47-39-5,54.7%,7.3,+1.2
UL Monroe,65-54-0,54.6%,0.7,+1.4
Stony Brook,36-30-1,54.6%,1.1,+0.5
Vanderbilt,36-30-2,54.6%,6.2,+0.5
Indiana,54-45-1,54.6%,5.8,+0.7
Oakland,61-51-1,54.5%,1.1,+0.7
Kansas City,49-41-3,54.4%,1.2,-0.1
S Dakota St,62-52-1,54.4%,6.4,+0.1
Marquette,44-37-0,54.3%,8.6,+0.6
Maryland ES,38-32-3,54.3%,-4.6,-0.6
Baylor,51-43-1,54.3%,11.9,+0.2
Wake Forest,39-33-2,54.2%,3.3,+1.1
Syracuse,46-39-0,54.1%,6.6,+0.3
Longwood,33-28-1,54.1%,-1.1,+1.0
Tennessee,40-34-2,54.1%,10.3,+0.7
Bucknell,27-23-0,54.0%,2.7,+1.4
Fla Atlantic,61-52-2,54.0%,4.8,+1.2
Temple,41-35-5,54.0%,1.1,-0.3
Central Mich,28-24-2,53.9%,2.9,+0.4
Kansas,63-54-1,53.9%,11.3,+0.9
Lamar,29-25-1,53.7%,3.0,+0.9
Norfolk St,44-38-2,53.7%,5.3,+1.7
Oregon,66-57-2,53.7%,7.9,+0.6
IL-Chicago,52-45-0,53.6%,-0.2,+0.5
Kentucky,45-39-3,53.6%,12.0,+0.4
Monmouth,53-46-2,53.5%,0.4,+0.8
McNeese St,31-27-1,53.5%,0.4,+1.4
Lafayette,24-21-0,53.3%,-0.9,+0.7
UC Irvine,64-56-5,53.3%,6.6,-0.2
TN Tech,57-50-2,53.3%,-1.7,+0.4
Penn St,41-36-2,53.3%,5.4,+1.2
Texas St,58-51-5,53.2%,3.7,0.0
UTSA,58-51-2,53.2%,-0.5,-0.2
Montana St,68-60-3,53.1%,1.6,+1.0
E Michigan,26-23-0,53.1%,3.3,+0.7
UCSD,26-23-1,53.1%,-0.1,-0.1
Arizona,67-60-2,52.8%,11.7,+0.5
TX Southern,48-43-4,52.8%,2.0,+1.9
Florida A&M,48-43-0,52.8%,-7.5,+0.7
Grambling St,39-35-1,52.7%,-2.4,+0.6
Wisconsin,49-44-3,52.7%,7.8,+0.1
SIU Edward,49-44-1,52.7%,-0.5,-0.4
Maryland BC,31-28-0,52.5%,0.9,+2.5
TX-Arlington,63-57-2,52.5%,4.7,+1.2
W Kentucky,66-60-2,52.4%,3.9,+0.2
S Carolina,33-30-2,52.4%,6.6,-0.7
Sac State,66-60-4,52.4%,-0.3,+0.9
Kent St,33-30-3,52.4%,5.5,+0.3
Coastal Car,56-51-3,52.3%,3.4,+0.1
WI-Milwkee,56-51-1,52.3%,-0.8,+0.4
Oral Roberts,57-52-0,52.3%,2.7,+0.4
WI-Grn Bay,58-53-2,52.3%,-0.7,-0.3
New Orleans,35-32-0,52.2%,-0.4,-0.5
Evansville,35-32-1,52.2%,-2.3,-0.4
Georgia,35-32-2,52.2%,4.6,+0.2
Sacred Hrt,37-34-1,52.1%,0.6,+0.4
South Dakota,51-47-2,52.0%,1.4,+0.4
Utah,65-60-3,52.0%,5.5,+0.2
Rob Morris,40-37-0,52.0%,-1.8,-1.2
Michigan St,54-50-0,51.9%,9.0,+0.1
Binghamton,27-25-1,51.9%,-1.4,+0.6
Bradley,27-25-1,51.9%,4.4,+0.3
TN State,54-50-2,51.9%,-0.5,+0.5
Jackson St,41-38-2,51.9%,-1.4,-0.2
Lehigh,28-26-1,51.9%,-0.4,-1.2
LIU,28-26-1,51.9%,-3.9,-0.1
N Carolina,60-56-2,51.7%,10.3,+0.7
Missouri St,30-28-3,51.7%,6.2,+1.5
San Diego St,46-43-2,51.7%,10.3,+0.6
Dayton,49-46-2,51.6%,8.1,+1.3
Rider,49-46-3,51.6%,0.8,+0.6
Indiana St,33-31-0,51.6%,0.9,-1.5
Lg Beach St,57-54-1,51.4%,2.0,+0.3
U Mass,38-36-2,51.4%,1.6,-0.1
AR Lit Rock,58-55-0,51.3%,0.6,+1.0
Santa Clara,62-59-4,51.2%,0.3,+0.1
Beth-Cook,42-40-1,51.2%,-0.8,+1.0
Loyola-MD,21-20-2,51.2%,-1.5,+0.2
Hawaii,63-60-1,51.2%,4.6,+0.4
Merrimack,25-24-0,51.0%,0.3,-0.2
E Kentucky,51-49-3,51.0%,2.5,+0.9
Princeton,53-51-1,51.0%,7.3,+1.0
Belmont,54-52-1,50.9%,7.8,+0.3
S Illinois,28-27-4,50.9%,2.2,+0.4
Cornell,56-54-1,50.9%,-0.6,+0.5
Wright St,56-54-1,50.9%,5.2,0.0
Stetson,31-30-2,50.8%,-1.3,+1.4
High Point,31-30-1,50.8%,4.3,+0.3
Colgate,31-30-3,50.8%,2.7,+0.7
Marshall,62-60-2,50.8%,1.5,+0.1
Hsn Christian,31-30-0,50.8%,-4.0,-0.8
GA Southern,63-61-3,50.8%,1.8,-0.1
NC-Asheville,33-32-1,50.8%,1.1,-0.5
La Salle,33-32-3,50.8%,-0.7,+0.4
Boston Col,35-34-0,50.7%,1.9,+0.5
St Josephs,36-35-0,50.7%,0.4,0.0
W Carolina,38-37-1,50.7%,-1.6,-0.3
LSU,38-37-2,50.7%,9.8,+0.5
Samford,41-40-2,50.6%,1.0,-1.1
Providence,43-42-2,50.6%,4.1,+0.9
N Arizona,61-60-2,50.4%,-5.4,-1.5
Queens,11-11-1,50.0%,-1.3,+0.1
Jksnville St,53-53-2,50.0%,4.2,-0.3
Alabama St,40-40-2,50.0%,-5.1,-0.7
Creighton,42-42-0,50.0%,8.0,-0.1
Air Force,32-32-1,50.0%,-4.1,-2.1
CS Bakersfld,48-48-2,50.0%,1.6,+1.4
Middle Tenn,60-60-3,50.0%,2.2,-0.1
Saint Louis,34-34-1,50.0%,2.8,-0.7
N Colorado,58-58-3,50.0%,2.6,+0.2
