Team,Over Record,Over %,Under %,Total +/-
Hampton,38-19-1,66.7%,33.3%,+8.0
McNeese St,47-29-1,61.8%,38.2%,+3.1
New Orleans,79-49-2,61.7%,38.3%,+4.9
Oakland,157-99-2,61.3%,38.7%,+4.3
Lehigh,67-43-0,60.9%,39.1%,+5.6
UL Monroe,70-45-1,60.9%,39.1%,+3.6
Gard-Webb,72-47-1,60.5%,39.5%,+3.6
Hsn Christian,18-12-0,60.0%,40.0%,+11.6
North Dakota,64-43-2,59.8%,40.2%,+1.7
Lafayette,43-29-1,59.7%,40.3%,+2.5
IPFW,114-78-4,59.4%,40.6%,+3.6
Grd Canyon,92-63-1,59.4%,40.7%,+1.2
Kennesaw St,35-24-1,59.3%,40.7%,+2.7
NC-Asheville,65-45-1,59.1%,40.9%,+2.5
Ark Pine Bl,23-16-0,59.0%,41.0%,+2.8
TX A&M-Com,10-7-0,58.8%,41.2%,+6.9
CS Bakersfld,47-33-0,58.8%,41.3%,+2.7
Idaho,90-64-2,58.4%,41.6%,+2.8
Abl Christian,63-45-0,58.3%,41.7%,+3.3
Queens,14-10-1,58.3%,41.7%,+1.6
Wofford,169-121-3,58.3%,41.7%,+3.2
South Dakota,87-63-3,58.0%,42.0%,+3.2
SE Missouri,85-62-1,57.8%,42.2%,+5.0
SE Louisiana,45-33-0,57.7%,42.3%,+4.3
Buffalo,192-142-4,57.5%,42.5%,+2.0
Wake Forest,185-138-6,57.3%,42.7%,+2.2
SIU Edward,44-33-0,57.1%,42.9%,+0.7
Neb Omaha,60-45-1,57.1%,42.9%,+3.3
Lipscomb,81-61-1,57.0%,43.0%,+4.5
Cal St Nrdge,99-75-1,56.9%,43.1%,+3.1
TX Southern,86-66-1,56.6%,43.4%,+3.7
Ste F Austin,78-60-2,56.5%,43.5%,+1.8
Idaho St,70-54-0,56.5%,43.6%,+3.0
E Illinois,80-62-2,56.3%,43.7%,+2.1
Binghamton,23-18-0,56.1%,43.9%,+2.1
Iowa,207-165-7,55.7%,44.4%,+2.3
F Dickinson,45-36-1,55.6%,44.4%,+3.7
La Salle,123-99-2,55.4%,44.6%,+2.0
Norfolk St,72-58-1,55.4%,44.6%,+0.4
Youngs St,99-80-2,55.3%,44.7%,+2.8
UCSD,21-17-1,55.3%,44.7%,+3.8
Pittsburgh,227-184-8,55.2%,44.8%,+1.2
Weber St,186-152-6,55.0%,45.0%,+2.0
Fla Atlantic,115-94-4,55.0%,45.0%,+3.2
S Indiana,11-9-0,55.0%,45.0%,+2.4
Colgate,90-74-1,54.9%,45.1%,+0.4
E Washingtn,147-121-2,54.9%,45.2%,+2.8
E Tenn St,119-98-1,54.8%,45.2%,+1.6
Rider,147-122-4,54.7%,45.4%,+1.5
Radford,71-59-1,54.6%,45.4%,+1.6
Utah,208-173-4,54.6%,45.4%,+1.9
S Mississippi,124-104-2,54.4%,45.6%,+2.3
N Florida,50-42-1,54.4%,45.7%,+3.0
Samford,121-102-2,54.3%,45.7%,+2.3
Northeastrn,151-128-2,54.1%,45.9%,+1.0
VMI,33-28-0,54.1%,45.9%,+3.3
Montana,199-169-4,54.1%,45.9%,+1.9
S Utah,74-63-1,54.0%,46.0%,+0.8
Providence,176-150-2,54.0%,46.0%,+1.7
TN Martin,82-70-5,54.0%,46.1%,+4.2
St Bonavent,151-129-4,53.9%,46.1%,+3.2
Princeton,166-142-5,53.9%,46.1%,+1.3
Portland,104-89-2,53.9%,46.1%,+0.6
Portland St,125-107-2,53.9%,46.1%,+1.7
WI-Milwkee,141-121-1,53.8%,46.2%,+2.2
Colorado St,155-133-7,53.8%,46.2%,+2.6
U Mass,163-140-1,53.8%,46.2%,+1.8
Nevada,224-193-3,53.7%,46.3%,+1.0
Notre Dame,210-181-3,53.7%,46.3%,+1.5
Campbell,52-45-1,53.6%,46.4%,+0.6
Arkansas St,120-104-4,53.6%,46.4%,+1.9
Toledo,180-156-3,53.6%,46.4%,+1.2
Howard,38-33-0,53.5%,46.5%,+2.0
St. Thomas,23-20-2,53.5%,46.5%,+0.4
Niagara,131-114-4,53.5%,46.5%,+2.8
Charlotte,147-128-6,53.5%,46.6%,+2.2
New Mexico,214-187-3,53.4%,46.6%,+1.2
Drake,143-125-5,53.4%,46.6%,+2.2
Stetson,32-28-0,53.3%,46.7%,+3.6
Brown,74-65-1,53.2%,46.8%,+0.6
Auburn,165-145-1,53.2%,46.8%,+1.5
Central Mich,100-88-3,53.2%,46.8%,+1.9
Coastal Car,60-53-1,53.1%,46.9%,-0.4
Towson,112-99-0,53.1%,46.9%,+2.4
N Colorado,130-115-5,53.1%,46.9%,+2.1
Duquesne,132-117-2,53.0%,47.0%,+1.8
Delaware,112-100-2,52.8%,47.2%,+1.0
Bradley,150-134-2,52.8%,47.2%,+1.1
Florida St,197-176-10,52.8%,47.2%,+0.9
Xavier,263-235-8,52.8%,47.2%,+1.5
Yale,132-118-4,52.8%,47.2%,+1.7
Maine,19-17-0,52.8%,47.2%,-0.4
Detroit,115-103-4,52.8%,47.3%,+2.3
Nicholls,49-44-1,52.7%,47.3%,+2.9
UNLV,225-202-5,52.7%,47.3%,+1.7
W Michigan,132-119-4,52.6%,47.4%,+1.3
Vanderbilt,166-150-7,52.5%,47.5%,+0.4
Bellarmine,21-19-2,52.5%,47.5%,+0.5
Belmont,159-144-3,52.5%,47.5%,+1.9
Boston U,74-67-3,52.5%,47.5%,-0.1
Oral Roberts,106-96-1,52.5%,47.5%,+1.7
Rice,85-77-1,52.5%,47.5%,+2.2
American,54-49-0,52.4%,47.6%,+0.4
N Carolina,357-324-6,52.4%,47.6%,+0.9
San Jose St,56-51-0,52.3%,47.7%,+1.0
Jacksonville,45-41-0,52.3%,47.7%,-0.8
Loyola Mymt,106-97-1,52.2%,47.8%,+0.8
IL-Chicago,107-98-0,52.2%,47.8%,+1.5
Cal Baptist,48-44-1,52.2%,47.8%,+1.1
TX-Arlington,96-88-0,52.2%,47.8%,+1.6
AR Lit Rock,120-110-3,52.2%,47.8%,+0.9
Marshall,156-143-4,52.2%,47.8%,+1.5
Charl South,25-23-1,52.1%,47.9%,-0.2
Austin Peay,138-127-4,52.1%,47.9%,+2.9
N Arizona,88-81-4,52.1%,47.9%,+3.0
TX A&M-CC,51-47-1,52.0%,48.0%,+0.3
GA Southern,117-108-3,52.0%,48.0%,+0.7
N Alabama,27-25-0,51.9%,48.1%,-0.3
NC-Wilmgton,123-114-2,51.9%,48.1%,+1.8
N Iowa,191-177-2,51.9%,48.1%,+1.0
U Penn,123-114-3,51.9%,48.1%,+2.2
N Mex State,151-140-5,51.9%,48.1%,+0.6
Boston Col,124-115-4,51.9%,48.1%,+1.2
Purdue,259-241-5,51.8%,48.2%,+1.2
Santa Clara,134-126-2,51.5%,48.5%,+0.6
Montana St,117-110-0,51.5%,48.5%,+1.2
DePaul,102-96-2,51.5%,48.5%,+1.0
Denver,120-113-5,51.5%,48.5%,+1.0
California,170-161-6,51.4%,48.6%,+0.8
Gonzaga,321-304-5,51.4%,48.6%,+0.4
Dayton,227-215-7,51.4%,48.6%,+0.2
Oregon St,113-107-3,51.4%,48.6%,+1.2
Harvard,135-128-3,51.3%,48.7%,+0.6
Arkansas,197-187-6,51.3%,48.7%,+0.8
W Virginia,220-209-3,51.3%,48.7%,+1.3
