Team,ATS Record,Cover %,MOV,ATS +/-
Drexel,2-0-0,100.0%,1.5,+4.3
Marist,1-0-0,100.0%,7.0,+16.0
Georgia St,1-0-0,100.0%,17.5,+0.5
Rice,1-0-0,100.0%,16.0,+5.5
Alabama,1-0-0,100.0%,13.0,+4.5
TN Tech,1-0-0,100.0%,2.0,+13.0
Bradley,1-0-0,100.0%,13.0,+1.0
Tulane,1-0-0,100.0%,15.0,+1.5
Rob Morris,1-0-0,100.0%,12.0,+3.0
Radford,2-0-0,100.0%,13.5,+8.3
UCLA,1-0-0,100.0%,31.0,+5.5
NC-Grnsboro,1-0-0,100.0%,34.0,+15.5
TX-Pan Am,2-0-0,100.0%,19.0,+11.3
N Carolina,1-0-0,100.0%,52.0,+27.5
Michigan,1-0-0,100.0%,12.0,+5.0
Mt St Marys,2-0-0,100.0%,7.0,+6.8
Georgia,1-0-0,100.0%,3.0,+9.0
UC Davis,2-0-0,100.0%,5.5,+13.0
Oklahoma St,1-0-0,100.0%,6.0,+10.0
Utah,1-0-0,100.0%,31.0,+6.5
Toledo,1-0-0,100.0%,10.0,+9.0
Belmont,1-0-0,100.0%,1.0,+7.5
Illinois,1-0-0,100.0%,47.0,+11.0
Charlotte,1-0-0,100.0%,17.0,+15.5
California,1-0-0,100.0%,5.0,+12.0
Cal St Nrdge,1-0-0,100.0%,22.0,+19.5
Florida St,1-0-0,100.0%,18.0,+9.5
Wright St,1-0-0,100.0%,21.3,+2.0
Arizona St,1-0-0,100.0%,11.0,+17.0
Norfolk St,3-0-0,100.0%,4.0,+10.8
S Illinois,1-0-1,100.0%,13.7,+9.0
W Virginia,1-0-0,100.0%,43.0,+30.5
Louisville,1-0-0,100.0%,32.0,+2.0
LSU,1-0-0,100.0%,7.0,+6.0
Florida Intl,4-0-0,100.0%,12.8,+11.6
Maine,2-0-0,100.0%,24.0,+12.0
Northeastrn,1-0-0,100.0%,22.0,+20.0
S Utah,1-0-0,100.0%,5.0,+3.5
Middle Tenn,1-0-0,100.0%,2.0,+4.0
St Josephs,1-0-0,100.0%,7.0,+10.5
UCSD,2-0-0,100.0%,11.5,+8.0
Central Mich,2-0-0,100.0%,-3.5,+17.0
Indiana St,1-0-0,100.0%,27.5,+16.0
St Peters,3-0-0,100.0%,-3.0,+5.3
Arkansas St,1-0-0,100.0%,17.0,+2.0
Detroit,2-0-0,100.0%,8.5,+13.5
St Johns,1-0-0,100.0%,25.0,+14.5
McNeese St,1-0-0,100.0%,30.5,+4.0
W Kentucky,1-0-0,100.0%,13.0,+10.5
Butler,1-0-0,100.0%,20.0,+2.5
Nebraska,1-0-0,100.0%,11.0,+21.0
Col Charlestn,1-0-0,100.0%,15.0,+3.0
Towson,1-0-0,100.0%,29.5,+2.0
Saint Louis,1-0-0,100.0%,32.5,+3.5
NW State,3-0-0,100.0%,16.8,+12.0
IPFW,2-0-0,100.0%,14.0,+4.8
Ohio St,1-0-0,100.0%,50.0,+25.5
N Iowa,2-0-0,100.0%,10.0,+6.3
E Kentucky,1-0-0,100.0%,20.0,+13.0
Duke,1-0-0,100.0%,51.0,+25.5
Wash State,1-0-0,100.0%,14.0,+2.5
E Michigan,1-0-0,100.0%,14.5,+11.0
Hsn Christian,2-0-0,100.0%,-5.3,+1.0
Texas A&M,1-0-0,100.0%,32.0,+1.0
N Mex State,1-0-0,100.0%,-7.0,+5.0
Idaho St,2-0-0,100.0%,13.8,+14.0
Maryland,1-0-0,100.0%,71.0,+40.0
Mass Lowell,1-0-0,100.0%,25.0,+6.5
Wyoming,1-0-0,100.0%,17.0,+6.5
Baylor,1-0-0,100.0%,5.0,+0.5
Clemson,1-0-0,100.0%,28.0,+6.0
Alabama St,1-0-0,100.0%,19.0,+6.0
James Mad,2-0-0,100.0%,24.0,+9.0
Holy Cross,2-0-0,100.0%,-3.5,+8.0
Houston,1-0-0,100.0%,46.0,+14.5
NC-Asheville,2-0-0,100.0%,4.0,+12.0
Grambling St,3-0-0,100.0%,-19.0,+4.7
Elon,1-0-0,100.0%,32.0,+25.5
Yale,2-0-0,100.0%,22.7,+9.8
Liberty,1-0-0,100.0%,21.0,+26.5
Presbyterian,2-0-0,100.0%,27.0,+9.5
SE Louisiana,2-0-0,100.0%,-9.0,+2.8
Murray St,1-0-0,100.0%,21.0,+23.5
Rider,2-0-0,100.0%,2.5,+6.3
