Team,ATS Record,Cover %,MOV,ATS +/-
TN Tech,2-0-0,100.0%,-8.0,+16.8
NC-Grnsboro,2-0-0,100.0%,-12.0,+3.8
Citadel,1-0-0,100.0%,-9.0,+7.5
Notre Dame,1-0-0,100.0%,21.0,+18.0
Middle Tenn,1-0-0,100.0%,23.0,+27.0
Buffalo,3-0-0,100.0%,-6.3,+10.7
Air Force,1-0-0,100.0%,-9.0,+6.5
Furman,2-0-0,100.0%,11.5,+8.3
Tennessee,1-0-0,100.0%,22.0,+24.5
LSU,1-0-0,100.0%,11.0,+20.0
Nebraska,1-0-0,100.0%,11.0,+21.0
Loyola Mymt,1-0-0,100.0%,-6.0,+0.5
Detroit,3-0-0,100.0%,-7.0,+12.8
Loyola-Chi,1-0-0,100.0%,5.0,+7.0
Arkansas St,1-0-0,100.0%,-9.0,+16.5
Marquette,1-0-0,100.0%,4.0,+6.5
Bucknell,3-0-0,100.0%,-3.3,+6.2
Illinois St,1-0-0,100.0%,9.0,+12.5
McNeese St,1-0-0,100.0%,-8.0,+9.5
NC A&T,4-0-0,100.0%,-3.3,+8.6
Gard-Webb,4-0-0,100.0%,-8.8,+5.4
St Peters,4-0-0,100.0%,-3.3,+6.4
W Kentucky,1-0-0,100.0%,-2.0,+10.5
Gonzaga,1-0-0,100.0%,13.0,+2.0
Missouri St,1-0-0,100.0%,-7.0,+10.0
Grambling St,4-0-0,100.0%,-14.8,+9.0
Belmont,2-0-0,100.0%,4.5,+6.3
Oregon St,1-0-0,100.0%,-3.0,+2.0
TX A&M-CC,2-0-0,100.0%,-9.0,+5.8
St Josephs,1-0-0,100.0%,17.0,+10.0
SE Louisiana,4-0-0,100.0%,-7.8,+6.3
Stanford,1-0-0,100.0%,2.0,+3.5
Elon,4-0-0,100.0%,4.8,+16.1
Georgia,1-0-0,100.0%,8.0,+6.0
Central Mich,4-0-0,100.0%,-1.5,+13.5
NW State,3-0-0,100.0%,-13.0,+9.7
Hsn Christian,2-0-0,100.0%,-33.0,+1.5
Delaware,1-0-0,100.0%,6.0,+12.5
Kennesaw St,1-0-0,100.0%,-4.0,+6.5
Memphis,1-0-0,100.0%,6.0,+7.5
N Iowa,1-0-0,100.0%,-6.0,+1.5
Duke,1-0-0,100.0%,14.0,+15.5
Miss State,1-0-0,100.0%,5.0,+3.5
Kent St,2-0-1,100.0%,-1.0,+5.2
S Utah,2-0-0,100.0%,0.5,+7.3
Davidson,1-0-0,100.0%,6.0,+0.5
St Bonavent,2-0-0,100.0%,9.0,+3.8
E Kentucky,3-0-0,100.0%,3.7,+12.7
Wichita St,1-0-0,100.0%,7.0,+6.0
Winthrop,2-0-0,100.0%,-10.5,+4.5
Drexel,3-0-0,100.0%,0.0,+6.3
Idaho St,5-0-0,100.0%,-3.2,+11.2
N Florida,3-0-0,100.0%,0.7,+16.7
Florida,1-0-0,100.0%,13.0,+7.5
Cincinnati,2-0-0,100.0%,19.5,+9.3
TX-Pan Am,3-0-0,100.0%,-12.0,+12.3
Arizona St,1-0-0,100.0%,-8.0,+13.5
Portland,2-0-0,100.0%,-4.0,+11.8
Sac State,2-0-1,100.0%,-7.7,+3.7
U Mass,1-0-0,100.0%,-6.0,+3.0
S Alabama,2-0-0,100.0%,-2.0,+9.5
Neb Omaha,5-0-0,100.0%,-5.2,+7.1
IL-Chicago,1-0-0,100.0%,-9.0,+6.0
Northeastrn,2-0-0,100.0%,6.0,+8.3
LA Tech,1-0-0,100.0%,15.0,+16.5
UCSD,1-0-0,100.0%,-5.0,+5.5
Liberty,2-0-0,100.0%,11.5,+14.8
IPFW,2-0-0,100.0%,-10.0,+4.3
Navy,1-0-0,100.0%,-7.0,+9.0
N Carolina,2-0-0,100.0%,7.5,+3.5
Cal Poly,4-1-0,80.0%,-8.0,+7.4
UC Riverside,4-1-0,80.0%,-12.0,+0.4
Norfolk St,4-1-0,80.0%,-1.2,+7.5
UC Davis,3-1-0,75.0%,-2.3,+8.6
TN Martin,3-1-0,75.0%,-5.5,+6.0
Maine,3-1-0,75.0%,-9.8,+2.8
Lafayette,3-1-0,75.0%,-14.3,-1.4
Presbyterian,3-1-0,75.0%,-8.3,+3.4
Cleveland St,3-1-0,75.0%,-16.0,-0.6
SC Upstate,3-1-0,75.0%,-16.5,+5.6
Florida A&M,3-1-0,75.0%,-32.5,-0.9
LIU,3-1-1,75.0%,-10.6,+6.3
Yale,3-1-0,75.0%,-0.3,+0.8
Nicholls,2-1-0,66.7%,-14.0,+3.2
N Colorado,2-1-0,66.7%,-1.7,+8.0
IU Indy,2-1-0,66.7%,-14.7,+8.7
Cal St Nrdge,2-1-0,66.7%,6.0,+6.5
Coastal Car,2-1-0,66.7%,-7.7,+1.2
St Fran (PA),4-2-0,66.7%,-18.3,+1.5
N Mex State,2-1-0,66.7%,-5.3,+2.7
Oakland,2-1-0,66.7%,-25.7,-2.8
Siena,2-1-0,66.7%,-11.0,+3.0
UC Irvine,2-1-0,66.7%,13.7,+12.2
Fresno St,2-1-0,66.7%,-6.7,-1.0
SE Missouri,2-1-0,66.7%,-11.0,+5.0
Hampton,2-1-0,66.7%,-9.0,+5.2
Fla Gulf Cst,2-1-0,66.7%,-9.0,+2.2
New Orleans,2-1-0,66.7%,-9.7,+9.7
Jacksonville,2-1-0,66.7%,-6.7,+8.8
Central Conn,2-1-0,66.7%,-3.7,+7.8
Florida Intl,2-1-0,66.7%,-4.3,+1.7
Denver,2-1-0,66.7%,-14.0,+2.3
Mercyhurst,2-1-1,66.7%,-15.0,-2.6
Toledo,2-1-0,66.7%,5.0,+3.0
Incar Word,2-1-0,66.7%,-9.0,-1.5
Rider,4-2-0,66.7%,-5.5,+2.5
Fairfield,2-1-0,66.7%,-14.7,-6.2
South Dakota,2-1-0,66.7%,-8.0,-3.2
TN State,2-1-0,66.7%,-10.0,+5.0
Portland St,2-1-0,66.7%,-5.3,+0.5
