Team,ATS Record,Cover %,MOV,ATS +/-
SIU Edward,1-0-0,100.0%,18.0,+12.5
Rob Morris,3-0-0,100.0%,12.3,+4.0
Pepperdine,1-0-0,100.0%,13.0,+7.5
IPFW,3-0-0,100.0%,15.7,+4.5
Texas St,1-0-0,100.0%,20.0,+11.5
Radford,2-0-0,100.0%,13.5,+5.0
Oregon St,3-0-0,100.0%,23.3,+14.2
LA Tech,1-0-1,100.0%,8.0,+4.3
Utah,4-0-0,100.0%,34.5,+9.3
Detroit,1-0-0,100.0%,6.0,+4.5
W Kentucky,1-0-1,100.0%,11.0,+1.3
St Peters,1-0-0,100.0%,8.0,+6.0
Ohio St,4-0-0,100.0%,40.3,+16.8
S Car State,4-0-0,100.0%,37.5,+29.4
TX-Pan Am,3-0-0,100.0%,18.3,+10.0
CS Bakersfld,2-0-0,100.0%,11.5,+9.8
Denver,1-0-0,100.0%,17.0,+6.5
Sac State,1-0-0,100.0%,62.0,+40.5
S Illinois,1-0-0,100.0%,25.0,+18.0
UL Monroe,1-0-0,100.0%,62.0,+44.5
Sam Hous St,2-0-0,100.0%,21.0,+15.0
Loyola-MD,1-0-0,100.0%,18.0,+15.5
St. Thomas,2-0-0,100.0%,20.0,+17.0
Florida A&M,1-0-0,100.0%,42.0,+3.5
SE Louisiana,1-0-0,100.0%,3.0,+1.0
Rider,1-0-0,100.0%,11.0,+2.0
Presbyterian,1-0-0,100.0%,10.0,+8.0
Georgia St,2-0-0,100.0%,9.5,+6.3
Maine,1-0-0,100.0%,25.0,+19.5
Hofstra,1-0-0,100.0%,14.0,+9.5
Alabama St,2-0-0,100.0%,10.0,+8.8
Elon,1-0-0,100.0%,27.0,+25.5
NC-Grnsboro,2-0-0,100.0%,16.0,+9.5
St Bonavent,5-0-0,100.0%,13.2,+4.5
Binghamton,1-0-0,100.0%,19.0,+1.5
S Mississippi,1-0-0,100.0%,9.0,+4.5
Furman,3-0-0,100.0%,12.7,+5.3
Portland St,1-0-0,100.0%,9.0,+7.0
Marshall,2-0-0,100.0%,17.5,+7.8
TN State,1-0-0,100.0%,10.0,+1.5
Beth-Cook,1-0-0,100.0%,13.0,+9.0
Cal St Nrdge,4-0-0,100.0%,17.8,+12.0
Neb Omaha,1-0-0,100.0%,6.0,+4.0
Cleveland St,1-0-0,100.0%,8.0,+1.0
Mt St Marys,2-0-0,100.0%,9.0,+1.5
Missouri St,1-0-0,100.0%,10.0,+9.0
Kennesaw St,2-0-0,100.0%,12.0,+7.5
Memphis,2-0-0,100.0%,16.0,+8.0
Davidson,3-0-0,100.0%,13.0,+2.8
UC Riverside,1-0-1,100.0%,22.5,+3.8
Troy,4-0-0,100.0%,15.0,+4.1
Norfolk St,1-0-0,100.0%,9.0,+4.5
Tarleton St,1-0-0,100.0%,31.0,+12.5
Queens,2-0-0,100.0%,18.5,+14.5
Nevada,6-1-0,85.7%,13.6,+6.3
Florida St,5-1-0,83.3%,16.7,+7.8
Illinois,4-1-0,80.0%,38.8,+11.8
Col Charlestn,4-1-0,80.0%,4.4,-1.3
Stanford,4-1-0,80.0%,19.4,+2.3
Cincinnati,4-1-0,80.0%,31.6,+9.1
Gonzaga,4-1-0,80.0%,32.2,+12.1
Tennessee,4-1-0,80.0%,24.6,+4.7
Wash State,4-1-0,80.0%,15.4,+4.0
