Team,Over Record,Over %,Under %,Total +/-
Prairie View,2-0-0,100.0%,0.0%,+16.0
Manhattan,2-0-0,100.0%,0.0%,+16.3
Niagara,2-0-0,100.0%,0.0%,+13.5
Saint Louis,1-0-0,100.0%,0.0%,+21.0
Wm & Mary,1-0-0,100.0%,0.0%,+4.0
Ark Pine Bl,1-0-0,100.0%,0.0%,+5.0
Montana,1-0-0,100.0%,0.0%,+4.0
Troy,2-0-0,100.0%,0.0%,+8.0
Mt St Marys,1-0-0,100.0%,0.0%,+56.5
Portland,1-0-0,100.0%,0.0%,+14.0
Cal Poly,2-0-0,100.0%,0.0%,+19.0
Bradley,1-0-0,100.0%,0.0%,+4.5
Iona,1-0-0,100.0%,0.0%,+4.0
Hawaii,1-0-0,100.0%,0.0%,+16.0
Villanova,2-0-0,100.0%,0.0%,+14.5
Elon,1-0-0,100.0%,0.0%,+18.5
Air Force,1-0-0,100.0%,0.0%,+1.5
N Florida,3-0-0,100.0%,0.0%,+15.2
Army,1-0-0,100.0%,0.0%,+20.0
Beth-Cook,1-0-0,100.0%,0.0%,+7.5
Georgia St,1-0-0,100.0%,0.0%,+19.0
American,1-0-0,100.0%,0.0%,+7.5
Baylor,1-0-0,100.0%,0.0%,+18.0
Murray St,1-0-0,100.0%,0.0%,+9.0
San Jose St,1-0-0,100.0%,0.0%,+16.0
Middle Tenn,1-0-0,100.0%,0.0%,+4.5
Belmont,1-0-0,100.0%,0.0%,+4.0
W Illinois,1-0-0,100.0%,0.0%,+5.0
Marist,1-0-0,100.0%,0.0%,+19.5
Valparaiso,1-0-0,100.0%,0.0%,+8.5
NJIT,1-0-0,100.0%,0.0%,+5.5
Oklahoma St,1-0-0,100.0%,0.0%,+23.0
LSU,1-0-0,100.0%,0.0%,+63.5
Norfolk St,2-0-0,100.0%,0.0%,+18.5
Wisconsin,1-0-0,100.0%,0.0%,+8.5
UTSA,2-0-0,100.0%,0.0%,+17.5
Montana St,3-0-0,100.0%,0.0%,+4.8
Rutgers,1-0-0,100.0%,0.0%,+23.0
Cal St Nrdge,3-0-0,100.0%,0.0%,+18.7
Louisiana,1-0-0,100.0%,0.0%,+27.0
Lindenwood,1-0-0,100.0%,0.0%,+13.0
Missouri,1-0-0,100.0%,0.0%,+17.0
TN State,1-0-0,100.0%,0.0%,+2.0
UAB,1-0-0,100.0%,0.0%,+27.0
Seattle,1-0-0,100.0%,0.0%,+15.0
UCF,1-0-0,100.0%,0.0%,+63.5
Geo Mason,1-0-0,100.0%,0.0%,+1.0
Drake,1-0-0,100.0%,0.0%,+9.0
NC Central,1-0-0,100.0%,0.0%,+6.0
