Team,ATS Record,Cover %,MOV,ATS +/-
Miss Val St,1-0-0,100.0%,9.0,+7.5
Utah Tech,16-5-1,76.2%,8.2,+3.8
Queens,17-8-2,68.0%,5.8,+1.9
St. Thomas,31-17-0,64.6%,7.7,+2.0
Yale,100-62-5,61.7%,10.1,+2.3
Maryland ES,16-10-1,61.5%,6.1,+1.1
Sam Hous St,68-43-3,61.3%,9.6,+2.4
Hampton,29-19-1,60.4%,6.3,+1.8
NC Central,61-41-2,59.8%,8.8,+1.8
New Orleans,43-30-1,58.9%,5.7,+1.5
Furman,117-83-3,58.5%,10.5,+1.6
Nevada,131-93-5,58.5%,9.6,+1.5
S Mississippi,44-32-3,57.9%,5.3,+0.1
Utah St,118-87-3,57.6%,11.3,+1.9
UCSD,24-18-0,57.1%,5.3,-0.6
Auburn,123-93-7,56.9%,11.4,+1.7
Davidson,117-89-1,56.8%,9.2,+1.1
WI-Grn Bay,64-49-2,56.6%,6.8,+0.5
Utah,112-86-5,56.6%,13.1,+2.1
Villanova,173-133-3,56.5%,12.3,+0.9
Connecticut,133-103-4,56.4%,13.0,+1.4
Michigan St,150-117-2,56.2%,11.9,+0.7
Houston,151-118-7,56.1%,14.7,+2.3
Utah Valley,65-51-1,56.0%,8.2,+1.3
Baylor,130-102-6,56.0%,12.5,+0.9
Middle Tenn,84-66-3,56.0%,7.9,+1.0
Navy,61-48-2,56.0%,4.9,-0.3
Abl Christian,61-48-2,56.0%,9.1,+1.3
Merrimack,44-35-0,55.7%,5.7,+0.3
North Texas,89-71-3,55.6%,8.5,+0.8
Seattle,80-64-1,55.6%,9.9,+1.9
St Fran (PA),40-32-2,55.6%,4.6,-0.6
Marshall,101-81-2,55.5%,7.8,+0.9
South Dakota,76-61-2,55.5%,6.7,+0.5
St Marys,145-117-6,55.3%,12.9,+1.4
Bradley,85-69-7,55.2%,8.7,+1.7
UCF,87-71-3,55.1%,9.3,+1.2
S Dakota St,121-99-2,55.0%,10.1,+1.4
VCU,134-110-5,54.9%,10.3,+0.9
Longwood,56-46-1,54.9%,6.7,0.0
E Washingtn,93-77-2,54.7%,8.2,+1.3
U Penn,64-53-1,54.7%,6.2,-0.3
St Bonavent,105-87-6,54.7%,8.0,+0.8
Maine,18-15-0,54.6%,2.3,-1.9
Le Moyne,6-5-0,54.6%,9.5,+5.4
UC Irvine,121-101-9,54.5%,8.8,+0.7
Indiana St,87-73-4,54.4%,7.8,+0.7
Iowa St,100-84-2,54.4%,12.1,+1.1
Creighton,127-107-2,54.3%,11.5,+0.8
Lamar,32-27-0,54.2%,6.7,+1.1
NW State,26-22-3,54.2%,6.3,+1.4
TX A&M-CC,52-44-1,54.2%,6.6,+0.2
Iowa,112-95-5,54.1%,12.0,+0.7
Butler,100-85-3,54.1%,11.2,+1.3
Colgate,87-74-1,54.0%,9.9,+0.9
Miss State,101-86-4,54.0%,10.1,+0.8
Belmont,131-112-5,53.9%,10.5,+0.5
S Illinois,83-71-6,53.9%,7.0,+0.5
BYU,132-113-5,53.9%,11.5,+0.9
USC,119-102-0,53.9%,9.9,+0.3
Virginia,148-127-6,53.8%,11.2,+0.1
Wm & Mary,65-56-3,53.7%,4.5,-0.7
N Carolina,160-138-9,53.7%,11.3,+0.6
TN Martin,51-44-1,53.7%,4.6,-0.5
Louisiana,95-82-4,53.7%,6.8,+0.1
Tarleton St,22-19-1,53.7%,6.8,+0.5
Wofford,91-79-3,53.5%,8.8,+0.9
Gonzaga,176-153-9,53.5%,18.9,+1.8
Stony Brook,54-47-6,53.5%,5.9,-0.8
Norfolk St,62-54-4,53.5%,9.5,+1.9
LA Tech,109-95-2,53.4%,8.6,-0.4
Michigan,125-109-1,53.4%,10.4,+0.4
Valparaiso,79-69-2,53.4%,8.1,+0.3
Hsn Christian,16-14-0,53.3%,3.7,-0.3
Drake,88-77-3,53.3%,9.3,+1.2
Vermont,96-84-5,53.3%,11.6,+0.7
Minnesota,74-65-4,53.2%,10.1,+0.3
Nebraska,66-58-2,53.2%,10.5,+0.4
GA Tech,58-51-1,53.2%,8.9,-0.2
Oregon,139-123-2,53.1%,10.1,+0.4
IL-Chicago,53-47-3,53.0%,5.8,0.0
Alab A&M,18-16-0,52.9%,6.1,-0.4
Ark Pine Bl,18-16-0,52.9%,7.8,+2.8
Purdue,144-129-9,52.8%,12.3,+1.1
W Virginia,115-103-1,52.8%,10.9,+0.7
Morehead St,77-69-4,52.7%,6.7,0.0
Illinois,106-95-8,52.7%,11.1,+0.6
Samford,68-61-0,52.7%,8.5,+1.3
Marquette,108-97-2,52.7%,10.9,+0.5
Kennesaw St,30-27-3,52.6%,7.0,+0.7
VA Tech,93-84-1,52.5%,11.1,+0.5
TX-Arlington,83-75-4,52.5%,5.8,-0.7
San Diego St,135-122-9,52.5%,10.3,+0.7
Indiana,108-98-3,52.4%,11.1,0.0
Stanford,89-81-3,52.4%,8.3,-0.3
Central Mich,58-53-3,52.3%,5.2,+0.2
Duke,164-150-6,52.2%,13.5,0.0
Liberty,94-86-3,52.2%,11.1,-0.1
S Carolina,83-76-2,52.2%,7.9,-0.4
VMI,24-22-0,52.2%,4.4,+0.2
Princeton,85-78-1,52.2%,8.2,+1.0
Clemson,101-93-2,52.1%,9.2,+0.7
E Michigan,51-47-1,52.0%,5.7,+0.4
Cal St Nrdge,39-36-3,52.0%,3.7,-1.4
Kansas,157-145-4,52.0%,11.3,+0.4
Grd Canyon,81-75-3,51.9%,11.2,+1.0
Jacksonville,41-38-2,51.9%,7.3,+1.1
Wake Forest,71-66-5,51.8%,10.2,+0.8
Colorado,115-107-6,51.8%,9.5,+0.5
Portland,45-42-2,51.7%,5.2,-1.0
N Iowa,91-85-9,51.7%,6.6,-0.4
Texas St,78-73-5,51.7%,5.8,+0.3
Coppin St,16-15-1,51.6%,2.4,-2.8
Arkansas,116-109-4,51.6%,10.8,+0.7
Alcorn St,33-31-2,51.6%,6.5,+0.5
Southern,51-48-0,51.5%,6.6,+0.6
Georgia St,102-96-4,51.5%,5.9,-0.5
SE Missouri,34-32-1,51.5%,4.6,+0.3
Maryland BC,52-49-1,51.5%,6.2,+0.4
New Mexico,88-83-2,51.5%,8.2,-0.5
Vanderbilt,72-68-2,51.4%,10.6,+0.6
James Mad,73-69-3,51.4%,6.8,-0.3
Buffalo,94-89-4,51.4%,8.3,+0.5
Bucknell,57-54-0,51.4%,5.6,-0.2
Grambling St,40-38-1,51.3%,6.6,+0.1
Toledo,121-115-0,51.3%,7.8,+0.1
Rob Morris,42-40-0,51.2%,4.4,-1.0
Hofstra,109-104-2,51.2%,7.0,-0.2
Arizona,155-148-7,51.2%,13.2,+0.6
N Florida,46-44-0,51.1%,7.0,-0.1
W Carolina,46-44-3,51.1%,6.6,+1.1
Kent St,94-90-10,51.1%,6.0,-0.7
Wichita St,117-112-7,51.1%,11.2,+0.3
UCSB,98-94-6,51.0%,6.9,-0.6
Texas A&M,98-94-3,51.0%,8.6,-0.7
N Mex State,75-72-4,51.0%,8.9,+0.1
Northwestern,77-74-4,51.0%,10.8,+0.5
St Johns,82-79-5,50.9%,10.1,0.0
Hawaii,86-83-1,50.9%,7.0,-0.3
Tulsa,69-67-5,50.7%,7.8,-0.5
Boise St,106-103-4,50.7%,9.9,+1.0
Ohio St,112-109-3,50.7%,11.8,+0.6
Florida,122-119-4,50.6%,9.9,+0.1
Tennessee,122-119-3,50.6%,11.1,+0.3
UL Monroe,44-43-1,50.6%,5.8,+0.6
Ohio,90-88-2,50.6%,6.9,-0.2
Sacred Hrt,46-45-1,50.6%,4.6,-0.1
NC-Asheville,50-49-2,50.5%,5.1,-0.6
S Methodist,110-108-6,50.5%,10.8,+0.5
UCLA,118-116-6,50.4%,11.6,+0.5
Oral Roberts,64-63-2,50.4%,8.0,+0.7
Saint Louis,78-77-2,50.3%,7.0,-1.1
Monmouth,80-79-4,50.3%,6.0,-0.4
E Tenn St,91-90-4,50.3%,8.3,-0.1
Akron,102-101-3,50.3%,8.2,+0.7
Memphis,105-104-4,50.2%,9.8,+0.2
Loyola-Chi,110-109-3,50.2%,9.2,+0.2
Colorado St,86-86-3,50.0%,9.1,+0.5
Fla Atlantic,72-72-2,50.0%,7.9,+0.8
