Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+3.5
W Georgia,2-0-0,100.0%,0.0%,+5.3
St. Thomas,8-3-0,72.7%,27.3%,+6.5
Hsn Christian,27-12-0,69.2%,30.8%,+7.7
Bellarmine,14-7-0,66.7%,33.3%,+1.4
Morgan St,29-16-1,64.4%,35.6%,+3.7
Lipscomb,28-16-1,63.6%,36.4%,+4.5
Missouri St,81-48-1,62.8%,37.2%,+5.7
S Car State,27-16-0,62.8%,37.2%,+7.3
GA Southern,66-40-1,62.3%,37.7%,+5.0
Bucknell,28-17-1,62.2%,37.8%,+3.6
N Colorado,60-37-2,61.9%,38.1%,+5.6
E Washingtn,71-45-2,61.2%,38.8%,+4.9
Prairie View,25-16-0,61.0%,39.0%,+4.1
Jacksonville,26-17-0,60.5%,39.5%,+2.4
South Dakota,50-33-1,60.2%,39.8%,+3.8
Rob Morris,24-16-1,60.0%,40.0%,+2.7
Pacific,63-42-1,60.0%,40.0%,+2.8
Chicago St,27-18-0,60.0%,40.0%,+5.1
Mass Lowell,25-17-0,59.5%,40.5%,+3.5
NC-Wilmgton,72-49-0,59.5%,40.5%,+4.3
Delaware,69-47-1,59.5%,40.5%,+3.9
Denver,71-49-2,59.2%,40.8%,+2.3
Citadel,55-38-2,59.1%,40.9%,+3.3
Oral Roberts,46-32-0,59.0%,41.0%,+4.0
Youngs St,66-46-2,58.9%,41.1%,+4.1
UCSD,10-7-1,58.8%,41.2%,+1.4
Radford,30-21-0,58.8%,41.2%,+3.2
Ste F Austin,31-22-2,58.5%,41.5%,+2.7
Belmont,57-41-2,58.2%,41.8%,+1.9
TX Southern,33-24-1,57.9%,42.1%,+3.2
Stony Brook,33-24-0,57.9%,42.1%,+5.1
WI-Grn Bay,77-56-1,57.9%,42.1%,+3.5
Neb Omaha,44-32-1,57.9%,42.1%,+2.2
Longwood,26-19-1,57.8%,42.2%,+0.6
N Arizona,57-42-2,57.6%,42.4%,+3.0
W Illinois,46-34-1,57.5%,42.5%,+3.3
S Utah,46-34-3,57.5%,42.5%,+3.4
NC-Asheville,35-26-0,57.4%,42.6%,+2.7
Grd Canyon,32-24-1,57.1%,42.9%,+3.0
N Dakota St,61-46-1,57.0%,43.0%,+3.0
Jksnville St,53-40-2,57.0%,43.0%,+1.1
Utah Valley,33-25-0,56.9%,43.1%,-1.1
Hampton,29-22-0,56.9%,43.1%,+4.2
California,79-60-1,56.8%,43.2%,+1.8
IPFW,42-32-3,56.8%,43.2%,+1.5
BYU,68-52-2,56.7%,43.3%,+2.9
Illinois St,71-55-1,56.4%,43.7%,+2.3
AR Lit Rock,64-50-0,56.1%,43.9%,+1.7
Campbell,23-18-0,56.1%,43.9%,+4.1
N Florida,23-18-1,56.1%,43.9%,+4.4
W Michigan,69-54-1,56.1%,43.9%,+2.4
Buffalo,79-62-3,56.0%,44.0%,+2.6
Alcorn St,28-22-0,56.0%,44.0%,+3.0
TN Tech,56-44-0,56.0%,44.0%,+4.8
Northeastrn,56-44-4,56.0%,44.0%,+1.5
St Josephs,89-70-3,56.0%,44.0%,+1.3
Dayton,94-74-2,56.0%,44.1%,+1.9
Mercer,33-26-2,55.9%,44.1%,+2.4
St Johns,103-82-4,55.7%,44.3%,+2.3
