Team,Over Record,Over %,Under %,Total +/-
Hampton,39-19-1,67.2%,32.8%,+7.9
Lehigh,70-43-0,62.0%,38.1%,+5.7
Gard-Webb,76-47-1,61.8%,38.2%,+3.6
McNeese St,50-31-2,61.7%,38.3%,+3.0
Queens,16-10-1,61.5%,38.5%,+2.2
UL Monroe,72-45-1,61.5%,38.5%,+4.3
New Orleans,80-50-2,61.5%,38.5%,+4.8
Hsn Christian,19-12-0,61.3%,38.7%,+12.1
Oakland,157-101-2,60.9%,39.2%,+4.3
IPFW,120-80-4,60.0%,40.0%,+3.6
Grd Canyon,95-64-1,59.8%,40.3%,+1.4
North Dakota,65-44-2,59.6%,40.4%,+1.7
NC-Asheville,67-46-1,59.3%,40.7%,+2.7
South Dakota,91-63-3,59.1%,40.9%,+3.4
Kennesaw St,36-25-1,59.0%,41.0%,+2.6
Ark Pine Bl,23-16-0,59.0%,41.0%,+2.8
TX A&M-Com,10-7-0,58.8%,41.2%,+6.9
Idaho,90-64-2,58.4%,41.6%,+2.8
Lafayette,45-32-1,58.4%,41.6%,+2.6
Wofford,172-123-3,58.3%,41.7%,+3.1
CS Bakersfld,47-34-0,58.0%,42.0%,+2.4
SE Missouri,85-62-1,57.8%,42.2%,+5.0
Abl Christian,64-47-0,57.7%,42.3%,+3.1
Buffalo,193-143-4,57.4%,42.6%,+2.0
Wake Forest,188-140-6,57.3%,42.7%,+2.1
Cal St Nrdge,103-77-1,57.2%,42.8%,+3.2
SIU Edward,45-34-0,57.0%,43.0%,+0.7
SE Louisiana,45-34-0,57.0%,43.0%,+4.2
TX Southern,87-66-1,56.9%,43.1%,+3.7
Neb Omaha,60-46-1,56.6%,43.4%,+3.0
St. Thomas,26-20-3,56.5%,43.5%,+1.6
Lipscomb,82-64-1,56.2%,43.8%,+4.0
UCSD,23-18-1,56.1%,43.9%,+3.5
Binghamton,23-18-0,56.1%,43.9%,+2.1
Idaho St,70-55-0,56.0%,44.0%,+2.8
La Salle,127-100-2,56.0%,44.1%,+2.2
E Illinois,80-63-2,55.9%,44.1%,+2.1
N Florida,53-42-1,55.8%,44.2%,+3.2
Norfolk St,74-59-1,55.6%,44.4%,+0.4
Ste F Austin,79-63-2,55.6%,44.4%,+1.6
F Dickinson,45-36-1,55.6%,44.4%,+3.7
Iowa,209-169-7,55.3%,44.7%,+2.2
Maine,21-17-1,55.3%,44.7%,-0.2
E Washingtn,149-121-2,55.2%,44.8%,+2.8
Colgate,91-74-1,55.2%,44.9%,+0.4
Weber St,189-154-6,55.1%,44.9%,+1.9
Pittsburgh,229-187-9,55.1%,45.0%,+1.1
S Indiana,11-9-0,55.0%,45.0%,+2.4
Fla Atlantic,118-97-4,54.9%,45.1%,+3.1
VMI,34-28-0,54.8%,45.2%,+3.4
Radford,74-61-1,54.8%,45.2%,+1.6
Samford,126-104-2,54.8%,45.2%,+2.6
Bellarmine,23-19-2,54.8%,45.2%,+0.7
Howard,41-34-0,54.7%,45.3%,+2.6
Utah,211-175-4,54.7%,45.3%,+1.8
E Tenn St,120-100-1,54.6%,45.5%,+1.6
Rider,147-123-4,54.4%,45.6%,+1.4
U Mass,168-141-1,54.4%,45.6%,+1.8
S Mississippi,124-105-2,54.2%,45.9%,+2.3
Youngs St,99-84-2,54.1%,45.9%,+2.4
Montana,200-170-4,54.1%,46.0%,+1.8
Northeastrn,154-131-2,54.0%,46.0%,+0.9
New Mexico,220-188-3,53.9%,46.1%,+1.4
TN Martin,83-71-5,53.9%,46.1%,+4.6
Portland,105-90-2,53.9%,46.2%,+0.8
WI-Milwkee,144-124-1,53.7%,46.3%,+2.0
Notre Dame,212-183-4,53.7%,46.3%,+1.5
Portland St,126-109-2,53.6%,46.4%,+1.6
Colorado St,156-135-7,53.6%,46.4%,+2.5
Campbell,53-46-1,53.5%,46.5%,+0.5
Toledo,183-159-3,53.5%,46.5%,+1.1
St Bonavent,153-133-4,53.5%,46.5%,+2.9
Princeton,169-147-5,53.5%,46.5%,+1.3
Auburn,169-147-1,53.5%,46.5%,+1.5
N Colorado,132-115-5,53.4%,46.6%,+2.3
Central Mich,101-88-3,53.4%,46.6%,+2.1
Providence,176-154-3,53.3%,46.7%,+1.5
Stetson,32-28-0,53.3%,46.7%,+3.6
Arkansas St,123-108-4,53.3%,46.8%,+1.5
Niagara,132-116-4,53.2%,46.8%,+2.7
S Utah,75-66-1,53.2%,46.8%,+0.7
Nevada,226-199-3,53.2%,46.8%,+0.9
N Arizona,92-81-4,53.2%,46.8%,+3.1
Yale,135-119-4,53.2%,46.9%,+1.9
Bradley,154-136-2,53.1%,46.9%,+1.1
Belmont,164-145-3,53.1%,46.9%,+2.1
Charlotte,148-131-6,53.1%,47.0%,+2.0
Delaware,113-100-2,53.1%,47.0%,+1.1
American,55-49-0,52.9%,47.1%,+0.4
Jacksonville,47-42-0,52.8%,47.2%,-0.5
Brown,76-68-1,52.8%,47.2%,+0.5
San Jose St,57-51-0,52.8%,47.2%,+1.2
Drake,143-128-5,52.8%,47.2%,+2.0
Detroit,115-103-4,52.8%,47.3%,+2.3
Oral Roberts,107-96-1,52.7%,47.3%,+1.8
Loyola Mymt,108-97-1,52.7%,47.3%,+0.8
Vanderbilt,170-153-7,52.6%,47.4%,+0.5
Coastal Car,61-55-1,52.6%,47.4%,-0.5
W Michigan,133-120-4,52.6%,47.4%,+1.4
UNLV,226-204-5,52.6%,47.4%,+1.7
Duquesne,134-121-2,52.6%,47.5%,+1.6
N Carolina,361-326-6,52.6%,47.5%,+0.9
Rice,87-79-1,52.4%,47.6%,+2.0
Florida St,198-180-10,52.4%,47.6%,+0.8
Xavier,264-240-8,52.4%,47.6%,+1.5
Towson,113-103-0,52.3%,47.7%,+2.2
Boston Col,127-116-4,52.3%,47.7%,+1.4
N Mex State,154-141-5,52.2%,47.8%,+0.7
GA Southern,119-109-3,52.2%,47.8%,+0.7
TX-Arlington,97-89-0,52.2%,47.9%,+1.5
Austin Peay,138-127-4,52.1%,47.9%,+2.9
UTSA,50-46-0,52.1%,47.9%,+1.1
Charl South,26-24-1,52.0%,48.0%,-0.1
Marshall,157-145-4,52.0%,48.0%,+1.5
IL-Chicago,107-99-0,51.9%,48.1%,+1.4
U Penn,124-115-3,51.9%,48.1%,+2.2
N Iowa,193-179-2,51.9%,48.1%,+1.0
NC-Wilmgton,125-116-2,51.9%,48.1%,+1.8
Purdue,261-243-5,51.8%,48.2%,+1.2
California,174-162-6,51.8%,48.2%,+1.0
Wm & Mary,103-96-3,51.8%,48.2%,+1.7
AR Lit Rock,120-112-3,51.7%,48.3%,+0.8
Boston U,75-70-3,51.7%,48.3%,-0.1
DePaul,105-98-2,51.7%,48.3%,+1.0
Alabama St,31-29-2,51.7%,48.3%,-1.4
Nicholls,49-46-1,51.6%,48.4%,+2.7
Gonzaga,326-306-5,51.6%,48.4%,+0.4
Oregon St,115-108-3,51.6%,48.4%,+1.2
Dayton,230-216-7,51.6%,48.4%,+0.2
Cal Baptist,50-47-1,51.6%,48.5%,+1.2
TX A&M-CC,53-50-1,51.5%,48.5%,-0.1
Maryland BC,54-51-0,51.4%,48.6%,+1.2
Troy,91-86-5,51.4%,48.6%,+0.4
Baylor,194-184-2,51.3%,48.7%,+1.1
Denver,120-114-5,51.3%,48.7%,+1.0
LIU,22-21-3,51.2%,48.8%,+2.1
Morgan St,45-43-4,51.1%,48.9%,+0.5
VA Tech,161-154-6,51.1%,48.9%,+1.1
Montana St,119-114-0,51.1%,48.9%,+1.1
Wyoming,121-116-4,51.1%,49.0%,+1.5
Arkansas,199-191-6,51.0%,49.0%,+0.6
Rhode Island,173-166-2,51.0%,49.0%,+0.4
Villanova,281-270-10,51.0%,49.0%,+0.6
Northwestern,127-122-10,51.0%,49.0%,+0.2
Marquette,211-203-1,51.0%,49.0%,+0.2
Wright St,186-179-3,51.0%,49.0%,+0.2
Santa Clara,135-130-2,50.9%,49.1%,+0.6
Harvard,135-130-3,50.9%,49.1%,+0.5
W Virginia,220-212-3,50.9%,49.1%,+1.1
Mississippi,179-173-7,50.9%,49.2%,+0.9
Miss State,187-181-5,50.8%,49.2%,+0.9
NC State,190-184-4,50.8%,49.2%,+1.1
Minnesota,166-161-1,50.8%,49.2%,+0.5
W Kentucky,205-199-10,50.7%,49.3%,+1.5
Pepperdine,107-104-2,50.7%,49.3%,+0.2
UC Riverside,77-75-3,50.7%,49.3%,+2.7
Oregon,237-231-6,50.6%,49.4%,+0.8
Oklahoma,203-198-4,50.6%,49.4%,+0.7
BYU,245-239-6,50.6%,49.4%,+1.5
Cleveland St,125-122-4,50.6%,49.4%,+0.4
Indiana St,132-129-1,50.6%,49.4%,+0.1
Washington,194-190-2,50.5%,49.5%,+0.6
TN State,108-106-0,50.5%,49.5%,+1.5
IU Indy,55-54-1,50.5%,49.5%,+1.6
Indiana,219-215-6,50.5%,49.5%,+1.1
Geo Mason,175-172-4,50.4%,49.6%,+0.2
Hofstra,167-165-5,50.3%,49.7%,+1.4
