Team,Over Record,Over %,Under %,Total +/-
Queens,23-11-2,67.7%,32.4%,+3.3
Grd Canyon,47-27-0,63.5%,36.5%,+4.1
Idaho St,197-121-5,62.0%,38.1%,+3.7
NC-Asheville,63-39-2,61.8%,38.2%,+2.5
Buffalo,137-88-4,60.9%,39.1%,+4.8
Belmont,57-38-1,60.0%,40.0%,+4.3
Incar Word,68-46-2,59.7%,40.4%,+3.2
North Dakota,110-77-1,58.8%,41.2%,+2.6
E Tenn St,78-56-2,58.2%,41.8%,+1.4
Neb Omaha,110-79-0,58.2%,41.8%,+3.2
Harvard,110-79-1,58.2%,41.8%,+3.3
Samford,146-107-2,57.7%,42.3%,+2.9
Youngs St,176-129-1,57.7%,42.3%,+4.0
Bellarmine,34-25-1,57.6%,42.4%,+1.4
Central Ark,77-58-2,57.0%,43.0%,+3.3
Portland St,139-105-2,57.0%,43.0%,+3.1
Delaware St,90-68-1,57.0%,43.0%,+2.7
TX A&M-Com,25-19-0,56.8%,43.2%,+7.0
New Orleans,111-85-2,56.6%,43.4%,+2.4
Lipscomb,60-46-2,56.6%,43.4%,+4.7
S Dakota St,69-53-1,56.6%,43.4%,+2.5
Kentucky,101-78-2,56.4%,43.6%,+1.1
N Colorado,121-94-2,56.3%,43.7%,+3.6
SIU Edward,117-92-2,56.0%,44.0%,+1.5
UTSA,108-85-2,56.0%,44.0%,+2.2
Auburn,149-118-3,55.8%,44.2%,+2.4
UCSD,29-23-1,55.8%,44.2%,+4.7
TX Southern,63-50-2,55.8%,44.3%,+3.0
Northeastrn,141-112-4,55.7%,44.3%,+0.8
U Mass,165-132-3,55.6%,44.4%,+2.1
Gard-Webb,61-49-1,55.5%,44.6%,+3.0
WI-Milwkee,153-123-2,55.4%,44.6%,+1.6
Florida Intl,169-136-2,55.4%,44.6%,+1.6
Nevada,113-91-2,55.4%,44.6%,+2.3
N Florida,62-50-4,55.4%,44.6%,+1.7
Boise St,119-96-4,55.4%,44.7%,+3.0
Weber St,109-88-3,55.3%,44.7%,+1.9
S Utah,126-102-3,55.3%,44.7%,+2.1
SE Missouri,169-137-6,55.2%,44.8%,+2.8
N Carolina,117-95-1,55.2%,44.8%,+2.5
Drake,139-113-6,55.2%,44.8%,+1.7
Maine,76-62-2,55.1%,44.9%,+0.6
Wofford,120-98-3,55.1%,45.0%,+2.1
Missouri St,146-120-2,54.9%,45.1%,+1.8
Oral Roberts,90-74-1,54.9%,45.1%,+0.6
Loyola-MD,122-101-6,54.7%,45.3%,+2.1
Troy,146-121-7,54.7%,45.3%,+1.6
Cal Baptist,41-34-3,54.7%,45.3%,+0.6
Baylor,113-94-3,54.6%,45.4%,+2.3
Montana,102-85-3,54.6%,45.5%,+2.4
SC Upstate,79-66-0,54.5%,45.5%,+0.6
Oakland,99-83-2,54.4%,45.6%,+3.0
Utah Valley,56-47-1,54.4%,45.6%,0.0
Hampton,69-58-1,54.3%,45.7%,+0.4
Iowa St,145-122-7,54.3%,45.7%,+1.6
BYU,101-85-3,54.3%,45.7%,+2.3
Mississippi,153-129-6,54.3%,45.7%,+2.8
W Kentucky,117-99-7,54.2%,45.8%,+2.3
W Virginia,137-116-5,54.2%,45.9%,+2.3
Marquette,126-107-1,54.1%,45.9%,+2.6
F Dickinson,67-57-2,54.0%,46.0%,+2.8
Wyoming,162-138-4,54.0%,46.0%,+1.4
WI-Grn Bay,146-125-3,53.9%,46.1%,+1.5
Geo Mason,134-115-0,53.8%,46.2%,+1.4
CS Bakersfld,64-55-0,53.8%,46.2%,+2.1
Duquesne,161-139-3,53.7%,46.3%,+2.2
Arkansas St,147-127-2,53.7%,46.4%,+2.8
Utah Tech,38-33-0,53.5%,46.5%,+1.2
Delaware,154-134-2,53.5%,46.5%,+1.4
Providence,147-128-3,53.5%,46.6%,+2.0
Colorado St,141-123-4,53.4%,46.6%,+2.2
Alcorn St,64-56-0,53.3%,46.7%,+3.0
Stetson,72-63-1,53.3%,46.7%,+1.4
IL-Chicago,178-156-0,53.3%,46.7%,+1.6
W Michigan,154-135-4,53.3%,46.7%,+0.1
NJIT,65-57-0,53.3%,46.7%,+0.5
Austin Peay,139-122-7,53.3%,46.7%,+3.6
NC A&T,66-58-1,53.2%,46.8%,-0.2
Ohio,124-109-5,53.2%,46.8%,+2.3
Hofstra,117-103-4,53.2%,46.8%,+1.9
Rhode Island,142-125-2,53.2%,46.8%,+1.0
Quinnipiac,84-74-1,53.2%,46.8%,+4.3
S Carolina,154-136-7,53.1%,46.9%,+1.0
Iowa,147-130-6,53.1%,46.9%,+1.6
IPFW,87-77-5,53.1%,47.0%,+2.2
Bowling Grn,158-140-3,53.0%,47.0%,+1.1
Boston Col,168-150-4,52.8%,47.2%,+1.3
Hsn Christian,70-63-1,52.6%,47.4%,+4.5
Navy,60-54-1,52.6%,47.4%,-1.4
Dayton,111-100-4,52.6%,47.4%,+2.1
Richmond,133-120-2,52.6%,47.4%,+1.0
TX-Arlington,82-74-2,52.6%,47.4%,+1.1
Arkansas,125-113-1,52.5%,47.5%,+1.0
S Alabama,128-116-2,52.5%,47.5%,+1.5
UNLV,128-116-2,52.5%,47.5%,+1.0
Nicholls,43-39-0,52.4%,47.6%,+2.5
Wichita St,98-89-1,52.4%,47.6%,+1.4
St Marys,78-71-0,52.4%,47.7%,+0.9
Syracuse,123-112-1,52.3%,47.7%,+2.2
Morgan St,67-61-0,52.3%,47.7%,+0.5
Hawaii,125-114-3,52.3%,47.7%,+1.0
TN State,148-135-2,52.3%,47.7%,+0.9
Arizona,103-94-2,52.3%,47.7%,+0.6
Murray St,81-74-1,52.3%,47.7%,+1.0
Brown,116-106-2,52.3%,47.8%,+1.9
Minnesota,168-154-3,52.2%,47.8%,+0.9
Indiana St,147-135-3,52.1%,47.9%,+1.4
Denver,153-141-4,52.0%,48.0%,+0.9
Texas St,77-71-4,52.0%,48.0%,-0.5
N Iowa,116-107-1,52.0%,48.0%,+1.4
VCU,90-83-2,52.0%,48.0%,+0.7
Air Force,161-149-2,51.9%,48.1%,+0.7
Miss State,135-125-5,51.9%,48.1%,+1.2
Cal St Nrdge,162-150-5,51.9%,48.1%,+2.0
Louisiana,122-113-3,51.9%,48.1%,+0.8
NW State,58-54-3,51.8%,48.2%,-0.2
Tulane,159-148-5,51.8%,48.2%,+1.7
South Dakota,87-81-0,51.8%,48.2%,+1.9
NC-Grnsboro,131-122-6,51.8%,48.2%,+0.4
Princeton,93-87-1,51.7%,48.3%,0.0
Iona,124-116-2,51.7%,48.3%,-0.1
Lafayette,63-59-1,51.6%,48.4%,-0.4
La Salle,154-145-3,51.5%,48.5%,+1.6
Portland,171-161-4,51.5%,48.5%,-0.2
Columbia,120-113-3,51.5%,48.5%,+1.9
Abl Christian,35-33-0,51.5%,48.5%,+1.6
Lehigh,53-50-1,51.5%,48.5%,+1.3
Xavier,106-100-3,51.5%,48.5%,+0.6
Wake Forest,160-151-8,51.5%,48.6%,-0.4
TX A&M-CC,54-51-0,51.4%,48.6%,+0.2
TN Tech,145-137-0,51.4%,48.6%,+1.5
Rider,130-123-1,51.4%,48.6%,+1.5
North Texas,113-107-5,51.4%,48.6%,+1.1
Lindenwood,19-18-1,51.4%,48.7%,+1.6
Nebraska,155-147-3,51.3%,48.7%,+0.8
Oregon St,179-170-2,51.3%,48.7%,+0.7
Jacksonville,61-58-0,51.3%,48.7%,+0.9
Alabama,129-123-5,51.2%,48.8%,+1.2
Clemson,130-124-4,51.2%,48.8%,-0.1
N Mex State,90-86-7,51.1%,48.9%,+0.6
St Bonavent,136-130-4,51.1%,48.9%,+1.0
Notre Dame,136-130-2,51.1%,48.9%,+1.7
Rice,162-155-4,51.1%,48.9%,+1.1
Evansville,165-158-2,51.1%,48.9%,+2.7
Kansas City,96-92-1,51.1%,48.9%,-0.1
James Mad,144-138-3,51.1%,48.9%,+1.2
Oklahoma,122-117-5,51.1%,49.0%,-0.3
Cal Poly,174-167-5,51.0%,49.0%,+2.1
E Carolina,155-149-6,51.0%,49.0%,+0.5
Ark Pine Bl,78-75-2,51.0%,49.0%,+0.3
