Team,Over Record,Over %,Under %,Total +/-
S Dakota St,82-45-1,64.6%,35.4%,+5.9
New Orleans,62-35-2,63.9%,36.1%,+3.6
Syracuse,67-38-0,63.8%,36.2%,+4.8
Delaware St,70-40-1,63.6%,36.4%,+5.3
NJIT,73-44-1,62.4%,37.6%,+3.1
S Indiana,23-14-0,62.2%,37.8%,+5.1
Santa Clara,62-39-4,61.4%,38.6%,+2.3
Sacred Hrt,75-49-0,60.5%,39.5%,+4.8
Columbia,67-44-2,60.4%,39.6%,+3.1
Weber St,79-52-1,60.3%,39.7%,+2.6
Central Ark,71-47-2,60.2%,39.8%,+3.7
LSU,63-42-1,60.0%,40.0%,+3.9
Northeastrn,81-55-1,59.6%,40.4%,+2.5
Iowa St,63-43-1,59.4%,40.6%,+4.4
Wright St,81-56-0,59.1%,40.9%,+3.1
Fresno St,75-52-1,59.1%,40.9%,+2.0
Oral Roberts,88-61-2,59.1%,40.9%,+2.7
UTSA,76-53-2,58.9%,41.1%,+5.3
NC-Asheville,60-42-4,58.8%,41.2%,+3.4
South Dakota,75-53-3,58.6%,41.4%,+4.7
Denver,79-57-1,58.1%,41.9%,+1.6
UNLV,65-47-0,58.0%,42.0%,+4.0
Lg Beach St,87-63-0,58.0%,42.0%,+4.8
North Dakota,87-63-1,58.0%,42.0%,+4.1
Georgetown,62-45-0,57.9%,42.1%,+3.3
Michigan,62-45-0,57.9%,42.1%,+2.2
Arizona,62-45-0,57.9%,42.1%,+4.5
Seattle,56-41-2,57.7%,42.3%,+2.4
Illinois St,71-52-1,57.7%,42.3%,+2.8
Toledo,80-59-1,57.6%,42.5%,+4.4
Youngs St,84-62-0,57.5%,42.5%,+1.9
NC A&T,62-46-0,57.4%,42.6%,+2.9
Morgan St,59-44-1,57.3%,42.7%,+1.9
St Josephs,71-53-0,57.3%,42.7%,+3.4
Indiana St,70-53-2,56.9%,43.1%,+4.1
Nebraska,66-50-1,56.9%,43.1%,+2.3
Holy Cross,62-47-3,56.9%,43.1%,+1.1
Oregon St,62-47-0,56.9%,43.1%,-0.1
Florida St,59-45-3,56.7%,43.3%,+0.9
Charlotte,68-52-5,56.7%,43.3%,+2.0
New Mexico,64-49-0,56.6%,43.4%,+3.9
Grd Canyon,43-33-0,56.6%,43.4%,+2.0
Prairie View,69-53-1,56.6%,43.4%,+2.6
Old Dominion,70-54-1,56.5%,43.6%,+2.2
Stetson,62-48-3,56.4%,43.6%,+2.1
Boston Col,58-45-4,56.3%,43.7%,+0.8
Louisiana,76-59-2,56.3%,43.7%,+1.6
Georgia,63-49-0,56.3%,43.8%,+2.2
Providence,59-46-4,56.2%,43.8%,+0.1
Tulane,59-46-0,56.2%,43.8%,+2.6
Detroit,89-70-3,56.0%,44.0%,+4.1
WI-Grn Bay,89-70-2,56.0%,44.0%,+2.4
Sam Hous St,61-48-0,56.0%,44.0%,+0.7
Norfolk St,61-48-0,56.0%,44.0%,0.0
Alcorn St,72-57-0,55.8%,44.2%,+2.7
Mercer,77-61-2,55.8%,44.2%,+2.9
NC-Wilmgton,73-58-1,55.7%,44.3%,+2.8
Marshall,75-60-2,55.6%,44.4%,+2.1
Texas A&M,55-44-1,55.6%,44.4%,+1.3
Bowling Grn,75-60-0,55.6%,44.4%,+2.4
San Diego,66-53-1,55.5%,44.5%,+1.9
E Carolina,56-45-3,55.5%,44.6%,+0.5
