Team,ATS Record,Cover %,MOV,ATS +/-
NC-Wilmgton,2-0-0,100.0%,-5.0,+4.5
Oregon St,3-0-0,100.0%,20.0,+10.3
N Mex State,1-0-0,100.0%,-7.0,+5.0
Florida A&M,3-0-0,100.0%,-6.0,+2.2
S Alabama,3-0-0,100.0%,1.7,+7.5
Utah,2-0-0,100.0%,40.5,+4.5
Southern,2-0-0,100.0%,19.0,+10.0
W Kentucky,1-0-0,100.0%,22.5,+2.5
Grambling St,3-0-0,100.0%,-12.3,+11.5
Arkansas St,3-0-0,100.0%,6.0,+6.3
Auburn,1-0-1,100.0%,14.0,+5.3
UC Davis,1-0-0,100.0%,7.0,+24.0
Northeastrn,2-0-0,100.0%,20.0,+17.5
Nevada,2-0-0,100.0%,28.0,+15.8
Manhattan,2-0-0,100.0%,-3.5,+9.0
St. Thomas,1-0-0,100.0%,14.0,+10.5
LIU,2-0-0,100.0%,-5.0,+10.0
Saint Louis,1-0-0,100.0%,14.0,+3.5
Fla Gulf Cst,2-0-0,100.0%,-9.0,+5.0
Illinois St,1-0-0,100.0%,9.0,+12.5
Alabama St,1-0-0,100.0%,18.0,+17.0
N Florida,2-0-0,100.0%,28.3,+21.3
IL-Chicago,2-0-0,100.0%,20.3,+12.0
Oakland,1-0-0,100.0%,-21.0,+6.5
IPFW,4-0-0,100.0%,5.3,+5.4
Rider,3-0-0,100.0%,8.7,+9.0
Davidson,1-0-0,100.0%,6.0,+0.5
Rob Morris,3-0-0,100.0%,11.5,+8.7
VCU,2-0-0,100.0%,25.5,+8.0
Hsn Christian,2-0-0,100.0%,-4.0,+2.0
Howard,1-0-0,100.0%,1.5,+4.0
Kennesaw St,4-0-0,100.0%,11.4,+8.8
Utah St,2-0-0,100.0%,33.7,+12.8
Memphis,1-0-0,100.0%,2.0,+10.5
SE Missouri,2-0-0,100.0%,18.0,+4.5
LA Tech,1-0-0,100.0%,10.0,+8.5
Illinois,2-0-0,100.0%,39.5,+8.0
UC Riverside,3-0-0,100.0%,-1.0,+11.2
St Bonavent,3-0-0,100.0%,16.3,+5.0
Tennessee,3-0-0,100.0%,30.7,+8.2
NC-Grnsboro,1-0-0,100.0%,23.0,+15.5
Neb Omaha,1-0-0,100.0%,3.0,+7.5
St Peters,2-0-0,100.0%,16.0,+5.0
Toledo,2-0-0,100.0%,12.0,+3.0
Binghamton,3-0-0,100.0%,4.5,+2.3
Connecticut,2-0-0,100.0%,40.0,+3.0
UC Irvine,1-0-0,100.0%,15.0,+14.0
Albany,2-0-0,100.0%,12.0,+12.0
CS Bakersfld,1-0-0,100.0%,37.0,+2.5
Texas A&M,3-0-0,100.0%,24.0,+3.5
Grd Canyon,1-0-0,100.0%,7.0,+8.0
Mercyhurst,1-0-1,100.0%,18.8,+6.0
Denver,3-0-0,100.0%,3.0,+8.2
Gonzaga,1-0-0,100.0%,13.0,+2.0
Furman,5-0-0,100.0%,9.0,+4.8
E Carolina,1-0-0,100.0%,19.0,+4.5
Maine,2-0-0,100.0%,13.5,+12.5
Alcorn St,1-0-0,100.0%,-11.5,+10.0
Indiana,1-0-0,100.0%,35.0,+8.0
Cal St Nrdge,1-0-0,100.0%,10.0,+6.0
TX A&M-Com,1-0-0,100.0%,-2.0,+0.5
Missouri St,1-0-0,100.0%,10.0,+9.0
Central Ark,2-0-0,100.0%,3.5,+11.0
Central Conn,2-0-0,100.0%,21.0,+13.0
E Kentucky,2-0-0,100.0%,-4.5,+12.5
DePaul,4-1-0,80.0%,29.0,+15.6
Norfolk St,4-1-0,80.0%,5.2,+11.1
Cal Poly,4-1-0,80.0%,4.3,+6.7
Drexel,4-1-0,80.0%,-1.8,+4.0
Pittsburgh,4-1-0,80.0%,22.8,+6.1
Yale,4-1-0,80.0%,4.8,+3.3
Wash State,4-1-0,80.0%,11.8,+4.4
Detroit,4-1-0,80.0%,-6.8,+6.8
F Dickinson,4-1-0,80.0%,-4.2,+2.8
Radford,4-1-0,80.0%,4.4,+6.8
Marquette,4-1-0,80.0%,12.0,+2.2
Ohio St,3-1-0,75.0%,28.3,+10.9
Maryland ES,3-1-0,75.0%,-3.0,+3.9
Lafayette,3-1-0,75.0%,6.0,0.0
Siena,3-1-0,75.0%,-6.3,+4.8
Florida St,3-1-0,75.0%,8.5,+2.4
Arizona St,3-1-0,75.0%,9.3,+4.9
Belmont,3-1-0,75.0%,4.3,+2.1
UCLA,3-1-0,75.0%,27.0,+7.9
New Mexico,3-1-0,75.0%,20.0,+5.0
St Fran (PA),3-1-0,75.0%,-0.4,+5.3
N Alabama,3-1-0,75.0%,5.0,+4.6
Gard-Webb,3-1-0,75.0%,-4.5,+1.9
San Francisco,3-1-0,75.0%,17.8,+7.9
Jacksonville,2-1-0,66.7%,-7.0,+1.7
Butler,2-1-0,66.7%,9.7,-1.5
Jksnville St,2-1-0,66.7%,6.7,+7.8
Cincinnati,2-1-0,66.7%,22.0,+5.8
Penn St,2-1-0,66.7%,33.7,+13.3
Wm & Mary,2-1-0,66.7%,-0.7,-0.2
TN State,2-1-0,66.7%,18.8,+5.2
Col Charlestn,2-1-0,66.7%,-2.7,-7.2
Queens,2-1-0,66.7%,2.0,+7.2
Cleveland St,4-2-0,66.7%,-3.5,+0.4
Wyoming,2-1-0,66.7%,-9.7,-6.2
VMI,2-1-0,66.7%,3.8,-1.2
Portland,2-1-0,66.7%,-16.3,-3.5
Michigan,2-1-0,66.7%,20.7,-0.7
American,2-1-0,66.7%,-18.3,-4.2
NW State,2-1-0,66.7%,8.3,+5.5
Miss Val St,2-1-0,66.7%,-22.8,+6.8
St Johns,2-1-0,66.7%,11.3,+1.2
Morgan St,2-1-0,66.7%,4.3,+0.2
Texas,2-1-0,66.7%,41.3,+5.5
N Iowa,2-1-0,66.7%,-2.3,-3.2
Austin Peay,2-1-0,66.7%,1.0,+7.7
Georgia,2-1-0,66.7%,15.0,+7.5
Florida Intl,2-1-0,66.7%,-4.0,-1.7
Kentucky,2-1-0,66.7%,24.3,+6.7
SIU Edward,2-1-0,66.7%,8.3,+3.8
Bucknell,2-1-0,66.7%,2.0,0.0
Iowa,3-2-0,60.0%,15.0,-1.8
Geo Mason,3-2-0,60.0%,20.2,+9.6
Stanford,3-2-0,60.0%,11.0,0.0
Rice,3-2-0,60.0%,7.0,+3.5
Purdue,3-2-0,60.0%,11.2,+2.0
Vanderbilt,1-1-0,50.0%,14.5,-2.5
S Utah,2-2-0,50.0%,3.0,-2.3
Sacred Hrt,1-1-0,50.0%,4.0,+6.0
Wright St,1-1-0,50.0%,13.3,+7.5
Kansas St,1-1-0,50.0%,12.5,-3.3
Dayton,1-1-0,50.0%,16.7,-1.3
Lipscomb,1-1-0,50.0%,4.0,-2.0
Winthrop,1-1-0,50.0%,11.5,+1.5
Virginia,1-1-0,50.0%,9.5,+3.0
Rhode Island,1-1-0,50.0%,28.0,+14.0
Maryland,2-2-0,50.0%,33.0,+10.8
Boston Col,1-1-0,50.0%,-2.0,-2.8
Coastal Car,1-1-0,50.0%,-15.0,-5.5
WI-Milwkee,1-1-0,50.0%,-1.0,-0.3
Indiana St,1-1-0,50.0%,15.0,+1.5
NC State,1-1-0,50.0%,16.0,-3.0
Army,1-1-0,50.0%,11.8,-2.0
Houston,1-1-0,50.0%,20.5,+2.8
California,2-2-0,50.0%,9.5,+0.1
NC Central,1-1-1,50.0%,7.0,-2.3
