Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+4.5
Queens,20-10-2,66.7%,33.3%,+3.8
Kentucky,50-27-0,64.9%,35.1%,+4.7
Grd Canyon,43-25-0,63.2%,36.8%,+4.3
New Orleans,62-37-1,62.6%,37.4%,+3.1
Samford,77-46-1,62.6%,37.4%,+5.6
TX A&M-Com,24-15-0,61.5%,38.5%,+8.5
Belmont,43-27-1,61.4%,38.6%,+4.4
Richmond,74-49-2,60.2%,39.8%,+2.1
Wyoming,87-58-1,60.0%,40.0%,+3.4
Incar Word,66-45-2,59.5%,40.5%,+3.3
Harvard,57-39-0,59.4%,40.6%,+2.0
NC-Asheville,51-35-2,59.3%,40.7%,+1.6
WI-Milwkee,90-62-0,59.2%,40.8%,+3.2
S Carolina,71-49-4,59.2%,40.8%,+3.2
Idaho St,97-67-3,59.2%,40.9%,+2.9
Auburn,63-44-1,58.9%,41.1%,+3.9
Neb Omaha,94-66-0,58.8%,41.3%,+3.4
Delaware St,82-58-1,58.6%,41.4%,+2.9
Loyola-MD,65-46-2,58.6%,41.4%,+3.0
Tulane,93-66-1,58.5%,41.5%,+3.3
Youngs St,83-59-0,58.5%,41.6%,+4.5
Texas St,63-45-3,58.3%,41.7%,+1.3
North Dakota,88-63-1,58.3%,41.7%,+3.0
Wofford,60-43-1,58.3%,41.8%,+3.9
E Tenn St,57-41-2,58.2%,41.8%,+1.0
Geo Mason,79-57-0,58.1%,41.9%,+1.8
Lipscomb,51-37-1,58.0%,42.1%,+5.2
Brown,66-48-0,57.9%,42.1%,+2.8
James Mad,72-53-0,57.6%,42.4%,+2.5
UC Irvine,50-37-2,57.5%,42.5%,+4.0
BYU,54-40-0,57.5%,42.6%,+4.3
Weber St,58-43-3,57.4%,42.6%,+2.2
Air Force,98-74-2,57.0%,43.0%,+2.3
Oregon St,94-71-1,57.0%,43.0%,+1.9
W Virginia,70-53-2,56.9%,43.1%,+3.1
Central Ark,70-53-2,56.9%,43.1%,+3.5
WI-Grn Bay,87-66-1,56.9%,43.1%,+1.8
UCSD,29-22-1,56.9%,43.1%,+4.9
Northeastrn,76-58-1,56.7%,43.3%,+1.9
Baylor,47-36-1,56.6%,43.4%,+3.5
S Utah,82-63-3,56.6%,43.5%,+3.1
Drake,65-50-1,56.5%,43.5%,+3.1
Navy,52-40-1,56.5%,43.5%,-0.3
Hofstra,52-40-1,56.5%,43.5%,+2.5
Columbia,74-57-1,56.5%,43.5%,+3.6
Rice,83-64-1,56.5%,43.5%,+2.3
UNLV,76-59-0,56.3%,43.7%,+3.4
Alcorn St,54-42-0,56.3%,43.8%,+3.5
S Dakota St,45-35-1,56.3%,43.8%,+2.5
Oral Roberts,68-53-1,56.2%,43.8%,+0.3
S Methodist,55-43-0,56.1%,43.9%,+1.5
SC Upstate,66-52-0,55.9%,44.1%,+0.8
UTSA,85-67-1,55.9%,44.1%,+2.7
UCSB,52-41-3,55.9%,44.1%,+0.4
Dayton,48-38-2,55.8%,44.2%,+2.9
Hampton,63-50-1,55.8%,44.3%,+1.3
Bellarmine,30-24-1,55.6%,44.4%,+0.7
Montana,56-45-0,55.5%,44.6%,+3.2
Florida Intl,82-66-2,55.4%,44.6%,+1.8
Minnesota,83-67-2,55.3%,44.7%,+1.9
NC-Grnsboro,52-42-2,55.3%,44.7%,0.0
Denver,89-72-2,55.3%,44.7%,+2.2
N Colorado,68-55-2,55.3%,44.7%,+1.6
IPFW,63-51-2,55.3%,44.7%,+2.8
Missouri St,74-60-1,55.2%,44.8%,+1.9
Oregon,53-43-0,55.2%,44.8%,+1.5
E Carolina,85-69-3,55.2%,44.8%,+1.5
SIU Edward,92-75-2,55.1%,44.9%,+1.2
U Mass,82-67-0,55.0%,45.0%,+2.0
Michigan,63-52-1,54.8%,45.2%,+1.6
Stetson,58-48-1,54.7%,45.3%,+1.5
VA Tech,65-54-2,54.6%,45.4%,+2.3
South Dakota,65-54-0,54.6%,45.4%,+2.7
Maine,66-55-0,54.6%,45.5%,+1.2
F Dickinson,60-50-2,54.6%,45.5%,+3.3
