Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,6-1-0,85.7%,19.5,+10.0
Queens,7-3-2,70.0%,14.4,+2.7
Maryland ES,22-11-1,66.7%,3.6,+0.8
SE Louisiana,31-16-0,66.0%,3.5,+1.4
Hofstra,36-19-1,65.5%,11.2,+2.7
New Orleans,25-14-0,64.1%,6.4,+3.3
N Florida,23-14-0,62.2%,8.9,+1.9
IU Indy,36-22-0,62.1%,1.2,+1.2
Norfolk St,31-19-0,62.0%,12.5,+1.7
McNeese St,21-13-1,61.8%,12.0,+2.6
Morehead St,37-23-1,61.7%,13.4,+1.6
Austin Peay,30-19-1,61.2%,6.9,+0.2
Monmouth,44-28-2,61.1%,3.0,+1.9
Grd Canyon,33-21-0,61.1%,11.7,+2.0
Vermont,25-16-0,61.0%,14.4,+1.8
Georgia,42-27-2,60.9%,5.5,+1.1
Buffalo,45-29-2,60.8%,9.5,+2.6
NC Central,23-15-1,60.5%,18.6,+1.7
Wofford,32-21-1,60.4%,13.8,+1.7
Cornell,24-16-0,60.0%,9.7,+1.6
North Texas,34-23-0,59.7%,11.0,+1.9
Tennessee,47-32-1,59.5%,9.0,+1.2
Incar Word,19-13-0,59.4%,4.9,+1.0
N Alabama,19-13-1,59.4%,11.5,+0.4
TX-Arlington,31-22-1,58.5%,10.9,+2.3
St Peters,54-39-0,58.1%,1.9,+0.9
Davidson,54-39-1,58.1%,6.7,+0.1
S Dakota St,40-29-0,58.0%,12.3,+0.9
Fla Gulf Cst,22-16-0,57.9%,11.3,+3.1
Citadel,26-19-1,57.8%,13.0,+1.1
Iowa St,45-33-1,57.7%,10.4,+1.0
Coastal Car,30-22-1,57.7%,13.5,+0.5
Kansas City,19-14-0,57.6%,15.3,-0.1
Presbyterian,23-17-2,57.5%,8.2,-0.4
St Marys,43-32-2,57.3%,13.7,+1.8
Oregon,48-36-2,57.1%,11.9,+2.1
Tarleton St,16-12-0,57.1%,17.5,+3.7
Fla Atlantic,29-22-3,56.9%,11.2,+1.2
Hsn Christian,21-16-0,56.8%,5.7,-0.7
BYU,26-20-2,56.5%,14.9,+2.8
Alab A&M,22-17-0,56.4%,-7.5,+1.0
UNLV,44-34-2,56.4%,7.8,+0.7
Coppin St,23-18-1,56.1%,-6.4,+0.3
Rice,23-18-0,56.1%,5.5,+0.9
Fordham,37-29-2,56.1%,2.7,+0.6
S Methodist,51-40-2,56.0%,9.3,+0.8
Purdue,56-44-3,56.0%,10.2,+0.8
N Carolina,57-45-2,55.9%,10.8,+1.7
Abl Christian,24-19-0,55.8%,13.9,+1.4
Clemson,54-43-0,55.7%,4.3,+1.6
Villanova,50-40-1,55.6%,10.2,-0.2
E Washingtn,35-28-0,55.6%,10.3,+1.9
Denver,36-29-1,55.4%,1.8,-0.5
Xavier,48-39-3,55.2%,7.4,+0.8
San Francisco,32-26-0,55.2%,14.1,+3.6
GA Tech,38-31-1,55.1%,4.5,+0.5
Gonzaga,39-32-0,54.9%,20.6,+1.5
UCF,45-37-2,54.9%,2.2,-0.5
UC Davis,34-28-2,54.8%,5.9,+0.3
Beth-Cook,17-14-2,54.8%,3.1,-1.5
South Dakota,40-33-0,54.8%,9.5,+0.3
Longwood,24-20-0,54.6%,5.8,+1.0
Chattanooga,25-21-1,54.4%,15.1,0.0
W Kentucky,25-21-1,54.4%,10.5,+1.9
Minnesota,52-44-2,54.2%,1.3,+0.7
Mercer,26-22-3,54.2%,12.5,+1.2
Liberty,33-28-0,54.1%,15.8,+0.2
S Alabama,27-23-2,54.0%,9.8,+2.7
Cleveland St,34-29-1,54.0%,5.0,+1.8
S Illinois,34-29-6,54.0%,4.1,+1.1
Michigan St,55-47-1,53.9%,9.3,+0.9
Indiana,56-48-2,53.9%,6.9,+1.1
Central Mich,29-25-2,53.7%,9.5,+0.3
Central Conn,22-19-0,53.7%,-1.6,+1.4
LSU,37-32-2,53.6%,5.8,+1.0
Iowa,52-45-3,53.6%,7.1,+1.9
Stanford,31-27-1,53.5%,4.6,0.0
Charl South,24-21-0,53.3%,9.9,+1.2
Connecticut,49-43-2,53.3%,7.6,+0.3
St Josephs,41-36-0,53.3%,1.8,+1.3
Illinois St,34-30-2,53.1%,3.8,+0.9
Geo Mason,34-30-1,53.1%,3.1,+0.6
