Team,Over Record,Over %,Under %,Total +/-
Utah,3-0-0,100.0%,0.0%,+8.3
Wm & Mary,4-0-0,100.0%,0.0%,+8.4
Rhode Island,2-0-0,100.0%,0.0%,+11.5
Wisconsin,4-0-0,100.0%,0.0%,+13.1
Ohio,3-0-1,100.0%,0.0%,+8.1
Elon,2-0-0,100.0%,0.0%,+10.8
Akron,2-0-0,100.0%,0.0%,+12.5
Montana St,2-0-0,100.0%,0.0%,+4.0
SE Missouri,2-0-0,100.0%,0.0%,+6.3
N Florida,4-0-0,100.0%,0.0%,+16.1
Samford,2-0-0,100.0%,0.0%,+18.8
Sam Hous St,3-0-0,100.0%,0.0%,+17.2
N Carolina,3-0-0,100.0%,0.0%,+15.2
Villanova,5-0-0,100.0%,0.0%,+11.9
Davidson,2-0-0,100.0%,0.0%,+16.3
Utah Valley,2-0-0,100.0%,0.0%,+4.3
N Dakota St,3-0-0,100.0%,0.0%,+16.2
Lamar,1-0-0,100.0%,0.0%,+23.0
S Illinois,2-0-0,100.0%,0.0%,+12.8
IL-Chicago,2-0-0,100.0%,0.0%,+23.3
Notre Dame,3-0-0,100.0%,0.0%,+8.7
Stony Brook,3-0-0,100.0%,0.0%,+10.5
TX-Arlington,2-0-0,100.0%,0.0%,+29.5
Wyoming,2-0-1,100.0%,0.0%,+3.8
Tulsa,3-0-0,100.0%,0.0%,+34.8
NC-Grnsboro,2-0-0,100.0%,0.0%,+1.8
Portland St,2-0-0,100.0%,0.0%,+21.3
App State,2-0-0,100.0%,0.0%,+3.5
Murray St,1-0-1,100.0%,0.0%,+4.5
Gonzaga,3-0-0,100.0%,0.0%,+6.7
Fla Atlantic,4-0-0,100.0%,0.0%,+30.8
Cornell,2-0-1,100.0%,0.0%,+6.5
E Tenn St,2-0-0,100.0%,0.0%,+6.3
Alab A&M,1-0-0,100.0%,0.0%,+4.0
IU Indy,2-0-0,100.0%,0.0%,+11.5
Marist,3-0-0,100.0%,0.0%,+23.3
TX El Paso,1-0-0,100.0%,0.0%,+5.5
Mass Lowell,2-0-0,100.0%,0.0%,+10.8
Col Charlestn,3-0-0,100.0%,0.0%,+32.2
TX A&M-CC,3-0-0,100.0%,0.0%,+18.8
Dayton,3-0-0,100.0%,0.0%,+3.3
UC Davis,2-0-0,100.0%,0.0%,+7.3
St Marys,3-0-0,100.0%,0.0%,+19.7
TN State,4-0-0,100.0%,0.0%,+12.4
Texas Tech,2-0-1,100.0%,0.0%,+3.3
NC-Wilmgton,2-0-0,100.0%,0.0%,+20.0
SC Upstate,4-0-0,100.0%,0.0%,+15.3
Radford,4-0-0,100.0%,0.0%,+19.6
Idaho,3-0-0,100.0%,0.0%,+8.3
WI-Grn Bay,3-0-1,100.0%,0.0%,+11.8
Niagara,2-0-0,100.0%,0.0%,+13.8
Bucknell,4-1-0,80.0%,20.0%,+17.0
Charl South,4-1-0,80.0%,20.0%,+4.4
Georgia,3-1-0,75.0%,25.0%,+6.4
Vanderbilt,3-1-0,75.0%,25.0%,+10.8
Bradley,3-1-0,75.0%,25.0%,+2.5
Central Mich,3-1-0,75.0%,25.0%,-0.9
S Methodist,3-1-0,75.0%,25.0%,+9.0
Arizona St,3-1-0,75.0%,25.0%,-2.6
La Salle,3-1-0,75.0%,25.0%,+0.6
TX-Pan Am,3-1-0,75.0%,25.0%,+6.5
Wash State,3-1-0,75.0%,25.0%,+5.1
S Carolina,3-1-0,75.0%,25.0%,+4.9
Siena,3-1-0,75.0%,25.0%,+5.6
Yale,3-1-0,75.0%,25.0%,+11.5
Purdue,3-1-0,75.0%,25.0%,+6.0
Santa Clara,3-1-0,75.0%,25.0%,+5.4
Maryland ES,3-1-0,75.0%,25.0%,+15.5
Toledo,3-1-0,75.0%,25.0%,+2.4
Hofstra,3-1-0,75.0%,25.0%,-3.4
Missouri,3-1-0,75.0%,25.0%,+2.4
Northeastrn,3-1-0,75.0%,25.0%,+4.5
Holy Cross,3-1-0,75.0%,25.0%,+5.0
N Alabama,3-1-0,75.0%,25.0%,+8.0
Gard-Webb,3-1-0,75.0%,25.0%,+9.3
Cal Baptist,3-1-0,75.0%,25.0%,+10.8
Kentucky,2-1-0,66.7%,33.3%,+3.5
Charlotte,2-1-0,66.7%,33.3%,+11.3
Army,2-1-0,66.7%,33.3%,+14.8
Arizona,2-1-0,66.7%,33.3%,+8.0
Delaware,2-1-0,66.7%,33.3%,-1.8
St Johns,2-1-0,66.7%,33.3%,-5.0
Morgan St,2-1-0,66.7%,33.3%,+3.3
Clemson,2-1-0,66.7%,33.3%,-0.2
Memphis,2-1-0,66.7%,33.3%,+0.8
New Mexico,2-1-0,66.7%,33.3%,+9.3
Oklahoma St,2-1-0,66.7%,33.3%,+2.0
Wright St,2-1-0,66.7%,33.3%,-0.5
E Washingtn,2-1-0,66.7%,33.3%,+7.2
Miss State,2-1-0,66.7%,33.3%,+5.5
Southern,2-1-0,66.7%,33.3%,+7.5
Loyola-Chi,2-1-0,66.7%,33.3%,+6.3
Wichita St,2-1-0,66.7%,33.3%,+9.5
California,2-1-0,66.7%,33.3%,+7.7
Florida A&M,2-1-0,66.7%,33.3%,+13.2
Lafayette,2-1-1,66.7%,33.3%,+1.5
CS Bakersfld,2-1-0,66.7%,33.3%,+9.5
Buffalo,2-1-0,66.7%,33.3%,+7.2
James Mad,2-1-0,66.7%,33.3%,+5.7
Quinnipiac,2-1-0,66.7%,33.3%,-4.5
Texas,2-1-1,66.7%,33.3%,+2.8
Indiana St,2-1-0,66.7%,33.3%,+12.2
Stetson,2-1-0,66.7%,33.3%,-4.0
Loyola-MD,2-1-0,66.7%,33.3%,-1.5
Belmont,2-1-0,66.7%,33.3%,+1.2
Liberty,2-1-0,66.7%,33.3%,+0.5
Mt St Marys,2-1-0,66.7%,33.3%,+6.8
Miami (OH),2-1-0,66.7%,33.3%,+4.3
Oklahoma,2-1-0,66.7%,33.3%,-0.5
Cal St Nrdge,2-1-0,66.7%,33.3%,+1.7
NW State,2-1-0,66.7%,33.3%,-0.7
Georgetown,2-1-0,66.7%,33.3%,-4.5
Illinois St,2-1-0,66.7%,33.3%,+3.5
Cal Poly,2-1-0,66.7%,33.3%,+2.8
Syracuse,2-1-0,66.7%,33.3%,+19.0
Richmond,2-1-0,66.7%,33.3%,-1.0
Norfolk St,2-1-0,66.7%,33.3%,-1.7
IPFW,2-1-0,66.7%,33.3%,+5.5
UNLV,2-1-0,66.7%,33.3%,+11.2
Rutgers,2-1-0,66.7%,33.3%,+11.2
Detroit,2-1-0,66.7%,33.3%,+7.7
Dartmouth,2-1-0,66.7%,33.3%,+6.0
Evansville,2-1-0,66.7%,33.3%,+12.0
NC State,2-1-0,66.7%,33.3%,+8.8
Tennessee,2-1-0,66.7%,33.3%,-4.7
USC,2-1-0,66.7%,33.3%,+6.3
Grd Canyon,2-1-0,66.7%,33.3%,+9.5
Navy,2-1-0,66.7%,33.3%,+17.0
Houston,2-1-0,66.7%,33.3%,-0.5
San Jose St,2-1-0,66.7%,33.3%,-0.5
Baylor,2-1-0,66.7%,33.3%,+3.7
Pepperdine,2-1-0,66.7%,33.3%,+9.5
Ball St,2-1-0,66.7%,33.3%,+6.7
Idaho St,2-1-0,66.7%,33.3%,-9.3
S Dakota St,2-1-0,66.7%,33.3%,+5.2
Incar Word,2-1-0,66.7%,33.3%,+8.0
South Dakota,2-1-0,66.7%,33.3%,+17.2
LIU,2-1-0,66.7%,33.3%,-2.2
Lindenwood,2-1-0,66.7%,33.3%,0.0
Sacred Hrt,3-2-0,60.0%,40.0%,+4.6
GA Southern,3-2-0,60.0%,40.0%,+9.5
St Fran (PA),3-2-0,60.0%,40.0%,-4.0
Geo Mason,3-2-0,60.0%,40.0%,+3.5
NC Central,3-2-0,60.0%,40.0%,+1.4
S Indiana,3-2-0,60.0%,40.0%,+2.7
Old Dominion,2-2-0,50.0%,50.0%,+4.3
E Kentucky,1-1-0,50.0%,50.0%,-3.0
Princeton,2-2-0,50.0%,50.0%,+3.8
Hawaii,1-1-0,50.0%,50.0%,+7.8
E Carolina,1-1-0,50.0%,50.0%,+2.8
Pittsburgh,1-1-2,50.0%,50.0%,+2.6
Kennesaw St,1-1-0,50.0%,50.0%,+3.8
Washington,1-1-0,50.0%,50.0%,-17.3
Chicago St,2-2-0,50.0%,50.0%,-2.9
Mercer,1-1-0,50.0%,50.0%,-4.3
UCSB,1-1-0,50.0%,50.0%,+12.0
Winthrop,2-2-0,50.0%,50.0%,-3.9
Iowa,2-2-0,50.0%,50.0%,-6.5
Lipscomb,2-2-0,50.0%,50.0%,-6.8
Ark Pine Bl,2-2-0,50.0%,50.0%,+4.0
DePaul,2-2-0,50.0%,50.0%,+2.3
U Penn,2-2-0,50.0%,50.0%,-1.4
W Illinois,2-2-0,50.0%,50.0%,-2.5
Weber St,1-1-0,50.0%,50.0%,-4.3
Utah St,1-1-0,50.0%,50.0%,+12.3
S Florida,2-2-0,50.0%,50.0%,-2.0
St Josephs,2-2-0,50.0%,50.0%,+3.0
