Team,ATS Record,Cover %,MOV,ATS +/-
Austin Peay,1-0-0,100.0%,13.0,+8.5
Towson,1-0-0,100.0%,29.5,+2.0
Georgia St,2-0-0,100.0%,19.7,+6.3
Florida A&M,1-0-0,100.0%,42.0,+3.5
Beth-Cook,1-0-0,100.0%,13.0,+9.0
Toledo,1-0-0,100.0%,9.0,+2.0
American,1-0-0,100.0%,12.0,+13.5
McNeese St,1-0-0,100.0%,30.5,+4.0
Winthrop,2-0-0,100.0%,35.0,+6.5
SC Upstate,1-0-0,100.0%,20.3,+5.0
Kennesaw St,3-0-0,100.0%,22.0,+9.5
SE Missouri,1-0-0,100.0%,25.0,+3.5
Nevada,4-0-0,100.0%,20.5,+10.1
Drexel,2-0-0,100.0%,22.0,+11.0
Yale,1-0-0,100.0%,40.0,+18.0
Furman,2-0-0,100.0%,37.8,+2.0
Denver,2-0-0,100.0%,13.7,+6.0
Houston,3-0-0,100.0%,46.3,+14.0
Norfolk St,1-0-0,100.0%,37.7,+18.5
AR Lit Rock,1-0-0,100.0%,19.5,+1.0
St Fran (PA),1-0-0,100.0%,24.5,+14.5
Siena,2-0-0,100.0%,4.5,+6.8
St Bonavent,3-0-0,100.0%,17.5,+5.0
Missouri St,2-0-0,100.0%,14.7,+8.8
Central Conn,1-0-0,100.0%,28.5,+3.0
Sacred Hrt,1-0-0,100.0%,13.0,+14.5
Texas St,1-0-0,100.0%,30.0,+11.5
S Car State,2-0-0,100.0%,64.0,+51.0
Binghamton,2-0-0,100.0%,14.0,+1.5
Utah Valley,1-0-0,100.0%,32.0,+28.0
Radford,2-0-0,100.0%,23.3,+12.3
Boise St,2-0-0,100.0%,30.7,+18.3
Auburn,2-0-1,100.0%,35.7,+12.7
Utah,5-0-0,100.0%,36.8,+8.1
Queens,1-0-0,100.0%,32.0,+8.5
NC-Grnsboro,1-0-0,100.0%,27.0,+3.5
La Salle,3-0-0,100.0%,16.7,+12.0
Morehead St,1-0-0,100.0%,23.0,+5.0
LIU,1-0-0,100.0%,26.0,+1.5
Colgate,1-0-0,100.0%,33.0,+4.5
Mt St Marys,2-0-0,100.0%,18.0,+1.5
S Illinois,1-0-0,100.0%,23.5,+18.0
Albany,1-0-0,100.0%,15.0,+6.0
Northeastrn,2-0-0,100.0%,9.5,+12.3
Wm & Mary,1-0-0,100.0%,29.5,+9.0
Jacksonville,1-0-0,100.0%,11.0,+2.5
North Dakota,1-0-0,100.0%,18.5,+11.5
Davidson,2-0-0,100.0%,24.7,+4.0
Hofstra,1-0-0,100.0%,20.5,+9.5
