Team,ATS Record,Cover %,MOV,ATS +/-
St. Thomas,28-19-0,59.6%,3.9,+1.3
Longwood,68-47-1,59.1%,-0.7,+1.6
Southern,63-44-1,58.9%,3.1,+1.4
N Alabama,42-30-2,58.3%,2.4,+2.3
S Car State,46-33-1,58.2%,-1.4,+1.5
SC Upstate,53-39-3,57.6%,-1.4,+0.6
Le Moyne,8-6-0,57.1%,0.3,+1.5
N Florida,72-55-2,56.7%,-0.8,+1.2
Oakland,151-116-5,56.6%,2.2,+0.2
Villanova,331-256-9,56.4%,7.5,+0.9
Sam Hous St,86-67-5,56.2%,3.9,+1.4
Jksnville St,132-103-7,56.2%,1.6,+0.9
Yale,181-143-11,55.9%,2.7,+0.8
Grambling St,63-50-2,55.8%,-1.5,+1.8
LA Tech,240-191-9,55.7%,4.5,+0.8
Utah St,301-242-9,55.4%,8.2,+1.8
Gard-Webb,72-58-1,55.4%,2.1,+1.8
Lipscomb,88-71-1,55.4%,0.8,+1.0
Kansas City,73-59-2,55.3%,-0.9,+0.4
IPFW,129-105-4,55.1%,1.7,+1.0
Towson,145-118-3,55.1%,0.0,+1.0
Colgate,89-73-1,54.9%,0.8,+1.2
Indiana St,214-177-6,54.7%,1.3,+1.0
Miami,250-207-11,54.7%,5.0,+0.7
NW State,53-44-4,54.6%,0.1,+1.1
Connecticut,319-265-9,54.6%,9.6,+1.0
Iowa St,237-197-6,54.6%,5.9,+1.0
St Peters,155-129-5,54.6%,-1.0,+1.1
NC Central,72-60-1,54.6%,6.3,+1.2
Mercer,103-86-3,54.5%,0.4,-0.1
IL-Chicago,186-156-10,54.4%,0.0,0.0
Abl Christian,64-54-1,54.2%,5.1,+1.1
Canisius,150-127-7,54.2%,-1.2,-0.1
Toledo,235-199-6,54.2%,4.6,+0.9
S Dakota St,158-134-5,54.1%,5.9,+1.1
Davidson,253-215-9,54.1%,6.6,+0.5
Vermont,115-98-6,54.0%,6.9,+0.7
Merrimack,41-35-2,54.0%,1.5,+1.1
Jackson St,55-47-2,53.9%,0.8,+0.5
Xavier,316-270-14,53.9%,6.8,+0.8
Houston,244-209-9,53.9%,6.6,+1.2
Saint Louis,240-206-3,53.8%,2.3,+0.4
NC-Wilmgton,209-181-15,53.6%,1.8,+0.4
Lafayette,53-46-1,53.5%,-0.4,0.0
Creighton,305-265-12,53.5%,7.2,+0.7
Penn St,191-166-11,53.5%,0.9,+0.6
Norfolk St,84-73-5,53.5%,1.7,+0.8
Grd Canyon,85-74-2,53.5%,7.3,+1.4
S Florida,171-149-7,53.4%,0.8,+0.1
S Mississippi,191-167-8,53.4%,2.7,0.0
Florida A&M,40-35-0,53.3%,-3.7,+0.2
Nevada,241-211-12,53.3%,4.4,+0.6
Memphis,314-275-15,53.3%,7.9,+0.7
South Dakota,97-85-3,53.3%,1.9,-0.5
Tulsa,235-206-9,53.3%,4.3,+0.3
Temple,268-235-9,53.3%,3.4,+0.4
San Diego St,278-244-10,53.3%,6.1,+0.8
Manhattan,175-154-6,53.2%,0.4,+0.1
Kansas St,225-198-8,53.2%,4.3,+0.7
TX A&M-CC,67-59-3,53.2%,1.8,+0.6
Marquette,268-236-6,53.2%,5.4,+0.6
Neb Omaha,76-67-0,53.2%,-2.4,-0.1
Wichita St,264-233-14,53.1%,7.2,+0.8
Jacksonville,60-53-2,53.1%,-1.1,0.0
New Mexico,250-221-14,53.1%,6.0,+0.6
Oregon,286-253-12,53.1%,5.6,+0.8
Evansville,169-150-10,53.0%,0.4,+0.1
N Iowa,231-205-11,53.0%,3.1,+0.2
VCU,291-259-13,52.9%,6.1,+0.8
Princeton,210-187-5,52.9%,6.6,+1.1
Kent St,275-245-15,52.9%,4.7,+0.5
Stanford,269-240-12,52.9%,6.2,+0.5
Wisconsin,309-277-13,52.7%,7.1,+0.7
Weber St,215-193-8,52.7%,3.7,+0.3
Michigan St,333-299-10,52.7%,8.4,+0.4
Utah,247-222-13,52.7%,6.0,+0.6
North Texas,188-169-11,52.7%,2.1,+0.6
Santa Clara,210-189-9,52.6%,0.5,+0.1
Utah Tech,20-18-1,52.6%,0.3,-1.2
Navy,61-55-1,52.6%,1.7,-0.1
Cal St Nrdge,143-129-3,52.6%,-0.3,+0.2
GA Southern,165-149-6,52.6%,0.6,+0.2
Butler,285-258-16,52.5%,6.1,+0.9
Hofstra,200-181-9,52.5%,3.9,+0.7
Coastal Car,78-71-4,52.4%,2.5,-0.3
Belmont,156-142-5,52.4%,7.1,+0.3
Utah Valley,79-72-1,52.3%,2.7,+0.8
Maryland BC,68-62-1,52.3%,-1.0,+1.2
Duke,387-353-17,52.3%,13.6,+0.3
UCLA,301-275-9,52.3%,6.7,+0.7
E Washingtn,189-173-7,52.2%,1.9,+0.4
TX El Paso,216-198-7,52.2%,3.3,0.0
Providence,229-210-9,52.2%,3.3,+0.8
Baylor,227-210-6,52.0%,7.3,+0.8
UL Monroe,95-88-3,51.9%,-1.7,-0.1
Monmouth,95-88-2,51.9%,0.2,+0.3
Citadel,98-91-6,51.9%,-1.7,0.0
Gonzaga,373-347-18,51.8%,13.8,+1.0
Mississippi,223-208-8,51.7%,4.2,-0.6
Queens,15-14-0,51.7%,2.0,-0.2
Maryland ES,31-29-2,51.7%,-6.4,-1.6
