Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Boston,482-470-10,50.6%,49.4%,0.6,273-271-3,50.2%,49.8%,0.2,22-15-1,59.5%,40.5%,3.6,181-171-3,51.4%,48.6%,0.0,294-295-7,49.9%,50.1%,0.8,217-242-4,47.3%,52.7%,-0.1,119-144-3,45.3%,54.8%,-0.8,360-323-7,52.7%,47.3%,1.1,252-215-5,54.0%,46.0%,1.2,81-66-4,55.1%,44.9%,3.1,290-299-4,49.2%,50.8%,0.0,91-93-2,49.5%,50.5%,0.5,118-106-5,52.7%,47.3%,1.7,89-90-1,49.7%,50.3%,-0.1
Philadelphia,441-437-9,50.2%,49.8%,0.1,222-242-4,47.8%,52.2%,-0.8,22-8-0,73.3%,26.7%,6.0,222-210-3,51.4%,48.6%,0.3,213-222-6,49.0%,51.0%,-0.1,212-219-7,49.2%,50.8%,-0.3,210-224-5,48.4%,51.6%,-1.0,229-208-4,52.4%,47.6%,1.2,222-212-2,51.2%,48.9%,0.3,79-68-2,53.7%,46.3%,1.1,250-280-6,47.2%,52.8%,-0.9,112-89-2,55.7%,44.3%,1.6,107-106-3,50.2%,49.8%,0.6,90-81-1,52.6%,47.4%,1.2
New Orleans,422-419-8,50.2%,49.8%,0.2,212-218-3,49.3%,50.7%,0.8,15-11-0,57.7%,42.3%,2.5,226-217-4,51.0%,49.0%,0.1,191-196-4,49.4%,50.7%,0.4,187-229-4,45.0%,55.1%,-1.3,222-243-6,47.7%,52.3%,-0.2,195-172-2,53.1%,46.9%,0.6,233-183-4,56.0%,44.0%,1.7,72-75-3,49.0%,51.0%,-0.4,263-248-4,51.5%,48.5%,1.0,103-102-1,50.2%,49.8%,-0.5,107-99-4,51.9%,48.1%,-0.4,72-85-1,45.9%,54.1%,-2.3
Sacramento,407-409-14,49.9%,50.1%,0.4,210-194-8,52.0%,48.0%,1.3,19-8-0,70.4%,29.6%,5.2,239-218-7,52.3%,47.7%,1.3,162-186-7,46.6%,53.5%,-0.9,191-211-9,47.5%,52.5%,-0.8,245-265-9,48.0%,52.0%,0.1,160-143-5,52.8%,47.2%,0.8,211-194-5,52.1%,47.9%,1.4,73-88-1,45.3%,54.7%,-1.6,244-234-12,51.1%,49.0%,0.9,105-105-4,50.0%,50.0%,0.4,92-110-2,45.5%,54.5%,-1.4,71-79-1,47.3%,52.7%,0.1
Cleveland,451-454-9,49.8%,50.2%,0.3,244-245-3,49.9%,50.1%,0.3,15-19-2,44.1%,55.9%,-0.9,207-202-3,50.6%,49.4%,-0.2,239-246-6,49.3%,50.7%,0.6,219-233-1,48.5%,51.6%,-0.5,179-204-2,46.7%,53.3%,-0.5,270-249-7,52.0%,48.0%,0.8,232-220-8,51.3%,48.7%,1.1,69-88-2,44.0%,56.1%,-1.1,280-254-4,52.4%,47.6%,0.9,108-104-3,50.9%,49.1%,0.5,99-105-3,48.5%,51.5%,-0.1,87-93-1,48.3%,51.7%,-0.1
Utah,424-435-12,49.4%,50.6%,0.6,231-221-9,51.1%,48.9%,0.6,10-18-0,35.7%,64.3%,-2.1,193-196-6,49.6%,50.4%,0.7,227-232-6,49.5%,50.5%,0.6,218-202-8,51.9%,48.1%,1.6,178-174-7,50.6%,49.4%,1.4,242-259-5,48.3%,51.7%,0.0,196-227-4,46.3%,53.7%,-0.5,75-76-1,49.7%,50.3%,1.3,262-258-10,50.4%,49.6%,0.2,100-104-0,49.0%,51.0%,1.6,93-110-3,45.8%,54.2%,-0.1,77-83-1,48.1%,51.9%,1.8
Houston,433-445-16,49.3%,50.7%,0.1,241-256-9,48.5%,51.5%,-0.5,12-19-0,38.7%,61.3%,0.1,220-191-8,53.5%,46.5%,1.8,209-247-8,45.8%,54.2%,-1.4,210-216-6,49.3%,50.7%,0.5,196-205-4,48.9%,51.1%,0.4,233-239-12,49.4%,50.6%,-0.2,216-215-10,50.1%,49.9%,0.0,81-69-1,54.0%,46.0%,1.7,269-280-9,49.0%,51.0%,-0.1,97-91-6,51.6%,48.4%,1.1,95-98-1,49.2%,50.8%,0.8,71-77-6,48.0%,52.0%,-0.8
LA Lakers,426-439-6,49.3%,50.8%,-0.3,224-225-2,49.9%,50.1%,0.2,16-16-0,50.0%,50.0%,1.9,234-232-3,50.2%,49.8%,-0.3,186-202-3,47.9%,52.1%,-0.3,222-194-4,53.4%,46.6%,1.5,249-241-3,50.8%,49.2%,0.0,172-196-3,46.7%,53.3%,-0.9,191-227-2,45.7%,54.3%,-2.0,72-65-3,52.6%,47.5%,1.7,270-281-1,49.0%,51.0%,-0.7,95-106-2,47.3%,52.7%,-1.7,107-108-2,49.8%,50.2%,-0.1,68-77-2,46.9%,53.1%,-1.0
Okla City,422-438-13,49.1%,50.9%,0.0,230-219-6,51.2%,48.8%,0.6,9-20-1,31.0%,69.0%,-6.1,198-188-7,51.3%,48.7%,0.9,222-241-6,48.0%,52.1%,-0.4,202-223-4,47.5%,52.5%,-0.7,181-213-3,45.9%,54.1%,-1.4,239-224-10,51.6%,48.4%,1.2,213-206-9,50.8%,49.2%,1.0,80-65-3,55.2%,44.8%,1.8,262-272-8,49.1%,50.9%,0.1,84-104-3,44.7%,55.3%,-1.1,108-115-4,48.4%,51.6%,-0.3,71-81-1,46.7%,53.3%,-0.8
Detroit,396-415-13,48.8%,51.2%,0.2,209-207-8,50.2%,49.8%,0.8,12-13-2,48.0%,52.0%,-3.0,248-266-5,48.3%,51.8%,0.2,144-142-8,50.4%,49.7%,0.5,190-220-4,46.3%,53.7%,-0.1,276-294-9,48.4%,51.6%,0.2,119-117-4,50.4%,49.6%,0.4,205-194-9,51.4%,48.6%,0.5,66-91-3,42.0%,58.0%,-0.4,238-244-8,49.4%,50.6%,0.2,99-97-1,50.5%,49.5%,-0.7,88-111-4,44.2%,55.8%,-0.1,80-67-0,54.4%,45.6%,1.5
Charlotte,397-416-9,48.8%,51.2%,0.2,220-239-7,47.9%,52.1%,0.5,14-14-0,50.0%,50.0%,-0.2,221-240-6,47.9%,52.1%,0.1,168-173-3,49.3%,50.7%,0.1,214-194-4,52.5%,47.6%,1.2,250-267-6,48.4%,51.6%,-0.7,146-149-2,49.5%,50.5%,1.7,183-221-5,45.3%,54.7%,-0.8,85-70-1,54.8%,45.2%,0.9,235-260-7,47.5%,52.5%,0.0,85-95-1,47.2%,52.8%,-1.2,92-82-1,52.9%,47.1%,0.7,63-72-1,46.7%,53.3%,0.1
LA Clippers,431-452-17,48.8%,51.2%,0.3,203-239-8,45.9%,54.1%,-1.4,14-16-2,46.7%,53.3%,1.1,173-182-5,48.7%,51.3%,1.0,253-264-12,48.9%,51.1%,-0.1,221-209-8,51.4%,48.6%,0.9,149-149-8,50.0%,50.0%,1.2,280-300-9,48.3%,51.7%,-0.2,201-232-8,46.4%,53.6%,-0.3,86-72-1,54.4%,45.6%,0.3,262-269-12,49.3%,50.7%,0.4,109-103-6,51.4%,48.6%,3.2,119-110-3,52.0%,48.0%,0.8,69-95-2,42.1%,57.9%,0.0
Chicago,405-426-10,48.7%,51.3%,0.6,216-230-4,48.4%,51.6%,0.4,14-14-1,50.0%,50.0%,-0.6,218-230-6,48.7%,51.3%,0.1,181-192-3,48.5%,51.5%,1.2,211-203-6,51.0%,49.0%,1.8,253-255-6,49.8%,50.2%,0.8,152-168-4,47.5%,52.5%,0.4,194-221-4,46.8%,53.3%,-0.5,77-81-1,48.7%,51.3%,-1.3,242-261-7,48.1%,51.9%,0.7,104-94-4,52.5%,47.5%,2.0,85-102-2,45.5%,54.6%,-0.4,72-70-1,50.7%,49.3%,2.9
Miami,443-466-4,48.7%,51.3%,-0.6,252-250-3,50.2%,49.8%,0.1,21-11-0,65.6%,34.4%,5.1,202-205-3,49.6%,50.4%,-0.9,232-259-1,47.3%,52.8%,-0.5,204-238-0,46.2%,53.9%,-2.2,188-214-1,46.8%,53.2%,-1.5,255-249-3,50.6%,49.4%,0.2,225-212-3,51.5%,48.5%,0.9,74-67-1,52.5%,47.5%,-0.3,272-302-3,47.4%,52.6%,-1.0,94-123-0,43.3%,56.7%,-2.0,97-93-1,51.1%,49.0%,-0.9,76-86-0,46.9%,53.1%,-0.4
Orlando,404-426-10,48.7%,51.3%,-0.5,222-246-6,47.4%,52.6%,-0.5,17-13-0,56.7%,43.3%,-0.2,228-266-6,46.2%,53.9%,-1.2,170-155-4,52.3%,47.7%,0.6,203-208-7,49.4%,50.6%,-1.0,296-304-8,49.3%,50.7%,-0.1,106-120-2,46.9%,53.1%,-1.8,191-211-3,47.5%,52.5%,-0.1,82-68-3,54.7%,45.3%,0.4,236-276-6,46.1%,53.9%,-0.9,87-90-1,49.2%,50.9%,-0.9,95-90-3,51.4%,48.7%,-0.1,69-69-1,50.0%,50.0%,-0.4
Brooklyn,410-435-12,48.5%,51.5%,0.5,215-240-9,47.3%,52.8%,0.3,17-10-0,63.0%,37.0%,5.2,222-243-8,47.7%,52.3%,-0.1,180-189-4,48.8%,51.2%,0.8,207-208-7,49.9%,50.1%,1.7,254-268-8,48.7%,51.3%,1.0,153-164-4,48.3%,51.7%,-0.6,196-219-5,47.2%,52.8%,-0.9,68-78-2,46.6%,53.4%,0.9,253-259-8,49.4%,50.6%,0.2,98-99-1,49.8%,50.3%,0.5,97-96-2,50.3%,49.7%,0.8,72-88-2,45.0%,55.0%,0.1
Memphis,413-440-16,48.4%,51.6%,0.2,227-239-5,48.7%,51.3%,0.8,14-11-1,56.0%,44.0%,3.9,191-230-5,45.4%,54.6%,-0.7,216-206-10,51.2%,48.8%,1.0,217-205-5,51.4%,48.6%,1.4,229-227-4,50.2%,49.8%,0.9,183-208-12,46.8%,53.2%,-0.4,193-229-11,45.7%,54.3%,-1.0,70-79-5,47.0%,53.0%,-0.4,247-274-6,47.4%,52.6%,-0.2,93-107-6,46.5%,53.5%,-0.8,93-94-5,49.7%,50.3%,-0.1,82-76-4,51.9%,48.1%,1.7
Golden State,450-492-13,47.8%,52.2%,-0.2,249-266-9,48.4%,51.7%,-0.8,20-16-0,55.6%,44.4%,1.3,145-171-2,45.9%,54.1%,-0.5,299-316-11,48.6%,51.4%,-0.1,224-245-4,47.8%,52.2%,0.3,107-119-3,47.4%,52.7%,0.0,342-371-10,48.0%,52.0%,-0.2,225-247-9,47.7%,52.3%,-0.7,77-73-4,51.3%,48.7%,1.6,251-295-7,46.0%,54.0%,-1.1,100-128-1,43.9%,56.1%,0.0,101-98-3,50.8%,49.3%,1.2,102-108-2,48.6%,51.4%,0.6
New York,393-437-13,47.4%,52.7%,-0.1,216-231-9,48.3%,51.7%,0.7,12-10-3,54.6%,45.5%,3.4,220-263-6,45.6%,54.5%,-0.8,167-171-5,49.4%,50.6%,0.7,206-207-8,49.9%,50.1%,0.3,262-283-9,48.1%,51.9%,0.1,128-151-3,45.9%,54.1%,-0.5,187-228-5,45.1%,54.9%,-0.3,72-72-1,50.0%,50.0%,-0.7,240-274-7,46.7%,53.3%,0.2,93-103-3,47.5%,52.6%,-0.3,84-103-1,44.9%,55.1%,-1.8,69-81-2,46.0%,54.0%,-0.9
Dallas,414-463-10,47.2%,52.8%,0.0,231-255-3,47.5%,52.5%,0.4,12-18-0,40.0%,60.0%,-2.7,207-216-6,48.9%,51.1%,0.6,201-242-4,45.4%,54.6%,-0.7,212-223-3,48.7%,51.3%,0.2,203-230-4,46.9%,53.1%,0.1,209-228-6,47.8%,52.2%,0.0,191-235-7,44.8%,55.2%,-0.7,75-73-3,50.7%,49.3%,0.3,255-288-5,47.0%,53.0%,-0.1,78-107-4,42.2%,57.8%,-1.1,105-101-3,51.0%,49.0%,0.0,72-84-2,46.2%,53.9%,0.4
