Team,Over Record,Over %,Under %,Total +/-
Queens,21-11-2,65.6%,34.4%,+3.1
Kentucky,50-27-0,64.9%,35.1%,+4.7
Samford,78-46-1,62.9%,37.1%,+5.9
Grd Canyon,44-26-0,62.9%,37.1%,+4.3
New Orleans,64-38-1,62.8%,37.3%,+3.3
Belmont,44-27-1,62.0%,38.0%,+4.3
Richmond,76-50-2,60.3%,39.7%,+2.2
Wyoming,88-58-1,60.3%,39.7%,+3.4
NC-Asheville,53-35-2,60.2%,39.8%,+1.8
Incar Word,68-45-2,60.2%,39.8%,+3.5
Harvard,59-40-0,59.6%,40.4%,+2.0
Idaho St,98-67-3,59.4%,40.6%,+3.0
WI-Milwkee,91-63-0,59.1%,40.9%,+3.0
S Carolina,72-50-4,59.0%,41.0%,+3.1
Auburn,63-44-1,58.9%,41.1%,+3.9
Delaware St,83-58-1,58.9%,41.1%,+2.9
Neb Omaha,97-68-0,58.8%,41.2%,+3.4
Geo Mason,81-57-0,58.7%,41.3%,+2.0
E Tenn St,58-41-2,58.6%,41.4%,+1.0
Texas St,65-46-3,58.6%,41.4%,+1.5
Loyola-MD,66-47-2,58.4%,41.6%,+2.9
Weber St,60-43-3,58.3%,41.8%,+2.6
North Dakota,89-64-1,58.2%,41.8%,+3.0
Wofford,62-45-1,57.9%,42.1%,+3.5
Brown,67-49-0,57.8%,42.2%,+2.8
Tulane,94-69-1,57.7%,42.3%,+3.0
Air Force,102-75-2,57.6%,42.4%,+2.3
Central Ark,72-53-2,57.6%,42.4%,+3.7
Youngs St,84-62-0,57.5%,42.5%,+4.6
James Mad,73-54-0,57.5%,42.5%,+2.6
UC Irvine,50-37-2,57.5%,42.5%,+4.0
Lipscomb,52-39-1,57.1%,42.9%,+4.6
TX A&M-Com,24-18-0,57.1%,42.9%,+7.3
Baylor,48-36-1,57.1%,42.9%,+3.5
Northeastrn,77-58-1,57.0%,43.0%,+1.9
S Methodist,57-43-0,57.0%,43.0%,+1.7
Oregon St,95-72-1,56.9%,43.1%,+1.8
Navy,54-41-1,56.8%,43.2%,-0.2
BYU,54-41-0,56.8%,43.2%,+4.1
Dayton,50-38-2,56.8%,43.2%,+3.3
W Virginia,71-54-2,56.8%,43.2%,+2.9
Rice,84-64-1,56.8%,43.2%,+2.3
SC Upstate,69-53-0,56.6%,43.4%,+1.0
Drake,65-50-1,56.5%,43.5%,+3.1
Columbia,74-57-1,56.5%,43.5%,+3.6
Louisiana,61-47-2,56.5%,43.5%,+1.9
