Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Toronto,900-879-34,50.6%,0.4,0.3,487-496-18,49.5%,0.4,0.1,33-26-1,55.9%,0.6,0.3,446-429-18,51.0%,-0.7,0.3,441-441-16,50.0%,1.4,0.3,455-423-16,51.8%,-2.3,0.6,449-439-22,50.6%,-4.9,0.7,446-433-12,50.7%,5.8,-0.2,434-447-18,49.3%,3.0,0.0,185-166-7,52.7%,-1.4,0.9,530-531-19,50.0%,0.9,0.2,194-185-7,51.2%,2.1,0.2,219-198-9,52.5%,-1.2,0.8,152-156-7,49.4%,0.8,-0.4
Utah,893-877-37,50.5%,1.0,0.1,454-450-18,50.2%,0.4,0.0,26-31-1,45.6%,0.5,-0.8,416-414-15,50.1%,0.0,0.0,465-453-22,50.7%,1.8,0.1,431-452-15,48.8%,-2.9,-0.4,396-413-16,49.0%,-5.6,0.3,491-459-21,51.7%,6.5,-0.1,456-415-22,52.4%,4.9,0.7,172-191-9,47.4%,-1.4,-0.5,535-482-17,52.6%,1.6,0.5,222-209-9,51.5%,3.8,0.2,217-218-10,49.9%,-0.6,0.3,160-173-10,48.1%,1.7,-0.2
Philadelphia,898-883-30,50.4%,-1.1,0.1,483-457-17,51.4%,-0.8,0.0,28-31-0,47.5%,-0.4,0.2,487-450-13,52.0%,-2.2,0.6,400-422-17,48.7%,0.3,-0.5,446-442-13,50.2%,-3.7,0.2,489-492-14,49.9%,-6.3,0.3,402-387-16,51.0%,5.3,-0.3,448-432-17,50.9%,1.6,-0.1,179-192-5,48.3%,-3.1,0.1,516-485-19,51.6%,-0.2,0.2,205-210-4,49.4%,-0.4,-0.4,210-216-9,49.3%,-2.2,0.5,175-175-6,50.0%,-1.3,-0.3
New Orleans,870-867-30,50.1%,-1.1,0.2,434-454-14,48.9%,-1.2,0.0,24-31-1,43.6%,-1.1,-0.1,461-458-19,50.2%,-1.8,0.4,397-399-11,49.9%,-0.4,-0.1,432-430-17,50.1%,-3.5,0.6,513-483-17,51.5%,-4.9,1.2,350-375-13,48.3%,4.2,-1.1,436-430-13,50.4%,1.4,-0.1,191-168-7,53.2%,-3.1,0.6,475-513-19,48.1%,-0.9,-0.1,223-213-8,51.2%,0.9,0.6,213-200-8,51.6%,-2.9,0.4,180-155-3,53.7%,0.5,0.9
Phoenix,900-897-28,50.1%,0.5,-0.1,465-435-14,51.7%,1.0,0.4,30-37-1,44.8%,1.9,-0.6,431-415-13,51.0%,-1.1,0.1,460-469-15,49.5%,2.0,-0.3,456-430-16,51.5%,-2.2,0.1,398-416-13,48.9%,-5.9,0.3,497-478-15,51.0%,5.9,-0.5,435-466-11,48.3%,3.1,-0.5,181-174-3,51.0%,-1.3,-0.1,552-507-17,52.1%,1.3,0.5,233-243-8,49.0%,2.4,-0.2,202-219-6,48.0%,-2.5,-1.2,137-179-7,43.4%,-0.5,-2.1
Chicago,889-890-24,50.0%,-0.4,0.1,457-483-13,48.6%,-0.9,-0.3,26-30-0,46.4%,0.5,0.0,458-423-12,52.0%,-0.7,0.9,424-452-12,48.4%,-0.2,-0.7,458-429-14,51.6%,-2.5,0.8,481-475-12,50.3%,-5.0,0.6,406-411-12,49.7%,4.9,-0.6,430-460-10,48.3%,1.6,-0.7,196-188-6,51.0%,-1.0,0.2,486-487-10,50.0%,-0.2,0.1,239-218-4,52.3%,1.2,0.4,193-189-7,50.5%,-1.3,0.6,181-185-8,49.5%,-0.6,-0.1
Orlando,874-881-37,49.8%,-1.4,-0.1,490-458-21,51.7%,-1.1,0.2,27-34-0,44.3%,1.0,0.7,466-488-20,48.9%,-2.7,-0.2,396-383-17,50.8%,0.1,-0.2,448-429-19,51.1%,-4.0,0.0,502-511-23,49.6%,-6.2,0.2,367-367-14,50.0%,5.2,-0.7,417-444-18,48.4%,1.3,-0.3,178-178-7,50.0%,-3.3,-0.4,516-499-23,50.8%,-0.8,0.3,194-230-8,45.8%,-0.6,-1.1,190-193-8,49.6%,-3.0,0.2,153-170-7,47.4%,-1.7,-1.3
Houston,897-909-26,49.7%,1.4,0.2,482-476-13,50.3%,1.6,0.5,27-28-1,49.1%,2.5,0.7,397-409-13,49.3%,0.1,0.5,492-487-12,50.3%,2.6,0.1,454-441-8,50.7%,-1.4,0.4,381-386-11,49.7%,-4.9,0.9,510-520-15,49.5%,6.0,-0.3,434-456-18,48.8%,4.1,0.1,172-191-5,47.4%,-0.9,-0.2,516-518-18,49.9%,1.6,0.3,210-214-4,49.5%,3.0,0.0,205-219-9,48.4%,-0.8,-0.2,182-172-2,51.4%,2.7,0.5
Charlotte,791-812-33,49.3%,-3.5,-0.1,440-441-16,49.9%,-2.9,0.3,25-25-1,50.0%,-1.2,1.3,476-484-23,49.6%,-4.5,-0.3,305-318-9,49.0%,-2.1,0.1,395-405-19,49.4%,-6.4,-0.3,545-574-28,48.7%,-6.9,-0.1,242-234-5,50.8%,4.5,-0.2,395-407-14,49.3%,-0.6,0.0,185-186-6,49.9%,-4.9,0.0,437-437-20,50.0%,-3.0,0.0,186-203-7,47.8%,-2.8,-0.8,165-168-10,49.6%,-6.0,-0.3,144-164-6,46.8%,-3.8,-1.0
Portland,870-895-27,49.3%,-1.3,-0.3,425-452-18,48.5%,-1.8,-0.6,30-32-0,48.4%,-0.7,-0.1,432-468-9,48.0%,-2.4,-0.7,425-418-18,50.4%,-0.1,0.1,428-451-12,48.7%,-4.5,-0.5,456-493-15,48.1%,-6.7,-0.3,411-393-12,51.1%,5.2,-0.3,435-438-13,49.8%,2.0,-0.2,190-168-7,53.1%,-1.3,1.3,484-544-14,47.1%,-1.7,-1.0,220-221-6,49.9%,0.6,-0.1,225-222-3,50.3%,-2.0,0.1,166-151-6,52.4%,0.0,0.1
Sacramento,838-863-41,49.3%,-2.4,-0.4,409-442-14,48.1%,-2.8,-0.8,37-22-1,62.7%,0.6,1.3,502-466-24,51.9%,-2.4,0.4,325-387-16,45.7%,-2.4,-1.5,440-408-20,51.9%,-4.9,0.0,536-521-24,50.7%,-6.1,0.3,299-337-17,47.0%,3.9,-1.5,394-450-21,46.7%,0.1,-0.8,179-183-10,49.5%,-5.5,-0.8,476-491-21,49.2%,-1.5,-0.3,204-211-16,49.2%,-0.1,0.1,225-210-11,51.7%,-3.8,-0.1,146-167-9,46.7%,-2.2,-0.4
Cleveland,905-932-36,49.3%,0.3,-0.3,485-489-20,49.8%,0.6,-0.1,36-30-0,54.6%,2.4,0.8,407-452-15,47.4%,-2.1,-0.7,487-469-21,50.9%,2.4,0.1,443-465-24,48.8%,-2.8,-0.5,414-438-14,48.6%,-6.6,-0.2,485-491-22,49.7%,6.2,-0.4,461-467-12,49.7%,3.3,-0.1,175-201-10,46.5%,-2.9,-1.4,497-514-23,49.2%,0.6,-0.2,211-224-5,48.5%,2.1,-0.1,209-219-11,48.8%,-2.2,-1.0,197-187-3,51.3%,2.2,0.4
Detroit,872-902-41,49.2%,-1.1,-0.2,448-497-27,47.4%,-1.2,-0.5,27-38-0,41.5%,-0.5,-1.1,471-488-20,49.1%,-2.6,-0.1,390-403-21,49.2%,0.6,-0.3,436-446-25,49.4%,-3.7,0.0,476-500-25,48.8%,-6.2,0.3,389-397-16,49.5%,5.1,-0.7,436-454-16,49.0%,1.5,-0.3,186-197-7,48.6%,-3.1,-0.7,482-506-27,48.8%,-0.9,-0.3,209-193-6,52.0%,1.4,1.0,215-212-8,50.4%,-3.2,-0.6,177-161-7,52.4%,0.4,0.9
Brooklyn,868-899-35,49.1%,-2.1,-0.4,463-470-26,49.6%,-1.9,-0.2,27-32-0,45.8%,-4.1,-3.1,461-501-21,47.9%,-3.0,-0.1,397-386-14,50.7%,-1.0,-0.5,449-430-16,51.1%,-4.2,0.3,526-537-21,49.5%,-6.2,0.2,338-354-14,48.8%,4.1,-1.1,410-462-19,47.0%,0.0,-1.0,168-207-5,44.8%,-5.3,-1.6,499-488-23,50.6%,-1.2,0.0,217-192-6,53.1%,0.1,0.5,188-237-3,44.2%,-4.8,-1.5,174-172-7,50.3%,-1.1,0.4
LA Clippers,889-921-20,49.1%,0.8,-0.1,425-446-11,48.8%,0.6,0.0,33-31-0,51.6%,-2.6,-2.4,409-438-6,48.3%,-0.6,-0.1,465-476-14,49.4%,2.0,-0.1,441-448-12,49.6%,-1.9,0.2,376-429-7,46.7%,-6.0,-0.1,508-484-13,51.2%,6.3,0.0,436-462-8,48.6%,3.3,-0.3,188-196-4,49.0%,-0.8,0.3,501-515-13,49.3%,1.4,0.2,220-240-4,47.8%,2.3,-0.7,244-235-5,50.9%,-0.3,0.4,167-179-3,48.3%,1.2,-0.8
Milwaukee,876-909-35,49.1%,0.2,-0.5,460-467-19,49.6%,0.4,-0.3,29-26-0,52.7%,1.4,0.4,446-431-15,50.9%,-0.4,0.2,418-468-20,47.2%,0.8,-1.1,447-438-16,50.5%,-2.6,-0.2,398-431-10,48.0%,-5.9,-0.1,470-470-25,50.0%,5.5,-0.7,420-459-19,47.8%,3.0,-0.5,191-197-7,49.2%,-1.3,-0.2,467-491-18,48.8%,0.4,-0.8,214-243-10,46.8%,1.6,-0.8,202-199-6,50.4%,-1.9,-0.4,189-195-10,49.2%,1.1,0.0
Atlanta,874-937-19,48.3%,-1.4,-0.4,471-522-11,47.4%,-1.5,-0.6,25-30-1,45.5%,-3.2,-1.3,460-487-11,48.6%,-2.2,-0.3,403-439-8,47.9%,-0.6,-0.6,426-479-11,47.1%,-4.4,-0.4,484-524-9,48.0%,-5.9,0.2,389-405-10,49.0%,4.3,-1.1,448-456-8,49.6%,1.5,-0.4,189-203-6,48.2%,-2.5,-0.7,497-512-12,49.3%,-1.0,-0.2,211-201-2,51.2%,0.5,0.3,192-214-6,47.3%,-3.2,-0.6,163-192-0,45.9%,-1.3,-0.4
Washington,824-917-38,47.3%,-2.5,-0.4,428-505-21,45.9%,-2.6,-0.5,24-31-1,43.6%,-5.4,-2.7,476-514-26,48.1%,-3.0,-0.1,339-390-12,46.5%,-1.9,-0.8,419-449-19,48.3%,-5.6,-0.6,525-563-25,48.3%,-6.3,0.1,295-352-13,45.6%,3.9,-1.1,403-461-19,46.6%,0.6,0.0,183-197-4,48.2%,-3.8,-0.1,462-508-24,47.6%,-2.0,-0.2,198-223-13,47.0%,-1.3,-0.6,198-189-4,51.2%,-3.7,0.3,155-181-9,46.1%,-2.3,-0.8
LA Lakers,873-982-32,47.1%,0.3,-0.5,434-491-22,46.9%,0.5,-0.6,40-37-0,52.0%,3.4,0.8,416-445-17,48.3%,-1.4,-0.3,447-525-15,46.0%,1.7,-0.7,433-483-13,47.3%,-3.1,-1.0,402-431-13,48.3%,-6.0,0.3,464-546-19,45.9%,5.4,-1.2,426-483-18,46.9%,3.5,0.0,165-173-3,48.8%,-2.2,-0.7,516-605-25,46.0%,0.5,-0.7,201-226-4,47.1%,2.1,-0.3,238-265-6,47.3%,-1.7,-0.5,152-167-4,47.7%,1.4,0.0
Minnesota,808-918-27,46.8%,-1.8,-0.3,426-489-12,46.6%,-1.7,-0.4,26-30-0,46.4%,1.0,1.1,483-520-10,48.2%,-2.5,0.1,315-386-17,44.9%,-0.9,-1.0,426-432-17,49.7%,-4.1,0.3,485-522-16,48.2%,-6.4,0.1,320-390-11,45.1%,4.7,-0.9,381-485-10,44.0%,0.4,-1.0,174-184-9,48.6%,-3.7,-0.1,463-526-15,46.8%,-1.5,-0.4,197-223-6,46.9%,-0.2,-0.3,185-206-9,47.3%,-3.9,-0.4,145-178-3,44.9%,-1.1,-0.7
