Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Houston,181-141-7,56.2%,12.4,2.5,82-58-2,58.6%,11.6,3.4,52-39-3,57.1%,15.1,2.4,36-31-0,53.7%,10.2,2.7,138-109-7,55.9%,12.0,2.1,52-55-1,48.6%,4.4,1.1,31-25-0,55.4%,-2.9,3.2,149-115-7,56.4%,14.7,2.3,89-59-6,60.1%,18.6,3.8,14-10-0,58.3%,6.8,0.7,15-14-1,51.7%,8.3,1.6,42-43-2,49.4%,13.1,+0.5,57-40-3,58.8%,12.7,+2.9,100-78-3,56.2%,12.3,2.9
Villanova,194-154-5,55.8%,10.1,0.6,85-80-4,51.5%,10.2,0.4,54-42-1,56.3%,12.0,0.4,40-34-1,54.1%,7.7,-0.7,150-114-4,56.8%,10.1,1.0,61-53-3,53.5%,4.0,-0.7,23-21-2,52.3%,-4.1,-0.2,170-132-3,56.3%,12.2,0.7,78-63-1,55.3%,14.6,0.5,13-12-1,52.0%,6.3,0.3,15-10-0,60.0%,7.5,-0.2,50-40-1,55.6%,10.2,-0.2,59-34-0,63.4%,9.6,+1.7,112-90-3,55.5%,9.9,0.8
N Florida,123-98-2,55.7%,0.5,1.3,72-62-2,53.7%,-0.8,1.2,40-30-0,57.1%,0.1,1.4,54-46-0,54.0%,0.2,1.6,65-48-2,57.5%,1.5,1.2,66-58-1,53.2%,-8.2,0.2,75-55-2,57.7%,-9.4,1.9,45-42-0,51.7%,7.3,0.1,55-32-1,63.2%,11.7,3.6,4-9-0,30.8%,-3.9,-1.5,30-24-0,55.6%,-0.9,0.2,22-14-0,61.1%,8.0,+1.9,29-22-0,56.9%,-3.8,+1.5,49-35-2,58.3%,2.4,2.5
S Alabama,162-130-4,55.5%,0.9,0.6,107-85-2,55.7%,-1.9,0.0,65-48-3,57.5%,1.7,1.4,78-57-2,57.8%,1.0,1.7,81-70-2,53.6%,0.2,-0.6,74-59-4,55.6%,-6.3,-0.4,99-69-2,58.9%,-5.1,1.8,60-61-2,49.6%,4.0,-1.1,73-59-0,55.3%,7.0,1.6,11-12-0,47.8%,0.0,-1.8,47-41-1,53.4%,0.6,0.6,25-23-2,52.1%,9.4,+2.5,30-22-0,57.7%,-1.1,+1.0,39-29-0,57.4%,0.1,0.0
Baylor,173-139-7,55.5%,9.1,0.9,96-70-3,57.8%,7.6,1.5,50-42-1,54.4%,11.2,0.0,47-34-3,58.0%,6.5,1.2,122-101-4,54.7%,9.3,0.9,60-41-3,59.4%,0.4,0.6,45-39-1,53.6%,-3.0,1.1,128-100-6,56.1%,12.1,0.8,79-72-2,52.3%,15.6,1.4,8-6-0,57.1%,9.6,-0.1,27-18-1,60.0%,10.0,2.0,38-42-2,47.5%,10.1,-1.1,39-27-2,59.1%,11.8,+1.8,88-73-5,54.7%,7.6,1.2
Colgate,122-98-3,55.5%,4.8,1.3,69-46-3,60.0%,5.0,2.5,30-29-3,50.9%,2.9,0.6,35-24-1,59.3%,3.6,1.4,85-70-1,54.8%,5.5,1.2,63-52-2,54.8%,-0.4,1.0,31-24-2,56.4%,-7.0,1.9,87-73-1,54.4%,10.0,1.0,54-39-1,58.1%,11.4,2.3,7-3-0,70.0%,9.7,2.9,13-10-0,56.5%,10.5,6.0,28-29-0,49.1%,7.2,+0.1,25-23-0,52.1%,1.1,-0.1,72-56-0,56.3%,4.3,0.7
St Peters,167-135-2,55.3%,0.5,1.0,71-66-2,51.8%,0.9,1.2,65-44-0,59.6%,-1.0,0.7,74-61-2,54.8%,0.5,1.0,87-70-0,55.4%,0.8,1.1,83-65-1,56.1%,-3.6,1.1,91-56-1,61.9%,-4.7,2.5,74-76-1,49.3%,4.9,-0.2,63-61-1,50.8%,4.6,0.2,9-10-1,47.4%,0.9,-1.5,46-31-1,59.7%,2.4,2.5,53-38-0,58.2%,1.2,+0.9,43-31-0,58.1%,-1.3,+0.9,47-50-0,48.5%,0.6,0.7
S Dakota St,167-136-4,55.1%,7.1,1.2,87-81-2,51.8%,5.8,1.1,62-52-1,54.4%,6.4,0.1,46-36-0,56.1%,6.2,2.0,114-96-4,54.3%,7.7,1.1,70-58-1,54.7%,-0.7,0.0,49-36-2,57.7%,-5.3,1.6,117-98-2,54.4%,10.0,1.2,68-45-1,60.2%,16.2,3.2,16-15-2,51.6%,4.9,1.4,34-24-1,58.6%,9.2,2.1,40-29-0,58.0%,11.8,+0.9,40-26-2,60.6%,4.2,+2.0,55-45-0,55.0%,7.1,1.9
Utah Valley,125-102-2,55.1%,3.2,1.8,81-63-2,56.3%,0.8,2.4,56-45-0,55.5%,2.3,1.6,51-37-1,58.0%,4.6,2.7,73-63-1,53.7%,2.3,1.2,63-49-2,56.3%,-3.5,1.6,60-51-1,54.1%,-5.9,2.0,65-49-1,57.0%,8.5,1.6,51-40-0,56.0%,10.7,2.6,5-10-0,33.3%,-5.9,-2.5,31-17-0,64.6%,7.2,3.3,24-23-0,51.1%,9.2,+0.1,20-16-0,55.6%,2.3,+1.6,33-30-2,52.4%,3.1,1.9
Penn St,172-141-7,55.0%,2.2,1.1,76-50-2,60.3%,3.6,2.0,40-35-2,53.3%,5.1,1.2,77-64-1,54.6%,0.9,1.4,90-74-6,54.9%,2.2,0.5,56-51-3,52.3%,-4.9,0.7,98-64-2,60.5%,-4.4,2.1,73-75-5,49.3%,8.6,0.0,80-70-1,53.3%,7.7,1.0,12-7-1,63.2%,-3.0,0.4,12-11-0,52.2%,7.4,2.0,51-52-2,49.5%,1.8,-0.1,45-39-3,53.6%,0.7,+1.0,108-88-4,55.1%,0.9,1.0
SE Louisiana,107-88-2,54.9%,-1.9,-0.2,56-53-2,51.4%,-2.4,-0.7,35-28-1,55.6%,-1.6,-1.3,61-37-2,62.2%,-2.2,0.5,44-49-0,47.3%,-2.0,-1.0,62-47-0,56.9%,-8.5,0.3,72-50-0,59.0%,-10.2,0.2,35-38-2,48.0%,4.3,-0.9,32-30-2,51.6%,7.2,-0.8,5-7-0,41.7%,-5.0,-2.9,21-19-1,52.5%,-3.5,0.7,30-16-0,65.2%,3.5,+1.4,21-19-0,52.5%,-7.6,-1.0,46-34-0,57.5%,-0.9,0.5
TX A&M-CC,113-94-1,54.6%,2.3,0.9,63-56-1,52.9%,1.1,1.4,37-29-0,56.1%,3.2,0.2,49-39-0,55.7%,1.4,1.2,63-53-1,54.3%,2.3,0.9,59-44-1,57.3%,-3.6,1.8,64-51-0,55.7%,-7.5,1.7,49-42-1,53.9%,6.2,-0.1,39-35-0,52.7%,9.2,0.4,8-5-0,61.5%,0.9,4.1,25-19-1,56.8%,1.1,-0.7,18-23-0,43.9%,7.3,-2.3,32-15-0,68.1%,-2.5,+2.5,43-41-0,51.2%,2.3,1.8
North Texas,157-131-5,54.5%,3.9,0.8,97-87-5,52.7%,1.1,0.4,72-52-2,58.1%,5.3,1.6,62-57-2,52.1%,0.1,-0.2,92-74-3,55.4%,5.2,1.5,67-55-4,54.9%,-3.4,0.7,69-60-2,53.5%,-6.6,1.1,88-70-3,55.7%,8.5,0.7,70-60-1,53.9%,9.8,1.0,8-13-0,38.1%,0.3,-2.7,49-30-3,62.0%,2.4,1.8,34-22-0,60.7%,11.2,+2.0,26-22-0,54.2%,2.3,+1.3,28-36-0,43.8%,3.9,-0.6
Florida A&M,104-87-0,54.5%,-8.6,0.8,56-50-0,52.8%,-7.9,0.1,47-43-0,52.2%,-7.4,0.5,71-52-0,57.7%,-9.2,1.6,31-30-0,50.8%,-5.9,-0.5,63-52-0,54.8%,-13.8,0.7,87-62-0,58.4%,-11.5,1.8,16-25-0,39.0%,2.9,-3.1,34-32-0,51.5%,-0.2,0.7,6-5-0,54.6%,-13.3,1.0,30-27-0,52.6%,-7.6,0.2,21-22-0,48.8%,-7.4,-0.3,27-15-0,64.3%,-11.7,+3.7,21-12-0,63.6%,-11.8,2.4
TX-Arlington,158-133-7,54.3%,3.0,0.8,95-95-5,50.0%,0.8,-0.1,63-56-2,52.9%,4.9,1.3,69-54-4,56.1%,1.2,1.2,84-77-3,52.2%,4.2,0.6,78-72-3,52.0%,-3.0,1.3,75-56-3,57.3%,-5.6,2.7,81-75-4,51.9%,5.7,-0.8,67-51-3,56.8%,9.9,0.4,6-12-1,33.3%,-3.1,-4.4,47-40-4,54.0%,1.8,-0.1,30-20-1,60.0%,11.3,+2.6,33-18-1,64.7%,0.2,+2.7,42-25-0,62.7%,2.7,2.7
Connecticut,177-150-5,54.1%,7.4,0.9,75-64-3,54.0%,7.4,1.0,53-36-1,59.6%,9.9,1.7,45-64-1,41.3%,3.6,-1.1,126-84-4,60.0%,8.5,1.8,52-52-0,50.0%,-0.5,-0.4,43-49-2,46.7%,-7.1,-1.1,132-99-3,57.1%,13.0,1.6,80-70-4,53.3%,13.4,0.6,10-14-1,41.7%,-0.2,-0.6,13-10-0,56.5%,6.0,1.7,49-42-2,53.9%,7.7,+0.4,53-44-0,54.6%,7.1,+1.1,101-90-3,52.9%,7.3,0.6
S Car State,105-89-4,54.1%,-6.2,0.9,58-44-3,56.9%,-6.1,0.7,43-34-1,55.8%,-3.3,0.7,66-56-3,54.1%,-6.9,0.6,35-30-1,53.9%,-5.9,0.6,63-57-0,52.5%,-13.7,0.4,85-61-4,58.2%,-12.2,1.7,20-27-0,42.6%,4.5,-1.1,31-26-3,54.4%,4.9,2.4,8-2-1,80.0%,-7.7,2.9,27-27-1,50.0%,-6.0,0.6,17-17-0,50.0%,-1.2,+1.3,30-28-1,51.7%,-10.9,+0.9,27-26-1,50.9%,-10.9,1.0
NW State,100-85-5,54.1%,-4.5,0.7,61-53-2,53.5%,-5.4,1.6,35-24-2,59.3%,-1.6,0.3,56-47-2,54.4%,-6.2,0.4,42-35-3,54.6%,-1.9,1.5,62-44-3,58.5%,-11.0,0.8,74-64-2,53.6%,-12.6,0.2,25-21-3,54.4%,6.4,1.5,33-31-1,51.6%,3.2,0.8,10-5-0,66.7%,-9.5,3.4,15-18-3,45.5%,-5.9,0.1,16-16-2,50.0%,1.0,-1.8,23-16-1,59.0%,-9.3,0.0,40-38-0,51.3%,-5.6,0.7
Oakland,169-144-4,54.0%,1.6,-0.1,101-76-4,57.1%,1.6,0.0,61-50-1,55.0%,1.2,0.8,61-73-1,45.5%,-1.6,-1.0,102-69-3,59.7%,3.7,0.5,86-67-3,56.2%,-2.9,0.8,82-54-2,60.3%,-7.4,1.0,87-89-2,49.4%,6.0,-0.9,63-63-1,50.0%,6.8,-1.5,18-14-1,56.3%,1.0,-0.4,42-44-2,48.8%,0.6,-1.5,35-35-0,50.0%,4.6,+0.7,33-33-0,50.0%,-2.0,-1.1,48-36-0,57.1%,3.2,0.3
St Marys,170-145-7,54.0%,10.1,1.1,95-87-3,52.2%,8.3,0.7,77-60-3,56.2%,11.6,1.2,42-28-1,60.0%,8.8,1.5,126-111-6,53.2%,10.1,1.1,56-39-2,59.0%,6.6,1.9,24-32-1,42.9%,-7.8,-1.6,144-113-6,56.0%,12.9,1.4,89-73-4,54.9%,15.2,1.6,5-8-0,38.5%,0.0,-1.6,43-50-2,46.2%,6.4,-0.5,42-30-2,58.3%,13.4,+1.7,33-28-2,54.1%,11.1,+1.4,45-27-2,62.5%,13.4,3.2
Longwood,109-93-3,54.0%,-1.0,1.1,64-58-3,52.5%,-3.4,0.9,33-28-1,54.1%,-1.1,1.0,40-46-2,46.5%,-4.2,0.5,67-45-1,59.8%,2.8,1.7,50-56-1,47.2%,-7.3,0.1,53-48-2,52.5%,-7.2,2.2,56-43-1,56.6%,6.7,0.3,47-29-2,61.8%,6.1,2.3,14-11-0,56.0%,0.7,2.3,18-15-1,54.6%,-1.3,0.3,24-20-0,54.6%,5.2,+1.0,21-15-0,58.3%,-2.5,+1.9,44-39-1,53.0%,-1.0,1.2
Stony Brook,117-100-7,53.9%,1.9,0.0,74-53-4,58.3%,1.2,0.9,36-30-1,54.6%,0.6,0.5,54-36-3,60.0%,2.4,1.6,61-59-4,50.8%,2.1,-0.9,66-51-2,56.4%,-2.9,0.2,60-51-1,54.1%,-8.0,0.7,54-47-6,53.5%,5.9,-0.8,42-44-5,48.8%,7.5,-0.6,11-5-0,68.8%,1.7,4.3,15-17-0,46.9%,0.8,-0.7,19-24-0,44.2%,3.4,-2.8,24-23-3,51.1%,2.0,+0.1,55-48-6,53.4%,2.9,-0.7
GA Tech,165-141-4,53.9%,-0.1,0.4,78-68-2,53.4%,-2.7,0.3,40-30-1,57.1%,4.7,2.0,86-67-0,56.2%,-0.9,0.5,72-71-4,50.4%,-0.3,0.1,67-50-1,57.3%,-5.8,1.7,107-91-3,54.0%,-6.3,0.8,57-50-1,53.3%,8.6,-0.2,83-74-2,52.9%,4.2,-0.3,1-5-0,16.7%,-7.3,-2.2,16-16-0,50.0%,-0.3,-0.9,38-30-1,55.9%,4.8,+0.7,49-43-1,53.3%,-0.3,+0.4,108-90-3,54.6%,-1.6,0.1
Michigan St,185-160-3,53.6%,8.0,0.4,66-74-0,47.1%,4.6,-0.7,53-50-0,51.5%,8.9,0.0,59-38-1,60.8%,7.9,1.5,123-113-2,52.1%,8.1,0.3,49-54-2,47.6%,0.7,-1.2,38-45-1,45.8%,-5.0,-0.3,147-114-2,56.3%,11.9,0.7,96-61-1,61.2%,15.3,1.4,10-12-0,45.5%,2.3,0.1,15-11-1,57.7%,7.7,1.1,54-46-1,54.0%,9.3,+0.9,65-40-2,61.9%,11.0,+1.4,107-87-2,55.2%,8.1,0.6
Boise St,164-142-6,53.6%,7.3,1.4,77-72-3,51.7%,4.6,0.6,40-42-1,48.8%,7.3,-0.1,56-41-2,57.7%,7.7,1.9,104-98-4,51.5%,6.4,1.2,69-54-2,56.1%,1.2,1.4,57-42-2,57.6%,-3.0,1.9,105-98-4,51.7%,10.0,1.2,71-61-3,53.8%,14.7,2.0,10-6-1,62.5%,3.1,2.8,15-11-0,57.7%,8.6,1.7,45-42-0,51.7%,10.0,+0.6,42-28-3,60.0%,9.2,+3.9,99-83-4,54.4%,7.5,1.9
Hofstra,158-137-5,53.6%,5.7,0.6,97-109-3,47.1%,3.7,-0.8,63-46-1,57.8%,5.3,1.0,48-44-2,52.2%,5.6,0.6,106-92-2,53.5%,5.5,0.6,84-50-4,62.7%,2.8,2.2,48-34-3,58.5%,-4.1,1.9,108-103-2,51.2%,7.0,-0.1,53-64-1,45.3%,9.9,-1.1,10-15-0,40.0%,1.2,-2.2,37-35-3,51.4%,6.2,0.5,36-19-1,65.5%,10.4,+2.7,25-9-1,73.5%,8.3,+5.4,48-41-1,53.9%,7.0,0.9
Maine,99-86-4,53.5%,-7.6,-0.2,54-44-2,55.1%,-9.3,1.0,20-31-0,39.2%,-10.9,-2.3,67-53-2,55.8%,-6.6,0.8,28-29-2,49.1%,-8.7,-2.7,65-55-1,54.2%,-13.0,-0.6,83-71-4,53.9%,-10.9,0.2,16-14-0,53.3%,2.0,-2.3,30-30-2,50.0%,-0.5,0.3,4-3-1,57.1%,-5.8,0.3,13-6-0,68.4%,-1.4,1.5,16-22-0,42.1%,-1.5,-2.6,29-20-2,59.2%,-9.9,-0.8,62-46-3,57.4%,-7.7,0.4
Morehead St,156-136-9,53.4%,2.8,0.4,86-89-8,49.1%,-0.7,-0.1,65-52-3,55.6%,2.5,1.5,61-53-6,53.5%,2.7,0.1,93-77-3,54.7%,3.6,1.1,82-73-5,52.9%,-4.7,0.5,77-66-5,53.9%,-8.3,0.7,77-68-4,53.1%,6.8,0.1,59-51-4,53.6%,11.6,0.3,8-5-0,61.5%,3.3,1.7,51-40-6,56.0%,2.3,0.3,35-22-1,61.4%,14.0,+1.8,35-25-0,58.3%,-1.9,+0.8,32-39-0,45.1%,3.8,-1.5
Maryland BC,111-97-2,53.4%,0.2,1.4,65-53-2,55.1%,-1.7,1.5,31-28-0,52.5%,0.9,2.5,46-38-2,54.8%,-0.4,1.8,62-56-0,52.5%,0.5,1.1,57-52-2,52.3%,-5.0,1.5,58-49-1,54.2%,-6.2,2.2,51-47-1,52.0%,6.3,0.5,48-42-0,53.3%,5.6,1.1,7-3-0,70.0%,3.6,1.0,16-12-1,57.1%,-0.7,3.1,26-26-0,50.0%,5.9,+2.2,20-18-0,52.6%,-3.3,0.0,57-54-1,51.4%,-0.2,0.5
Toledo,168-147-1,53.3%,6.3,0.7,102-91-1,52.9%,5.2,0.4,30-33-0,47.6%,6.7,-0.6,47-54-1,46.5%,4.5,-0.8,115-89-0,56.4%,7.1,1.3,80-60-1,57.1%,1.8,1.2,46-30-1,60.5%,-2.5,2.2,119-112-0,51.5%,8.1,0.4,70-68-0,50.7%,11.9,0.9,9-12-0,42.9%,2.5,-2.0,3-1-0,75.0%,14.3,0.3,36-33-0,52.2%,10.1,+2.0,30-23-0,56.6%,4.8,0.0,126-101-1,55.5%,6.3,1.3
Davidson,160-140-3,53.3%,5.3,0.5,74-65-2,53.2%,5.2,0.7,38-40-0,48.7%,4.9,-1.3,55-53-2,50.9%,4.8,0.9,103-83-1,55.4%,4.7,0.4,64-55-1,53.8%,0.5,0.7,44-49-2,47.3%,-6.4,-0.8,115-88-1,56.7%,9.1,1.2,67-60-1,52.8%,12.0,1.2,8-11-1,42.1%,-1.0,-4.1,8-5-0,61.5%,5.2,1.4,52-38-1,57.8%,6.6,+0.1,34-37-0,47.9%,3.5,+0.5,106-84-2,55.8%,6.2,1.6
Oregon,185-162-3,53.3%,6.9,0.6,102-97-0,51.3%,4.7,0.1,64-57-2,52.9%,7.8,0.4,52-43-1,54.7%,6.6,1.9,129-114-2,53.1%,6.4,0.1,50-53-1,48.5%,-1.1,-1.4,47-41-1,53.4%,-3.8,0.9,136-121-2,52.9%,10.1,0.4,96-74-1,56.5%,13.4,2.1,12-14-1,46.2%,-0.9,-0.9,38-40-0,48.7%,4.7,0.3,47-36-2,56.6%,11.8,+2.0,36-29-1,55.4%,6.8,+0.1,71-51-0,58.2%,9.0,1.1
Creighton,178-156-4,53.3%,7.0,1.0,80-62-2,56.3%,5.9,1.0,42-41-0,50.6%,8.2,0.1,64-47-0,57.7%,5.8,1.9,112-102-4,52.3%,7.0,0.9,57-56-2,50.4%,-1.0,0.4,51-52-2,49.5%,-4.4,0.9,125-104-2,54.6%,11.6,1.0,89-75-2,54.3%,13.7,1.7,10-8-0,55.6%,-0.4,-1.2,14-10-1,58.3%,12.7,2.0,59-52-0,53.2%,9.1,+1.3,39-42-2,48.2%,6.1,+0.7,112-97-3,53.6%,6.5,1.4
UC Irvine,162-142-11,53.3%,6.8,0.8,91-83-5,52.3%,5.0,0.5,62-55-5,53.0%,6.4,-0.2,45-44-3,50.6%,7.0,0.9,116-92-8,55.8%,6.6,1.0,78-72-5,52.0%,0.9,0.9,45-41-2,52.3%,-5.0,1.2,117-99-9,54.2%,8.7,0.7,59-47-4,55.7%,15.4,1.2,17-14-1,54.8%,6.3,-0.3,35-30-2,53.9%,6.9,1.9,37-33-4,52.9%,12.7,+0.4,34-26-2,56.7%,3.4,+2.0,48-43-3,52.8%,7.4,1.6
Virginia,172-151-7,53.3%,9.0,-0.2,90-71-5,55.9%,8.5,-0.4,48-53-1,47.5%,11.0,-0.3,36-29-3,55.4%,7.5,-1.1,130-118-4,52.4%,8.9,-0.1,65-44-3,59.6%,3.4,0.3,25-25-1,50.0%,-5.5,-1.8,147-126-6,53.9%,11.1,0.1,77-74-4,51.0%,13.9,-0.1,8-11-0,42.1%,4.5,-0.9,23-18-1,56.1%,7.8,0.2,41-49-2,45.6%,10.3,-0.8,41-31-0,56.9%,8.3,+1.0,93-69-5,57.4%,8.5,-0.2
