Team,Over Record,Over %,Under %,Total +/-
St Marys,3-0-0,100.0%,0.0%,+19.7
Siena,2-0-0,100.0%,0.0%,+5.0
Old Dominion,1-0-0,100.0%,0.0%,+18.5
Duquesne,1-0-0,100.0%,0.0%,+0.5
Cornell,1-0-0,100.0%,0.0%,+6.5
App State,1-0-0,100.0%,0.0%,+1.5
James Mad,1-0-0,100.0%,0.0%,+17.0
UL Monroe,1-0-0,100.0%,0.0%,+82.5
S Alabama,1-0-0,100.0%,0.0%,+5.5
California,2-0-0,100.0%,0.0%,+13.0
U Penn,1-0-0,100.0%,0.0%,+30.5
S Methodist,3-0-0,100.0%,0.0%,+14.2
Santa Clara,1-0-0,100.0%,0.0%,+15.0
Morgan St,1-0-0,100.0%,0.0%,+4.5
NC-Grnsboro,1-0-0,100.0%,0.0%,+2.5
Troy,1-0-0,100.0%,0.0%,+3.5
Georgia,3-0-0,100.0%,0.0%,+12.2
S Dakota St,1-0-0,100.0%,0.0%,+13.0
Wisconsin,3-0-0,100.0%,0.0%,+4.2
TX-Arlington,1-0-0,100.0%,0.0%,+20.0
E Washingtn,1-0-0,100.0%,0.0%,+33.0
W Kentucky,1-0-0,100.0%,0.0%,+22.5
Baylor,1-0-0,100.0%,0.0%,+21.0
Detroit,1-0-0,100.0%,0.0%,+15.5
Texas Tech,2-0-1,100.0%,0.0%,+3.3
IU Indy,1-0-0,100.0%,0.0%,+7.5
Wyoming,1-0-0,100.0%,0.0%,+2.0
Charl South,1-0-0,100.0%,0.0%,+2.5
Dartmouth,2-0-0,100.0%,0.0%,+12.8
Villanova,3-0-0,100.0%,0.0%,+13.2
UCSB,1-0-0,100.0%,0.0%,+26.5
Princeton,1-0-0,100.0%,0.0%,+16.5
NC-Wilmgton,1-0-0,100.0%,0.0%,+23.5
IL-Chicago,1-0-0,100.0%,0.0%,+31.5
North Dakota,1-0-0,100.0%,0.0%,+3.0
IPFW,1-0-0,100.0%,0.0%,+6.5
Washington,1-0-0,100.0%,0.0%,+4.0
Toledo,1-0-0,100.0%,0.0%,+0.5
Memphis,1-0-0,100.0%,0.0%,+3.5
Stetson,1-0-0,100.0%,0.0%,+5.5
Duke,2-0-0,100.0%,0.0%,+16.3
Michigan,1-0-0,100.0%,0.0%,+7.0
Colgate,1-0-0,100.0%,0.0%,+7.5
Bucknell,1-0-0,100.0%,0.0%,+37.0
Loyola-MD,1-0-0,100.0%,0.0%,+14.5
Sac State,1-0-0,100.0%,0.0%,+6.5
Rhode Island,2-0-0,100.0%,0.0%,+11.5
Texas,1-0-1,100.0%,0.0%,+7.8
Col Charlestn,1-0-0,100.0%,0.0%,+1.5
New Mexico,1-0-0,100.0%,0.0%,+23.5
N Florida,1-0-0,100.0%,0.0%,+7.5
WI-Grn Bay,1-0-0,100.0%,0.0%,+20.0
Florida Intl,1-0-0,100.0%,0.0%,+11.5
U Mass,1-0-0,100.0%,0.0%,+29.0
E Tenn St,1-0-0,100.0%,0.0%,+9.5
Mass Lowell,1-0-0,100.0%,0.0%,+19.5
Tennessee,2-0-0,100.0%,0.0%,+5.3
Incar Word,1-0-0,100.0%,0.0%,+11.0
North Texas,1-0-0,100.0%,0.0%,+10.0
Gonzaga,2-0-0,100.0%,0.0%,+9.0
N Mex State,1-0-0,100.0%,0.0%,+18.0
N Alabama,2-0-0,100.0%,0.0%,+5.8
Loyola-Chi,2-0-0,100.0%,0.0%,+12.5
Central Mich,1-0-0,100.0%,0.0%,+7.5
Navy,2-0-0,100.0%,0.0%,+29.5
Bryant,1-0-0,100.0%,0.0%,+29.5
Tulsa,2-0-0,100.0%,0.0%,+15.3
Boston U,1-0-0,100.0%,0.0%,+14.5
Bradley,2-0-0,100.0%,0.0%,+4.3
Norfolk St,1-0-0,100.0%,0.0%,+7.0
Delaware,2-0-0,100.0%,0.0%,+13.5
N Dakota St,1-0-0,100.0%,0.0%,+6.0
Utah,3-0-0,100.0%,0.0%,+8.3
South Dakota,2-0-0,100.0%,0.0%,+26.5
Furman,1-0-0,100.0%,0.0%,+4.5
CS Bakersfld,1-0-0,100.0%,0.0%,+27.5
Stonehill,1-0-0,100.0%,0.0%,+3.5
Yale,1-0-0,100.0%,0.0%,+6.5
Harvard,1-0-0,100.0%,0.0%,+12.5
Denver,1-0-0,100.0%,0.0%,+31.5
TN Tech,1-0-0,100.0%,0.0%,+6.0
N Carolina,1-0-0,100.0%,0.0%,+12.5
