Team,ATS Record,Cover %,MOV,ATS +/-
VMI,1-0-0,100.0%,11.0,+14.0
SIU Edward,1-0-0,100.0%,18.0,+12.5
Sacred Hrt,1-0-0,100.0%,17.0,+17.0
Fla Atlantic,1-0-0,100.0%,3.0,+5.5
GA Southern,1-0-0,100.0%,2.0,+6.5
TX-Pan Am,1-0-0,100.0%,25.0,+18.0
Stonehill,1-0-0,100.0%,26.0,+30.0
Rob Morris,1-0-0,100.0%,14.0,+7.0
NC Central,1-0-0,100.0%,2.0,+7.0
Holy Cross,1-0-0,100.0%,8.0,+15.5
Hawaii,1-0-0,100.0%,10.0,+6.5
Pacific,0-1-0,0.0%,-10.0,-6.5
TN Tech,0-1-0,0.0%,-25.0,-18.0
Brown,0-1-0,0.0%,-8.0,-15.5
Winthrop,0-1-0,0.0%,-2.0,-6.5
Charl South,0-1-0,0.0%,-11.0,-14.0
N Hampshire,0-1-0,0.0%,-17.0,-17.0
New Orleans,0-1-0,0.0%,-26.0,-30.0
Wm & Mary,0-1-0,0.0%,-2.0,-7.0
Nicholls,0-1-0,0.0%,6.0,-9.5
Queens,0-1-0,0.0%,-44.0,-13.0
San Jose St,0-0-0,0.0%,37.0,--
Lindenwood,0-1-0,0.0%,-14.0,-7.0
