Team,ATS Record,Cover %,MOV,ATS +/-
Alabama St,1-0-0,100.0%,-13.0,+6.0
Georgia St,1-0-0,100.0%,-5.0,+0.5
Maryland ES,2-0-0,100.0%,4.7,+13.0
Central Conn,1-0-0,100.0%,6.0,+23.0
UCLA,1-0-0,100.0%,31.0,+5.5
Indiana St,1-0-0,100.0%,27.5,+16.0
Mt St Marys,1-0-0,100.0%,4.0,+11.0
SE Missouri,1-0-0,100.0%,23.0,+17.5
Illinois St,1-0-0,100.0%,9.0,+12.5
Norfolk St,1-0-0,100.0%,9.0,+4.5
Rider,1-0-0,100.0%,1.0,+4.0
Arkansas,1-0-0,100.0%,16.0,+3.0
Florida Intl,2-0-0,100.0%,25.0,+21.3
Towson,1-0-0,100.0%,29.5,+2.0
VMI,1-0-0,100.0%,11.0,+14.0
Lipscomb,1-0-0,100.0%,9.0,+3.5
Arkansas St,1-0-0,100.0%,17.0,+2.0
SC Upstate,2-0-0,100.0%,8.0,+14.8
Rob Morris,1-0-0,100.0%,12.0,+3.0
Radford,1-0-0,100.0%,12.0,+15.5
Wyoming,1-0-0,100.0%,17.0,+6.5
Youngs St,1-0-0,100.0%,-9.0,+3.0
GA Tech,1-0-0,100.0%,19.0,+2.5
Texas A&M,1-0-0,100.0%,32.0,+1.0
Michigan,1-0-0,100.0%,12.0,+5.0
N Iowa,1-0-0,100.0%,-6.0,+1.5
Rice,1-0-0,100.0%,16.0,+5.5
Navy,1-0-0,100.0%,5.0,+3.0
Northeastrn,1-0-0,100.0%,22.0,+20.0
Houston,1-0-0,100.0%,46.0,+14.5
N Arizona,1-0-0,100.0%,3.0,+8.5
Sam Hous St,1-0-0,100.0%,29.0,+23.5
Fairfield,2-0-0,100.0%,-3.0,+4.0
Presbyterian,1-0-0,100.0%,39.0,+8.0
TX-Arlington,1-0-0,100.0%,11.5,+13.0
TX A&M-CC,1-0-0,100.0%,25.0,+3.5
Marist,1-0-0,100.0%,7.0,+16.0
SE Louisiana,1-0-0,100.0%,-21.0,+4.5
Denver,1-0-0,100.0%,20.0,+6.5
Holy Cross,2-0-0,100.0%,-3.5,+8.0
Yale,1-0-0,100.0%,23.0,+6.5
E Illinois,1-0-0,100.0%,13.5,+14.5
UAB,1-0-0,100.0%,14.0,+0.5
Hsn Christian,1-0-0,100.0%,-7.5,+0.5
Idaho St,1-0-0,100.0%,9.0,+17.5
Drexel,1-0-0,100.0%,-3.0,+1.5
Central Mich,2-0-0,100.0%,-3.5,+17.0
Prairie View,1-0-0,100.0%,-3.0,+8.5
Bradley,1-0-0,100.0%,13.0,+1.0
Loyola Mymt,1-0-0,100.0%,-6.0,+0.5
UC Riverside,2-0-0,100.0%,-2.5,+10.3
Duke,1-0-0,100.0%,51.0,+25.5
S Carolina,1-0-0,100.0%,22.0,+2.5
Colgate,1-0-0,100.0%,-2.0,+10.0
Oakland,2-0-0,100.0%,-16.5,+9.3
Bryant,1-0-0,100.0%,23.0,+16.5
F Dickinson,1-0-0,100.0%,7.0,+2.0
St Peters,3-0-0,100.0%,-3.0,+5.3
TN Martin,1-0-0,100.0%,-2.0,+10.5
Florida A&M,2-0-0,100.0%,-30.0,+1.5
Belmont,1-0-0,100.0%,1.0,+7.5
NW State,2-0-0,100.0%,-9.0,+8.0
Cal St Nrdge,1-0-0,100.0%,22.0,+19.5
W Kentucky,1-0-0,100.0%,13.0,+10.5
Stony Brook,1-0-0,100.0%,24.5,+6.5
N Carolina,1-0-0,100.0%,52.0,+27.5
Charlotte,1-0-0,100.0%,17.0,+15.5
Howard,1-0-0,100.0%,1.5,+4.0
S Alabama,2-0-0,100.0%,7.5,+7.5
Murray St,1-0-0,100.0%,21.0,+23.5
