Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,6-1-0,85.7%,19.5,+10.0
Queens,7-2-2,77.8%,15.7,+3.2
SE Louisiana,34-16-0,68.0%,6.2,+1.9
Maryland ES,21-11-1,65.6%,-5.8,+0.3
Norfolk St,38-22-0,63.3%,2.8,+1.5
Grd Canyon,36-21-0,63.2%,11.7,+2.1
Fla Gulf Cst,28-17-0,62.2%,6.1,+3.8
McNeese St,23-14-1,62.2%,6.5,+2.7
NC Central,29-18-0,61.7%,12.0,+3.1
IU Indy,51-32-0,61.5%,4.1,+1.2
Incar Word,19-12-0,61.3%,6.3,+1.3
Vermont,31-20-0,60.8%,8.5,+2.0
Mercer,37-24-3,60.7%,3.5,+2.4
Presbyterian,27-18-2,60.0%,5.0,+0.8
TX-Arlington,37-25-1,59.7%,6.7,+2.4
N Alabama,19-13-1,59.4%,11.5,+0.4
S Dakota St,51-37-2,58.0%,8.2,+1.5
Cornell,48-35-1,57.8%,3.8,+0.9
Wofford,76-56-3,57.6%,9.8,+0.8
N Florida,24-18-0,57.1%,1.7,+1.2
Tarleton St,16-12-0,57.1%,17.0,+3.7
Davidson,114-87-3,56.7%,9.7,+0.8
Monmouth,51-39-3,56.7%,-2.6,+0.6
Coastal Car,35-27-1,56.5%,8.4,+0.3
St Marys,97-75-6,56.4%,11.7,+1.0
UC Irvine,84-65-8,56.4%,8.0,+0.5
Yale,50-39-5,56.2%,5.3,+1.1
Florida A&M,28-22-0,56.0%,-5.9,+1.2
LSU,85-67-8,55.9%,7.3,+1.0
WI-Milwkee,95-75-4,55.9%,3.8,+1.0
Siena,100-80-7,55.6%,2.1,+1.7
Lehigh,25-20-0,55.6%,4.3,0.0
Chattanooga,71-57-1,55.5%,12.0,+0.2
Oregon,93-75-5,55.4%,9.3,+1.3
Utah St,95-77-5,55.2%,12.0,+1.9
Liberty,43-35-0,55.1%,6.4,-0.1
LA Tech,70-57-6,55.1%,8.3,+0.8
Alab A&M,22-18-0,55.0%,-5.4,+0.9
UCF,73-60-2,54.9%,2.9,-0.2
Abl Christian,24-20-0,54.6%,14.5,+1.2
BYU,81-68-4,54.4%,11.8,+2.0
Charl South,26-22-0,54.2%,6.0,+1.5
Mississippi,104-88-2,54.2%,3.9,+0.5
Marquette,132-112-3,54.1%,6.2,+0.2
Buffalo,95-81-4,54.0%,4.3,+1.0
Morehead St,68-58-3,54.0%,8.7,0.0
Hofstra,69-59-9,53.9%,4.8,+1.0
Hsn Christian,21-18-0,53.9%,1.4,-0.8
Missouri St,91-78-2,53.9%,6.6,+1.1
Brown,42-36-3,53.9%,1.4,+0.5
San Francisco,78-67-2,53.8%,8.5,+1.6
James Mad,64-55-2,53.8%,4.4,-0.8
Illinois,123-106-10,53.7%,8.1,+1.2
Bradley,96-83-5,53.6%,4.2,+0.7
Boston U,30-26-1,53.6%,2.1,+1.1
Maryland,136-118-4,53.5%,8.5,+1.1
Charlotte,85-74-4,53.5%,2.4,+0.5
Sacred Hrt,16-14-0,53.3%,-3.4,+0.6
Bucknell,24-21-0,53.3%,2.1,+0.3
Lipscomb,24-21-1,53.3%,5.5,+1.0
San Diego St,97-85-2,53.3%,8.6,+0.9
IL-Chicago,95-84-1,53.1%,1.4,0.0
Purdue,123-109-6,53.0%,8.5,+0.7
Montana,71-63-1,53.0%,8.6,+1.6
St Josephs,107-95-5,53.0%,2.9,+0.4
North Dakota,36-32-1,52.9%,5.4,-0.5
Tennessee,108-96-2,52.9%,8.2,+0.1
App State,72-64-3,52.9%,8.5,+0.8
UNLV,84-75-5,52.8%,6.6,-0.3
Connecticut,124-111-3,52.8%,9.4,-0.3
Saint Louis,106-95-5,52.7%,2.3,0.0
Wright St,87-78-4,52.7%,5.4,+0.3
Denver,79-71-3,52.7%,1.0,-0.3
Utah Valley,30-27-0,52.6%,8.3,+0.1
Gonzaga,91-82-0,52.6%,17.7,+1.8
Richmond,101-91-4,52.6%,4.0,+0.7
UC Davis,51-46-2,52.6%,1.1,-0.4
Lg Beach St,73-66-2,52.5%,3.1,0.0
Dayton,106-96-3,52.5%,6.8,+1.2
Cal St Nrdge,74-67-2,52.5%,4.1,+0.3
Rice,53-48-1,52.5%,4.2,+0.3
S Car State,22-20-0,52.4%,-2.6,+1.0
Boise St,90-82-1,52.3%,9.4,+0.3
UCSB,82-75-6,52.2%,6.8,-0.1
Cleveland St,83-76-4,52.2%,4.4,+0.9
Kansas City,24-22-0,52.2%,6.0,-1.2
Longwood,24-22-0,52.2%,3.4,+0.8
St Peters,99-91-3,52.1%,-2.0,+0.3
N Carolina,124-114-5,52.1%,9.5,+0.4
Miss State,89-82-5,52.1%,6.9,+0.8
Coppin St,26-24-1,52.0%,-4.5,-0.6
S Illinois,93-86-10,52.0%,3.8,-0.3
Wisconsin,121-112-5,51.9%,7.4,+0.3
SE Missouri,57-53-3,51.8%,4.9,+1.3
Elon,57-53-3,51.8%,3.0,-0.2
E Washingtn,72-67-2,51.8%,5.9,+1.1
Nevada,87-81-4,51.8%,5.9,+0.6
Middle Tenn,74-69-4,51.8%,6.8,+0.3
Miami,120-112-4,51.7%,4.7,-0.1
Duke,106-99-2,51.7%,14.5,+0.4
Georgia,91-85-4,51.7%,1.8,+0.3
Clemson,126-118-1,51.6%,3.9,+0.9
Central Mich,79-74-6,51.6%,4.3,-0.6
E Tenn St,49-46-4,51.6%,9.2,+0.5
Villanova,116-109-2,51.6%,7.3,-0.4
S Methodist,85-80-3,51.5%,6.5,+0.1
Oakland,51-48-0,51.5%,4.8,+1.2
USC,85-80-5,51.5%,5.3,-0.2
Jksnville St,51-48-3,51.5%,4.7,+0.4
Wm & Mary,55-52-4,51.4%,3.7,-0.8
IPFW,39-37-2,51.3%,8.4,-0.1
Kent St,98-93-8,51.3%,8.1,+0.2
NW State,20-19-2,51.3%,2.1,-1.4
Columbia,42-40-1,51.2%,3.4,-0.3
Temple,107-102-6,51.2%,3.0,-0.1
Geo Mason,85-81-2,51.2%,3.4,+0.5
Pepperdine,67-64-2,51.2%,1.1,+0.1
Notre Dame,118-113-4,51.1%,5.9,+0.6
Minnesota,121-116-5,51.1%,3.7,+0.5
Creighton,123-118-3,51.0%,8.1,+0.2
Louisiana,75-72-3,51.0%,7.0,+0.5
Fla Atlantic,50-48-3,51.0%,2.2,+0.4
NC-Wilmgton,82-79-9,50.9%,3.0,-0.5
