Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,4-2-1,66.7%,-10.0,+1.6
St Peters,91-56-1,61.9%,-4.7,+2.5
Lipscomb,64-40-2,61.5%,-6.1,+2.5
Gard-Webb,67-42-0,61.5%,-6.6,+2.2
Oakland,84-54-2,60.9%,-7.2,+1.3
Toledo,46-30-1,60.5%,-2.5,+2.2
Providence,88-58-2,60.3%,-2.9,+2.5
Penn St,98-65-2,60.1%,-4.5,+2.1
Seton Hall,80-55-0,59.3%,-4.1,+1.1
SE Louisiana,74-51-0,59.2%,-9.9,+0.4
Florida A&M,89-62-0,58.9%,-11.7,+1.9
S Alabama,99-69-2,58.9%,-5.1,+1.8
W Kentucky,67-48-1,58.3%,-4.7,+1.6
S Dakota St,50-36-2,58.1%,-5.2,+1.7
Temple,81-59-5,57.9%,-5.5,+1.3
N Florida,75-55-2,57.7%,-9.4,+1.9
Hofstra,49-36-3,57.7%,-4.6,+1.7
Boise St,57-42-2,57.6%,-3.0,+1.9
S Car State,85-63-4,57.4%,-12.3,+1.5
Jksnville St,80-60-5,57.1%,-5.8,+2.1
NC Central,53-40-2,57.0%,-9.6,+0.3
Harvard,54-41-1,56.8%,-4.8,+1.5
TX-Arlington,76-58-3,56.7%,-5.7,+2.6
Loyola-Chi,56-43-1,56.6%,-4.6,+1.3
E Washingtn,76-59-1,56.3%,-6.9,+1.5
Kansas St,86-67-1,56.2%,-5.8,+1.2
TX A&M-Com,28-22-2,56.0%,-10.8,-0.1
Colgate,33-26-2,55.9%,-7.2,+1.7
TX A&M-CC,64-51-0,55.7%,-7.5,+1.7
Kentucky,30-24-1,55.6%,-1.7,+2.4
Portland St,86-69-6,55.5%,-5.6,+1.1
IPFW,76-61-3,55.5%,-5.5,+0.9
Wichita St,41-33-4,55.4%,-5.4,+0.2
Jackson St,67-54-3,55.4%,-12.1,+0.7
E Tenn St,62-50-2,55.4%,-4.8,+1.7
Houston,31-25-0,55.4%,-2.9,+3.2
Wisconsin,57-46-6,55.3%,-2.1,+2.5
Texas,68-55-1,55.3%,-3.6,+1.8
Stetson,81-66-6,55.1%,-8.4,+1.1
Army,62-51-3,54.9%,-6.1,+0.7
UC Davis,79-65-0,54.9%,-4.8,+1.9
Maine,86-71-4,54.8%,-10.7,+0.4
UAB,52-43-3,54.7%,-3.9,+2.2
Presbyterian,81-67-3,54.7%,-8.6,+0.2
TX Southern,58-48-3,54.7%,-12.8,+1.9
Buffalo,64-53-3,54.7%,-6.8,+1.0
Miami,72-60-1,54.6%,-5.2,+0.8
E Kentucky,78-65-2,54.6%,-7.9,+1.0
Santa Clara,84-70-6,54.6%,-8.2,+0.3
Notre Dame,78-65-4,54.6%,-5.0,+1.2
Oregon,49-41-1,54.4%,-3.6,+1.1
Campbell,62-52-2,54.4%,-5.5,+1.3
Norfolk St,51-43-0,54.3%,-9.5,+0.5
Morehead St,78-66-5,54.2%,-8.2,+0.8
Maryland BC,59-50-1,54.1%,-6.0,+2.3
Utah Valley,61-52-1,54.0%,-5.9,+2.0
Arkansas St,96-82-4,53.9%,-6.6,+0.7
NW State,76-65-2,53.9%,-12.4,+0.4
Mississippi,76-65-1,53.9%,-5.1,+0.8
SC Upstate,90-77-2,53.9%,-9.2,+0.5
Belmont,35-30-2,53.9%,-5.1,+0.9
N Arizona,120-103-5,53.8%,-9.8,-0.3
App State,92-79-6,53.8%,-6.0,+1.2
St Josephs,92-79-6,53.8%,-6.7,+0.6
Coastal Car,79-68-5,53.7%,-5.5,+0.5
American,65-56-1,53.7%,-6.7,+0.7
Loyola Mymt,88-76-7,53.7%,-8.9,-0.2
GA Tech,107-93-3,53.5%,-6.4,+0.7
North Texas,70-61-2,53.4%,-6.6,+1.0
Niagara,109-95-2,53.4%,-6.4,+0.9
Towson,71-62-4,53.4%,-5.0,+0.8
Villanova,24-21-2,53.3%,-4.1,-0.1
NC A&T,73-64-2,53.3%,-10.6,+0.3
Oregon St,98-86-5,53.3%,-7.6,+0.8
Sac State,99-87-5,53.2%,-7.1,+0.3
NC-Grnsboro,58-51-3,53.2%,-5.1,+1.9
Radford,50-44-4,53.2%,-6.2,+2.3
Rob Morris,75-66-2,53.2%,-8.3,0.0
Chattanooga,67-59-0,53.2%,-6.7,+0.8
Georgia,95-84-3,53.1%,-7.3,-0.1
Monmouth,78-69-3,53.1%,-7.7,+0.4
Akron,52-46-2,53.1%,-5.0,+0.7
Clemson,61-54-4,53.0%,-4.0,+0.9
Vanderbilt,97-86-5,53.0%,-6.9,+0.2
Florida Intl,89-79-6,53.0%,-7.4,+0.1
Duke,18-16-2,52.9%,-0.4,+3.2
Baylor,45-40-1,52.9%,-3.2,+1.0
Furman,45-40-2,52.9%,-7.1,+0.5
Lg Beach St,91-81-3,52.9%,-9.2,-0.2
S Utah,91-81-3,52.9%,-8.9,0.0
NC-Wilmgton,73-65-6,52.9%,-6.8,+0.5
Kansas City,74-66-4,52.9%,-7.3,+1.5
Xavier,56-50-4,52.8%,-3.6,+1.2
S Florida,105-94-5,52.8%,-8.3,+0.6
Canisius,88-79-6,52.7%,-5.7,+0.6
Lehigh,59-53-0,52.7%,-7.9,+0.3
Oklahoma,69-62-4,52.7%,-4.1,+1.0
Wright St,50-45-1,52.6%,-5.0,+1.5
Stony Brook,60-54-1,52.6%,-8.4,+0.3
Cleveland St,97-88-4,52.4%,-8.3,+0.1
Troy,88-80-4,52.4%,-6.0,+1.3
UC Irvine,45-41-2,52.3%,-5.0,+1.2
Siena,80-73-3,52.3%,-6.5,+0.3
Manhattan,103-94-4,52.3%,-7.3,-0.4
UC Riverside,92-84-8,52.3%,-6.6,+0.8
Miss State,69-63-2,52.3%,-5.1,+0.8
Nicholls,46-42-0,52.3%,-11.4,+0.6
LA Tech,46-42-0,52.3%,-5.0,+0.5
Tennessee,47-43-1,52.2%,-3.7,+2.0
Lafayette,71-65-2,52.2%,-8.1,+0.1
High Point,59-54-2,52.2%,-8.6,-0.8
Neb Omaha,100-92-2,52.1%,-10.1,-0.8
Sam Hous St,50-46-2,52.1%,-7.8,+0.3
Liberty,25-23-1,52.1%,-7.0,+0.3
Southern,51-47-3,52.0%,-12.0,+0.7
Wofford,66-61-0,52.0%,-6.3,+1.0
Dayton,40-37-2,52.0%,-2.4,+2.2
Longwood,54-50-2,51.9%,-7.2,+2.1
N Kentucky,55-51-0,51.9%,-6.4,+1.2
Memphis,56-52-0,51.9%,-4.9,+0.7
Kent St,56-52-4,51.9%,-4.8,+1.3
Le Moyne,14-13-1,51.9%,-9.8,+1.7
Iowa St,71-66-3,51.8%,-5.6,+0.8
Grambling St,58-54-1,51.8%,-10.5,+1.7
Brown,73-68-2,51.8%,-6.4,+1.3
Wyoming,92-86-4,51.7%,-7.5,+0.2
GA Southern,77-72-1,51.7%,-5.9,+0.8
Marquette,62-58-3,51.7%,-5.4,+0.3
Texas A&M,65-61-1,51.6%,-5.0,+1.0
Montana St,81-76-5,51.6%,-7.2,+0.2
Mass Lowell,51-48-1,51.5%,-6.7,+1.2
WI-Milwkee,85-80-3,51.5%,-7.0,+0.5
Delaware,86-81-3,51.5%,-7.7,-0.4
Alabama St,69-65-4,51.5%,-13.7,-0.8
NJIT,71-67-3,51.5%,-9.1,+0.1
Cal Baptist,36-34-3,51.4%,-7.1,-0.1
Prairie View,56-53-3,51.4%,-11.9,+0.4
Bowling Grn,77-73-2,51.3%,-6.1,-0.2
Cornell,78-74-3,51.3%,-7.0,+0.8
S Carolina,78-74-2,51.3%,-6.5,+0.4
U Mass,80-76-1,51.3%,-6.4,+0.1
Bucknell,60-57-1,51.3%,-8.1,+0.3
Hampton,85-81-1,51.2%,-8.5,+0.3
Fairfield,88-84-3,51.2%,-6.6,-0.1
UCSB,46-44-1,51.1%,-5.8,+0.4
S Indiana,23-22-1,51.1%,-6.0,+2.2
N Illinois,95-91-5,51.1%,-8.4,-0.1
Fla Atlantic,74-71-3,51.0%,-6.4,+0.8
Arizona St,75-72-6,51.0%,-6.6,0.0
Fresno St,75-72-2,51.0%,-6.2,+0.6
Nevada,51-49-1,51.0%,-6.4,+0.2
IL-Chicago,103-99-3,51.0%,-7.5,+0.3
Central Ark,82-79-4,50.9%,-13.1,-1.0
N Alabama,57-55-3,50.9%,-9.3,+0.8
N Hampshire,59-57-1,50.9%,-8.4,+0.8
Purdue,31-30-2,50.8%,-3.1,+0.9
UCSD,32-31-2,50.8%,-5.5,+1.5
N Colorado,66-64-4,50.8%,-7.3,+0.8
Marist,104-101-5,50.7%,-6.6,+0.2
Alab A&M,81-79-2,50.6%,-11.7,-0.5
Murray St,42-41-3,50.6%,-4.0,+1.3
Austin Peay,89-87-2,50.6%,-8.9,-0.6
UL Monroe,99-97-4,50.5%,-8.0,+0.4
St Bonavent,51-50-4,50.5%,-4.9,0.0
Miss Val St,105-103-1,50.5%,-20.4,-1.1
