Team,ATS Record,Cover %,MOV,ATS +/-
Sac State,3-0-1,100.0%,-5.3,+4.9
LSU,1-0-0,100.0%,11.0,+20.0
Citadel,1-0-0,100.0%,-9.0,+7.5
Grambling St,5-0-0,100.0%,-12.4,+7.8
Davidson,1-0-0,100.0%,6.0,+0.5
St Josephs,1-0-0,100.0%,17.0,+10.0
TX A&M-CC,2-0-0,100.0%,-9.0,+5.8
TX-Pan Am,3-0-0,100.0%,-12.0,+12.3
W Kentucky,2-0-0,100.0%,-10.5,+7.8
Duke,1-0-0,100.0%,14.0,+15.5
Marquette,1-0-0,100.0%,4.0,+6.5
Pittsburgh,1-0-0,100.0%,1.0,+6.5
Tennessee,1-0-0,100.0%,22.0,+24.5
Loyola-Chi,1-0-0,100.0%,5.0,+7.0
Gonzaga,1-0-0,100.0%,13.0,+2.0
Central Mich,4-0-0,100.0%,-1.5,+13.5
Cincinnati,2-0-0,100.0%,19.5,+9.3
Memphis,1-0-0,100.0%,6.0,+7.5
Drexel,3-0-0,100.0%,0.0,+6.3
Idaho St,5-0-0,100.0%,-3.2,+11.2
Belmont,2-0-0,100.0%,4.5,+6.3
Wichita St,1-0-0,100.0%,7.0,+6.0
Oregon St,1-0-0,100.0%,-3.0,+2.0
Kennesaw St,1-0-0,100.0%,-4.0,+6.5
Stanford,1-0-0,100.0%,2.0,+3.5
McNeese St,1-0-0,100.0%,-8.0,+9.5
Detroit,4-0-0,100.0%,-3.0,+13.9
Delaware,2-0-0,100.0%,6.0,+10.0
Illinois St,1-0-0,100.0%,9.0,+12.5
St Bonavent,2-0-0,100.0%,9.0,+3.8
S Alabama,2-0-0,100.0%,-2.0,+9.5
Kent St,2-0-1,100.0%,-1.0,+5.2
Navy,2-0-0,100.0%,0.5,+10.3
Arkansas St,1-0-0,100.0%,-9.0,+16.5
Buffalo,3-0-0,100.0%,-6.3,+10.7
U Mass,2-0-0,100.0%,1.0,+4.0
N Florida,4-0-0,100.0%,1.8,+13.1
Winthrop,2-0-0,100.0%,-10.5,+4.5
Nebraska,1-0-0,100.0%,11.0,+21.0
N Iowa,1-0-0,100.0%,-6.0,+1.5
SE Louisiana,4-0-0,100.0%,-7.8,+6.3
Hsn Christian,3-0-0,100.0%,-24.3,+2.8
Northeastrn,3-0-0,100.0%,2.7,+5.7
Loyola Mymt,1-0-0,100.0%,-6.0,+0.5
Portland,2-0-0,100.0%,-4.0,+11.8
LA Tech,1-0-0,100.0%,15.0,+16.5
E Kentucky,3-0-0,100.0%,3.7,+12.7
Middle Tenn,1-0-0,100.0%,23.0,+27.0
Liberty,2-0-0,100.0%,11.5,+14.8
Georgia,1-0-0,100.0%,8.0,+6.0
Missouri St,1-0-0,100.0%,-7.0,+10.0
UCSD,1-0-0,100.0%,-5.0,+5.5
IPFW,3-0-0,100.0%,0.0,+6.8
Notre Dame,1-0-0,100.0%,21.0,+18.0
Florida,1-0-0,100.0%,13.0,+7.5
Arizona St,1-0-0,100.0%,-8.0,+13.5
Miss State,1-0-0,100.0%,5.0,+3.5
IL-Chicago,1-0-0,100.0%,-9.0,+6.0
NC-Grnsboro,2-0-0,100.0%,-12.0,+3.8
Bucknell,4-0-0,100.0%,-8.5,+4.8
Neb Omaha,5-0-0,100.0%,-5.2,+7.1
Elon,4-0-0,100.0%,4.8,+16.1
N Carolina,2-0-0,100.0%,7.5,+3.5
Cal Poly,5-1-0,83.3%,-5.5,+9.9
Florida A&M,4-1-0,80.0%,-31.6,+0.2
Gard-Webb,4-1-0,80.0%,-8.8,+4.0
St Peters,4-1-0,80.0%,-2.2,+4.0
Norfolk St,4-1-0,80.0%,-1.2,+7.5
NC A&T,4-1-0,80.0%,-7.4,+4.7
Fla Gulf Cst,3-1-0,75.0%,-6.3,+5.6
Oakland,3-1-0,75.0%,-11.0,+8.3
Lafayette,3-1-0,75.0%,-14.3,-1.4
NW State,3-1-0,75.0%,-15.8,+6.0
New Orleans,3-1-0,75.0%,-15.0,+9.0
Cleveland St,3-1-0,75.0%,-16.0,-0.6
South Dakota,3-1-0,75.0%,-10.3,-1.0
Yale,3-1-0,75.0%,-0.3,+0.8
Nicholls,3-1-0,75.0%,-10.3,+2.9
Lipscomb,3-1-1,75.0%,-1.4,+5.6
Florida Intl,2-1-0,66.7%,-4.3,+1.7
Coastal Car,2-1-0,66.7%,-7.7,+1.2
Mass Lowell,2-1-0,66.7%,-22.3,-6.0
St Fran (PA),4-2-0,66.7%,-18.3,+1.5
Furman,2-1-0,66.7%,-4.0,+0.8
IU Indy,2-1-0,66.7%,-14.7,+8.7
Denver,2-1-0,66.7%,-14.0,+2.3
Portland St,2-1-0,66.7%,-5.3,+0.5
N Mex State,2-1-0,66.7%,-5.3,+2.7
UC Irvine,2-1-0,66.7%,13.7,+12.2
North Dakota,2-1-0,66.7%,-13.0,+2.3
TN State,2-1-0,66.7%,-10.0,+5.0
S Utah,2-1-0,66.7%,-14.7,-2.3
Central Conn,2-1-0,66.7%,-3.7,+7.8
Alabama St,2-1-1,66.7%,-16.0,+1.5
Hampton,2-1-0,66.7%,-9.0,+5.2
UC Riverside,4-2-0,66.7%,-12.0,-2.3
Georgia St,2-1-0,66.7%,-23.0,-3.2
Toledo,2-1-0,66.7%,5.0,+3.0
Fairfield,2-1-0,66.7%,-14.7,-6.2
TN Tech,2-1-0,66.7%,-15.7,+8.7
SE Missouri,2-1-0,66.7%,-11.0,+5.0
