Team,Over Record,Over %,Under %,Total +/-
S Indiana,16-8-0,66.7%,33.3%,+4.0
Hsn Christian,42-22-2,65.6%,34.4%,+5.5
TX-Pan Am,48-29-2,62.3%,37.7%,+1.3
New Orleans,93-61-2,60.4%,39.6%,+3.2
Holy Cross,59-39-2,60.2%,39.8%,+0.6
Miss Val St,22-15-1,59.5%,40.5%,+1.1
Howard,53-37-0,58.9%,41.1%,+2.9
Kennesaw St,47-33-2,58.8%,41.3%,+2.0
McNeese St,58-41-1,58.6%,41.4%,+1.8
Radford,79-57-1,58.1%,41.9%,+2.8
Bucknell,80-58-3,58.0%,42.0%,+2.3
Wake Forest,217-158-4,57.9%,42.1%,+3.2
E Washingtn,175-129-2,57.6%,42.4%,+3.2
Oral Roberts,129-96-2,57.3%,42.7%,+3.7
Santa Clara,172-129-3,57.1%,42.9%,+2.7
E Illinois,115-87-4,56.9%,43.1%,+2.8
NW State,55-42-3,56.7%,43.3%,+4.0
Oakland,147-113-4,56.5%,43.5%,+2.4
UCSD,26-20-2,56.5%,43.5%,+1.9
Idaho,120-93-0,56.3%,43.7%,+1.0
Fla Atlantic,135-106-2,56.0%,44.0%,+2.2
Ball St,151-119-3,55.9%,44.1%,+2.2
South Dakota,99-78-5,55.9%,44.1%,+3.8
North Dakota,89-71-2,55.6%,44.4%,+2.4
Montana St,154-123-0,55.6%,44.4%,+2.4
San Jose St,91-73-2,55.5%,44.5%,+2.0
Weber St,196-159-3,55.2%,44.8%,+1.4
Denver,138-112-2,55.2%,44.8%,+1.1
Gard-Webb,71-58-2,55.0%,45.0%,+1.5
SE Missouri,115-94-2,55.0%,45.0%,+3.0
SC Upstate,51-42-0,54.8%,45.2%,+1.4
Campbell,66-55-1,54.6%,45.5%,+1.2
IU Indy,80-67-0,54.4%,45.6%,+3.4
VMI,56-47-1,54.4%,45.6%,+1.9
Chicago St,25-21-0,54.4%,45.7%,+3.6
Abl Christian,64-54-2,54.2%,45.8%,+1.5
Prairie View,58-49-2,54.2%,45.8%,+0.3
Lafayette,52-44-4,54.2%,45.8%,+1.2
Pepperdine,123-105-3,54.0%,46.1%,+1.8
TX Southern,84-72-0,53.9%,46.2%,+2.8
High Point,64-55-3,53.8%,46.2%,+1.5
Boston Col,164-141-9,53.8%,46.2%,+0.7
Grd Canyon,86-74-2,53.8%,46.3%,-0.2
W Carolina,136-118-1,53.5%,46.5%,+2.1
Coastal Car,78-68-0,53.4%,46.6%,+2.2
Ste F Austin,78-68-2,53.4%,46.6%,+0.9
GA Southern,144-126-2,53.3%,46.7%,+0.8
UTSA,74-65-1,53.2%,46.8%,+2.0
Dayton,230-202-4,53.2%,46.8%,+0.1
Boston U,83-73-3,53.2%,46.8%,-0.2
IPFW,119-105-4,53.1%,46.9%,+0.6
Lipscomb,85-75-1,53.1%,46.9%,+0.2
W Michigan,154-136-2,53.1%,46.9%,+2.1
N Colorado,129-114-5,53.1%,46.9%,+1.5
N Dakota St,131-116-3,53.0%,47.0%,+1.1
Iowa St,190-169-5,52.9%,47.1%,+1.4
Neb Omaha,73-65-3,52.9%,47.1%,+1.9
Lamar,48-43-0,52.8%,47.3%,+1.0
Kansas City,68-61-2,52.7%,47.3%,+0.4
Iowa,215-193-5,52.7%,47.3%,+1.9
NC State,217-195-7,52.7%,47.3%,+0.6
N Alabama,40-36-0,52.6%,47.4%,+2.0
Charlotte,162-146-8,52.6%,47.4%,+1.3
Providence,194-175-5,52.6%,47.4%,+0.9
Marshall,154-139-5,52.6%,47.4%,+1.9
Toledo,175-158-1,52.6%,47.5%,+1.8
Stetson,52-47-2,52.5%,47.5%,+2.1
Auburn,178-161-1,52.5%,47.5%,+0.9
California,189-171-4,52.5%,47.5%,+1.3
UNLV,221-200-6,52.5%,47.5%,+1.2
Delaware,137-124-2,52.5%,47.5%,+1.3
Morgan St,54-49-5,52.4%,47.6%,+1.6
SE Louisiana,54-49-1,52.4%,47.6%,+0.8
Bradley,164-149-3,52.4%,47.6%,-0.2
Florida St,208-189-13,52.4%,47.6%,+0.6
Utah St,224-204-6,52.3%,47.7%,+1.3
WI-Grn Bay,157-143-4,52.3%,47.7%,+1.1
Hofstra,183-167-2,52.3%,47.7%,+1.7
Liberty,92-84-3,52.3%,47.7%,+1.4
Purdue,256-234-5,52.2%,47.8%,+1.2
Beth-Cook,47-43-0,52.2%,47.8%,-0.2
UL Monroe,94-86-3,52.2%,47.8%,+2.2
Gonzaga,317-290-4,52.2%,47.8%,+0.8
Niagara,143-131-7,52.2%,47.8%,+2.7
TX El Paso,181-166-2,52.2%,47.8%,+1.0
Pittsburgh,217-199-8,52.2%,47.8%,+0.4
S Mississippi,146-134-4,52.1%,47.9%,+0.9
Montana,190-175-4,52.1%,48.0%,+0.8
Lg Beach St,166-153-1,52.0%,48.0%,+2.6
LSU,194-179-4,52.0%,48.0%,+1.2
Fresno St,168-155-4,52.0%,48.0%,+0.8
Youngs St,117-108-2,52.0%,48.0%,+0.9
