Team,Over Record,Over %,Under %,Total +/-
S Indiana,23-13-0,63.9%,36.1%,+5.3
S Dakota St,111-68-1,62.0%,38.0%,+5.5
New Orleans,106-68-3,60.9%,39.1%,+3.2
Delaware St,71-46-1,60.7%,39.3%,+4.1
NJIT,69-45-1,60.5%,39.5%,+2.9
Sacred Hrt,76-51-0,59.8%,40.2%,+5.3
Lg Beach St,176-119-2,59.7%,40.3%,+5.0
Central Ark,71-48-2,59.7%,40.3%,+3.9
Charlotte,155-105-6,59.6%,40.4%,+3.2
Oral Roberts,116-79-2,59.5%,40.5%,+3.3
Weber St,153-107-1,58.9%,41.2%,+2.0
North Dakota,105-74-1,58.7%,41.3%,+4.2
Youngs St,163-118-1,58.0%,42.0%,+2.9
NC-Asheville,62-45-4,57.9%,42.1%,+3.4
Hawaii,123-90-3,57.8%,42.3%,+2.9
Iowa St,130-96-4,57.5%,42.5%,+4.0
UTSA,86-64-2,57.3%,42.7%,+4.7
Buffalo,153-114-1,57.3%,42.7%,+3.3
Baylor,118-88-4,57.3%,42.7%,+2.9
Queens,20-15-2,57.1%,42.9%,+0.7
E Washingtn,177-133-4,57.1%,42.9%,+2.6
Providence,133-100-4,57.1%,42.9%,+2.3
Illinois St,144-109-4,56.9%,43.1%,+2.7
NC A&T,63-48-1,56.8%,43.2%,+3.1
Morgan St,64-49-1,56.6%,43.4%,+1.9
Indiana St,146-112-5,56.6%,43.4%,+3.4
NW State,65-50-2,56.5%,43.5%,+2.8
Marquette,132-102-4,56.4%,43.6%,+3.4
Boston Col,129-100-7,56.3%,43.7%,+1.0
Dayton,128-100-4,56.1%,43.9%,+2.1
SC Upstate,74-58-0,56.1%,43.9%,+1.0
Holy Cross,70-55-3,56.0%,44.0%,+0.8
Stetson,68-54-3,55.7%,44.3%,+2.2
Evansville,146-117-3,55.5%,44.5%,+2.9
Rhode Island,141-114-3,55.3%,44.7%,+2.0
Sam Hous St,63-51-0,55.3%,44.7%,+1.2
Radford,69-56-0,55.2%,44.8%,+0.8
Arizona,149-121-2,55.2%,44.8%,+2.4
WI-Grn Bay,160-130-3,55.2%,44.8%,+2.3
Alcorn St,76-62-0,55.1%,44.9%,+2.2
Seattle,60-49-3,55.1%,45.0%,+0.8
Old Dominion,140-115-3,54.9%,45.1%,+0.9
Quinnipiac,79-65-1,54.9%,45.1%,+5.2
VMI,79-65-1,54.9%,45.1%,+2.2
Santa Clara,126-104-4,54.8%,45.2%,+1.1
Geo Mason,132-109-2,54.8%,45.2%,+2.1
Florida Intl,139-115-2,54.7%,45.3%,+1.6
SE Missouri,153-127-4,54.6%,45.4%,+2.9
GA Tech,143-119-2,54.6%,45.4%,+2.2
Mercer,84-70-3,54.6%,45.5%,+2.6
LSU,128-107-2,54.5%,45.5%,+2.6
Iowa,135-113-2,54.4%,45.6%,+2.4
U Mass,142-119-3,54.4%,45.6%,+1.3
Ball St,144-121-6,54.3%,45.7%,+1.6
UCSB,151-127-5,54.3%,45.7%,+2.2
N Colorado,126-106-3,54.3%,45.7%,+2.7
Boise St,139-117-3,54.3%,45.7%,+2.3
Iona,146-123-1,54.3%,45.7%,+1.2
SIU Edward,96-81-6,54.2%,45.8%,+0.8
NC-Grnsboro,141-119-7,54.2%,45.8%,+2.3
Columbia,110-93-3,54.2%,45.8%,+1.4
Bucknell,73-62-2,54.1%,45.9%,+1.6
Neb Omaha,100-85-0,54.1%,46.0%,+1.5
BYU,127-108-4,54.0%,46.0%,+2.7
Louisiana,148-126-2,54.0%,46.0%,+1.3
UCSD,27-23-2,54.0%,46.0%,+2.1
Abl Christian,48-41-1,53.9%,46.1%,+2.0
Northeastrn,138-118-7,53.9%,46.1%,+0.4
Nevada,140-120-2,53.9%,46.2%,+1.3
Winthrop,63-54-0,53.9%,46.2%,+2.4
Nebraska,127-109-3,53.8%,46.2%,+2.1
IL-Chicago,157-135-0,53.8%,46.2%,+2.0
Houston,122-105-3,53.7%,46.3%,+2.9
TX A&M-CC,58-50-2,53.7%,46.3%,+0.7
Prairie View,66-57-1,53.7%,46.3%,+1.0
Florida St,125-108-4,53.7%,46.4%,+1.4
Grd Canyon,45-39-0,53.6%,46.4%,+1.0
Hofstra,143-124-3,53.6%,46.4%,+2.4
