Team,ATS Record,Cover %,MOV,ATS +/-
Denver,4-0-0,100.0%,-2.0,+7.0
TN State,2-0-0,100.0%,20.7,+9.5
Southern,3-0-0,100.0%,3.8,+12.5
Central Ark,2-0-0,100.0%,-10.5,+4.0
W Kentucky,4-0-1,100.0%,8.2,+5.2
Texas St,4-0-0,100.0%,19.0,+8.4
Maryland ES,2-0-0,100.0%,-18.0,+3.8
Fresno St,3-0-0,100.0%,-4.3,+4.8
Florida A&M,1-0-0,100.0%,22.0,+4.5
San Jose St,4-0-0,100.0%,2.5,+8.1
Binghamton,4-0-0,100.0%,-4.8,+6.4
SE Louisiana,3-0-1,100.0%,-3.0,+7.8
SC Upstate,3-0-0,100.0%,-8.0,+6.7
Oregon St,4-0-0,100.0%,19.2,+8.6
Lg Beach St,3-0-0,100.0%,4.3,+10.7
NJIT,1-0-0,100.0%,-12.0,+7.0
TX A&M-Com,1-0-0,100.0%,-35.0,+2.5
Tennessee,7-1-0,87.5%,26.4,+8.3
Arizona St,6-1-0,85.7%,8.9,+7.1
St Bonavent,6-1-0,85.7%,12.0,+2.9
Furman,6-1-0,85.7%,11.5,+2.5
NC-Wilmgton,5-1-0,83.3%,5.3,+6.4
Iowa St,5-1-0,83.3%,23.3,+4.3
Liberty,5-1-0,83.3%,19.4,+3.5
IU Indy,4-1-0,80.0%,9.4,+13.2
Lipscomb,4-1-0,80.0%,11.4,+8.0
Delaware,4-1-0,80.0%,2.0,+2.5
Elon,4-1-0,80.0%,6.2,+8.3
Cal Poly,4-1-0,80.0%,0.0,+8.8
Missouri St,4-1-0,80.0%,4.0,+5.7
Jksnville St,4-1-0,80.0%,3.2,+5.6
Gard-Webb,3-1-0,75.0%,-4.8,+3.1
Central Conn,3-1-0,75.0%,10.0,+3.4
Siena,3-1-0,75.0%,-0.3,+4.5
Dartmouth,3-1-0,75.0%,-1.5,-1.1
Buffalo,3-1-0,75.0%,-6.4,+6.4
Cleveland St,3-1-0,75.0%,-4.5,+1.3
NC-Grnsboro,3-1-0,75.0%,-4.3,+0.9
Lafayette,3-1-0,75.0%,5.0,+4.0
Coastal Car,3-1-0,75.0%,-4.3,+2.1
UC Irvine,6-2-0,75.0%,13.9,+6.2
Bucknell,3-1-0,75.0%,-2.3,-0.1
Pacific,3-1-0,75.0%,11.2,+4.6
Kent St,3-1-1,75.0%,9.3,+4.5
Georgia,5-2-0,71.4%,21.9,+10.3
DePaul,5-2-0,71.4%,21.4,+11.6
Marquette,5-2-1,71.4%,14.5,+0.8
Mississippi,5-2-0,71.4%,14.4,+1.0
Stanford,5-2-0,71.4%,11.0,+1.5
Memphis,5-2-0,71.4%,2.4,+2.2
Indiana,5-2-0,71.4%,13.4,-0.6
N Dakota St,5-2-0,71.4%,0.0,+5.4
Morehead St,2-1-0,66.7%,-13.0,-2.3
Brown,4-2-0,66.7%,5.7,+4.1
St Fran (PA),2-1-0,66.7%,-18.7,+0.7
Charl South,2-1-0,66.7%,1.3,+6.2
San Francisco,4-2-0,66.7%,21.2,+7.4
Merrimack,2-1-0,66.7%,1.7,+3.8
Hampton,2-1-0,66.7%,-6.8,+0.5
American,2-1-0,66.7%,13.6,+3.2
Auburn,4-2-1,66.7%,12.0,+3.6
Idaho St,2-1-0,66.7%,-1.0,+2.3
Hsn Christian,2-1-0,66.7%,-13.7,+2.5
Winthrop,4-2-0,66.7%,7.1,+0.9
North Dakota,2-1-0,66.7%,-7.7,-0.8
SE Missouri,2-1-0,66.7%,-10.3,+0.8
Dayton,4-2-0,66.7%,12.1,-1.6
LIU,2-1-0,66.7%,-8.7,+4.8
Bowling Grn,2-1-0,66.7%,-1.7,+2.0
UCSD,4-2-0,66.7%,20.4,+7.0
VCU,4-2-0,66.7%,24.0,+3.8
N Illinois,2-1-0,66.7%,-15.7,-2.3
Radford,4-2-1,66.7%,8.8,+5.4
Hofstra,4-2-0,66.7%,11.4,+3.5
Howard,2-1-0,66.7%,0.7,+0.2
NC A&T,2-1-0,66.7%,-4.7,+3.0
Rob Morris,4-2-0,66.7%,6.5,+3.3
