Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,2-0-0,100.0%,-13.0,+2.0
Mercyhurst,1-0-0,100.0%,5.0,+12.5
Le Moyne,9-5-1,64.3%,6.5,+6.5
NC Central,54-32-2,62.8%,-0.3,+2.0
SE Louisiana,64-38-2,62.8%,-2.3,+0.6
Kansas,89-61-4,59.3%,12.5,+2.3
TX-Arlington,90-63-6,58.8%,0.1,+1.7
Colgate,42-30-2,58.3%,-0.3,+1.4
Utah Valley,58-42-1,58.0%,4.3,+2.7
Stony Brook,59-43-3,57.8%,-1.0,+1.3
Cornell,157-116-5,57.5%,-2.1,+1.4
N Carolina,127-95-8,57.2%,8.2,+1.4
E Tenn St,92-69-5,57.1%,3.2,+0.6
Queens,16-12-3,57.1%,0.4,+0.4
Miss State,175-133-8,56.8%,1.2,+0.9
S Dakota St,72-55-1,56.7%,1.8,+2.1
Florida A&M,81-62-0,56.6%,-7.8,+1.5
Michigan St,128-98-3,56.6%,8.7,+1.1
Gonzaga,69-53-2,56.6%,14.9,+2.0
Nevada,135-106-4,56.0%,1.8,+1.4
Valparaiso,125-99-4,55.8%,1.7,+0.6
Presbyterian,74-59-4,55.6%,-4.6,+0.3
Ohio,173-138-5,55.6%,2.7,+0.7
TX A&M-CC,56-45-2,55.5%,0.0,+0.9
St. Thomas,21-17-2,55.3%,4.6,+2.3
Akron,134-109-8,55.1%,5.8,+0.4
Wofford,145-119-3,54.9%,2.3,+0.4
Campbell,56-46-1,54.9%,-3.5,+1.1
Sam Hous St,46-38-1,54.8%,6.0,+0.5
NW State,61-51-2,54.5%,-4.2,-0.1
Rob Morris,74-62-2,54.4%,-0.8,+0.2
Stetson,68-57-5,54.4%,-4.7,+0.1
UAB,143-120-4,54.4%,5.0,+0.8
W Kentucky,153-129-5,54.3%,2.6,+0.2
Auburn,167-141-13,54.2%,0.3,+0.9
E Washingtn,157-133-5,54.1%,0.6,+1.2
UC Davis,126-107-4,54.1%,-2.1,+0.3
Boston U,67-57-0,54.0%,0.4,-0.1
Hampton,67-57-2,54.0%,-1.3,+0.4
Boise St,156-133-4,54.0%,3.9,+1.0
NC-Asheville,56-48-2,53.9%,-2.3,-0.3
Central Ark,70-60-3,53.9%,-6.5,-0.5
NC A&T,64-55-2,53.8%,-7.0,+0.2
N Kentucky,57-49-0,53.8%,2.8,+1.7
Dayton,136-117-11,53.8%,5.9,+1.1
Albany,66-57-1,53.7%,-0.7,+1.2
Yale,118-102-4,53.6%,1.2,+1.1
BYU,130-113-7,53.5%,6.0,+1.5
Geo Mason,163-142-6,53.4%,2.4,+0.9
Texas A&M,171-149-7,53.4%,-1.8,-1.0
Maryland,141-123-5,53.4%,4.9,0.0
Tennessee,144-126-3,53.3%,4.7,+0.4
Mass Lowell,48-42-1,53.3%,0.4,+1.2
Norfolk St,49-43-0,53.3%,-2.0,+1.4
UC Irvine,158-139-6,53.2%,2.6,+0.8
Binghamton,67-59-3,53.2%,-4.8,+1.2
Davidson,112-99-5,53.1%,6.3,+0.7
Delaware,168-149-7,53.0%,-1.6,+0.2
UCSD,27-24-1,52.9%,0.5,+0.6
Maine,73-65-2,52.9%,-3.7,+0.6
Maryland ES,64-57-2,52.9%,-9.3,-0.3
Lehigh,55-49-1,52.9%,-0.8,-0.2
Creighton,129-115-3,52.9%,5.5,+0.8
Vanderbilt,180-161-11,52.8%,0.9,+0.3
Miss Val St,104-93-1,52.8%,-11.9,-0.5
Cal Baptist,38-34-2,52.8%,3.2,+0.7
Arkansas St,172-154-9,52.8%,1.6,+0.2
TX Southern,58-52-4,52.7%,-4.7,+1.4
N Hampshire,58-52-1,52.7%,-3.4,+0.6
TX A&M-Com,20-18-0,52.6%,-2.6,0.0
Morehead St,141-127-12,52.6%,1.3,+0.5
U Penn,142-128-7,52.6%,-0.3,+0.5
Maryland BC,51-46-2,52.6%,-3.6,+1.0
GA Tech,196-177-4,52.6%,-0.2,+0.1
Kentucky,103-93-3,52.6%,9.3,+0.6
S Alabama,160-145-5,52.5%,0.8,0.0
St Marys,128-116-1,52.5%,2.5,+0.1
Lipscomb,55-50-1,52.4%,1.2,-0.7
Florida St,165-150-10,52.4%,0.9,-0.3
WI-Grn Bay,177-161-11,52.4%,-0.4,+0.4
Lg Beach St,183-167-10,52.3%,-2.7,-0.1
Kent St,128-117-9,52.2%,4.5,+0.4
App State,153-140-8,52.2%,1.5,+0.7
Texas,141-129-5,52.2%,5.3,0.0
Syracuse,130-119-4,52.2%,4.6,+0.6
Army,59-54-3,52.2%,-3.9,-0.4
UC Riverside,178-163-10,52.2%,-2.7,+0.2
Michigan,168-154-4,52.2%,2.0,+0.6
New Mexico,145-133-3,52.2%,2.0,-0.8
Baylor,145-133-9,52.2%,0.2,+0.2
N Florida,61-56-0,52.1%,-4.4,+1.1
Siena,161-148-5,52.1%,-0.8,+0.6
Purdue,139-128-8,52.1%,5.2,+1.0
Duke,78-72-2,52.0%,13.0,+0.8
Belmont,52-48-1,52.0%,3.2,+1.6
Weber St,117-108-3,52.0%,5.0,+0.4
Temple,161-149-9,51.9%,2.4,+0.3
WI-Milwkee,175-162-10,51.9%,-1.5,-0.1
Wright St,149-138-9,51.9%,2.3,+0.5
Murray St,95-88-4,51.9%,7.5,+0.9
Princeton,109-101-4,51.9%,1.5,-0.5
Arizona,109-101-1,51.9%,8.0,+1.3
Alabama,152-141-7,51.9%,3.7,+0.4
Prairie View,56-52-4,51.9%,-7.9,-0.1
Memphis,114-106-5,51.8%,6.4,+0.2
Sacred Hrt,57-53-0,51.8%,-3.4,+0.8
Seattle,71-66-0,51.8%,2.0,+1.5
UCF,114-106-6,51.8%,1.5,+0.2
Col Charlestn,116-108-1,51.8%,4.0,+0.9
UNLV,131-122-6,51.8%,4.0,+0.2
Cincinnati,124-116-5,51.7%,5.1,+0.6
Middle Tenn,140-131-4,51.7%,0.7,-0.2
Furman,144-135-4,51.6%,0.8,+0.4
Utah Tech,32-30-2,51.6%,-4.3,+0.5
USC,180-169-5,51.6%,0.5,+0.2
Hsn Christian,66-62-3,51.6%,-5.4,-0.2
IL-Chicago,208-196-7,51.5%,-2.6,-0.2
IPFW,87-82-4,51.5%,0.1,-0.5
Miami (OH),192-181-9,51.5%,0.1,+0.3
Alabama St,72-68-2,51.4%,-5.1,-1.1
Ohio St,130-123-6,51.4%,4.0,-0.1
Richmond,151-143-13,51.4%,2.7,+1.1
Columbia,153-145-1,51.3%,-2.1,-0.1
Washington,176-167-8,51.3%,-0.6,0.0
NC State,162-154-10,51.3%,2.3,+0.7
Louisiana,141-134-7,51.3%,2.8,+0.7
Nebraska,186-177-7,51.2%,-1.5,+0.3
Buffalo,166-158-6,51.2%,-1.3,+0.1
Niagara,168-160-6,51.2%,-1.2,+0.1
Austin Peay,152-145-8,51.2%,0.2,-0.3
Oklahoma St,153-146-6,51.2%,2.6,+0.7
N Colorado,110-105-5,51.2%,-0.7,+0.1
Marquette,137-131-7,51.1%,4.4,0.0
Iowa St,161-154-11,51.1%,0.2,+0.2
Saint Louis,163-156-6,51.1%,0.6,-0.1
Boston Col,186-178-13,51.1%,-3.1,-0.3
Illinois,143-137-9,51.1%,3.7,+0.3
Radford,51-49-2,51.0%,0.0,+0.6
TN Tech,154-148-12,51.0%,0.2,-0.2
Fresno St,166-160-6,50.9%,2.1,+0.3
Pittsburgh,143-138-7,50.9%,0.7,0.0
South Dakota,87-84-2,50.9%,1.3,+0.8
Merrimack,29-28-0,50.9%,0.2,-0.9
VCU,120-116-5,50.9%,5.0,+0.6
Florida,125-121-4,50.8%,7.5,+0.3
Air Force,191-185-5,50.8%,-3.6,-0.1
Coastal Car,65-63-2,50.8%,0.6,+0.5
St Josephs,172-167-10,50.7%,-0.2,+0.1
N Illinois,212-206-9,50.7%,-3.1,-0.1
Drake,178-173-7,50.7%,-1.3,-0.2
Tulsa,151-147-9,50.7%,1.3,+0.1
Idaho,199-194-4,50.6%,-3.1,+0.2
