Team,Over Record,Over %,Under %,Total +/-
TX A&M-CC,3-0-0,100.0%,0.0%,+18.8
UTSA,1-0-0,100.0%,0.0%,+1.5
E Tenn St,1-0-0,100.0%,0.0%,+3.0
S Mississippi,1-0-0,100.0%,0.0%,+28.5
Marquette,1-0-0,100.0%,0.0%,+5.0
Jksnville St,1-0-0,100.0%,0.0%,+7.0
SE Missouri,3-0-0,100.0%,0.0%,+12.0
Saint Louis,1-0-0,100.0%,0.0%,+5.5
San Francisco,1-0-0,100.0%,0.0%,+12.0
Missouri,1-0-0,100.0%,0.0%,+3.5
LA Tech,1-0-0,100.0%,0.0%,+20.0
Ohio,2-0-0,100.0%,0.0%,+9.8
Toledo,1-0-0,100.0%,0.0%,+3.5
Akron,2-0-0,100.0%,0.0%,+12.5
Arizona St,3-0-0,100.0%,0.0%,+10.3
Army,2-0-0,100.0%,0.0%,+31.0
Cornell,2-0-0,100.0%,0.0%,+9.8
Quinnipiac,2-0-0,100.0%,0.0%,+9.3
Alab A&M,1-0-0,100.0%,0.0%,+4.0
Illinois St,2-0-0,100.0%,0.0%,+9.5
S Dakota St,1-0-0,100.0%,0.0%,+8.5
IL-Chicago,2-0-0,100.0%,0.0%,+23.3
N Carolina,1-0-0,100.0%,0.0%,+20.5
Bradley,1-0-0,100.0%,0.0%,+10.0
Radford,3-0-0,100.0%,0.0%,+19.8
Utah,1-0-0,100.0%,0.0%,+3.0
Air Force,1-0-0,100.0%,0.0%,+9.5
Niagara,2-0-0,100.0%,0.0%,+13.8
S Florida,2-0-0,100.0%,0.0%,+15.0
Northeastrn,2-0-0,100.0%,0.0%,+11.3
App State,1-0-0,100.0%,0.0%,+5.5
Lamar,2-0-0,100.0%,0.0%,+15.3
TX-Arlington,1-0-0,100.0%,0.0%,+39.0
Seattle,1-0-0,100.0%,0.0%,+15.0
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
Murray St,1-0-1,100.0%,0.0%,+4.5
Purdue,1-0-0,100.0%,0.0%,+0.5
Stony Brook,3-0-0,100.0%,0.0%,+10.5
Colorado St,1-0-0,100.0%,0.0%,+12.0
Loyola-MD,2-0-0,100.0%,0.0%,+7.8
CS Bakersfld,1-0-0,100.0%,0.0%,+21.5
Southern,2-0-0,100.0%,0.0%,+15.5
Virginia,1-0-0,100.0%,0.0%,+2.0
Florida St,1-0-0,100.0%,0.0%,+3.0
Georgetown,1-0-0,100.0%,0.0%,+3.5
SC Upstate,4-0-0,100.0%,0.0%,+15.3
Charl South,3-0-0,100.0%,0.0%,+7.7
Fla Atlantic,3-0-0,100.0%,0.0%,+37.8
Indiana St,2-0-0,100.0%,0.0%,+19.0
NC-Grnsboro,1-0-0,100.0%,0.0%,+1.0
Montana St,2-0-0,100.0%,0.0%,+4.0
Nebraska,1-0-0,100.0%,0.0%,+11.0
Auburn,1-0-0,100.0%,0.0%,+1.5
Elon,2-0-0,100.0%,0.0%,+10.8
WI-Grn Bay,3-0-1,100.0%,0.0%,+11.8
TN State,3-0-0,100.0%,0.0%,+15.2
Marist,2-0-0,100.0%,0.0%,+11.0
