Team,Over Record,Over %,Under %,Total +/-
New York,2-0-0,100.0%,0.0%,+11.0
Philadelphia,1-0-0,100.0%,0.0%,+1.5
Dallas,3-0-0,100.0%,0.0%,+17.2
Indiana,2-0-0,100.0%,0.0%,+10.5
Denver,2-0-0,100.0%,0.0%,+37.5
Minnesota,2-1-0,66.7%,33.3%,-2.0
Okla City,2-1-0,66.7%,33.3%,+7.0
Sacramento,2-2-0,50.0%,50.0%,-0.5
LA Lakers,1-1-0,50.0%,50.0%,+4.8
Memphis,1-1-0,50.0%,50.0%,+2.0
Detroit,2-2-0,50.0%,50.0%,+10.5
Toronto,2-2-0,50.0%,50.0%,+6.6
Boston,1-1-0,50.0%,50.0%,+9.0
Washington,1-1-0,50.0%,50.0%,-12.5
Orlando,1-2-0,33.3%,66.7%,-18.8
Cleveland,1-2-0,33.3%,66.7%,+1.7
San Antonio,1-2-0,33.3%,66.7%,-15.7
Chicago,1-2-0,33.3%,66.7%,+1.3
Milwaukee,1-2-0,33.3%,66.7%,+5.0
Charlotte,1-2-0,33.3%,66.7%,-1.0
Phoenix,1-2-0,33.3%,66.7%,-4.5
LA Clippers,1-3-0,25.0%,75.0%,-5.9
Atlanta,1-3-0,25.0%,75.0%,-8.3
Portland,1-3-0,25.0%,75.0%,-14.4
Golden State,0-1-0,0.0%,100.0%,-26.0
New Orleans,0-2-1,0.0%,100.0%,-14.5
Houston,0-3-0,0.0%,100.0%,-21.2
Miami,0-1-0,0.0%,100.0%,-17.0
Utah,0-2-0,0.0%,100.0%,-13.0
Brooklyn,0-3-0,0.0%,100.0%,-10.0
