Team,Over Record,Over %,Under %,Total +/-
Orlando,1-0-0,100.0%,0.0%,+5.0
LA Clippers,1-0-0,100.0%,0.0%,+4.5
New York,1-0-0,100.0%,0.0%,+19.5
Golden State,1-0-0,100.0%,0.0%,+22.0
Philadelphia,1-0-0,100.0%,0.0%,+10.5
Sacramento,1-0-0,100.0%,0.0%,+10.0
Memphis,1-0-0,100.0%,0.0%,+20.5
New Orleans,1-0-0,100.0%,0.0%,+9.0
Dallas,1-0-0,100.0%,0.0%,+2.5
Cleveland,1-0-0,100.0%,0.0%,+17.0
San Antonio,1-0-0,100.0%,0.0%,+2.5
Chicago,1-0-0,100.0%,0.0%,+9.0
Milwaukee,1-0-0,100.0%,0.0%,+10.5
Miami,1-0-0,100.0%,0.0%,+5.0
Atlanta,1-0-0,100.0%,0.0%,+12.5
Utah,1-0-0,100.0%,0.0%,+20.5
Portland,1-0-0,100.0%,0.0%,+22.0
Toronto,1-0-0,100.0%,0.0%,+17.0
Brooklyn,1-0-0,100.0%,0.0%,+12.5
Phoenix,1-0-0,100.0%,0.0%,+4.5
Boston,1-0-0,100.0%,0.0%,+19.5
Okla City,0-1-0,0.0%,100.0%,-39.5
Minnesota,0-1-0,0.0%,100.0%,-11.0
LA Lakers,0-1-0,0.0%,100.0%,-11.0
Detroit,0-1-0,0.0%,100.0%,-12.0
Houston,0-1-0,0.0%,100.0%,-15.5
Charlotte,0-1-0,0.0%,100.0%,-15.5
Indiana,0-1-0,0.0%,100.0%,-12.0
Denver,0-2-0,0.0%,100.0%,-31.0
Washington,0-1-0,0.0%,100.0%,-7.0
