Team,Over Record,Over %,Under %,Total +/-
W Georgia,3-0-0,100.0%,0.0%,+9.7
Mercyhurst,3-1-0,75.0%,25.0%,+6.0
S Indiana,16-9-0,64.0%,36.0%,+5.9
Neb Omaha,80-49-0,62.0%,38.0%,+3.3
Hsn Christian,39-24-0,61.9%,38.1%,+5.2
Lipscomb,54-34-1,61.4%,38.6%,+4.9
Queens,14-9-1,60.9%,39.1%,+2.2
Idaho St,133-88-1,60.2%,39.8%,+4.2
NW State,42-28-2,60.0%,40.0%,+4.0
Stetson,43-29-1,59.7%,40.3%,+2.7
N Florida,50-34-0,59.5%,40.5%,+4.0
Central Mich,67-47-1,58.8%,41.2%,+3.5
NC-Asheville,41-29-4,58.6%,41.4%,+3.2
CS Bakersfld,63-46-0,57.8%,42.2%,+1.5
South Dakota,75-55-2,57.7%,42.3%,+4.2
Oakland,98-72-4,57.7%,42.4%,+3.0
Austin Peay,116-86-6,57.4%,42.6%,+3.3
Bucknell,35-26-1,57.4%,42.6%,+2.0
Boise St,107-80-0,57.2%,42.8%,+1.6
E Illinois,119-89-3,57.2%,42.8%,+1.7
St Josephs,80-60-2,57.1%,42.9%,+3.5
Longwood,36-27-1,57.1%,42.9%,+0.6
VMI,49-37-0,57.0%,43.0%,+6.0
Lehigh,37-28-1,56.9%,43.1%,+1.1
Loyola-MD,67-51-2,56.8%,43.2%,+4.4
Belmont,85-65-2,56.7%,43.3%,+3.1
NC-Wilmgton,98-76-2,56.3%,43.7%,+2.8
Auburn,76-59-2,56.3%,43.7%,+2.7
New Orleans,72-56-2,56.3%,43.8%,+2.9
Boston Col,87-68-2,56.1%,43.9%,+2.0
E Michigan,55-43-0,56.1%,43.9%,+1.4
Prairie View,51-40-0,56.0%,44.0%,+2.4
St Bonavent,84-66-1,56.0%,44.0%,+3.1
Miss Val St,57-45-0,55.9%,44.1%,+2.7
San Jose St,100-79-3,55.9%,44.1%,+3.3
Denver,119-94-5,55.9%,44.1%,+2.4
Charl South,29-23-1,55.8%,44.2%,+1.3
SIU Edward,68-54-1,55.7%,44.3%,+2.1
Indiana St,68-54-2,55.7%,44.3%,+1.2
Sam Hous St,44-35-0,55.7%,44.3%,-0.5
IPFW,79-63-7,55.6%,44.4%,+2.1
Youngs St,100-80-2,55.6%,44.4%,+2.1
McNeese St,35-28-2,55.6%,44.4%,+4.4
Montana St,132-106-0,55.5%,44.5%,+1.8
Grd Canyon,62-50-0,55.4%,44.6%,+1.3
Duke,119-96-0,55.4%,44.7%,+2.4
Buffalo,73-59-1,55.3%,44.7%,+3.2
Alabama,100-81-2,55.3%,44.8%,+2.1
E Washingtn,137-111-2,55.2%,44.8%,+2.4
SE Missouri,111-90-6,55.2%,44.8%,+3.4
Campbell,38-31-0,55.1%,44.9%,+2.2
Lafayette,28-23-2,54.9%,45.1%,+1.9
Arkansas St,114-94-6,54.8%,45.2%,+3.2
Ball St,63-52-2,54.8%,45.2%,+0.5
Mercer,52-43-3,54.7%,45.3%,+2.2
Pepperdine,136-113-3,54.6%,45.4%,+2.5
Wright St,103-86-3,54.5%,45.5%,+1.1
Rice,97-81-0,54.5%,45.5%,+3.9
Toledo,67-56-2,54.5%,45.5%,+2.5
Wake Forest,92-77-3,54.4%,45.6%,+2.0
Oral Roberts,80-67-1,54.4%,45.6%,+3.2
TX-Pan Am,44-37-1,54.3%,45.7%,-0.3
Morgan St,51-43-2,54.3%,45.7%,+1.1
Baylor,85-72-3,54.1%,45.9%,+1.5
Hofstra,99-84-3,54.1%,45.9%,+2.3
Troy,114-97-6,54.0%,46.0%,+2.0
Army,27-23-0,54.0%,46.0%,+3.0
TX Southern,54-46-1,54.0%,46.0%,+2.9
UCSD,27-23-2,54.0%,46.0%,+3.2
Sacred Hrt,41-35-0,54.0%,46.1%,+1.7
S Utah,96-82-3,53.9%,46.1%,+1.8
S Dakota St,91-78-1,53.9%,46.2%,+0.8
Temple,99-85-3,53.8%,46.2%,+1.8
North Dakota,78-67-1,53.8%,46.2%,+1.3
Towson,88-76-2,53.7%,46.3%,+3.1
Montana,134-116-4,53.6%,46.4%,+1.7
