Team,ATS Record,Cover %,MOV,ATS +/-
Liberty,1-0-0,100.0%,21.0,+26.5
Fla Atlantic,1-0-0,100.0%,3.0,+5.5
NC Central,2-0-0,100.0%,0.0,+7.3
VMI,1-0-0,100.0%,11.0,+14.0
Hawaii,1-0-0,100.0%,10.0,+6.5
TX-Pan Am,1-0-0,100.0%,25.0,+18.0
Rob Morris,1-0-0,100.0%,14.0,+7.0
SIU Edward,1-0-0,100.0%,18.0,+12.5
Stonehill,1-0-0,100.0%,26.0,+30.0
N Hampshire,1-1-0,50.0%,-9.5,-7.0
Holy Cross,1-1-0,50.0%,5.0,+6.3
Wm & Mary,1-1-0,50.0%,6.5,+5.3
GA Southern,1-1-0,50.0%,-6.5,-5.5
Brown,1-1-0,50.0%,5.5,-2.8
Sacred Hrt,1-1-0,50.0%,-1.0,+3.5
Charl South,0-1-0,0.0%,-11.0,-14.0
New Orleans,0-1-0,0.0%,-26.0,-30.0
San Jose St,0-0-0,0.0%,37.0,--
Queens,0-1-0,0.0%,-44.0,-13.0
TN Tech,0-1-0,0.0%,-25.0,-18.0
Pacific,0-1-0,0.0%,-10.0,-6.5
Winthrop,0-2-0,0.0%,0.0,-7.0
Lindenwood,0-1-0,0.0%,-14.0,-7.0
Nicholls,0-1-0,0.0%,6.0,-9.5
Canisius,0-1-0,0.0%,-23.0,-17.0
