Team,Over Record,Over %,Under %,Total +/-
New Orleans,120-69-4,63.5%,36.5%,+3.5
Oral Roberts,161-117-2,57.9%,42.1%,+2.3
Samford,159-117-2,57.6%,42.4%,+4.0
Grd Canyon,133-98-2,57.6%,42.4%,+1.4
Denver,160-120-2,57.1%,42.9%,+2.3
South Dakota,160-120-4,57.1%,42.9%,+3.5
North Dakota,163-123-3,57.0%,43.0%,+2.7
Queens,37-28-2,56.9%,43.1%,+1.0
Hsn Christian,107-82-2,56.6%,43.4%,+4.6
Wake Forest,172-132-6,56.6%,43.4%,+2.1
E Washingtn,172-133-2,56.4%,43.6%,+3.1
S Utah,160-124-6,56.3%,43.7%,+2.2
S Indiana,37-29-0,56.1%,43.9%,+2.4
Wofford,163-128-4,56.0%,44.0%,+1.9
UCSD,58-46-3,55.8%,44.2%,+3.2
Wyoming,167-133-6,55.7%,44.3%,+2.7
Youngs St,160-128-0,55.6%,44.4%,+2.5
SC Upstate,115-92-0,55.6%,44.4%,+1.3
NC-Asheville,113-91-5,55.4%,44.6%,+1.4
WI-Grn Bay,165-133-5,55.4%,44.6%,+2.1
Neb Omaha,160-129-3,55.4%,44.6%,+2.2
Stetson,114-92-3,55.3%,44.7%,+2.2
N Colorado,157-127-4,55.3%,44.7%,+2.5
McNeese St,100-81-2,55.3%,44.8%,+2.0
WI-Milwkee,166-135-0,55.2%,44.9%,+2.2
Iowa,178-145-6,55.1%,44.9%,+2.6
Florida St,175-143-7,55.0%,45.0%,+1.2
Morgan St,100-82-3,55.0%,45.1%,+1.9
Bowling Grn,159-131-2,54.8%,45.2%,+1.8
Lipscomb,133-110-2,54.7%,45.3%,+1.9
UNLV,170-141-1,54.7%,45.3%,+2.2
Montana St,160-133-0,54.6%,45.4%,+1.9
Columbia,121-101-5,54.5%,45.5%,+2.0
Montana,164-137-1,54.5%,45.5%,+2.1
Rice,157-132-1,54.3%,45.7%,+2.0
Gard-Webb,120-101-2,54.3%,45.7%,+1.7
Gonzaga,191-161-1,54.3%,45.7%,+1.3
Idaho St,145-123-3,54.1%,45.9%,+1.7
Oregon St,168-143-1,54.0%,46.0%,+0.5
W Virginia,177-151-3,54.0%,46.0%,+1.8
Weber St,151-129-5,53.9%,46.1%,+1.6
S Dakota St,162-139-3,53.8%,46.2%,+2.1
Boston Col,162-139-6,53.8%,46.2%,+1.3
Indiana St,160-138-2,53.7%,46.3%,+1.5
Wright St,164-142-1,53.6%,46.4%,+1.4
Syracuse,172-149-3,53.6%,46.4%,+1.4
Howard,105-91-3,53.6%,46.4%,+2.2
Tulane,151-131-2,53.6%,46.5%,+2.3
Geo Mason,159-138-2,53.5%,46.5%,+0.9
F Dickinson,114-99-4,53.5%,46.5%,+2.5
UTSA,146-127-2,53.5%,46.5%,+2.2
Santa Clara,155-135-5,53.5%,46.6%,+1.0
IPFW,153-134-4,53.3%,46.7%,+1.3
NC-Wilmgton,153-134-1,53.3%,46.7%,+2.0
Hampton,113-99-2,53.3%,46.7%,+2.3
Air Force,151-133-3,53.2%,46.8%,+1.7
Ball St,151-133-5,53.2%,46.8%,+1.6
Abl Christian,101-89-2,53.2%,46.8%,+1.4
NW State,101-89-3,53.2%,46.8%,+1.4
Bellarmine,59-52-2,53.2%,46.9%,+1.0
Dayton,169-149-5,53.1%,46.9%,+0.6
Bucknell,120-106-3,53.1%,46.9%,+1.3
Toledo,165-146-3,53.1%,47.0%,+1.9
TX Southern,131-116-2,53.0%,47.0%,+2.5
S Methodist,157-139-4,53.0%,47.0%,+1.4
Loyola-MD,105-93-2,53.0%,47.0%,+0.8
Baylor,169-150-4,53.0%,47.0%,+1.8
LSU,170-151-4,53.0%,47.0%,+2.1
Delaware,152-135-2,53.0%,47.0%,+1.5
Campbell,110-98-3,52.9%,47.1%,+0.5
Delaware St,101-90-2,52.9%,47.1%,+1.6
Central Ark,102-91-4,52.9%,47.2%,+2.4
NC State,170-152-2,52.8%,47.2%,+1.0
CS Bakersfld,115-103-0,52.8%,47.3%,+0.7
Florida Intl,144-129-4,52.8%,47.3%,+1.3
Prairie View,106-95-1,52.7%,47.3%,+1.2
SE Missouri,145-130-5,52.7%,47.3%,+2.4
Northeastrn,155-139-2,52.7%,47.3%,+1.1
U Mass,157-141-0,52.7%,47.3%,+1.6
Miss Val St,109-98-3,52.7%,47.3%,+1.3
E Illinois,149-134-2,52.7%,47.4%,+1.2
TX-Pan Am,100-90-3,52.6%,47.4%,+1.0
Incar Word,90-81-2,52.6%,47.4%,+1.7
Boston U,122-110-2,52.6%,47.4%,-0.2
SIU Edward,142-128-7,52.6%,47.4%,+0.1
Auburn,173-156-1,52.6%,47.4%,+1.5
Yale,125-113-1,52.5%,47.5%,+2.4
Ark Pine Bl,105-95-3,52.5%,47.5%,+1.1
Holy Cross,116-105-4,52.5%,47.5%,-0.1
Lehigh,106-96-1,52.5%,47.5%,+1.9
Loyola Mymt,152-138-4,52.4%,47.6%,-0.3
Nevada,166-151-4,52.4%,47.6%,+1.3
Alcorn St,100-91-2,52.4%,47.6%,+1.7
Utah,168-153-4,52.3%,47.7%,+1.2
VA Tech,160-146-5,52.3%,47.7%,+1.3
San Jose St,150-137-4,52.3%,47.7%,+1.4
SE Louisiana,104-95-2,52.3%,47.7%,+1.1
Buffalo,155-142-4,52.2%,47.8%,+1.6
Lg Beach St,158-145-2,52.2%,47.9%,+1.8
Furman,146-134-4,52.1%,47.9%,+0.1
Norfolk St,110-101-1,52.1%,47.9%,+0.1
Oakland,160-147-2,52.1%,47.9%,+1.6
Richmond,160-147-4,52.1%,47.9%,+1.0
Alabama,174-160-7,52.1%,47.9%,+0.8
Georgetown,166-153-0,52.0%,48.0%,+1.4
Detroit,153-141-4,52.0%,48.0%,+2.5
Oregon,181-167-5,52.0%,48.0%,+1.0
La Salle,155-143-2,52.0%,48.0%,+0.9
Hofstra,155-143-1,52.0%,48.0%,+1.8
Colorado St,156-144-4,52.0%,48.0%,+1.3
Utah St,157-145-4,52.0%,48.0%,+1.2
Central Mich,146-135-3,52.0%,48.0%,+1.1
