Team,Over Record,Over %,Under %,Total +/-
Albany,2-0-0,100.0%,0.0%,+13.3
San Jose St,3-0-1,100.0%,0.0%,+7.3
Samford,1-0-0,100.0%,0.0%,+47.0
Army,1-0-0,100.0%,0.0%,+6.0
Connecticut,3-0-0,100.0%,0.0%,+2.8
Ohio,4-0-1,100.0%,0.0%,+6.8
Maine,2-0-1,100.0%,0.0%,+3.5
W Carolina,3-0-0,100.0%,0.0%,+6.5
UAB,3-0-0,100.0%,0.0%,+25.7
Maryland,1-0-0,100.0%,0.0%,+6.0
Indiana St,3-0-0,100.0%,0.0%,+17.8
Furman,1-0-0,100.0%,0.0%,+16.5
Iowa,1-0-0,100.0%,0.0%,+18.0
Longwood,1-0-0,100.0%,0.0%,+1.5
Iowa St,1-0-0,100.0%,0.0%,+30.5
Geo Wshgtn,1-0-0,100.0%,0.0%,+5.0
Arizona St,1-0-0,100.0%,0.0%,+15.0
Bradley,1-0-0,100.0%,0.0%,+1.5
Yale,3-0-0,100.0%,0.0%,+15.5
Gonzaga,1-0-0,100.0%,0.0%,+5.5
TN State,5-0-0,100.0%,0.0%,+13.1
NC-Asheville,2-0-1,100.0%,0.0%,+7.7
Pittsburgh,1-0-0,100.0%,0.0%,+34.5
Mt St Marys,2-0-0,100.0%,0.0%,+20.0
TX-Pan Am,2-0-0,100.0%,0.0%,+25.5
Belmont,2-0-0,100.0%,0.0%,+2.5
Boise St,1-0-0,100.0%,0.0%,+2.5
Michigan St,2-0-0,100.0%,0.0%,+16.8
La Salle,2-0-0,100.0%,0.0%,+25.8
South Dakota,1-0-0,100.0%,0.0%,+21.5
Weber St,3-0-0,100.0%,0.0%,+19.0
Geo Mason,3-0-0,100.0%,0.0%,+13.5
NC A&T,4-0-0,100.0%,0.0%,+7.8
Portland St,2-0-0,100.0%,0.0%,+4.8
Louisiana,5-0-0,100.0%,0.0%,+12.6
SE Missouri,3-0-0,100.0%,0.0%,+2.5
LSU,1-0-0,100.0%,0.0%,+63.5
Mercer,3-0-0,100.0%,0.0%,+17.2
N Florida,1-0-0,100.0%,0.0%,+9.5
UCF,2-0-0,100.0%,0.0%,+34.5
IL-Chicago,1-0-0,100.0%,0.0%,+29.0
Montana,2-0-0,100.0%,0.0%,+17.3
LA Tech,1-0-0,100.0%,0.0%,+3.5
Virginia,2-0-0,100.0%,0.0%,+9.5
Memphis,1-0-0,100.0%,0.0%,+3.5
Gard-Webb,4-0-0,100.0%,0.0%,+12.5
S Methodist,2-0-0,100.0%,0.0%,+10.0
Dayton,2-0-0,100.0%,0.0%,+17.8
Butler,1-0-0,100.0%,0.0%,+1.0
Prairie View,5-0-0,100.0%,0.0%,+23.6
Rutgers,2-0-0,100.0%,0.0%,+15.0
E Tenn St,1-0-0,100.0%,0.0%,+9.0
TX A&M-CC,2-0-0,100.0%,0.0%,+10.5
Manhattan,2-0-0,100.0%,0.0%,+15.5
Idaho St,2-0-0,100.0%,0.0%,+15.3
Wm & Mary,5-0-0,100.0%,0.0%,+9.8
St Marys,1-0-0,100.0%,0.0%,+14.5
Marist,1-0-0,100.0%,0.0%,+9.5
Texas Tech,1-0-0,100.0%,0.0%,+2.0
U Penn,3-0-1,100.0%,0.0%,+8.5
Indiana,2-0-0,100.0%,0.0%,+14.8
Akron,1-0-0,100.0%,0.0%,+2.5
Illinois St,3-0-0,100.0%,0.0%,+24.0
Incar Word,2-0-0,100.0%,0.0%,+14.8
Delaware,3-0-0,100.0%,0.0%,+21.0
St. Thomas,3-0-0,100.0%,0.0%,+16.8
Air Force,5-1-0,83.3%,16.7%,+3.8
Hsn Christian,4-1-0,80.0%,20.0%,+3.9
SC Upstate,4-1-0,80.0%,20.0%,+7.6
Fla Atlantic,4-1-0,80.0%,20.0%,+16.2
NC Central,4-1-0,80.0%,20.0%,+8.2
Idaho,3-1-0,75.0%,25.0%,+0.6
TX Southern,3-1-0,75.0%,25.0%,+7.1
Fresno St,3-1-0,75.0%,25.0%,+4.8
NJIT,6-2-0,75.0%,25.0%,+0.5
Lamar,3-1-0,75.0%,25.0%,-3.0
Bryant,3-1-0,75.0%,25.0%,+4.4
Sam Hous St,3-1-0,75.0%,25.0%,+4.3
Navy,3-1-0,75.0%,25.0%,+8.0
Central Ark,3-1-0,75.0%,25.0%,+5.9
E Washingtn,5-2-0,71.4%,28.6%,+6.7
Arizona,2-1-0,66.7%,33.3%,-2.7
Troy,2-1-0,66.7%,33.3%,+4.2
Utah Valley,2-1-0,66.7%,33.3%,+4.2
CS Bakersfld,2-1-0,66.7%,33.3%,+5.8
WI-Grn Bay,4-2-0,66.7%,33.3%,+5.1
Drexel,2-1-0,66.7%,33.3%,+3.3
UTSA,2-1-0,66.7%,33.3%,+2.8
St Peters,2-1-0,66.7%,33.3%,+3.7
Providence,2-1-0,66.7%,33.3%,+6.0
Evansville,2-1-0,66.7%,33.3%,+5.7
Oral Roberts,2-1-0,66.7%,33.3%,+10.3
Jacksonville,2-1-0,66.7%,33.3%,+0.5
Cal Poly,2-1-0,66.7%,33.3%,+3.7
IPFW,2-1-0,66.7%,33.3%,+5.2
Texas St,2-1-0,66.7%,33.3%,+10.7
Howard,2-1-0,66.7%,33.3%,+5.7
Villanova,2-1-1,66.7%,33.3%,-2.4
Cal Baptist,2-1-0,66.7%,33.3%,+9.7
Delaware St,2-1-0,66.7%,33.3%,+5.7
North Dakota,2-1-0,66.7%,33.3%,+5.3
Merrimack,4-2-0,66.7%,33.3%,+0.7
Central Mich,2-1-0,66.7%,33.3%,+7.0
E Kentucky,2-1-0,66.7%,33.3%,+4.5
USC,2-1-0,66.7%,33.3%,-3.5
Creighton,2-1-0,66.7%,33.3%,+0.5
TN Tech,2-1-0,66.7%,33.3%,+10.2
Colorado St,2-1-0,66.7%,33.3%,+4.7
Winthrop,2-1-0,66.7%,33.3%,+5.0
Maryland BC,2-1-0,66.7%,33.3%,+6.2
S Carolina,2-1-0,66.7%,33.3%,-0.5
Princeton,2-1-0,66.7%,33.3%,+8.7
N Carolina,2-1-0,66.7%,33.3%,+12.2
Bellarmine,4-2-0,66.7%,33.3%,+5.5
Northeastrn,2-1-0,66.7%,33.3%,-1.2
N Dakota St,2-1-0,66.7%,33.3%,+12.7
Beth-Cook,3-2-0,60.0%,40.0%,-5.5
Portland,3-2-0,60.0%,40.0%,+9.3
Florida Intl,3-2-0,60.0%,40.0%,-2.3
Detroit,3-2-0,60.0%,40.0%,+5.7
